Layers: 2
"Nodes: [784, 128]"
NN: 4
Activation function: sigmoid
Training accuracy,Test accuracy
0.8134499788284302,0.8481000065803528
0.8617666959762573,0.8565000295639038
0.8738666772842407,0.8603000044822693
0.8849999904632568,0.8725000023841858
0.8926166892051697,0.8729000091552734
0.8969500064849854,0.8690000176429749
0.9023500084877014,0.8808000087738037
0.9067166447639465,0.8817999958992004
0.9113500118255615,0.8842999935150146
0.9140666723251343,0.8863999843597412
0.9169833064079285,0.8916000127792358
0.9201666712760925,0.8865000009536743
0.9235666394233704,0.8810999989509583
0.9262666702270508,0.8873999714851379
0.9295333623886108,0.8920000195503235
0.9314500093460083,0.8946999907493591
0.9326500296592712,0.8876000046730042
0.9352666735649109,0.8937000036239624
0.9371833205223083,0.8932999968528748
0.9398666620254517,0.8860999941825867
0.9413833618164062,0.8966000080108643
0.9431833624839783,0.8948000073432922
0.9444000124931335,0.88919997215271
0.9457666873931885,0.8937000036239624
0.9467499852180481,0.8896999955177307
0.9488999843597412,0.8870999813079834
0.9487000107765198,0.8988000154495239
0.9514666795730591,0.891700029373169
0.9524000287055969,0.896399974822998
0.9541000127792358,0.8970000147819519
0.953499972820282,0.8960999846458435
0.9551166892051697,0.8896999955177307
0.9560333490371704,0.8924999833106995
0.9573166370391846,0.8967999815940857
0.9578333497047424,0.894599974155426
0.9584500193595886,0.8948000073432922
0.9595999717712402,0.8916000127792358
0.9599666595458984,0.8848999738693237
0.9604166746139526,0.8963000178337097
0.9607999920845032,0.8907999992370605
0.9611499905586243,0.8798999786376953
0.9615333080291748,0.8898000121116638
0.9630833268165588,0.8970999717712402
0.9627500176429749,0.8914999961853027
0.9634000062942505,0.8928999900817871
0.963783323764801,0.8953999876976013
0.9653000235557556,0.8930000066757202
0.9650499820709229,0.8946999907493591
0.9648833274841309,0.890999972820282
0.965399980545044,0.8907999992370605
