Layers: 4
"Nodes: [784, 256, 128, 128]"
NN: 8
Activation function: sigmoid
Training accuracy,Test accuracy
0.7693333625793457,0.8384000062942505
0.8531500101089478,0.8334000110626221
0.868149995803833,0.8569999933242798
0.8778166770935059,0.8690999746322632
0.8859999775886536,0.8705999851226807
0.890916645526886,0.8741999864578247
0.8958500027656555,0.8819000124931335
0.8995166420936584,0.8747000098228455
0.9028499722480774,0.8776999711990356
0.9065499901771545,0.8794000148773193
0.9099833369255066,0.8826000094413757
0.9130333065986633,0.8862000107765198
0.9148833155632019,0.8853999972343445
0.9188666939735413,0.8895000219345093
0.9198333621025085,0.887499988079071
0.9235833287239075,0.8860999941825867
0.9250500202178955,0.8910999894142151
0.9261833429336548,0.8888999819755554
0.9287333488464355,0.8909000158309937
0.9303333163261414,0.8899000287055969
0.9317833185195923,0.8802000284194946
0.9338499903678894,0.876800000667572
0.9351833462715149,0.8880000114440918
0.9373666644096375,0.892300009727478
0.9395999908447266,0.8899999856948853
0.9394833445549011,0.8967999815940857
0.9398833513259888,0.8953999876976013
0.9421666860580444,0.8948000073432922
0.942966639995575,0.8902999758720398
0.9444833397865295,0.8964999914169312
0.9457666873931885,0.8955000042915344
0.9463000297546387,0.8967999815940857
0.947783350944519,0.8866999745368958
0.9482666850090027,0.8938000202178955
0.949400007724762,0.8942000269889832
0.9502000212669373,0.8942000269889832
0.9513333439826965,0.8921999931335449
0.9513999819755554,0.8974999785423279
0.9532666802406311,0.8928999900817871
0.9528666734695435,0.8952000141143799
0.9540333151817322,0.8927000164985657
0.9550166726112366,0.8898000121116638
0.9543499946594238,0.8934999704360962
0.9557499885559082,0.8955000042915344
0.9559500217437744,0.8815000057220459
0.9566666483879089,0.8960000276565552
0.9575166702270508,0.8914999961853027
0.958816647529602,0.8932999968528748
0.9584166407585144,0.8980000019073486
0.9598666429519653,0.8934000134468079
