Layers: 3
"Nodes: [784, 128, 64]"
NN: 6
Activation function: sigmoid
Training accuracy,Test accuracy
0.7953500151634216,0.8346999883651733
0.8598333597183228,0.8493000268936157
0.8735666871070862,0.86080002784729
0.8836333155632019,0.866100013256073
0.8896999955177307,0.8765000104904175
0.8950999975204468,0.8748999834060669
0.8999000191688538,0.8833000063896179
0.9032333493232727,0.8765000104904175
0.9078999757766724,0.8810999989509583
0.9114166498184204,0.8894000053405762
0.9145166873931885,0.8820000290870667
0.9168499708175659,0.886900007724762
0.9194666743278503,0.8853999972343445
0.9218500256538391,0.8891000151634216
0.9250666499137878,0.8877000212669373
0.9273166656494141,0.8888999819755554
0.9297333359718323,0.8867999911308289
0.9312999844551086,0.8896999955177307
0.9341999888420105,0.8848999738693237
0.9359166622161865,0.8873999714851379
0.9358166456222534,0.8928999900817871
0.9381999969482422,0.8885999917984009
0.9398666620254517,0.892300009727478
0.9413999915122986,0.8910999894142151
0.942300021648407,0.8978999853134155
0.9438499808311462,0.8921999931335449
0.9452000260353088,0.8967999815940857
0.946150004863739,0.888700008392334
0.9469000101089478,0.891700029373169
0.9489666819572449,0.8895000219345093
0.9502000212669373,0.8948000073432922
0.9509333372116089,0.8885999917984009
0.9526333212852478,0.9002000093460083
0.9525166749954224,0.8931000232696533
0.9525333046913147,0.8984000086784363
0.95455002784729,0.8891000151634216
0.9545666575431824,0.8964999914169312
0.9549333453178406,0.8948000073432922
0.9565333127975464,0.8928999900817871
0.9569500088691711,0.8937000036239624
0.9574333429336548,0.8944000005722046
0.957883358001709,0.8970000147819519
0.9577500224113464,0.894599974155426
0.9603666663169861,0.8952000141143799
0.9593833088874817,0.89410001039505
0.9610999822616577,0.8973000049591064
0.9612666964530945,0.8952000141143799
0.9626666903495789,0.8899999856948853
0.9616000056266785,0.8985000252723694
0.9630833268165588,0.8934999704360962
