Layers: 1
Nodes: [784]
NN: 2
Activation function: sigmoid
Training accuracy,Test accuracy
0.8175333142280579,0.8478999733924866
0.8598666787147522,0.8574000000953674
0.8743666410446167,0.8589000105857849
0.8830833435058594,0.8734999895095825
0.8908833265304565,0.876800000667572
0.8967499732971191,0.8822000026702881
0.9011666774749756,0.8833000063896179
0.9057166576385498,0.8791999816894531
0.9109333157539368,0.8801000118255615
0.9133333563804626,0.8841000199317932
0.916366696357727,0.8902999758720398
0.9196000099182129,0.8805000185966492
0.9236000180244446,0.8906000256538391
0.9266666769981384,0.8880000114440918
0.9289666414260864,0.8859000205993652
0.9302999973297119,0.8835999965667725
0.9327499866485596,0.890500009059906
0.9355000257492065,0.8935999870300293
0.9379166960716248,0.8959000110626221
0.9403833150863647,0.8978999853134155
0.9413333535194397,0.8913999795913696
0.9429333209991455,0.8924000263214111
0.9437333345413208,0.8938999772071838
0.9448000192642212,0.8902000188827515
0.9458833336830139,0.8916000127792358
0.9481333494186401,0.8831999897956848
0.948199987411499,0.8902999758720398
0.9498833417892456,0.8925999999046326
0.9507833123207092,0.8892999887466431
0.9518499970436096,0.8948000073432922
0.9527000188827515,0.8891000151634216
0.9539833068847656,0.89410001039505
0.9554333090782166,0.8995000123977661
0.956416666507721,0.8925999999046326
0.9559999704360962,0.892300009727478
0.9571166634559631,0.9009000062942505
0.9571333527565002,0.89410001039505
0.9588833451271057,0.894599974155426
0.9606999754905701,0.8960999846458435
0.959683358669281,0.8895999789237976
0.9600833058357239,0.894599974155426
0.9620166420936584,0.8977000117301941
0.9620833396911621,0.8970000147819519
0.9633333086967468,0.8992999792098999
0.9635666608810425,0.896399974822998
0.9633166790008545,0.8930000066757202
0.963949978351593,0.8978999853134155
0.964900016784668,0.8930000066757202
0.9654333591461182,0.8973000049591064
0.9659333229064941,0.8956999778747559
