Number of qubits: 7
Training set size: 512
Test set size: 512
Number of features: 10
Ansatz: ansatz14
Optimiser: <class 'qiskit.algorithms.optimizers.spsa.SPSA'>
Perturbation dimensions: 15
Training accuracy,Test accuracy,Parameters
0.2265625,0.28125,"[0.35403363 0.51141422 0.99499062 0.19928993 0.80966481 0.05340606
 0.97391439 0.66145235 0.15689727 0.82291283 0.84961866 0.454091
 0.3488098  0.11309556 0.99551209 0.57570936 0.61413877 0.13353268
 0.53537344 0.8209485 ]"
0.1796875,0.265625,"[0.36594433 0.52332492 0.99499062 0.19928993 0.82157552 0.04149536
 0.97391439 0.64954165 0.14498657 0.83482354 0.86152936 0.4660017
 0.3368991  0.10118486 1.00742279 0.56379865 0.61413877 0.14544339
 0.54728414 0.8209485 ]"
0.224609375,0.2890625,"[0.35617117 0.53309808 1.00476379 0.20906309 0.82157552 0.05126852
 0.98368755 0.63976849 0.14498657 0.8445967  0.86152936 0.45622854
 0.32712593 0.11095802 1.01719595 0.55402549 0.60436561 0.14544339
 0.53751098 0.8209485 ]"
0.26171875,0.328125,"[0.34562697 0.54364228 0.99421959 0.20906309 0.83211972 0.04072432
 0.97314335 0.62922429 0.14498657 0.8340525  0.87207356 0.46677274
 0.31658173 0.10041383 1.01719595 0.54348129 0.61490981 0.14544339
 0.54805518 0.8209485 ]"
0.25390625,0.3359375,"[0.34562697 0.53611235 1.00174953 0.20153315 0.82458978 0.04825426
 0.98067329 0.62922429 0.1525165  0.8340525  0.86454362 0.46677274
 0.3090518  0.09288389 1.02472589 0.55101123 0.62243975 0.14544339
 0.55558511 0.82847843]"
0.23046875,0.3515625,"[0.33623965 0.52672502 1.01113685 0.21092048 0.82458978 0.03886694
 0.97128597 0.61983696 0.1525165  0.84343982 0.87393095 0.46677274
 0.29966447 0.10227121 1.03411321 0.5416239  0.63182707 0.14544339
 0.55558511 0.83786576]"
0.244140625,0.337890625,"[0.31896677 0.5439979  1.01113685 0.22819335 0.82458978 0.05613981
 0.98855885 0.61983696 0.13524363 0.82616695 0.89120383 0.48404562
 0.31693735 0.11954409 1.03411321 0.55889678 0.61455419 0.14544339
 0.53831224 0.82059288]"
0.296875,0.373046875,"[0.31708966 0.5439979  1.00925974 0.22631625 0.82271267 0.05426271
 0.99043595 0.61795986 0.13336652 0.82616695 0.89120383 0.48216851
 0.31881446 0.11954409 1.03599032 0.55701967 0.61455419 0.14356628
 0.54018934 0.82246998]"
0.337890625,0.380859375,"[0.31353878 0.54044702 1.00570886 0.22276536 0.81916179 0.05426271
 0.99398684 0.61440897 0.12981564 0.82971783 0.89120383 0.47861762
 0.31881446 0.11599321 1.03243944 0.55701967 0.61810508 0.14356628
 0.53663846 0.8189191 ]"
0.326171875,0.36328125,"[0.31353878 0.53412944 0.99939128 0.22908294 0.82547937 0.04794513
 1.00030442 0.60809139 0.13613321 0.82971783 0.8975214  0.47230005
 0.31249688 0.10967563 1.03875702 0.5507021  0.61810508 0.1372487
 0.53663846 0.8189191 ]"
0.326171875,0.396484375,"[0.29458466 0.51517532 1.0183454  0.24803707 0.80652525 0.04794513
 1.01925854 0.60809139 0.15508734 0.81076371 0.8975214  0.47230005
 0.331451   0.10967563 1.05771114 0.53174797 0.6370592  0.15620282
 0.55559258 0.83787322]"
0.380859375,0.392578125,"[0.31325521 0.53384587 0.99967485 0.22936652 0.80652525 0.06661568
 1.03792909 0.62676194 0.15508734 0.82943426 0.91619195 0.4536295
 0.31278045 0.10967563 1.03904059 0.55041852 0.65572975 0.15620282
 0.55559258 0.85654377]"
0.3671875,0.392578125,"[0.31325521 0.51150642 0.99967485 0.25170597 0.7841858  0.06661568
 1.03792909 0.60442249 0.13274789 0.80709481 0.8938525  0.43129005
 0.290441   0.13201508 1.06138004 0.57275797 0.6333903  0.17854227
 0.55559258 0.83420432]"
0.38671875,0.439453125,"[0.29901452 0.49726573 1.01391554 0.25170597 0.7841858  0.08085637
 1.0236884  0.60442249 0.14698858 0.79285412 0.8938525  0.44553073
 0.30468169 0.13201508 1.07562073 0.55851728 0.61914961 0.19278296
 0.56983327 0.84844501]"
0.34375,0.400390625,"[0.33210342 0.46417683 1.04700444 0.28479486 0.8172747  0.08085637
 1.0567773  0.63751139 0.11389968 0.79285412 0.9269414  0.44553073
 0.27159279 0.09892618 1.04253183 0.52542839 0.58606071 0.19278296
 0.60292217 0.84844501]"
0.3828125,0.400390625,"[0.32484875 0.46417683 1.05425911 0.29204953 0.8172747  0.08811103
 1.06403197 0.64476606 0.12115434 0.79285412 0.91968674 0.4527854
 0.26433812 0.10618084 1.04978649 0.53268305 0.58606071 0.19278296
 0.61017684 0.85569968]"
0.435546875,0.4140625,"[0.33342878 0.4555968  1.05425911 0.29204953 0.82585473 0.08811103
 1.072612   0.65334609 0.12973437 0.80143415 0.9111067  0.44420537
 0.27291816 0.09760081 1.05836653 0.54126308 0.57748068 0.19278296
 0.61017684 0.86427971]"
