Number of qubits: 7
Training set size: 512
Test set size: 512
Number of features: 10
Ansatz: ansatz14
Optimiser: <class 'qiskit.algorithms.optimizers.spsa.SPSA'>
Perturbation dimensions: 30
Training accuracy,Test accuracy,Parameters
0.1171875,0.17578125,"[0.60400926 0.48168551 0.11788425 0.21195232 0.1213947  0.93680711
 0.95002873 0.56579001 0.28196065 0.98617396 0.41276315 0.23576896
 0.78517387 0.21089446 0.28773782 0.2919622  0.64435514 0.68413024
 0.93073411 0.8733806  0.79168134 0.92427378 0.57870464 0.78318417
 0.22988481 0.16221253 0.09517935 0.41321107 0.35918053 0.3010411
 0.14499854 0.35885456 0.12287882 0.2497541  0.33468844 0.49662894
 0.80091482 0.70057379 0.47641929 0.49318258]"
0.32421875,0.30859375,"[0.58355757 0.48168551 0.09743255 0.19150063 0.100943   0.93680711
 0.95002873 0.5862417  0.30241234 0.98617396 0.39231145 0.21531727
 0.80562556 0.23134615 0.30818951 0.2919622  0.62390345 0.68413024
 0.9511858  0.89383229 0.79168134 0.92427378 0.59915633 0.76273248
 0.20943311 0.18266423 0.11563105 0.39275937 0.37963223 0.32149279
 0.16545023 0.33840287 0.14333052 0.2497541  0.31423675 0.51708063
 0.82136652 0.72102549 0.47641929 0.51363427]"
0.353515625,0.396484375,"[0.56695249 0.46508043 0.08082747 0.19150063 0.08433793 0.95341219
 0.95002873 0.60284678 0.28580727 0.96956888 0.37570638 0.21531727
 0.80562556 0.24795123 0.32479459 0.30856727 0.60729837 0.68413024
 0.93458073 0.87722722 0.79168134 0.94087885 0.61576141 0.76273248
 0.19282804 0.1992693  0.09902597 0.39275937 0.37963223 0.33809787
 0.14884516 0.35500795 0.12672544 0.23314903 0.29763167 0.50047556
 0.80476144 0.73763057 0.47641929 0.53023935]"
0.427734375,0.443359375,"[0.58100107 0.46508043 0.09487605 0.2055492  0.07028935 0.96746076
 0.9640773  0.60284678 0.29985584 0.9555203  0.3616578  0.22936584
 0.79157699 0.23390265 0.32479459 0.32261585 0.62134694 0.67008166
 0.9486293  0.87722722 0.77763276 0.92683028 0.60171283 0.76273248
 0.19282804 0.18522073 0.11307454 0.39275937 0.3936808  0.33809787
 0.14884516 0.36905652 0.14077401 0.23314903 0.31168025 0.48642698
 0.79071286 0.72358199 0.46237072 0.54428793]"
0.419921875,0.45703125,"[0.53454861 0.46508043 0.14132851 0.15909674 0.11674181 1.01391322
 0.9640773  0.64929924 0.3463083  0.90906784 0.40811026 0.22936584
 0.83802945 0.18745019 0.27834213 0.36906831 0.6677994  0.71653412
 0.99508176 0.83077476 0.77763276 0.97328273 0.55526037 0.80918494
 0.19282804 0.13876827 0.11307454 0.34630692 0.44013326 0.33809787
 0.19529761 0.36905652 0.18722647 0.27960148 0.26522779 0.48642698
 0.83716532 0.67712953 0.50882317 0.54428793]"
0.453125,0.43359375,"[0.53454861 0.4808638  0.14132851 0.15909674 0.10095844 0.99812985
 0.9640773  0.66508261 0.3463083  0.92485122 0.39232689 0.24514922
 0.85381282 0.20323357 0.2941255  0.36906831 0.65201603 0.70075075
 1.01086513 0.81499139 0.79341613 0.95749936 0.55526037 0.80918494
 0.17704466 0.1229849  0.09729117 0.36209029 0.45591663 0.3223145
 0.21108099 0.36905652 0.20300985 0.26381811 0.28101116 0.50221035
 0.85294869 0.66134616 0.52460655 0.54428793]"
0.41796875,0.44921875,"[0.537437   0.4808638  0.14132851 0.16198513 0.10095844 1.00101823
 0.96696569 0.66797099 0.34919669 0.92485122 0.39521527 0.2480376
 0.8567012  0.20323357 0.29123712 0.37195669 0.65201603 0.69786236
 1.01375352 0.812103   0.79630452 0.96038775 0.55237199 0.80629655
 0.17993305 0.12587328 0.09440279 0.36209029 0.45302825 0.31942611
 0.21396937 0.36616814 0.20589823 0.26092973 0.28389955 0.49932197
 0.85294869 0.65845777 0.52460655 0.54428793]"
0.42578125,0.41796875,"[0.50941834 0.50888246 0.16934717 0.13396647 0.10095844 0.97299958
 0.93894703 0.69598965 0.34919669 0.95286987 0.39521527 0.27605626
 0.82868255 0.17521491 0.29123712 0.39997535 0.62399737 0.66984371
 1.04177218 0.84012166 0.79630452 0.9884064  0.52435333 0.83431521
 0.15191439 0.15389194 0.09440279 0.39010894 0.42500959 0.31942611
 0.18595071 0.36616814 0.23391689 0.26092973 0.28389955 0.47130331
 0.82493004 0.68647643 0.5526252  0.57230658]"
0.40234375,0.443359375,"[0.50941834 0.51984886 0.16934717 0.13396647 0.08999204 0.96203318
 0.93894703 0.70695605 0.33823029 0.94190347 0.38424887 0.28702266
 0.83964895 0.16424851 0.30220352 0.39997535 0.61303097 0.65887731
 1.03080578 0.85108806 0.80727092 0.97744001 0.51338693 0.82334881
 0.15191439 0.15389194 0.09440279 0.37914254 0.42500959 0.33039251
 0.17498432 0.37713454 0.22295049 0.27189612 0.27293315 0.48226971
 0.81396364 0.68647643 0.5635916  0.56134018]"
0.435546875,0.4609375,"[0.50677584 0.51720636 0.17198966 0.13132398 0.09263453 0.96203318
 0.94158953 0.70431355 0.33823029 0.94190347 0.38160638 0.28702266
 0.83700645 0.16689101 0.30220352 0.40261785 0.61567347 0.65887731
 1.02816328 0.84844556 0.80991341 0.9800825  0.51074443 0.82070631
 0.15455689 0.15389194 0.09704528 0.38178504 0.4223671  0.33303501
 0.17234182 0.37713454 0.22030799 0.26925363 0.27293315 0.48226971
 0.81132114 0.68911893 0.56094911 0.56398268]"
