Number of qubits: 7
Training set size: 512
Test set size: 512
Number of features: 10
Ansatz: ansatz14
Optimiser: <class 'qiskit.algorithms.optimizers.spsa.SPSA'>
Perturbation dimensions: 75
Training accuracy,Test accuracy,Parameters
0.10546875,0.109375,"[ 0.0866644   0.71015412  0.95193412  0.93360311  0.86931342  0.90018859
  0.41081022  0.10852388  0.73549235  0.27089711  0.21307373  0.29572075
  0.69253002  0.70092162  0.37511048  0.51714786  0.31477319  0.60906588
  0.20572803  0.74786375  0.60606809  0.73049113  0.94358318  0.41725718
  0.78008008  0.56613714  0.52995573  0.59285718  0.03841788  0.32373925
  0.63977577  0.0360395   0.12157534  0.74779164  0.19751795  0.64230395
  0.44869285  0.17845599  0.68762416  0.4711777   0.4108758   0.29452246
  0.07553252  0.68719408  0.45031724  0.96749957  0.73164822  0.32665425
  0.45623026  0.85956883  0.3677673   0.71755246  0.90421265  0.48849768
  0.82012486  0.85988859  0.44024973  0.08785291  0.38282032  0.85854953
  0.85983911  0.35495438  0.48180471  0.88566008  0.81817062  0.04946059
  0.20892194  0.10386846  0.69750669  0.35992155  0.64712853  0.49503342
  0.41514508  0.23514971  0.98401639  0.08948106  0.35120922  0.3095514
  0.95022096  0.79982921  0.08823879  0.9794454   0.79451645  0.9350317
  0.13031964  0.68358944  0.19359429 -0.03557769  0.5179021   0.32621998
  0.60691364  0.15530366  0.95384672  0.45719412  0.10034733  0.08723821
  0.52772435  0.34147352  0.15634746  1.03695092]"
0.255859375,0.2578125,"[ 0.04623443  0.75058408  0.91150416  0.93360311  0.82888345  0.85975862
  0.37038025  0.06809391  0.77592231  0.31132708  0.2535037   0.33615072
  0.69253002  0.66049165  0.37511048  0.47671789  0.35520315  0.60906588
  0.246158    0.70743379  0.56563813  0.69006116  0.98401315  0.37682722
  0.78008008  0.52570717  0.52995573  0.55242721  0.03841788  0.36416922
  0.5993458   0.07646947  0.12157534  0.70736168  0.19751795  0.68273392
  0.40826288  0.17845599  0.68762416  0.51160767  0.37044583  0.25409249
  0.11596248  0.68719408  0.40988727  1.00792954  0.73164822  0.36708422
  0.49666023  0.8999988   0.40819726  0.75798242  0.94464261  0.44806771
  0.82012486  0.90031855  0.44024973  0.08785291  0.34239035  0.89897949
  0.81940915  0.39538435  0.48180471  0.88566008  0.81817062  0.00903062
  0.16849197  0.10386846  0.65707673  0.31949158  0.6875585   0.49503342
  0.37471511  0.27557968  0.94358643  0.04905109  0.31077925  0.34998137
  0.90979099  0.84025917  0.04780882  0.93901543  0.75408648  0.97546167
  0.1707496   0.72401941  0.23402425 -0.07600766  0.5179021   0.36664995
  0.56648367  0.19573363  0.95384672  0.49762409  0.1407773   0.08723821
  0.56815431  0.34147352  0.11591749  0.99652095]"
0.34765625,0.33203125,"[ 0.06279403  0.76714368  0.91150416  0.91704351  0.81232385  0.85975862
  0.38693985  0.08465351  0.75936272  0.32788667  0.2700633   0.31959112
  0.67597042  0.64393205  0.35855088  0.47671789  0.33864356  0.62562547
  0.246158    0.72399338  0.56563813  0.70662076  0.98401315  0.36026762
  0.76352049  0.52570717  0.54651533  0.56898681  0.02185828  0.36416922
  0.5993458   0.09302906  0.10501574  0.72392127  0.21407755  0.66617432
  0.39170328  0.16189639  0.68762416  0.52816727  0.35388624  0.23753289
  0.09940289  0.70375367  0.39332767  0.99136994  0.73164822  0.38364382
  0.51321983  0.91655839  0.42475686  0.75798242  0.96120221  0.44806771
  0.83668446  0.88375896  0.42369014  0.08785291  0.35894995  0.89897949
  0.81940915  0.37882475  0.46524511  0.88566008  0.80161102  0.02559022
  0.15193237  0.08730886  0.67363632  0.30293198  0.70411809  0.51159302
  0.39127471  0.25902008  0.92702683  0.06561069  0.32733885  0.34998137
  0.92635059  0.84025917  0.03124922  0.95557503  0.73752688  0.99202127
  0.1873092   0.74057901  0.25058385 -0.07600766  0.5344617   0.36664995
  0.56648367  0.21229323  0.93728713  0.49762409  0.1407773   0.10379781
  0.56815431  0.32491393  0.09935789  1.01308055]"
0.345703125,0.396484375,"[ 0.06279403  0.74279644  0.9358514   0.89269626  0.8366711   0.83541137
  0.36259261  0.08465351  0.78370996  0.35223392  0.29441054  0.34393837
  0.70031767  0.6682793   0.33420364  0.50106513  0.3629908   0.64997272
  0.246158    0.69964614  0.54129088  0.730968    0.9596659   0.38461486
  0.73917324  0.52570717  0.57086258  0.59333406  0.02185828  0.36416922
  0.5993458   0.11737631  0.12936299  0.72392127  0.23842479  0.69052157
  0.36735604  0.18624363  0.68762416  0.50382002  0.37823348  0.21318565
  0.12375013  0.67940643  0.39332767  0.99136994  0.75599547  0.38364382
  0.51321983  0.94090564  0.40040962  0.75798242  0.98554946  0.42372047
  0.83668446  0.85941171  0.44803738  0.11220016  0.38329719  0.89897949
  0.7950619   0.403172    0.44089787  0.91000733  0.80161102  0.04993747
  0.17627962  0.06296161  0.69798357  0.27858473  0.72846534  0.51159302
  0.41562195  0.28336733  0.95137407  0.04126344  0.3029916   0.32563412
  0.90200334  0.81591193  0.00690198  0.97992228  0.73752688  0.96767402
  0.16296196  0.76492625  0.2749311  -0.1003549   0.55880895  0.3423027
  0.54213642  0.21229323  0.93728713  0.52197134  0.1407773   0.10379781
  0.59250156  0.32491393  0.09935789  0.9887333 ]"
0.33984375,0.373046875,"[ 0.02719159  0.74279644  0.97145384  0.85709382  0.87227354  0.87101381
  0.32699017  0.12025595  0.74810752  0.38783636  0.2588081   0.34393837
  0.70031767  0.6682793   0.2986012   0.53666757  0.39859324  0.68557516
  0.21055556  0.69964614  0.50568844  0.69536557  0.99526834  0.4202173
  0.7035708   0.52570717  0.60646501  0.55773162 -0.01374416  0.39977166
  0.56374336  0.15297875  0.16496542  0.72392127  0.27402723  0.69052157
  0.40295848  0.22184607  0.7232266   0.50382002  0.41383592  0.17758321
  0.12375013  0.67940643  0.39332767  0.9557675   0.75599547  0.38364382
  0.51321983  0.97650808  0.36480718  0.79358486  0.94994702  0.38811803
  0.83668446  0.82380927  0.48363982  0.1478026   0.41889963  0.93458193
  0.83066434  0.43877444  0.4765003   0.91000733  0.83721346  0.08553991
  0.21188206  0.06296161  0.66238113  0.31418717  0.76406778  0.47599058
  0.45122439  0.24776489  0.95137407  0.00566101  0.26738916  0.29003168
  0.93760578  0.85151437  0.04250442  0.97992228  0.77312932  1.00327646
  0.12735952  0.80052869  0.2749311  -0.1003549   0.52320651  0.37790514
  0.57773886  0.24789567  0.93728713  0.55757377  0.10517486  0.06819537
  0.628104    0.32491393  0.09935789  1.02433574]"
0.2890625,0.34765625,"[-0.00742673  0.74279644  0.93683553  0.82247551  0.87227354  0.87101381
  0.36160848  0.12025595  0.71348921  0.35321804  0.29342642  0.30932005
  0.73493598  0.70289761  0.2986012   0.53666757  0.36397492  0.72019348
  0.17593724  0.73426445  0.47107013  0.72998388  1.02988666  0.38559899
  0.7035708   0.56032549  0.5718467   0.55773162 -0.04836247  0.39977166
  0.52912505  0.18759707  0.19958374  0.75853959  0.23940892  0.65590325
  0.43757679  0.25646439  0.68860829  0.53843834  0.44845424  0.17758321
  0.15836845  0.71402474  0.39332767  0.99038582  0.75599547  0.3490255
  0.47860151  0.97650808  0.39942549  0.75896654  0.98456533  0.35349971
  0.83668446  0.85842759  0.4490215   0.1478026   0.45351795  0.93458193
  0.79604602  0.40415612  0.4765003   0.87538901  0.80259514  0.12015822
  0.24650037  0.09757993  0.62776281  0.27956886  0.79868609  0.44137226
  0.48584271  0.28238321  0.91675576  0.04027932  0.26738916  0.32465
  0.90298747  0.81689605  0.0078861   0.97992228  0.80774764  1.00327646
  0.16197783  0.76591038  0.30954941 -0.13497322  0.55782482  0.41252346
  0.57773886  0.28251398  0.90266881  0.55757377  0.10517486  0.03357706
  0.628104    0.29029561  0.09935789  0.98971742]"
0.361328125,0.400390625,"[-0.03228959  0.76765929  0.91197267  0.84733836  0.84741068  0.87101381
  0.38647134  0.1451188   0.73835206  0.32835519  0.26856356  0.30932005
  0.73493598  0.72776047  0.32346406  0.51180472  0.33911207  0.72019348
  0.15107439  0.7094016   0.49593298  0.72998388  1.02988666  0.36073613
  0.7035708   0.58518834  0.5718467   0.53286876 -0.04836247  0.42463451
  0.50426219  0.16273421  0.17472088  0.78340245  0.26427177  0.68076611
  0.43757679  0.23160153  0.68860829  0.51357548  0.42359138  0.15272035
  0.18323131  0.7388876   0.36846481  0.96552296  0.75599547  0.32416265
  0.50346437  1.00137094  0.42428835  0.75896654  0.95970248  0.37836257
  0.83668446  0.88329044  0.42415865  0.12293974  0.45351795  0.93458193
  0.79604602  0.37929327  0.50136316  0.90025187  0.77773228  0.14502108
  0.22163752  0.12244279  0.65262567  0.254706    0.79868609  0.41650941
  0.46097985  0.25752035  0.8918929   0.01541646  0.26738916  0.29978714
  0.87812461  0.84175891 -0.01697676  0.97992228  0.8326105   0.9784136
  0.13711498  0.74104752  0.28468656 -0.11011036  0.55782482  0.3876606
  0.60260172  0.30737684  0.87780595  0.53271092  0.10517486  0.03357706
  0.65296685  0.29029561  0.09935789  0.96485457]"
0.431640625,0.4375,"[-0.01932519  0.78062369  0.89900828  0.84733836  0.84741068  0.87101381
  0.38647134  0.13215441  0.75131646  0.32835519  0.28152796  0.32228444
  0.74790038  0.71479608  0.32346406  0.49884032  0.32614767  0.72019348
  0.13810999  0.6964372   0.50889738  0.72998388  1.02988666  0.37370052
  0.7035708   0.59815274  0.5588823   0.54583316 -0.03539808  0.43759891
  0.4912978   0.1756986   0.16175649  0.77043805  0.25130738  0.68076611
  0.45054119  0.21863714  0.68860829  0.52653987  0.43655577  0.16568474
  0.1961957   0.72592321  0.38142921  0.95255857  0.75599547  0.31119825
  0.49049997  1.00137094  0.42428835  0.77193094  0.97266687  0.39132696
  0.84964885  0.87032605  0.42415865  0.12293974  0.46648234  0.92161754
  0.78308163  0.36632887  0.51432755  0.91321626  0.79069668  0.13205669
  0.20867312  0.10947839  0.66559007  0.24174161  0.81165049  0.41650941
  0.47394424  0.24455596  0.87892851  0.00245207  0.26738916  0.28682275
  0.891089    0.82879451 -0.00401236  0.97992228  0.8196461   0.9784136
  0.12415058  0.75401191  0.28468656 -0.09714597  0.54486043  0.400625
  0.60260172  0.29441245  0.86484156  0.51974652  0.10517486  0.03357706
  0.64000246  0.27733122  0.11232229  0.95189017]"
0.45703125,0.46484375,"[-0.00341324  0.76471174  0.91492022  0.84733836  0.83149873  0.85510186
  0.40238329  0.13215441  0.75131646  0.31244324  0.26561601  0.30637249
  0.74790038  0.69888413  0.32346406  0.51475227  0.34205962  0.70428153
  0.13810999  0.71234915  0.49298543  0.74589583  1.01397471  0.35778857
  0.68765885  0.58224079  0.57479425  0.54583316 -0.01948613  0.43759891
  0.47538585  0.1756986   0.16175649  0.77043805  0.23539543  0.66485416
  0.46645313  0.23454909  0.68860829  0.54245182  0.45246772  0.1497728
  0.21210765  0.71001126  0.39734116  0.95255857  0.74008352  0.3271102
  0.47458802  0.98545899  0.4402003   0.78784289  0.98857882  0.39132696
  0.8655608   0.8544141   0.4082467   0.10702779  0.45057039  0.90570559
  0.76716968  0.36632887  0.5302395   0.91321626  0.80660863  0.13205669
  0.22458507  0.09356645  0.64967812  0.24174161  0.79573854  0.40059746
  0.4580323   0.24455596  0.89484046 -0.01345988  0.28330111  0.2709108
  0.87517705  0.81288256 -0.00401236  0.99583423  0.83555805  0.96250165
  0.10823863  0.73809996  0.30059851 -0.09714597  0.56077238  0.41653694
  0.60260172  0.31032439  0.84892961  0.51974652  0.12108681  0.01766511
  0.65591441  0.27733122  0.11232229  0.93597822]"
0.4375,0.453125,"[ 0.02497118  0.79309616  0.91492022  0.87572279  0.85988316  0.82671744
  0.43076771  0.10376999  0.77970088  0.34082766  0.26561601  0.27798807
  0.74790038  0.6704997   0.32346406  0.51475227  0.3136752   0.6758971
  0.10972557  0.71234915  0.52136985  0.77428025  1.01397471  0.35778857
  0.65927443  0.58224079  0.54640983  0.51744873  0.00889829  0.46598333
  0.44700143  0.14731418  0.13337207  0.79882248  0.20701101  0.66485416
  0.43806871  0.20616466  0.71699271  0.5140674   0.48085215  0.12138837
  0.18372322  0.68162683  0.36895673  0.92417415  0.74008352  0.35549462
  0.4462036   1.01384341  0.4402003   0.81622731  1.01696324  0.39132696
  0.83717638  0.88279853  0.37986228  0.10702779  0.42218597  0.87732117
  0.7955541   0.3947133   0.5302395   0.94160069  0.7782242   0.10367226
  0.19620065  0.06518202  0.67806254  0.27012603  0.79573854  0.40059746
  0.42964787  0.27294038  0.89484046 -0.0418443   0.31168554  0.24252638
  0.90356148  0.78449814 -0.00401236  0.99583423  0.83555805  0.93411723
  0.07985421  0.70971554  0.30059851 -0.06876155  0.53238795  0.38815252
  0.60260172  0.28193997  0.84892961  0.4913621   0.09270239 -0.01071932
  0.62752999  0.24894679  0.08393786  0.93597822]"
