Number of qubits: 7
Training set size: 512
Test set size: 512
Number of features: 10
Ansatz: ansatz14
Optimiser: <class 'qiskit.algorithms.optimizers.spsa.SPSA'>
Perturbation dimensions: 45
Training accuracy,Test accuracy,Parameters
0.25,0.2265625,"[0.03152782 0.88897686 0.87464971 0.12000852 0.52426204 0.67560128
 0.46667264 0.13572966 0.63200128 0.38821963 0.3035375  0.0279864
 0.71581456 0.70439502 0.64315188 0.14010017 0.10468709 0.84855233
 0.20380543 0.38452601 0.18934433 0.22439566 0.18737937 0.06463142
 0.09861268 0.64828295 0.50422753 0.61502082 0.68334974 0.86359691
 0.62470438 0.16892128 0.85015718 0.08887647 0.52702652 0.98759246
 0.60953969 0.84951052 0.82952727 0.18339266 0.18740373 0.41918301
 0.51114144 0.85616612 0.90755267 0.01756116 0.80153158 0.31598272
 0.16527996 0.89562841 0.76760868 0.15306442 0.64304425 0.46715466
 0.8768491  0.60504619 0.83301544 0.37234939 0.8847832  0.78947534]"
0.40625,0.373046875,"[0.03264561 0.89009465 0.87576751 0.11889073 0.52314424 0.67671908
 0.46779043 0.13572966 0.63311907 0.38710183 0.3024197  0.02910419
 0.71469677 0.70551282 0.64315188 0.13898238 0.10580489 0.84967013
 0.20268763 0.38452601 0.19046212 0.22327787 0.18849716 0.06463142
 0.09861268 0.64716516 0.50422753 0.61390303 0.68446753 0.86359691
 0.62358659 0.16780348 0.85015718 0.08999426 0.52814431 0.98647467
 0.60953969 0.84951052 0.83064507 0.18227487 0.18628593 0.41806522
 0.51114144 0.85504832 0.90643488 0.01644337 0.80264938 0.31486493
 0.16416216 0.89562841 0.76872647 0.15306442 0.64416204 0.46603687
 0.87796689 0.60392839 0.83413323 0.37234939 0.885901   0.78947534]"
0.376953125,0.384765625,"[0.02797212 0.89009465 0.87109401 0.12356422 0.52781774 0.67204558
 0.47246393 0.14040315 0.62844557 0.38242834 0.29774621 0.0244307
 0.71937026 0.71018631 0.64315188 0.13898238 0.10580489 0.85434362
 0.19801414 0.37985252 0.19046212 0.22795137 0.19317066 0.05995793
 0.09861268 0.64716516 0.49955403 0.61857652 0.68446753 0.86827041
 0.61891309 0.16780348 0.85015718 0.09466776 0.52814431 0.99114816
 0.6048662  0.85418401 0.83531856 0.17760137 0.18161244 0.42273871
 0.50646794 0.85972182 0.91110837 0.01644337 0.79797588 0.31486493
 0.16883566 0.90030191 0.77339996 0.14839092 0.64883553 0.46603687
 0.88264039 0.60392839 0.83880673 0.36767589 0.89057449 0.78480185]"
0.3828125,0.369140625,"[0.0210606  0.88318313 0.87800553 0.11665271 0.52781774 0.66513407
 0.47937544 0.14040315 0.62153406 0.38242834 0.29083469 0.01751918
 0.72628178 0.71709783 0.6500634  0.13898238 0.1127164  0.86125514
 0.20492565 0.372941   0.18355061 0.23486288 0.19317066 0.05304641
 0.1055242  0.64716516 0.50646555 0.61166501 0.67755602 0.87518192
 0.61200158 0.16089197 0.85015718 0.08775624 0.52814431 0.98423665
 0.59795468 0.86109553 0.83531856 0.17068986 0.18161244 0.42273871
 0.51337946 0.8528103  0.91110837 0.02335489 0.79797588 0.32177644
 0.17574717 0.90721342 0.78031148 0.14147941 0.64883553 0.47294838
 0.8895519  0.59701688 0.83880673 0.37458741 0.88366298 0.79171336]"
0.376953125,0.39453125,"[0.0210606  0.8943643  0.87800553 0.12783387 0.51663657 0.67631523
 0.47937544 0.14040315 0.61035289 0.37124717 0.30201586 0.01751918
 0.73746294 0.70591666 0.6500634  0.15016354 0.10153524 0.85007397
 0.20492565 0.36175984 0.19473177 0.22368172 0.19317066 0.06422758
 0.11670536 0.65834632 0.51764671 0.62284617 0.66637485 0.88636309
 0.62318274 0.17207313 0.86133835 0.09893741 0.53932548 0.97305548
 0.58677352 0.84991436 0.84649973 0.18187102 0.17043127 0.43391988
 0.51337946 0.8528103  0.92228954 0.02335489 0.80915704 0.32177644
 0.17574717 0.89603226 0.76913031 0.15266057 0.6600167  0.48412955
 0.8895519  0.58583571 0.84998789 0.38576857 0.87248181 0.79171336]"
0.466796875,0.44921875,"[0.03316323 0.90646693 0.8659029  0.12783387 0.5287392  0.68841786
 0.46727281 0.14040315 0.61035289 0.35914455 0.30201586 0.02962181
 0.72536032 0.70591666 0.6500634  0.15016354 0.11363786 0.85007397
 0.19282303 0.37386247 0.2068344  0.21157909 0.19317066 0.0763302
 0.10460273 0.65834632 0.52974934 0.6349488  0.67847748 0.87426046
 0.63528537 0.15997051 0.86133835 0.11104003 0.5514281  0.96095286
 0.59887614 0.86201699 0.8343971  0.19397365 0.17043127 0.42181725
 0.52548209 0.84070768 0.93439217 0.01125226 0.82125967 0.32177644
 0.16364455 0.89603226 0.75702769 0.14055795 0.67211933 0.49623217
 0.8895519  0.57373309 0.86209052 0.37366594 0.86037919 0.80381599]"
0.470703125,0.478515625,"[ 0.01503178  0.88833548  0.88403435  0.14596532  0.54687065  0.67028641
  0.44914137  0.14040315  0.62848434  0.3410131   0.28388441  0.04775326
  0.70722887  0.68778522  0.66819484  0.16829499  0.11363786  0.83194253
  0.17469158  0.37386247  0.2068344   0.19344765  0.19317066  0.05819876
  0.12273418  0.67647777  0.54788079  0.6349488   0.69660893  0.85612901
  0.63528537  0.14183906  0.8432069   0.12917148  0.53329666  0.94282141
  0.61700759  0.84388554  0.8343971   0.2121051   0.15229983  0.42181725
  0.54361353  0.82257623  0.93439217 -0.00687919  0.82125967  0.33990789
  0.16364455  0.89603226  0.75702769  0.1224265   0.65398788  0.51436362
  0.87142046  0.57373309  0.88022197  0.39179739  0.87851063  0.82194743]"
0.455078125,0.498046875,"[ 0.05042423  0.85294303  0.88403435  0.18135777  0.58226309  0.70567886
  0.44914137  0.1050107   0.66387679  0.30562065  0.24849197  0.0831457
  0.67183642  0.68778522  0.66819484  0.13290254  0.14903031  0.86733497
  0.13929913  0.33847002  0.17144195  0.1580552   0.15777821  0.0935912
  0.08734173  0.64108532  0.54788079  0.6349488   0.69660893  0.89152146
  0.63528537  0.17723151  0.8432069   0.12917148  0.5686891   0.97821386
  0.58161514  0.8084931   0.86978955  0.24749754  0.18769227  0.3864248
  0.57900598  0.78718379  0.96978461 -0.04227163  0.85665212  0.33990789
  0.19903699  0.89603226  0.72163524  0.08703405  0.61859543  0.47897117
  0.87142046  0.60912553  0.88022197  0.35640494  0.87851063  0.78655499]"
0.4609375,0.453125,"[ 0.07874785  0.85294303  0.91235796  0.18135777  0.61058671  0.73400247
  0.44914137  0.07668709  0.66387679  0.27729704  0.24849197  0.0831457
  0.64351281  0.68778522  0.69651846  0.10457892  0.12070669  0.89565859
  0.16762275  0.36679364  0.14311833  0.18637882  0.12945459  0.12191482
  0.11566535  0.6127617   0.5762044   0.6349488   0.72493254  0.89152146
  0.63528537  0.20555512  0.8432069   0.10084786  0.59701272  1.00653747
  0.60993876  0.78016948  0.89811316  0.27582116  0.21601589  0.41474842
  0.55068236  0.78718379  0.99810823 -0.07059525  0.85665212  0.36823151
  0.17071338  0.92435587  0.69331162  0.08703405  0.59027181  0.45064755
  0.84309684  0.60912553  0.90854558  0.38472856  0.90683425  0.75823137]"
0.462890625,0.46484375,"[ 0.04415782  0.818353    0.91235796  0.21594779  0.64517674  0.7685925
  0.41455134  0.04209706  0.69846682  0.27729704  0.28308199  0.11773573
  0.67810283  0.65319519  0.66192843  0.10457892  0.12070669  0.89565859
  0.13303272  0.33220361  0.10852831  0.18637882  0.09486457  0.15650485
  0.11566535  0.64735173  0.61079443  0.60035877  0.75952257  0.92611149
  0.6698754   0.20555512  0.80861687  0.13543789  0.59701272  1.0411275
  0.64452879  0.74557945  0.93270319  0.24123113  0.18142586  0.44933845
  0.55068236  0.78718379  1.03269826 -0.03600522  0.85665212  0.36823151
  0.2053034   0.88976585  0.6587216   0.05244402  0.62486184  0.45064755
  0.84309684  0.57453551  0.87395556  0.41931859  0.87224422  0.72364134]"
0.43359375,0.3828125,"[ 0.0676958   0.79481502  0.93589594  0.19240981  0.64517674  0.79213048
  0.43808932  0.04209706  0.67492884  0.25375906  0.30661997  0.09419775
  0.65456485  0.62965721  0.66192843  0.10457892  0.09716871  0.89565859
  0.13303272  0.35574159  0.08499033  0.16284084  0.07132659  0.13296687
  0.09212737  0.64735173  0.61079443  0.57682079  0.75952257  0.94964947
  0.64633742  0.18201714  0.83215486  0.11189991  0.6205507   1.06466548
  0.62099081  0.74557945  0.90916521  0.26476911  0.20496385  0.42580047
  0.55068236  0.78718379  1.05623624 -0.03600522  0.83311414  0.39176949
  0.18176542  0.86622787  0.68225958  0.075982    0.64839982  0.47418553
  0.86663482  0.59807349  0.89749354  0.44285657  0.87224422  0.72364134]"
0.41015625,0.39453125,"[ 0.08762285  0.81474207  0.9159689   0.17248277  0.62524969  0.81205753
  0.45801637  0.06202411  0.67492884  0.23383201  0.28669293  0.1141248
  0.6744919   0.62965721  0.68185548  0.12450597  0.11709576  0.89565859
  0.13303272  0.35574159  0.10491737  0.18276788  0.07132659  0.13296687
  0.11205442  0.62742468  0.63072148  0.57682079  0.77944962  0.92972242
  0.64633742  0.20194419  0.81222781  0.13182696  0.64047775  1.06466548
  0.62099081  0.7655065   0.92909226  0.28469616  0.22489089  0.40587342
  0.55068236  0.76725674  1.03630919 -0.01607818  0.81318709  0.41169653
  0.16183838  0.84630082  0.70218662  0.075982    0.66832687  0.47418553
  0.84670777  0.61800053  0.87756649  0.46278362  0.89217127  0.72364134]"
0.47265625,0.4296875,"[ 0.10935685  0.81474207  0.9377029   0.17248277  0.60351569  0.83379153
  0.47975037  0.0837581   0.65319484  0.21209801  0.30842693  0.1141248
  0.6527579   0.62965721  0.66012148  0.14623997  0.09536176  0.87392459
  0.15476672  0.37747559  0.12665137  0.20450188  0.09306059  0.11123287
  0.11205442  0.64915868  0.60898748  0.55508679  0.75771562  0.95145642
  0.66807142  0.20194419  0.83396181  0.13182696  0.61874375  1.06466548
  0.64272481  0.7437725   0.90735826  0.28469616  0.22489089  0.38413942
  0.55068236  0.78899074  1.01457519 -0.03781218  0.83492109  0.41169653
  0.18357238  0.84630082  0.72392062  0.05424801  0.69006087  0.49591953
  0.86844177  0.63973453  0.87756649  0.44104962  0.89217127  0.70190734]"
