Number of qubits: 7
Training set size: 512
Test set size: 512
Number of features: 10
Ansatz: ansatz14
Optimiser: <class 'qiskit.algorithms.optimizers.spsa.SPSA'>
Perturbation dimensions: 45
Training accuracy,Test accuracy,Parameters
0.166015625,0.19140625,"[0.52018951 0.31877401 0.04837125 0.4183339  0.06671655 0.64022147
 0.79728524 0.86459071 0.70745073 0.82883126 0.37981893 0.93692375
 0.50909569 0.11192988 0.54741333 0.97938776 0.25578455 0.27324652
 0.45715372 0.12326738 0.3158461  0.54761043 0.66396615 0.63348704
 0.4515708  0.65339282 0.39901249 0.97885757 0.16794326 0.31223242
 0.10246512 0.24065056 0.79824588 0.93931866 0.86300841 0.21155274
 0.77386246 0.64130991 0.34197044 0.4286092  0.2321004  0.14586585
 0.36562879 0.18214642 0.06008305 0.48782744 0.79758472 0.97330737
 0.48497573 0.01460932 0.22836134 0.67295961 0.91035468 0.46277292
 0.38140742 0.81252022 0.55750242 0.42793387 0.0231794  0.96269691]"
0.2578125,0.22265625,"[0.52018951 0.33568425 0.03146101 0.40142366 0.04980631 0.62331123
 0.79728524 0.88150094 0.70745073 0.81192102 0.3629087  0.92001352
 0.50909569 0.09501964 0.56432357 0.96247752 0.23887432 0.25633628
 0.44024349 0.14017762 0.29893586 0.54761043 0.64705591 0.65039728
 0.46848103 0.67030305 0.38210225 0.96194734 0.15103302 0.29532218
 0.08555488 0.24065056 0.78133565 0.93931866 0.87991865 0.1946425
 0.75695222 0.64130991 0.35888068 0.41169897 0.2321004  0.14586585
 0.36562879 0.19905666 0.04317281 0.48782744 0.78067448 0.97330737
 0.50188597 0.03151956 0.2114511  0.68986985 0.91035468 0.47968316
 0.39831766 0.81252022 0.54059218 0.41102363 0.00626916 0.97960715]"
0.333984375,0.3203125,"[ 0.53295335  0.33568425  0.01869717  0.40142366  0.04980631  0.63607508
  0.81004908  0.89426479  0.72021458  0.82468486  0.3629087   0.93277736
  0.49633184  0.0822558   0.57708741  0.94971368  0.23887432  0.26910012
  0.45300733  0.14017762  0.28617202  0.56037427  0.63429207  0.63763343
  0.48124488  0.6830669   0.39486609  0.97471118  0.15103302  0.30808602
  0.08555488  0.2534144   0.7685718   0.95208251  0.8671548   0.20740635
  0.74418837  0.62854607  0.35888068  0.42446281  0.24486425  0.1586297
  0.36562879  0.2118205   0.05593666  0.4750636   0.78067448  0.96054352
  0.48912212  0.01875572  0.22421495  0.67710601  0.91035468  0.47968316
  0.39831766  0.82528407  0.55335603  0.39825979 -0.00649468  0.97960715]"
0.39453125,0.400390625,"[ 0.51574875  0.35288885  0.00149256  0.38421905  0.04980631  0.61887047
  0.82725369  0.9114694   0.72021458  0.80748025  0.3629087   0.93277736
  0.51353645  0.0994604   0.57708741  0.96691828  0.23887432  0.26910012
  0.47021194  0.15738222  0.30337663  0.54316967  0.65149667  0.63763343
  0.46404027  0.66586229  0.37766149  0.97471118  0.16823763  0.30808602
  0.08555488  0.27061901  0.7685718   0.9348779   0.8499502   0.20740635
  0.72698377  0.61134146  0.34167607  0.44166742  0.22765964  0.14142509
  0.34842418  0.22902511  0.03873205  0.49226821  0.76346987  0.97774813
  0.50632673  0.00155111  0.22421495  0.69431061  0.89315008  0.46247855
  0.38111305  0.80807946  0.53615142  0.38105518 -0.00649468  0.99681175]"
0.41015625,0.341796875,"[0.49909659 0.36954101 0.00149256 0.40087121 0.03315416 0.63552262
 0.82725369 0.9114694  0.72021458 0.7908281  0.37956085 0.9161252
 0.53018861 0.08280825 0.59373957 0.96691828 0.25552647 0.26910012
 0.45355978 0.17403438 0.28672447 0.54316967 0.65149667 0.62098128
 0.48069242 0.64921013 0.39431364 0.99136334 0.18488978 0.29143387
 0.06890273 0.25396686 0.7685718  0.95153005 0.83329804 0.2240585
 0.72698377 0.62799361 0.35832823 0.45831957 0.21100748 0.15807725
 0.36507634 0.24567727 0.05538421 0.49226821 0.74681771 0.96109597
 0.50632673 0.01820326 0.2408671  0.69431061 0.89315008 0.44582639
 0.39776521 0.7914273  0.55280357 0.39770734 0.01015748 0.99681175]"
0.408203125,0.353515625,"[0.50373579 0.36954101 0.00613176 0.39623201 0.03315416 0.64016183
 0.83189289 0.90683019 0.72485378 0.78618889 0.37492165 0.9207644
 0.53018861 0.08744745 0.58910036 0.96227908 0.25088727 0.27373933
 0.45819898 0.16939518 0.28208527 0.54780887 0.65613588 0.62562048
 0.48069242 0.64457093 0.38967444 0.99600254 0.18025058 0.28679466
 0.06426353 0.24932765 0.773211   0.94689085 0.82865884 0.2240585
 0.73162297 0.62799361 0.35832823 0.45368037 0.21564668 0.16271645
 0.36043714 0.24567727 0.05538421 0.49226821 0.74681771 0.96573518
 0.50632673 0.01356406 0.24550631 0.69894982 0.89315008 0.44118719
 0.39776521 0.7960665  0.55744278 0.39306814 0.01015748 0.99217255]"
0.419921875,0.359375,"[ 0.51670357  0.35657323  0.01909954  0.38326423  0.04612194  0.64016183
  0.83189289  0.91979797  0.711886    0.77322112  0.37492165  0.93373218
  0.54315639  0.07447967  0.57613258  0.9493113   0.26385505  0.26077155
  0.47116676  0.18236296  0.26911749  0.53484109  0.66910365  0.62562048
  0.48069242  0.65753871  0.37670666  1.00897032  0.1672828   0.29976244
  0.05129575  0.26229543  0.773211    0.93392307  0.81569106  0.2240585
  0.73162297  0.62799361  0.35832823  0.44071259  0.2026789   0.16271645
  0.37340492  0.25864505  0.04241643  0.50523599  0.74681771  0.96573518
  0.51929451  0.01356406  0.25847408  0.71191759  0.90611786  0.44118719
  0.41073299  0.80903428  0.57041056  0.38010036 -0.0028103   1.00514033]"
0.482421875,0.419921875,"[ 0.50912742  0.34899708  0.01909954  0.39084038  0.05369809  0.64773798
  0.83189289  0.92737413  0.711886    0.78079727  0.3824978   0.94130834
  0.55073254  0.07447967  0.56855643  0.9493113   0.2562789   0.25319539
  0.47874291  0.18993911  0.26154134  0.54241724  0.6615275   0.62562048
  0.47311627  0.64996256  0.38428281  1.00139416  0.15970665  0.29976244
  0.0588719   0.25471928  0.76563485  0.92634692  0.81569106  0.21648235
  0.73162297  0.63556977  0.36590438  0.44828875  0.2026789   0.16271645
  0.38098107  0.2510689   0.03484028  0.49765984  0.73924156  0.95815902
  0.51929451  0.02114021  0.25089793  0.71191759  0.91369401  0.43361104
  0.40315683  0.81661043  0.57041056  0.38010036 -0.01038646  1.01271648]"
0.39453125,0.34765625,"[ 0.503295    0.3548295   0.02493196  0.39084038  0.05369809  0.64190556
  0.83189289  0.92737413  0.711886    0.77496485  0.3824978   0.94714076
  0.54490012  0.08031209  0.56272401  0.94347888  0.26211132  0.24736297
  0.47291049  0.19577153  0.26737376  0.53658482  0.66735992  0.6314529
  0.47894869  0.65579498  0.38428281  1.00722658  0.15387423  0.30559486
  0.05303948  0.24888686  0.77146727  0.93217934  0.80985864  0.21064993
  0.72579055  0.64140219  0.36007196  0.44828875  0.19684648  0.16271645
  0.38098107  0.25690132  0.03484028  0.49182742  0.73924156  0.9523266
  0.52512693  0.01530779  0.25089793  0.71775002  0.90786159  0.43944346
  0.39732441  0.81077801  0.57041056  0.38593278 -0.01038646  1.0185489 ]"
0.3984375,0.376953125,"[ 5.28468584e-01  3.80003089e-01 -2.41625499e-04  3.90840383e-01
  2.85244990e-02  6.67079145e-01  8.57066482e-01  9.27374126e-01
  7.37059589e-01  8.00138435e-01  4.07671391e-01  9.21967167e-01
  5.44900120e-01  8.03120910e-02  5.87897600e-01  9.18305295e-01
  2.62111319e-01  2.47362974e-01  4.47736904e-01  1.95771531e-01
  2.92547349e-01  5.11411232e-01  6.92533512e-01  6.56626488e-01
  4.78948693e-01  6.55794977e-01  3.84282814e-01  1.03240017e+00
  1.53874230e-01  2.80421276e-01  2.78658905e-02  2.23713272e-01
  7.96640860e-01  9.07005754e-01  8.35032227e-01  2.10649931e-01
  7.50964136e-01  6.16228599e-01  3.85245548e-01  4.73462335e-01
  2.22020070e-01  1.87890036e-01  3.55807482e-01  2.82074905e-01
  9.66668701e-03  4.91827415e-01  7.64415151e-01  9.77500191e-01
  4.99953343e-01 -9.86579489e-03  2.25724344e-01  7.17750015e-01
  9.33035175e-01  4.64617049e-01  3.72150824e-01  7.85604425e-01
  5.70410555e-01  3.60759189e-01 -3.55600435e-02  9.93375315e-01]"
