Number of qubits: 7
Training set size: 512
Test set size: 512
Number of features: 10
Ansatz: ansatz14
Optimiser: <class 'qiskit.algorithms.optimizers.spsa.SPSA'>
Perturbation dimensions: 150
Training accuracy,Test accuracy,Parameters
0.1953125,0.16796875,"[ 0.27919578  0.34709574  0.36147659  0.11414927  0.38076036  0.91346191
  0.73747907  0.06030698  0.0616059   0.73220493  0.68472519  0.56041976
  0.39662098  0.31642558  0.58628404  0.41471453  0.7787299   0.3184812
  0.0476223   0.69772401  0.23718903  0.7983284   0.01728677  0.86897664
  0.85717946  0.40930563  0.83525926  0.14705369  0.27445284  0.96527398
  0.18695497  0.36950716  0.54358572  0.15097586  0.16881103  0.04085158
  0.70530914  0.81013133  0.32503194  0.68929836  0.56606893  0.25521409
 -0.00249631  0.9562167   0.25408034  0.78432511  0.58117053  0.78295145
  0.37788195  0.89342304  0.73331807  0.82518487  0.2123247   0.75246787
  0.29520124  0.7207162   0.41449507  0.8646113   0.78968593  0.33383903
  0.79213721  0.69436887  0.7093439   0.89521708  0.51813279  0.2946149
  0.13982113  0.0867682   0.74444856  0.36904418  0.72440007  0.93549289
  0.77062185  0.51443092  0.60360762  0.08800222  0.88706911  0.02380616
  0.43538713  0.06732371  0.33223745  0.89863336  0.60114218  0.42056666
  0.87744209  0.82626466  0.7709047   0.02902134  0.77457645  0.42036385
  0.32086676  0.51554105  0.8640935   0.92999265  0.61800482  0.70908092
  0.46527296  0.97556541  0.01962425  0.32655268  0.37023263  0.53651066
  0.4067251   0.70808444  0.97597047  0.6694649   0.03518967  0.78325284
  0.8038156   0.82283682  0.34356432  0.68212824  0.65573886  0.93023197
  0.79469107  0.27069201  0.97139848  0.28341649  0.93512179  0.26069083
  0.40926079  0.08585822  0.2445989   0.75277206  0.23783148  0.91965773
  0.02379305  0.85574074  0.13695947  0.93226345  0.53494254  0.05274747
  0.68712641  0.88237801  0.57992848  0.98306578  0.29550106  0.59966956
  0.31585572  0.0664818   0.91281546  0.2991179   0.72896845  0.27488042
  0.39249776  0.58210752  0.60212659  0.83101369  0.09816109  0.89642304
  0.30699435  0.31898966  0.2356204   0.21005879  0.49291381  0.31010002
  0.09850851  0.6575542   0.51538163  0.8174071   0.9370527   0.93412402
  0.37707777  0.07373749  0.31665674  0.64076905  0.84978361  0.63452653
  0.61674497  0.00520919  0.26145456  0.70582828  0.71214279  0.19215724
  1.01135393  0.46937471  0.73441243  0.86996429  0.64529472  0.29587249
  0.1383425   0.28876585  0.63831804  0.51839812  0.24962312  0.7358578
  0.18455197  0.39065529  0.3676934   0.24473882  0.924396    0.91209441
  0.27380259  0.24007117  0.44528029  0.08038734  0.8411079   0.10513295
  0.19393664  0.06804596]"
0.248046875,0.216796875,"[ 0.27919578  0.34709574  0.36385589  0.11414927  0.38076036  0.91108261
  0.73509977  0.06268628  0.0592266   0.73220493  0.68234589  0.56279906
  0.39662098  0.31404628  0.58866334  0.41471453  0.7787299   0.3208605
  0.0500016   0.69534471  0.23480973  0.8007077   0.01490747  0.87135594
  0.85717946  0.40692633  0.83763856  0.14705369  0.27683214  0.96765328
  0.18933427  0.37188646  0.54120642  0.15335516  0.16881103  0.04323088
  0.70768844  0.81013133  0.32503194  0.69167766  0.56844823  0.25521409
 -0.00487561  0.958596    0.25408034  0.78670441  0.58354983  0.78057215
  0.37788195  0.89104374  0.73093877  0.82518487  0.2099454   0.75246787
  0.29520124  0.7207162   0.41687437  0.8646113   0.79206523  0.33145973
  0.79451651  0.69198957  0.7069646   0.89759638  0.51575349  0.2946149
  0.14220043  0.0867682   0.74206926  0.36666488  0.72202077  0.93787219
  0.77300115  0.51205162  0.60598692  0.08562292  0.88706911  0.02142686
  0.43776643  0.06494441  0.32985815  0.89863336  0.60114218  0.41818736
  0.87982139  0.82864396  0.7685254   0.02664204  0.77219715  0.42036385
  0.31848746  0.51316175  0.8617142   0.92761335  0.62038412  0.70670162
  0.46289366  0.97794471  0.01724495  0.32417338  0.37261193  0.53413136
  0.4043458   0.70808444  0.97597047  0.6718442   0.03281037  0.78563214
  0.8061949   0.82521612  0.34118502  0.67974894  0.65811816  0.93261127
  0.79469107  0.26831271  0.97377778  0.28103719  0.93512179  0.26307013
  0.40926079  0.08585822  0.2422196   0.75039276  0.24021078  0.92203703
  0.02141375  0.85336144  0.13695947  0.93464275  0.53732184  0.05036817
  0.68950571  0.87999871  0.57754918  0.98068648  0.29788036  0.59966956
  0.31347642  0.0664818   0.91281546  0.3014972   0.73134775  0.27725972
  0.39487706  0.58448682  0.59974729  0.82863439  0.09578178  0.89642304
  0.30699435  0.31898966  0.2332411   0.21005879  0.49291381  0.31247932
  0.09850851  0.6575542   0.51776093  0.8150278   0.939432    0.93174472
  0.37945707  0.07611679  0.31427744  0.64314835  0.84740431  0.63452653
  0.61674497  0.00520919  0.26383386  0.70344898  0.70976349  0.18977794
  1.01135393  0.46699541  0.73203313  0.86996429  0.64291542  0.29349319
  0.1359632   0.29114515  0.63593874  0.52077742  0.25200242  0.7382371
  0.18693127  0.38827599  0.3700727   0.24711812  0.9267753   0.90971511
  0.27142328  0.24245047  0.44290099  0.07800804  0.8434872   0.10275365
  0.19393664  0.07042526]"
0.294921875,0.306640625,"[ 0.27919578  0.34802155  0.36385589  0.11322347  0.37983456  0.9101568
  0.73509977  0.06268628  0.0601524   0.73127913  0.68327169  0.56187326
  0.39662098  0.31312048  0.58773754  0.41378873  0.7787299   0.3208605
  0.0500016   0.69627051  0.23573553  0.8016335   0.01490747  0.87135594
  0.85717946  0.40692633  0.83856437  0.14705369  0.27590634  0.96765328
  0.18933427  0.37281226  0.54213222  0.15242936  0.16788523  0.04415669
  0.70861425  0.81105713  0.32503194  0.69167766  0.56937403  0.2561399
 -0.00394981  0.9595218   0.25500614  0.78763021  0.58262402  0.78149795
  0.37880776  0.89104374  0.73186457  0.82611068  0.2090196   0.75154207
  0.29427543  0.71979039  0.41594857  0.8636855   0.79299103  0.33053392
  0.79451651  0.69291537  0.7069646   0.89852219  0.51482769  0.2946149
  0.14312624  0.087694    0.74114346  0.36666488  0.72202077  0.93879799
  0.77207535  0.51297742  0.60691272  0.08469711  0.88614331  0.02142686
  0.43776643  0.06587021  0.33078395  0.89955916  0.60021638  0.41911316
  0.88074719  0.82956977  0.7675996   0.02571624  0.77312295  0.42128965
  0.31941327  0.51408756  0.86264     0.92761335  0.62038412  0.70762742
  0.46196786  0.97794471  0.01817075  0.32324758  0.37168613  0.53413136
  0.40342     0.70901024  0.97597047  0.6709184   0.03373617  0.78655794
  0.8061949   0.82614193  0.34211082  0.67974894  0.65811816  0.93353707
  0.79376527  0.26738691  0.97377778  0.28196299  0.93419598  0.26307013
  0.41018659  0.08493242  0.2431454   0.74946696  0.24113658  0.92111122
  0.02233955  0.85428724  0.13603367  0.93556855  0.53639604  0.04944237
  0.69043151  0.87907291  0.57662337  0.98068648  0.29788036  0.59874376
  0.31440222  0.065556    0.91188966  0.302423    0.73042194  0.27633392
  0.39487706  0.58541263  0.59882149  0.82770859  0.09670759  0.89734884
  0.30606855  0.31991547  0.2332411   0.2109846   0.49291381  0.31340512
  0.09850851  0.65848     0.51683513  0.81410199  0.9403578   0.93267052
  0.37853127  0.07611679  0.31335164  0.64222255  0.84833011  0.63452653
  0.61767077  0.00520919  0.26290806  0.70252318  0.70883768  0.18885213
  1.01227974  0.46792121  0.73110732  0.87089009  0.64198961  0.29441899
  0.1350374   0.29207095  0.63501294  0.52077742  0.25292822  0.7391629
  0.18600547  0.38735019  0.3709985   0.24619232  0.9277011   0.90971511
  0.27142328  0.24337627  0.44290099  0.07800804  0.8434872   0.10367946
  0.19486244  0.07135106]"
0.291015625,0.255859375,"[ 0.28848976  0.33872757  0.36385589  0.11322347  0.38912854  0.90086282
  0.72580578  0.06268628  0.06944638  0.72198515  0.68327169  0.55257928
  0.40591496  0.32241446  0.57844356  0.41378873  0.76943592  0.33015449
  0.05929558  0.70556449  0.22644155  0.79233952  0.02420145  0.88064992
  0.84788548  0.39763235  0.84785835  0.15634767  0.28520032  0.9583593
  0.18004029  0.36351828  0.54213222  0.14313538  0.17717921  0.05345067
  0.71790823  0.81105713  0.31573795  0.68238368  0.57866802  0.2561399
 -0.01324379  0.96881578  0.25500614  0.78763021  0.57333004  0.79079193
  0.38810174  0.89104374  0.73186457  0.82611068  0.21831358  0.75154207
  0.30356942  0.72908438  0.40665459  0.85439152  0.78369705  0.32123994
  0.79451651  0.69291537  0.71625858  0.8892282   0.52412167  0.28532092
  0.15242022  0.07840002  0.75043744  0.37595886  0.73131475  0.93879799
  0.76278137  0.5222714   0.59761874  0.09399109  0.88614331  0.02142686
  0.42847245  0.07516419  0.32148997  0.89955916  0.59092239  0.42840714
  0.89004118  0.83886375  0.75830562  0.03501022  0.78241693  0.43058363
  0.31941327  0.52338154  0.87193398  0.91831937  0.6296781   0.70762742
  0.45267388  0.96865073  0.02746473  0.3139536   0.38098011  0.54342534
  0.39412601  0.69971626  0.98526445  0.6709184   0.02444219  0.78655794
  0.8061949   0.81684795  0.34211082  0.67045496  0.66741214  0.93353707
  0.80305925  0.25809293  0.9644838   0.28196299  0.93419598  0.26307013
  0.41018659  0.0942264   0.23385142  0.75876094  0.25043056  0.91181724
  0.03163353  0.86358122  0.14532765  0.92627457  0.54569002  0.04014839
  0.68113753  0.86977893  0.57662337  0.98998046  0.30717434  0.60803774
  0.3236962   0.05626202  0.92118364  0.29312902  0.73971593  0.26703994
  0.38558308  0.58541263  0.58952751  0.81841461  0.09670759  0.88805486
  0.29677457  0.31991547  0.22394712  0.22027858  0.49291381  0.31340512
  0.09850851  0.66777398  0.52612911  0.82339597  0.9403578   0.92337654
  0.36923729  0.08541077  0.32264562  0.63292857  0.84833011  0.64382052
  0.61767077 -0.00408479  0.26290806  0.70252318  0.71813166  0.19814611
  1.02157372  0.47721519  0.73110732  0.88018407  0.63269563  0.28512501
  0.14433138  0.30136494  0.64430692  0.52077742  0.25292822  0.74845689
  0.17671149  0.39664417  0.36170452  0.24619232  0.9277011   0.91900909
  0.2621293   0.25267025  0.45219497  0.07800804  0.85278118  0.11297344
  0.20415642  0.07135106]"
0.345703125,0.326171875,"[ 0.27665533  0.35056199  0.35202147  0.12505789  0.40096296  0.91269725
  0.73764021  0.05085186  0.05761196  0.73381957  0.69510611  0.54074485
  0.39408054  0.33424888  0.56660914  0.40195431  0.7576015   0.31832006
  0.07113     0.70556449  0.21460712  0.7805051   0.03603588  0.89248434
  0.8597199   0.39763235  0.83602392  0.15634767  0.29703474  0.94652488
  0.16820587  0.36351828  0.5302978   0.1549698   0.18901364  0.04161624
  0.72974265  0.82289155  0.30390353  0.67054926  0.59050244  0.24430547
 -0.00140936  0.9806502   0.24317172  0.79946463  0.57333004  0.77895751
  0.37626731  0.87920932  0.74369899  0.8379451   0.21831358  0.76337649
  0.31540384  0.72908438  0.39482017  0.85439152  0.78369705  0.33307437
  0.79451651  0.69291537  0.70442416  0.90106263  0.51228725  0.29715534
  0.16425464  0.09023445  0.75043744  0.37595886  0.73131475  0.93879799
  0.77461579  0.51043698  0.60945316  0.09399109  0.88614331  0.02142686
  0.44030687  0.06332976  0.32148997  0.89955916  0.59092239  0.44024156
  0.9018756   0.82702932  0.77014004  0.03501022  0.79425136  0.41874921
  0.33124769  0.52338154  0.86009956  0.91831937  0.6296781   0.695793
  0.4645083   0.95681631  0.03929915  0.3139536   0.36914568  0.55525976
  0.39412601  0.68788184  0.99709887  0.68275283  0.01260776  0.77472352
  0.79436047  0.82868237  0.35394524  0.68228938  0.67924656  0.92170265
  0.81489368  0.2462585   0.95264938  0.28196299  0.92236156  0.26307013
  0.41018659  0.08239197  0.24568584  0.74692652  0.23859614  0.89998282
  0.01979911  0.86358122  0.13349323  0.91444015  0.5338556   0.02831396
  0.66930311  0.88161335  0.5884578   0.97814604  0.31900876  0.59620332
  0.31186178  0.05626202  0.92118364  0.30496344  0.7278815   0.26703994
  0.38558308  0.58541263  0.58952751  0.81841461  0.08487316  0.88805486
  0.30860899  0.31991547  0.23578154  0.20844415  0.50474823  0.32523955
  0.09850851  0.66777398  0.51429469  0.81156155  0.95219223  0.93521096
  0.35740286  0.09724519  0.3108112   0.62109415  0.84833011  0.65565494
  0.62950519 -0.01591921  0.25107364  0.69068875  0.71813166  0.20998054
  1.03340814  0.48904961  0.74294175  0.86834965  0.62086121  0.27329059
  0.14433138  0.31319936  0.63247249  0.508943    0.2410938   0.74845689
  0.17671149  0.38480974  0.3498701   0.23435789  0.93953553  0.91900909
  0.2621293   0.24083583  0.44036055  0.08984247  0.85278118  0.12480786
  0.21599084  0.05951664]"
0.384765625,0.357421875,"[ 0.27665533  0.3432443   0.35202147  0.13237558  0.39364527  0.90537955
  0.73032252  0.05816955  0.05029427  0.73381957  0.68778842  0.54074485
  0.39408054  0.32693119  0.56660914  0.409272    0.76491919  0.32563775
  0.06381231  0.71288219  0.20728943  0.7805051   0.02871819  0.89248434
  0.8597199   0.39763235  0.82870623  0.14902998  0.28971705  0.95384257
  0.16820587  0.35620059  0.52298011  0.14765211  0.18169595  0.04161624
  0.72974265  0.83020924  0.31122122  0.66323157  0.58318475  0.23698778
 -0.00140936  0.97333251  0.24317172  0.80678233  0.56601235  0.77163982
  0.36894962  0.87920932  0.75101668  0.83062741  0.21099589  0.77069418
  0.32272153  0.72908438  0.38750247  0.85439152  0.78369705  0.33307437
  0.78719882  0.69291537  0.71174185  0.90838032  0.51960494  0.30447303
  0.17157233  0.09023445  0.75043744  0.36864117  0.73131475  0.93879799
  0.7672981   0.51043698  0.60945316  0.10130879  0.893461    0.02142686
  0.43298918  0.07064746  0.32148997  0.89224147  0.5836047   0.43292387
  0.90919329  0.81971163  0.76282235  0.02769253  0.78693367  0.41874921
  0.33856538  0.51606385  0.86741725  0.91100168  0.63699579  0.70311069
  0.45719061  0.94949862  0.03198146  0.30663591  0.37646337  0.56257745
  0.40144371  0.68788184  0.99709887  0.68275283  0.00529007  0.76740583
  0.79436047  0.82136468  0.36126293  0.67497169  0.67924656  0.91438495
  0.82221137  0.23894081  0.94533169  0.2746453   0.91504387  0.25575244
  0.41750428  0.07507428  0.23836815  0.74692652  0.23127845  0.89266513
  0.0271168   0.85626353  0.12617554  0.92175784  0.5338556   0.02099627
  0.6766208   0.88893104  0.58114011  0.97082835  0.31169107  0.58888563
  0.31186178  0.04894433  0.91386595  0.29764575  0.7278815   0.27435763
  0.37826539  0.57809494  0.58952751  0.8257323   0.09219085  0.89537255
  0.31592668  0.32723316  0.24309924  0.21576184  0.50474823  0.33255724
  0.09119082  0.66045629  0.506977    0.81887924  0.94487454  0.94252865
  0.35740286  0.0899275   0.31812889  0.61377645  0.84833011  0.64833725
  0.6221875  -0.02323691  0.25839133  0.68337106  0.71813166  0.21729823
  1.02609045  0.48173192  0.75025944  0.86834965  0.6281789   0.2659729
  0.15164907  0.30588167  0.63247249  0.508943    0.2410938   0.75577458
  0.18402918  0.37749205  0.35718779  0.24167559  0.93221783  0.91900909
  0.269447    0.23351814  0.43304286  0.09716016  0.86009887  0.13212555
  0.22330853  0.05951664]"
0.353515625,0.345703125,"[0.25161729 0.3432443  0.37705952 0.15741363 0.36860722 0.9304176
 0.75536056 0.05816955 0.07533231 0.75885762 0.71282647 0.54074485
 0.36904249 0.35196924 0.59164718 0.409272   0.78995723 0.3506758
 0.06381231 0.73792023 0.20728943 0.80554314 0.05375623 0.91752239
 0.83468186 0.42267039 0.85374428 0.14902998 0.28971705 0.97888061
 0.19324392 0.38123863 0.52298011 0.12261407 0.20673399 0.04161624
 0.72974265 0.8051712  0.28618318 0.63819352 0.60822279 0.23698778
 0.02362868 0.99837056 0.24317172 0.78174428 0.56601235 0.79667786
 0.39398767 0.90424736 0.72597864 0.85566545 0.23603393 0.79573223
 0.29768349 0.72908438 0.38750247 0.85439152 0.78369705 0.35811241
 0.81223687 0.66787733 0.6867038  0.88334227 0.54464298 0.32951107
 0.19661038 0.11527249 0.7253994  0.39367922 0.73131475 0.93879799
 0.7672981  0.48539894 0.58441512 0.12634683 0.86842295 0.04646491
 0.40795114 0.04560941 0.29645193 0.86720342 0.60864275 0.40788583
 0.93423133 0.84474968 0.76282235 0.05273057 0.81197171 0.44378725
 0.31352733 0.51606385 0.8924553  0.88596363 0.61195774 0.72814874
 0.48222865 0.92446057 0.05701951 0.28159786 0.40150142 0.5876155
 0.40144371 0.66284379 0.99709887 0.65771478 0.03032812 0.74236778
 0.81939852 0.79632663 0.38630098 0.70000974 0.67924656 0.91438495
 0.79717332 0.23894081 0.92029364 0.24960726 0.89000583 0.23071439
 0.44254233 0.10011233 0.21333011 0.77196456 0.2062404  0.86762709
 0.00207876 0.88130157 0.10113749 0.94679588 0.5338556  0.02099627
 0.6766208  0.91396909 0.55610206 0.99586639 0.33672911 0.56384758
 0.28682374 0.02390628 0.93890399 0.3226838  0.75291955 0.24931959
 0.37826539 0.57809494 0.61456555 0.80069425 0.1172289  0.89537255
 0.34096473 0.3522712  0.26813728 0.21576184 0.47971019 0.35759528
 0.11622886 0.66045629 0.506977   0.7938412  0.94487454 0.9675667
 0.38244091 0.06488946 0.31812889 0.58873841 0.84833011 0.6232992
 0.59714946 0.00180114 0.25839133 0.68337106 0.74316971 0.24233627
 1.05112849 0.48173192 0.77529748 0.86834965 0.6281789  0.24093485
 0.12661102 0.28084362 0.63247249 0.508943   0.21605576 0.78081262
 0.15899114 0.4025301  0.38222583 0.21663754 0.95725588 0.91900909
 0.24440895 0.20848009 0.43304286 0.1221982  0.86009887 0.10708751
 0.19827049 0.0344786 ]"
0.400390625,0.37109375,"[ 0.26601119  0.32885039  0.39145342  0.17180753  0.36860722  0.91602369
  0.76975447  0.05816955  0.07533231  0.77325152  0.69843256  0.52635095
  0.35464859  0.35196924  0.57725327  0.39487809  0.80435114  0.3650697
  0.07820622  0.73792023  0.19289553  0.79114923  0.03936232  0.90312848
  0.84907576  0.42267039  0.85374428  0.14902998  0.27532314  0.99327452
  0.17885001  0.38123863  0.5085862   0.10822016  0.20673399  0.04161624
  0.71534874  0.8051712   0.27178927  0.62379962  0.6226167   0.22259388
  0.02362868  0.98397665  0.22877782  0.78174428  0.55161845  0.81107177
  0.40838157  0.88985345  0.71158473  0.85566545  0.25042784  0.81012613
  0.28328958  0.71469047  0.38750247  0.83999761  0.79809095  0.35811241
  0.81223687  0.65348342  0.6723099   0.89773618  0.53024908  0.31511717
  0.21100428  0.1296664   0.7397933   0.40807312  0.71692085  0.93879799
  0.7672981   0.47100503  0.58441512  0.12634683  0.85402905  0.06085881
  0.40795114  0.06000332  0.31084583  0.88159733  0.62303665  0.39349192
  0.94862524  0.83035577  0.74842844  0.06712448  0.81197171  0.45818116
  0.32792124  0.50166994  0.9068492   0.87156973  0.62635165  0.74254264
  0.48222865  0.93885448  0.0426256   0.26720396  0.41589532  0.60200941
  0.3870498   0.64844989  0.98270496  0.64332088  0.01593421  0.74236778
  0.80500461  0.78193273  0.37190707  0.70000974  0.69364047  0.92877886
  0.81156723  0.25333472  0.92029364  0.26400116  0.87561192  0.23071439
  0.42814842  0.08571842  0.22772401  0.75757066  0.1918465   0.85323318
  0.00207876  0.89569548  0.1155314   0.96118979  0.5338556   0.00660237
  0.6910147   0.89957518  0.54170816  0.98147249  0.35112302  0.54945368
  0.27242983  0.00951238  0.92451009  0.3226838   0.76731345  0.24931959
  0.37826539  0.57809494  0.60017165  0.81508816  0.1316228   0.88097865
  0.32657082  0.3522712   0.28253119  0.23015575  0.46531628  0.37198919
  0.10183496  0.66045629  0.5213709   0.7938412   0.95926844  0.9819606
  0.368047    0.06488946  0.30373498  0.60313232  0.84833011  0.63769311
  0.58275555 -0.01259277  0.27278523  0.68337106  0.74316971  0.25673018
  1.05112849  0.46733802  0.78969139  0.88274356  0.64257281  0.24093485
  0.14100493  0.28084362  0.63247249  0.5233369   0.21605576  0.79520653
  0.17338504  0.4025301   0.36783193  0.23103145  0.97164978  0.93340299
  0.25880286  0.222874    0.41864895  0.13659211  0.87449278  0.0926936
  0.19827049  0.0344786 ]"
0.40625,0.376953125,"[ 0.30291168  0.29194991  0.35455293  0.20870802  0.33170674  0.95292418
  0.76975447  0.09507004  0.1122328   0.77325152  0.69843256  0.48945046
  0.35464859  0.35196924  0.54035279  0.39487809  0.76745065  0.32816922
  0.07820622  0.77482072  0.15599504  0.82804972  0.00246184  0.94002897
  0.84907576  0.45957088  0.81684379  0.18593047  0.31222363  0.99327452
  0.14194952  0.34433814  0.47168571  0.07131967  0.24363448  0.00471576
  0.75224923  0.76827071  0.30868976  0.6607001   0.6226167   0.18569339
 -0.01327181  1.02087714  0.2656783   0.81864477  0.58851893  0.84797225
  0.37148109  0.85295297  0.71158473  0.85566545  0.28732832  0.84702662
  0.32019007  0.67778998  0.35060199  0.8768981   0.83499144  0.32121192
  0.84913735  0.65348342  0.70921039  0.89773618  0.49334859  0.27821668
  0.21100428  0.09276591  0.77669379  0.37117264  0.68002036  0.90189751
  0.73039761  0.43410454  0.54751463  0.08944634  0.89092953  0.02395832
  0.40795114  0.0969038   0.27394534  0.84469684  0.58613617  0.43039241
  0.94862524  0.86725626  0.74842844  0.06712448  0.77507122  0.42128067
  0.29102075  0.46476945  0.86994871  0.87156973  0.62635165  0.74254264
  0.48222865  0.90195399  0.00572512  0.30410444  0.37899484  0.63890989
  0.42395029  0.68535037  1.01960545  0.68022136  0.01593421  0.77926827
  0.76810412  0.78193273  0.33500659  0.73691022  0.69364047  0.96567935
  0.77466674  0.2902352   0.92029364  0.30090165  0.87561192  0.26761488
  0.46504891  0.08571842  0.22772401  0.75757066  0.1918465   0.81633269
 -0.03482173  0.85879499  0.15243189  0.99809028  0.57075609  0.04350285
  0.65411422  0.89957518  0.50480767  0.944572    0.31422253  0.58635416
  0.27242983 -0.02738811  0.92451009  0.3226838   0.76731345  0.24931959
  0.37826539  0.61499542  0.56327116  0.77818767  0.09472232  0.88097865
  0.28967034  0.31537071  0.31943167  0.19325526  0.4284158   0.3350887
  0.06493447  0.69735678  0.5213709   0.7938412   0.99616893  0.94506012
  0.40494749  0.06488946  0.34063547  0.60313232  0.81142962  0.6745936
  0.61965604  0.02430772  0.23588475  0.72027155  0.7800702   0.25673018
  1.08802898  0.43043753  0.82659187  0.91964404  0.64257281  0.20403436
  0.10410444  0.24394314  0.59557201  0.5233369   0.17915527  0.83210701
  0.17338504  0.4025301   0.40473241  0.26793193  1.00855027  0.97030348
  0.29570334  0.18597351  0.45554944  0.1734926   0.87449278  0.12959409
  0.16137    -0.00242189]"
0.349609375,0.3671875,"[ 0.30291168  0.29194991  0.35539943  0.20955451  0.33170674  0.95207769
  0.77060096  0.09591653  0.1122328   0.77240503  0.69758607  0.48860397
  0.35464859  0.35196924  0.54119928  0.39487809  0.76745065  0.32732273
  0.07735972  0.77566721  0.15684153  0.82720323  0.00330833  0.94087546
  0.84992225  0.45957088  0.8159973   0.18677696  0.31137714  0.99242803
  0.14194952  0.34349165  0.47168571  0.07131967  0.24448097  0.00471576
  0.75309572  0.7691172   0.30784327  0.65985361  0.62177021  0.18569339
 -0.01242531  1.02003065  0.26483181  0.81864477  0.58767244  0.84881874
  0.37148109  0.85210648  0.71243122  0.85566545  0.28732832  0.84787311
  0.32019007  0.67863647  0.35060199  0.87605161  0.83583793  0.32121192
  0.84998385  0.65348342  0.70921039  0.89858267  0.49419508  0.27737019
  0.21185077  0.09276591  0.77754028  0.37201913  0.68086685  0.902744
  0.73039761  0.43325805  0.54836112  0.08859985  0.89008304  0.02311183
  0.40879763  0.09605731  0.27479184  0.84554333  0.58613617  0.43039241
  0.94947173  0.86810275  0.74927493  0.06712448  0.77422473  0.42212716
  0.29186724  0.46392296  0.87079521  0.87241622  0.62550516  0.74254264
  0.48138216  0.90280048  0.00572512  0.30495093  0.37814835  0.63975638
  0.42395029  0.68619687  1.01875896  0.68106785  0.0167807   0.77842178
  0.76725763  0.78277922  0.33585308  0.73775671  0.69279398  0.96652584
  0.77551323  0.28938871  0.91944715  0.30090165  0.87476543  0.26761488
  0.46420242  0.08656491  0.22687752  0.75757066  0.19269299  0.81717918
 -0.03482173  0.85964148  0.15327838  0.99724379  0.57160258  0.04265636
  0.65326772  0.89957518  0.50396118  0.94541849  0.31337604  0.58550767
  0.27327632 -0.02654162  0.92535658  0.32353029  0.76646696  0.25016608
  0.3774189   0.61499542  0.56411765  0.77734118  0.09387583  0.88182514
  0.28967034  0.31621721  0.31943167  0.19240877  0.42756931  0.33424221
  0.06408798  0.69735678  0.52221739  0.79299471  0.99701542  0.94590661
  0.40579398  0.06404297  0.33978898  0.60313232  0.81227611  0.6737471
  0.61880955  0.02515421  0.23588475  0.71942506  0.7792237   0.25757667
  1.08718249  0.43128402  0.82574538  0.91879755  0.64257281  0.20403436
  0.10495093  0.24394314  0.59557201  0.52249041  0.18000176  0.83210701
  0.17253855  0.40168361  0.40388592  0.26877842  1.00939676  0.96945699
  0.29485685  0.18597351  0.45470295  0.1726461   0.87449278  0.12959409
  0.16221649 -0.0015754 ]"
