CNN layers: 2
"Kernels: [28, 56]"
NN: 2
"Kernel dim: [3, 3]"
"Pool dim: [2, 2]"
Activation function: softplus
Training accuracy,Test accuracy
0.6998166441917419,0.8149960041046143
0.8323333263397217,0.8278753757476807
0.8512499928474426,0.8490415215492249
0.8613166809082031,0.84944087266922
0.8714166879653931,0.8504393100738525
0.8775333166122437,0.8679113388061523
0.8823999762535095,0.870207667350769
0.8865000009536743,0.8721046447753906
0.8911666870117188,0.8748003244400024
0.8950666785240173,0.8816893100738525
0.8988999724388123,0.8808905482292175
0.9022166728973389,0.8816893100738525
0.9040499925613403,0.8884784579277039
0.9076666831970215,0.8904752135276794
0.9111499786376953,0.8856828808784485
0.9127500057220459,0.8921725153923035
0.916100025177002,0.889776349067688
0.91798335313797,0.8918730020523071
0.9186499714851379,0.8902755379676819
0.9219833612442017,0.8835862874984741
0.9236833453178406,0.8944688439369202
0.9258333444595337,0.8908746242523193
0.9260666370391846,0.8909744620323181
0.9287333488464355,0.8969648480415344
0.9307666420936584,0.894069492816925
0.9319333434104919,0.8982627987861633
0.9340500235557556,0.8956669569015503
0.9355833530426025,0.8915734887123108
0.9362000226974487,0.8951677083969116
0.9373499751091003,0.8990615010261536
