CNN layers: 3
"Kernels: [112, 224, 224]"
NN: 10
"Kernel dim: [2, 2]"
"Pool dim: [2, 2]"
Activation function: softplus
Training accuracy,Test accuracy
0.5355499982833862,0.7823482155799866
0.8065666556358337,0.8109025359153748
0.8308166861534119,0.8302715420722961
0.8446499705314636,0.8393570184707642
0.8545666933059692,0.8451477885246277
0.8603000044822693,0.8487420082092285
0.8677666783332825,0.8479433059692383
0.8732500076293945,0.8563298583030701
0.8773833513259888,0.8549321293830872
0.8823333382606506,0.8595247864723206
0.8878166675567627,0.8636181950569153
0.8899666666984558,0.8627196550369263
0.894266664981842,0.8456469774246216
0.8967999815940857,0.8678115010261536
0.9005166888237,0.865015983581543
0.9036166667938232,0.8663138747215271
0.9057000279426575,0.8691094517707825
0.9082000255584717,0.8746006488800049
0.9100000262260437,0.8622204661369324
0.9124666452407837,0.8600239753723145
0.9154999852180481,0.8595247864723206
0.9183499813079834,0.8727036714553833
0.9188500046730042,0.8742012977600098
0.9211666584014893,0.8717052936553955
0.9240333437919617,0.8705071806907654
0.9247833490371704,0.8720048069953918
0.927649974822998,0.8708066940307617
0.9285333156585693,0.8740016222000122
0.9298499822616577,0.8698083162307739
0.9319666624069214,0.8662140369415283
