CNN layers: 2
"Kernels: [28, 28]"
NN: 1
"Kernel dim: [2, 2]"
"Pool dim: [2, 2]"
Activation function: softplus
Training accuracy,Test accuracy
0.7026666402816772,0.7917332053184509
0.8253499865531921,0.8359624743461609
0.8484833240509033,0.840255618095398
0.8593000173568726,0.8571286201477051
0.867983341217041,0.8641173839569092
0.875083327293396,0.8635183572769165
0.8808500170707703,0.8735023736953735
0.887416660785675,0.8666134476661682
0.8909333348274231,0.8751996755599976
0.8953666687011719,0.879792332649231
0.8987333178520203,0.8799920082092285
0.903249979019165,0.8853833675384521
0.9063666462898254,0.888079047203064
0.9085333347320557,0.8787939548492432
0.9112833142280579,0.8860822916030884
0.9144333600997925,0.8809903860092163
0.9167666435241699,0.8875798583030701
0.9197666645050049,0.883286714553833
0.9208166599273682,0.8901757001876831
0.9239333271980286,0.8942691683769226
0.9266166687011719,0.8938698172569275
0.9285333156585693,0.8926717042922974
0.9301333427429199,0.8847843408584595
0.9307500123977661,0.8954672813415527
0.9333000183105469,0.8916733264923096
0.9347500205039978,0.8952675461769104
0.9363333582878113,0.8934704661369324
0.9384166598320007,0.8974640369415283
0.9401333332061768,0.8955671191215515
0.9406166672706604,0.8906749486923218
