CNN layers: 3
"Kernels: [28, 56, 112]"
NN: 6
"Kernel dim: [3, 3]"
"Pool dim: [2, 2]"
Activation function: softplus
Training accuracy,Test accuracy
0.6830666661262512,0.7937300205230713
0.8145166635513306,0.8202875256538391
0.8347333073616028,0.8231828808784485
0.8477166891098022,0.8444488644599915
0.8547000288963318,0.8482428193092346
0.8622999787330627,0.8562300205230713
0.8672333359718323,0.846345841884613
0.8731499910354614,0.8592252135276794
0.8767833113670349,0.8614217042922974
0.8795166611671448,0.8624201416969299
0.8842833042144775,0.8618211150169373
0.8860499858856201,0.8624201416969299
0.8894666433334351,0.8675119876861572
0.8913166522979736,0.8580271601676941
0.892383337020874,0.8709065318107605
0.8966000080108643,0.8701078295707703
0.8987666964530945,0.8595247864723206
0.9004499912261963,0.8651158213615417
0.9015666842460632,0.8654153347015381
0.9042166471481323,0.8672124743461609
0.9056666493415833,0.8662140369415283
0.907716691493988,0.8700079917907715
0.907966673374176,0.8731030225753784
0.909583330154419,0.8723043203353882
0.9116833209991455,0.8660143613815308
0.9136000275611877,0.874101459980011
0.9142666459083557,0.8699081540107727
0.9168499708175659,0.8691094517707825
0.916366696357727,0.8778953552246094
0.9193666577339172,0.8708066940307617
