CNN layers: 3
"Kernels: [28, 56, 112]"
NN: 8
"Kernel dim: [3, 3]"
"Pool dim: [2, 2]"
Activation function: softplus
Training accuracy,Test accuracy
0.668916642665863,0.7819488644599915
0.8013666868209839,0.809904158115387
0.8301833271980286,0.8226836919784546
0.8438500165939331,0.8431509733200073
0.8550333380699158,0.8464456796646118
0.8636666536331177,0.8515375256538391
0.8696666955947876,0.8551318049430847
0.8752833604812622,0.857627809047699
0.879966676235199,0.8594249486923218
0.8838666677474976,0.8614217042922974
0.8881000280380249,0.8678115010261536
0.8928166627883911,0.8642172813415527
0.8955833315849304,0.8709065318107605
0.8999333381652832,0.8677116632461548
0.9020333290100098,0.8737020492553711
0.9053999781608582,0.871505618095398
0.9086999893188477,0.8716054558753967
0.9102833271026611,0.8765974640846252
0.9118000268936157,0.873302698135376
0.9146833419799805,0.8714057803153992
0.9166499972343445,0.8747004866600037
0.9196500182151794,0.8718051314353943
0.9212499856948853,0.8742012977600098
0.9236000180244446,0.876697301864624
0.9243999719619751,0.8755990266799927
0.9270833134651184,0.8747004866600037
0.9285500049591064,0.8742012977600098
0.9297666549682617,0.8727036714553833
0.9302499890327454,0.8745008111000061
0.9321833252906799,0.8761980533599854
