Number of qubits: 5
Training set size: 512
Test set size: 512
Number of features: 10
Ansatz: ansatz2
Optimiser: <class 'qiskit.algorithms.optimizers.spsa.SPSA'>
Perturbation dimensions: 15
Training accuracy,Test accuracy,Parameters
0.19140625,0.197265625,"[0.44282853 0.29736073 0.89063088 0.16682377 0.5289635  0.71613885
 0.18985068 0.8712694  0.10592374 0.57050513 0.17376863 0.34370559
 0.33065026 0.77150771 0.17089745 1.02450111 0.22134605 0.5546666
 0.27027182 0.22329202]"
0.265625,0.220703125,"[0.51693558 0.22325368 0.81652382 0.09271671 0.45485644 0.71613885
 0.18985068 0.8712694  0.1800308  0.49639807 0.24787568 0.41781265
 0.2565432  0.77150771 0.24500451 1.09860817 0.22134605 0.62877366
 0.34437888 0.29739907]"
0.318359375,0.244140625,"[0.51693558 0.15154974 0.81652382 0.09271671 0.45485644 0.64443491
 0.11814675 0.94297333 0.25173473 0.56810201 0.17617175 0.41781265
 0.18483927 0.84321164 0.17330058 1.1703121  0.29304998 0.7004776
 0.41608281 0.36910301]"
0.392578125,0.3671875,"[0.51693558 0.10855576 0.81652382 0.1357107  0.45485644 0.60144093
 0.07515277 0.98596731 0.29472871 0.56810201 0.21916573 0.41781265
 0.14184529 0.88620562 0.13030659 1.12731812 0.250056   0.65748361
 0.37308883 0.32610902]"
0.412109375,0.3984375,"[0.51693558 0.16390189 0.76117769 0.08036457 0.51020258 0.5460948
 0.01980663 0.93062118 0.29472871 0.51275588 0.1638196  0.41781265
 0.19719142 0.94155176 0.07496046 1.18266425 0.19470987 0.65748361
 0.37308883 0.38145516]"
0.4453125,0.4296875,"[ 0.51693558  0.16390189  0.73173372  0.10980853  0.48075861  0.51665083
 -0.00963733  0.93062118  0.32417268  0.51275588  0.13437564  0.44725661
  0.22663539  0.97099572  0.04551649  1.21210821  0.19470987  0.62803965
  0.34364486  0.41089912]"
0.529296875,0.484375,"[ 0.48390671  0.19693076  0.69870485  0.10980853  0.44772974  0.48362196
 -0.0426662   0.96365005  0.29114381  0.54578475  0.10134676  0.41422774
  0.22663539  0.97099572  0.01248762  1.21210821  0.19470987  0.59501078
  0.37667373  0.37787025]"
0.533203125,0.49609375,"[ 0.48390671  0.16357529  0.69870485  0.143164    0.48108521  0.45026649
 -0.0426662   0.93029458  0.32449928  0.51242928  0.13470223  0.44758321
  0.22663539  0.93764025  0.04584309  1.21210821  0.1613544   0.56165531
  0.4100292   0.34451478]"
0.533203125,0.49609375,"[ 0.48435844  0.16312356  0.69915658  0.14361573  0.48108521  0.45071822
 -0.0426662   0.92984285  0.32449928  0.51197755  0.13515396  0.44803494
  0.22618366  0.93809198  0.04629482  1.21165648  0.1613544   0.56165531
  0.40957747  0.34496651]"
0.521484375,0.494140625,"[ 0.48435844  0.16312356  0.69915658  0.15392888  0.47077206  0.46103137
 -0.05297936  0.9195297   0.31418612  0.5222907   0.14546712  0.43772179
  0.23649681  0.93809198  0.05660798  1.22196964  0.15104125  0.57196846
  0.40957747  0.33465336]"
0.529296875,0.51171875,"[ 0.4894496   0.15803241  0.69406542  0.14883773  0.47586321  0.45594022
 -0.05297936  0.92462086  0.31927728  0.52738186  0.14546712  0.44281294
  0.23649681  0.94318314  0.05660798  1.21687848  0.14595009  0.57196846
  0.41466863  0.33974451]"
0.5390625,0.513671875,"[ 0.49796774  0.16655055  0.69406542  0.15735587  0.46734507  0.44742207
 -0.04446121  0.933139    0.31075914  0.51886371  0.14546712  0.4342948
  0.22797866  0.94318314  0.06512612  1.21687848  0.14595009  0.5804866
  0.40615049  0.34826266]"
0.533203125,0.513671875,"[ 0.49907523  0.16544306  0.69517291  0.15735587  0.46845256  0.44631458
 -0.04446121  0.933139    0.31075914  0.5199712   0.1465746   0.43540229
  0.22908615  0.94429063  0.06401863  1.21577099  0.1448426   0.5804866
  0.40725797  0.34715517]"
0.5625,0.53125,"[ 0.52150416  0.14301414  0.67274399  0.1797848   0.44602363  0.46874351
 -0.02203229  0.933139    0.33318806  0.5199712   0.1465746   0.41297336
  0.22908615  0.9218617   0.08644756  1.19334207  0.1448426   0.60291553
  0.4296869   0.3695841 ]"
0.560546875,0.53125,"[ 0.49949512  0.14301414  0.69475303  0.1797848   0.46803267  0.44673447
 -0.02203229  0.91112996  0.3551971   0.54198024  0.12456557  0.4349824
  0.20707711  0.9218617   0.1084566   1.17133303  0.12283356  0.60291553
  0.45169594  0.34757506]"
0.56640625,0.529296875,"[ 0.53349391  0.10901535  0.72875182  0.145786    0.46803267  0.41273568
 -0.05603108  0.91112996  0.3551971   0.50798145  0.15856436  0.4349824
  0.17307832  0.95586049  0.1084566   1.13733424  0.08883477  0.56891674
  0.48569473  0.38157385]"
0.568359375,0.52734375,"[ 0.52005753  0.09557896  0.7421882   0.13234962  0.48146905  0.42617206
 -0.06946746  0.91112996  0.36863348  0.52141783  0.14512798  0.44841878
  0.17307832  0.96929688  0.12189298  1.13733424  0.07539839  0.56891674
  0.48569473  0.39501023]"
0.56640625,0.521484375,"[ 0.50659411  0.08211555  0.75565162  0.1188862   0.46800564  0.41270864
 -0.08293088  0.91112996  0.3820969   0.52141783  0.15859139  0.43495537
  0.17307832  0.96929688  0.10842956  1.13733424  0.06193497  0.55545332
  0.49915815  0.38154681]"
0.576171875,0.5234375,"[ 0.55086954  0.08211555  0.75565162  0.16316163  0.4237302   0.45698407
 -0.12720631  0.91112996  0.42637233  0.56569326  0.20286682  0.39067993
  0.12880289  0.96929688  0.06415413  1.13733424  0.01765954  0.59972875
  0.54343358  0.42582225]"
0.57421875,0.517578125,"[ 0.55844918  0.07453591  0.76323126  0.155582    0.43130984  0.44940443
 -0.12720631  0.90355032  0.43395197  0.5732729   0.20286682  0.39067993
  0.12880289  0.96929688  0.07173377  1.1297546   0.02523917  0.59214911
  0.53585394  0.43340189]"
0.580078125,0.52734375,"[ 0.59250542  0.04047967  0.76323126  0.155582    0.3972536   0.48346067
 -0.16126255  0.93760656  0.39989573  0.53921666  0.16881059  0.3566237
  0.09474665  0.96929688  0.10579001  1.1297546   0.05929541  0.59214911
  0.56991018  0.46745812]"
