Number of qubits: 5
Training set size: 512
Test set size: 512
Number of features: 10
Ansatz: ansatz2
Optimiser: <class 'qiskit.algorithms.optimizers.spsa.SPSA'>
Perturbation dimensions: 150
Training accuracy,Test accuracy,Parameters
0.3203125,0.26953125,"[-0.03379019  0.56472074  0.00403962  0.89071363  0.6010134   0.89332846
  0.60872175  0.32083154  0.17582138  0.53172917  0.8412183   0.20090935
  0.62536265  0.0631254   0.3613694   0.08279425  0.10678084  0.88588804
  0.49536386  0.25589353  1.03567828  0.85905082  0.51790882  0.99471469
  0.52218601  0.46045848  0.91032468  0.99732404  0.69024376  0.75233223
  0.00179788  0.37513614  1.05466666  0.5360786   0.82784151  0.77485824
  0.54450603  0.51810507  0.49088439  0.8556695   0.90520665  0.80582271
  0.19556225  0.13151627  0.92096647  0.19764279  0.23773804  0.64109421
  0.09835439  0.17029141  0.91181578  0.44879587  0.30032541  0.34327948
  0.39930691  0.77070625  0.32631411  0.3608338   0.3580255   0.40617202
  0.47964611  0.03890213  0.85335968  0.86116771  0.20832008  0.06208344
  0.72616897  0.13903944  0.97901632  0.39198662  0.91981533  0.79101105
  1.03021127  0.16077651  0.22802333  0.43219543  0.88139559  0.05743204
  0.14394728  0.2968658   0.40913299  0.72622009  0.20194765  0.8099398
  0.72587418  0.34368884  0.59932229  0.45540142  0.16368477  0.45770346
  0.06046787  0.83153269  0.96800796  0.2258918   0.08622725  0.98716899
  0.77723919  0.87312854  0.6009989   0.65322468  0.06041274  0.16291207
  0.03799751  0.60659319  0.27034865  0.18635566  0.9020102   0.77880939
  0.35581474  0.15057269  0.98485413  0.71392898  0.54365944  0.66024854
  0.31035793  0.37841147  0.28730041  0.57556817  0.43428493  0.37852369
  0.85825837  0.18456092  0.26012364  0.76028887  0.31526851  0.72410899
  0.98114127  0.36567867  1.017937    0.22124652  0.76929079  0.1008405
  0.68275454  0.88569087  0.88175186  0.0576936   0.75904138  0.16929929
  0.15046759  0.26539082  0.42674841  0.5179526   0.19083734  0.66655931
  0.6574552   0.9491823   0.07685144  0.73217263  0.76510776  0.16301346
  0.44261957  0.2754589   0.21432388  0.40046543  1.06342604  0.9831356
  0.4588521   0.75785812  0.31772728  0.29708487  0.92925565  0.53834915
  0.82055091  0.06490658  0.60959539  0.27036688  0.83413422  0.45205318
 -0.06364147  0.85717627  0.73037119  0.52364884  0.29310212 -0.06632594
  0.73952749  0.82310708  0.93232123  0.21550543  0.24478877  0.76161997
  0.79023801  0.91230058  0.2856337   0.64834684  0.34274064  0.72905085
  0.7349178  -0.0467935   0.71413757  0.9158339   0.86199989  0.28288373
  0.17961938 -0.04275874  0.45016585  0.89633109  0.11474382  0.3915686
  0.44854117  0.10704846]"
0.373046875,0.359375,"[ 0.02258827  0.56472074 -0.05233884  0.94709209  0.65739186  0.94970692
  0.60872175  0.26445308  0.11944292  0.47535071  0.78483984  0.20090935
  0.68174112  0.00674694  0.30499094  0.13917271  0.05040238  0.9422665
  0.4389854   0.25589353  0.97929982  0.85905082  0.57428728  1.05109315
  0.57856447  0.40408001  0.96670314  0.94094558  0.74662222  0.80871069
  0.00179788  0.43151461  0.9982882   0.5360786   0.88421997  0.83123671
  0.60088449  0.51810507  0.54726285  0.8556695   0.96158511  0.74944425
  0.25194071  0.18789474  0.92096647  0.25402126  0.2941165   0.58471575
  0.04197593  0.17029141  0.85543732  0.50517433  0.30032541  0.34327948
  0.45568538  0.71432779  0.26993565  0.41721226  0.30164704  0.40617202
  0.42326765  0.0952806   0.85335968  0.86116771  0.20832008  0.1184619
  0.78254743  0.19541791  0.92263786  0.33560816  0.97619379  0.79101105
  0.97383281  0.16077651  0.17164486  0.48857389  0.82501713  0.11381051
  0.08756882  0.24048734  0.35275453  0.66984163  0.14556919  0.75356134
  0.66949572  0.28731037  0.65570075  0.39902296  0.10730631  0.45770346
  0.00408941  0.88791115  0.91162949  0.16951334  0.02984879  0.93079053
  0.72086073  0.87312854  0.54462044  0.59684622  0.00403428  0.21929054
  0.09437597  0.66297165  0.27034865  0.1299772   0.95838866  0.77880939
  0.35581474  0.20695115  0.98485413  0.65755052  0.48728098  0.66024854
  0.25397947  0.32203301  0.28730041  0.57556817  0.37790646  0.43490215
  0.85825837  0.12818246  0.3165021   0.70391041  0.37164697  0.66773053
  0.92476281  0.36567867  0.96155854  0.16486806  0.71291233  0.1008405
  0.739133    0.88569087  0.8253734   0.00131513  0.70266292  0.22567775
  0.09408912  0.20901236  0.42674841  0.5179526   0.2472158   0.61018084
  0.60107674  0.9491823   0.02047298  0.78855109  0.76510776  0.21939192
  0.49899803  0.33183736  0.27070234  0.40046543  1.00704758  0.92675714
  0.4588521   0.81423658  0.31772728  0.29708487  0.98563411  0.48197069
  0.87692938  0.12128504  0.66597385  0.32674535  0.89051268  0.45205318
 -0.12001993  0.85717627  0.78674965  0.52364884  0.23672366 -0.00994748
  0.79590595  0.76672862  0.98869969  0.27188389  0.30116723  0.81799843
  0.79023801  0.96867904  0.34201217  0.59196838  0.28636218  0.78542931
  0.7349178  -0.10317197  0.77051603  0.85945544  0.86199989  0.28288373
  0.12324092 -0.0991372   0.39378739  0.83995263  0.11474382  0.33519014
  0.44854117  0.10704846]"
0.396484375,0.33984375,"[-0.13293024  0.40920223  0.10317967  1.1026106   0.50187335  1.10522542
  0.76424026  0.10893458  0.27496143  0.63086922  0.62932133  0.35642786
  0.52622261  0.00674694  0.14947243  0.13917271 -0.10511612  0.78674799
  0.4389854   0.25589353  0.82378131  1.01456932  0.57428728  0.89557464
  0.73408297  0.55959852  0.96670314  0.94094558  0.90214073  0.65319218
  0.15731639  0.43151461  0.9982882   0.6915971   0.72870146  0.6757182
  0.75640299  0.67362358  0.39174435  1.01118801  0.8060666   0.90496276
  0.09642221  0.18789474  1.07648497  0.09850275  0.138598    0.42919724
  0.04197593  0.32580992  1.01095583  0.34965582  0.45584392  0.18776097
  0.30016687  0.8698463   0.26993565  0.26169376  0.30164704  0.56169053
  0.26774914  0.0952806   1.00887819  0.7056492   0.05280158  0.1184619
  0.78254743  0.19541791  0.76711936  0.49112667  1.1317123   0.94652956
  0.8183143   0.005258    0.32716337  0.48857389  0.82501713 -0.041708
  0.08756882  0.39600585  0.19723602  0.66984163  0.14556919  0.59804284
  0.51397722  0.13179187  0.50018224  0.55454146  0.10730631  0.45770346
  0.00408941  0.73239265  1.067148    0.01399483  0.02984879  1.08630903
  0.72086073  0.87312854  0.38910194  0.75236472  0.15955279  0.06377203
 -0.06114254  0.50745314  0.42586715 -0.02554131  1.11390717  0.77880939
  0.51133324  0.05143264  1.14037264  0.50203201  0.33176247  0.50473003
  0.40949798  0.47755151  0.28730041  0.57556817  0.53342497  0.59042065
  0.70273987  0.28370096  0.16098359  0.85942892  0.21612847  0.66773053
  0.92476281  0.52119718  0.80604003  0.32038657  0.55739382  0.256359
  0.5836145   0.73017236  0.6698549   0.15683364  0.85818142  0.22567775
  0.09408912  0.20901236  0.2712299   0.6734711   0.2472158   0.76569935
  0.44555823  1.10470081  0.02047298  0.9440696   0.60958925  0.06387341
  0.65451654  0.17631885  0.42622084  0.55598393  0.85152908  0.77123863
  0.30333359  0.65871807  0.47324578  0.29708487  0.98563411  0.6374892
  1.03244788 -0.03423346  0.82149236  0.48226385  0.73499417  0.45205318
  0.03549858  0.70165776  0.94226815  0.67916735  0.39224217 -0.00994748
  0.79590595  0.92224713  0.83318118  0.4274024   0.14564873  0.66247992
  0.79023801  0.81316053  0.49753067  0.59196838  0.44188069  0.94094782
  0.57939929 -0.10317197  0.77051603  1.01497395  0.70648138  0.43840223
  0.12324092 -0.25465571  0.39378739  0.83995263 -0.04077468  0.49070864
  0.60405968  0.26256696]"
0.162109375,0.1015625,"[-2.35195930e-01  3.06936542e-01  2.05445361e-01  1.10261060e+00
  3.99607658e-01  1.00295973e+00  8.66505949e-01  2.11200267e-01
  3.77227122e-01  7.33134908e-01  7.31587020e-01  4.58693549e-01
  4.23956918e-01  1.09012629e-01  1.49472428e-01  3.69070211e-02
 -1.05116125e-01  7.86747991e-01  3.36719707e-01  2.55893527e-01
  9.26047000e-01  9.12303633e-01  4.72021590e-01  9.97840335e-01
  8.36348667e-01  5.59598522e-01  9.66703136e-01  9.40945579e-01
  7.99875038e-01  6.53192182e-01  1.57316388e-01  3.29248915e-01
  9.98288196e-01  7.93862796e-01  7.28701462e-01  5.73452507e-01
  7.56402993e-01  7.75889270e-01  4.94010037e-01  9.08922314e-01
  8.06066602e-01  9.04962759e-01 -5.84348417e-03  2.90160427e-01
  9.74219283e-01  2.00768440e-01  1.38597997e-01  4.29197242e-01
 -6.02897641e-02  3.25809919e-01  1.11322152e+00  3.49655819e-01
  3.53578228e-01  8.54952797e-02  3.00166869e-01  9.72111992e-01
  3.72201340e-01  1.59428064e-01  4.03912731e-01  4.59424838e-01
  1.65483449e-01  9.52805954e-02  9.06612497e-01  7.05649201e-01
  1.55067268e-01  2.20727590e-01  8.84813125e-01  9.31522145e-02
  6.64853665e-01  3.88860975e-01  1.13171230e+00  1.04879525e+00
  7.16048613e-01  1.07523691e-01  4.29429063e-01  5.90839583e-01
  7.22751441e-01 -1.43973693e-01  1.89834508e-01  2.93740158e-01
  9.49703312e-02  5.67575941e-01  4.33034988e-02  4.95777144e-01
  4.11711524e-01  2.95261762e-02  6.02447933e-01  5.54541464e-01
  2.09572005e-01  3.55437766e-01 -9.81762820e-02  7.32392648e-01
  1.16941369e+00  1.16260523e-01 -7.24168999e-02  9.84043340e-01
  8.23126421e-01  7.70862853e-01  4.91367628e-01  8.54630413e-01
  5.72870945e-02  1.66037721e-01 -1.63408232e-01  6.09718836e-01
  5.28132846e-01  7.67243815e-02  1.11390717e+00  6.76543694e-01
  6.13598935e-01  1.53698336e-01  1.14037264e+00  6.04297700e-01
  3.31762474e-01  4.02464338e-01  3.07232285e-01  4.77551513e-01
  2.87300408e-01  5.75568167e-01  5.33424971e-01  4.88154961e-01
  6.00474173e-01  3.85966656e-01  2.63249285e-01  9.61694611e-01
  3.18394158e-01  7.69996218e-01  1.02702850e+00  4.18931488e-01
  9.08305723e-01  4.22652257e-01  4.55128129e-01  1.54093310e-01
  6.85880189e-01  6.27906667e-01  6.69854896e-01  1.56833641e-01
  9.60447116e-01  2.25677752e-01  1.96354816e-01  3.11278050e-01
  1.68964208e-01  7.75736796e-01  3.49481490e-01  6.63433659e-01
  4.45558234e-01  1.20696650e+00  1.22738674e-01  9.44069599e-01
  7.11854943e-01  1.66139106e-01  6.54516540e-01  7.40531597e-02
  5.28486536e-01  5.55983933e-01  7.49263384e-01  7.71238629e-01
  3.03333592e-01  7.60983761e-01  5.75511473e-01  1.94819183e-01
  8.83368420e-01  7.39754888e-01  9.30182191e-01  6.80322286e-02
  9.23758048e-01  3.79998161e-01  6.32728483e-01  3.49787493e-01
  3.54985797e-02  8.03923454e-01  8.40002463e-01  7.81433043e-01
  3.92242168e-01  9.23182099e-02  6.93640263e-01  8.19981437e-01
  9.35446874e-01  4.27402402e-01  2.47914420e-01  5.60214230e-01
  8.92503700e-01  7.10894840e-01  5.99796364e-01  6.94234069e-01
  4.41880689e-01  1.04321351e+00  5.79399291e-01 -9.06274363e-04
  6.68250340e-01  1.01497395e+00  7.06481379e-01  3.36136543e-01
  2.25506612e-01 -2.54655710e-01  2.91521696e-01  7.37686937e-01
 -1.43040376e-01  4.90708642e-01  7.06325371e-01  3.64832656e-01]"
0.220703125,0.205078125,"[-0.11069601  0.18243663  0.32994528  1.22711051  0.39960766  1.12745965
  0.99100586  0.08670035  0.25272721  0.85763482  0.85608694  0.58319346
  0.54845683  0.10901263  0.27397234  0.16140694 -0.22961604  0.78674799
  0.33671971  0.38039344  0.80154708  0.91230363  0.5965215   1.12234025
  0.71184875  0.68409844  1.09120305  0.81644566  0.92437495  0.7776921
  0.2818163   0.32924891  0.9982882   0.91836271  0.85320138  0.44895259
  0.88090291  0.65138935  0.36951012  0.7844224   0.8060666   1.02946267
 -0.00584348  0.16566051  1.0987192   0.32526836  0.138598    0.55369716
 -0.18478968  0.45030983  0.98872161  0.34965582  0.22907831  0.2099952
  0.42466678  1.09661191  0.37220134  0.28392798  0.27941282  0.33492492
  0.28998336  0.0952806   1.03111241  0.58114929  0.03056735  0.22072759
  1.00931304  0.21765213  0.78935358  0.26436106  1.00721238  0.92429533
  0.5915487  -0.01697622  0.55392898  0.7153395   0.72275144 -0.01947378
  0.31433442  0.41824007 -0.02952958  0.44307603  0.0433035   0.37127723
  0.41171152  0.02952618  0.60244793  0.43004155  0.33407192  0.47993768
 -0.2226762   0.85689256  1.29391361  0.11626052 -0.0724169   1.10854326
  0.82312642  0.77086285  0.49136763  0.97913033  0.18178701  0.29053764
 -0.28790815  0.73421875  0.65263276  0.07672438  0.98940725  0.80104361
  0.48909902  0.15369834  1.26487256  0.72879762  0.45626239  0.27796442
  0.18273237  0.3530516   0.28730041  0.45106825  0.65792489  0.61265488
  0.72497409  0.26146674  0.26324929  1.08619453  0.19389424  0.6454963
  1.15152842  0.29443157  1.03280564  0.54715217  0.45512813  0.02959339
  0.68588019  0.62790667  0.54535498  0.28133356  0.8359472   0.10117784
  0.0718549   0.31127805  0.04446429  0.7757368   0.34948149  0.53893374
  0.44555823  1.2069665  -0.00176124  1.06856951  0.83635486  0.16613911
  0.53001662 -0.05044676  0.65298645  0.55598393  0.62476347  0.89573854
  0.42783351  0.88548368  0.45101156  0.07031927  1.00786834  0.61525497
  1.05468211  0.19253214  1.04825796  0.25549825  0.7572284   0.47428741
  0.1599985   0.80392345  0.96450238  0.90593296  0.51674208  0.09231821
  0.56914035  0.81998144  0.81094696  0.55190232  0.24791442  0.43571431
  0.8925037   0.58639492  0.59979636  0.81873398  0.44188069  0.91871359
  0.70389921  0.12359364  0.54375042  1.13947387  0.58198146  0.46063646
  0.22550661 -0.13015579  0.41602161  0.73768694 -0.26754029  0.49070864
  0.70632537  0.36483266]"
0.28125,0.296875,"[-0.26573669  0.18243663  0.48498596  1.07206983  0.39960766  0.97241897
  0.83596518 -0.06834033  0.09768653  1.0126755   1.01112762  0.42815278
  0.39341615 -0.04602805  0.11893166  0.31644762 -0.38465672  0.63170731
  0.49176039  0.53543412  0.95658777  1.06734431  0.5965215   0.96729957
  0.55680807  0.52905776  0.93616237  0.66140498  1.07941563  0.62265142
  0.12677562  0.17420823  1.15332888  1.07340339  1.00824206  0.60399327
  0.72586223  0.49634867  0.5245508   0.62938172  0.65102592  1.02946267
  0.1491972   0.16566051  1.25375988  0.17022767  0.138598    0.39865648
 -0.33983036  0.29526915  0.83368092  0.34965582  0.38411899  0.36503588
  0.2696261   1.25165259  0.37220134  0.43896866  0.12437213  0.33492492
  0.13494268  0.0952806   1.03111241  0.73618997  0.18560803  0.22072759
  0.85427236  0.06261145  0.6343129   0.41940174  1.00721238  1.07933601
  0.43650802 -0.01697622  0.55392898  0.87038018  0.87779212 -0.17451446
  0.4693751   0.41824007 -0.18457027  0.59811671 -0.11173718  0.52631791
  0.41171152 -0.1255145   0.75748861  0.58508223  0.17903124  0.63497836
 -0.37771688  0.70185188  1.13887293  0.11626052  0.08262378  0.95350258
  0.9781671   0.77086285  0.64640831  0.97913033  0.33682769  0.44557832
 -0.44294883  0.57917807  0.49759208 -0.0783163   0.98940725  0.95608429
  0.48909902  0.15369834  1.41991324  0.8838383   0.61130307  0.4330051
  0.33777305  0.50809228  0.44234109  0.45106825  0.65792489  0.61265488
  0.56993341  0.10642606  0.41828997  1.08619453  0.03885356  0.80053698
  1.3065691   0.44947225  0.87776496  0.70219285  0.45512813  0.02959339
  0.68588019  0.62790667  0.3903143   0.43637424  0.8359472  -0.05386284
 -0.08318578  0.46631873 -0.11057639  0.7757368   0.19444081  0.69397442
  0.29051755  1.05192582 -0.15680192  1.2236102   0.99139554  0.32117979
  0.6850573  -0.20548744  0.49794577  0.40094325  0.77980415  0.89573854
  0.27279283  1.04052436  0.29597088  0.22535995  0.85282765  0.46021429
  1.20972279  0.19253214  1.04825796  0.25549825  0.60218772  0.31924673
  0.00495781  0.80392345  0.96450238  0.75089228  0.67178276  0.24735889
  0.72418103  0.66494076  0.65590628  0.39686164  0.4029551   0.43571431
  0.8925037   0.74143561  0.59979636  0.81873398  0.28684001  0.91871359
  0.85893989 -0.03144704  0.54375042  1.13947387  0.42694078  0.30559578
  0.22550661  0.02488489  0.57106229  0.73768694 -0.26754029  0.33566796
  0.86136605  0.36483266]"
0.359375,0.37890625,"[-0.26432771  0.18102764  0.48498596  1.07066085  0.40101664  0.97382795
  0.83737417 -0.06974931  0.09768653  1.0126755   1.0125366   0.42956177
  0.39482513 -0.04602805  0.11752268  0.31644762 -0.38465672  0.63029833
  0.49035141  0.5368431   0.95517878  1.06875329  0.5965215   0.96870855
  0.55539909  0.53046674  0.93616237  0.66140498  1.07800665  0.62124244
  0.12536664  0.17279925  1.15332888  1.07481237  1.00683308  0.60258429
  0.72445325  0.49493969  0.52595978  0.62797274  0.6524349   1.02805369
  0.1491972   0.16706949  1.2523509   0.17022767  0.13718902  0.3972475
 -0.33842138  0.29386017  0.83368092  0.34965582  0.38552797  0.36362689
  0.26821712  1.25306157  0.37361032  0.44037764  0.12578112  0.33351594
  0.13635166  0.09387161  1.03252139  0.73759895  0.18419905  0.21931861
  0.85427236  0.06120247  0.6343129   0.41799276  1.00862136  1.07933601
  0.43509904 -0.01556724  0.55252     0.87178916  0.87779212 -0.17592344
  0.4693751   0.41824007 -0.18457027  0.59811671 -0.1103282   0.52631791
  0.41030254 -0.12410552  0.75607963  0.58649121  0.17762226  0.63638734
 -0.37771688  0.7004429   1.14028191  0.1176695   0.08403276  0.95491156
  0.97957608  0.77227183  0.64781729  0.97772135  0.33541871  0.44557832
 -0.44435781  0.57917807  0.4961831  -0.07690732  0.99081623  0.95608429
  0.490508    0.15510732  1.42132222  0.8838383   0.61271205  0.4330051
  0.33636407  0.5066833   0.44375007  0.45106825  0.65792489  0.61406386
  0.56852443  0.10501708  0.41688098  1.08619453  0.03885356  0.799128
  1.30516012  0.44806327  0.87917394  0.70360183  0.45371915  0.03100238
  0.68728917  0.62649769  0.3903143   0.43496526  0.83735618 -0.05245386
 -0.0817768   0.46631873 -0.11198537  0.77714578  0.19584979  0.69256544
  0.29192653  1.0533348  -0.15539294  1.22220121  0.99139554  0.32258877
  0.68364832 -0.20407846  0.49935475  0.40094325  0.77980415  0.89432956
  0.27420181  1.03911538  0.2945619   0.22676893  0.85282765  0.46021429
  1.20831381  0.19253214  1.04825796  0.25690723  0.60218772  0.31783775
  0.00354883  0.80392345  0.96591136  0.75089228  0.67319175  0.24594991
  0.72277205  0.66353177  0.65590628  0.39545266  0.40436408  0.4371233
  0.89391268  0.74002662  0.59838738  0.82014297  0.28684001  0.91730461
  0.85753091 -0.03003806  0.54234144  1.14088285  0.4255318   0.30700476
  0.22409763  0.0234759   0.57106229  0.73627796 -0.26754029  0.33425898
  0.85995707  0.36483266]"
0.240234375,0.248046875,"[-0.35200664  0.18102764  0.39730703  0.98298192  0.40101664  0.88614902
  0.92505309 -0.06974931  0.09768653  1.0126755   1.0125366   0.51724069
  0.48250406 -0.13370698  0.02984375  0.31644762 -0.29697779  0.63029833
  0.57803034  0.62452203  1.04285771  0.98107437  0.50884258  0.88102962
  0.46772016  0.61814567  0.93616237  0.74908391  1.07800665  0.53356351
  0.12536664  0.26047818  1.15332888  1.1624913   0.91915415  0.69026322
  0.81213218  0.58261862  0.52595978  0.62797274  0.6524349   0.94037476
  0.23687613  0.25474842  1.2523509   0.08254875  0.22486794  0.30956857
 -0.42610031  0.20618124  0.83368092  0.43733475  0.4732069   0.36362689
  0.18053819  1.3407405   0.28593139  0.52805657  0.21346005  0.42119487
  0.04867274  0.18155054  0.94484246  0.64992002  0.09652012  0.13163968
  0.76659343 -0.02647646  0.6343129   0.33031383  1.00862136  0.99165708
  0.34742011 -0.10324617  0.64019893  0.95946809  0.79011319 -0.17592344
  0.55705403  0.41824007 -0.09689134  0.68579564 -0.1103282   0.43863898
  0.41030254 -0.21178445  0.6684007   0.67417014  0.26530119  0.72406627
 -0.29003795  0.61276397  1.22796084  0.1176695   0.08403276  0.86723263
  1.06725501  0.77227183  0.73549622  0.97772135  0.33541871  0.53325725
 -0.35667888  0.666857    0.4961831   0.01077161  1.07849516  0.95608429
  0.40282907  0.06742839  1.42132222  0.79615937  0.61271205  0.52068403
  0.24868514  0.59436223  0.531429    0.45106825  0.57024596  0.70174279
  0.56852443  0.19269601  0.32920206  1.08619453 -0.04882537  0.88680693
  1.39283905  0.36038434  0.96685287  0.61592291  0.54139808 -0.05667655
  0.59961024  0.53881876  0.3903143   0.34728633  0.92503511  0.03522507
  0.00590213  0.46631873 -0.02430644  0.86482471  0.19584979  0.78024437
  0.29192653  1.0533348  -0.15539294  1.13452229  1.07907447  0.32258877
  0.59596939 -0.29175738  0.58703368  0.48862218  0.69212522  0.80665063
  0.36188074  1.12679431  0.2945619   0.31444786  0.76514873  0.46021429
  1.12063488  0.10485322  0.96057904  0.34458616  0.51450879  0.40551668
  0.09122776  0.80392345  1.05359029  0.66321335  0.67319175  0.33362884
  0.81045098  0.7512107   0.56822735  0.48313158  0.49204301  0.34944437
  0.80623375  0.74002662  0.51070845  0.90782189  0.19916108  0.82962568
  0.94520983 -0.11771699  0.63002037  1.05320392  0.51321073  0.21932583
  0.22409763 -0.06420302  0.65874122  0.64859903 -0.35521922  0.24658005
  0.85995707  0.27715373]"
0.3515625,0.453125,"[-0.35200664  0.12957892  0.39730703  1.03443065  0.45246536  0.88614902
  0.87360437 -0.01830059  0.14913525  0.96122678  1.06398532  0.51724069
  0.53395279 -0.08225826 -0.02160497  0.26499889 -0.24552907  0.5788496
  0.57803034  0.62452203  1.09430644  0.92962564  0.45739385  0.93247835
  0.41627144  0.66959439  0.88471365  0.69763519  1.07800665  0.58501223
  0.12536664  0.26047818  1.2047776   1.1624913   0.86770542  0.6388145
  0.76068345  0.5311699   0.57740851  0.57652401  0.6524349   0.99182349
  0.1854274   0.25474842  1.20090217  0.13399747  0.22486794  0.36101729
 -0.37465158  0.25762997  0.7822322   0.38588602  0.4732069   0.41507562
  0.23198692  1.28929177  0.28593139  0.47660785  0.21346005  0.36974615
  0.10012146  0.13010182  0.89339374  0.59847129  0.0450714   0.1830884
  0.71514471 -0.07792519  0.58286417  0.27886511  1.00862136  0.99165708
  0.29597138 -0.1546949   0.69164765  0.90801936  0.84156192 -0.12447471
  0.50560531  0.36679135 -0.04544261  0.73724436 -0.1103282   0.4900877
  0.35885382 -0.21178445  0.61695198  0.72561886  0.26530119  0.72406627
 -0.29003795  0.61276397  1.27940956  0.06622078  0.08403276  0.91868135
  1.01580629  0.77227183  0.73549622  1.02917007  0.28396998  0.48180852
 -0.40812761  0.61540828  0.54763182  0.06222034  1.12994389  1.00753301
  0.4542778   0.11887711  1.36987349  0.84760809  0.56126333  0.52068403
  0.30013386  0.59436223  0.531429    0.39961953  0.57024596  0.65029406
  0.5170757   0.14124728  0.32920206  1.0347458  -0.10027409  0.83535821
  1.44428777  0.36038434  1.01830159  0.61592291  0.54139808 -0.05667655
  0.65105897  0.53881876  0.33886558  0.39873505  0.92503511  0.08667379
  0.05735085  0.41487001 -0.07575517  0.81337598  0.14440107  0.78024437
  0.29192653  1.0533348  -0.10394422  1.13452229  1.02762574  0.27114004
  0.59596939 -0.24030866  0.63848241  0.54007091  0.74357394  0.85809936
  0.31043201  1.07534558  0.24311317  0.36589658  0.7137      0.51166302
  1.06918615  0.10485322  0.90913031  0.39603488  0.46306006  0.4569654
  0.14267649  0.80392345  1.00214156  0.66321335  0.72464047  0.28218011
  0.75900225  0.69976198  0.51677862  0.53458031  0.54349173  0.40089309
  0.80623375  0.6885779   0.56215718  0.95927062  0.19916108  0.77817696
  0.89376111 -0.06626826  0.6814691   1.00175519  0.46176201  0.27077455
  0.17264891 -0.11565175  0.65874122  0.70004775 -0.3037705   0.29802878
  0.9114058   0.27715373]"
0.26171875,0.263671875,"[-0.35200664  0.11797558  0.39730703  1.04603398  0.44086203  0.87454568
  0.86200103 -0.02990392  0.16073859  0.96122678  1.05238199  0.52884403
  0.52234945 -0.07065492 -0.01000164  0.27660223 -0.24552907  0.56724627
  0.58963367  0.6129187   1.10590977  0.91802231  0.44579052  0.93247835
  0.4046681   0.66959439  0.88471365  0.70923852  1.06640332  0.58501223
  0.13696998  0.26047818  1.2047776   1.1624913   0.86770542  0.65041783
  0.77228679  0.51956656  0.57740851  0.57652401  0.6524349   1.00342683
  0.17382406  0.24314509  1.18929884  0.13399747  0.23647128  0.37262063
 -0.38625492  0.2692333   0.7822322   0.38588602  0.48481024  0.40347228
  0.24359025  1.30089511  0.27432806  0.47660785  0.20185671  0.38134948
  0.08851812  0.14170515  0.89339374  0.59847129  0.05667473  0.1830884
  0.71514471 -0.06632185  0.59446751  0.29046844  0.99701803  0.99165708
  0.30757472 -0.14309156  0.70325099  0.9196227   0.84156192 -0.13607805
  0.50560531  0.35518801 -0.05704595  0.7488477  -0.12193154  0.47848437
  0.34725048 -0.21178445  0.60534864  0.71401553  0.26530119  0.73566961
 -0.29003795  0.61276397  1.26780623  0.05461744  0.07242943  0.91868135
  1.01580629  0.7606685   0.74709956  1.04077341  0.28396998  0.47020519
 -0.41973094  0.61540828  0.53602849  0.06222034  1.11834055  0.99592968
  0.44267446  0.10727378  1.38147683  0.85921143  0.57286666  0.53228737
  0.3117372   0.60596556  0.54303233  0.38801619  0.57024596  0.63869073
  0.52867904  0.12964395  0.31759872  1.0347458  -0.11187743  0.84696154
  1.43268443  0.37198768  1.02990493  0.61592291  0.54139808 -0.04507322
  0.63945563  0.52721542  0.35046891  0.41033839  0.91343177  0.09827713
  0.04574752  0.42647334 -0.0873585   0.82497932  0.1560044   0.78024437
  0.2803232   1.0533348  -0.09234088  1.12291895  1.01602241  0.27114004
  0.58436606 -0.251912    0.65008574  0.55167424  0.75517728  0.8697027
  0.32203535  1.06374224  0.23150984  0.37749992  0.70209667  0.51166302
  1.06918615  0.09324988  0.92073365  0.40763822  0.4746634   0.46856874
  0.15427982  0.79232012  1.0137449   0.66321335  0.72464047  0.28218011
  0.74739891  0.71136532  0.51677862  0.52297697  0.5318884   0.38928976
  0.81783709  0.67697456  0.57376051  0.95927062  0.21076442  0.76657362
  0.89376111 -0.0778716   0.69307243  1.01335853  0.45015867  0.25917122
  0.16104557 -0.10404841  0.67034456  0.68844442 -0.29216716  0.30963211
  0.92300913  0.26555039]"
