Number of qubits: 5
Training set size: 512
Test set size: 512
Number of features: 10
Ansatz: ansatz14
Optimiser: <class 'qiskit.algorithms.optimizers.spsa.SPSA'>
Perturbation dimensions: 30
Training accuracy,Test accuracy,Parameters
0.212890625,0.2109375,"[ 0.04885301  0.72640884  0.30757216  0.99215118  0.81325923  0.54762978
  0.63247091  0.2976419   0.32762168 -0.02884756  0.68064225  0.01524681
  0.15792924  0.02894918  0.85798626  0.05364842  0.67070517  0.02009274
  0.72917776  0.37832766  0.05722166  0.58279105  0.32951111  0.23644666
  0.75343537  0.36123655  0.22253993  0.53181802  0.94698561  0.08709888
  0.41559843  0.40034591  0.55224219  0.3028145   0.84614077  0.19289038
  0.04148577  0.52486215  0.59742235  0.80055832]"
0.47265625,0.47265625,"[ 0.07739253  0.75494836  0.30757216  1.0206907   0.84179876  0.54762978
  0.66101043  0.2976419   0.32762168 -0.05738709  0.70918177  0.01524681
  0.12938971  0.05748871  0.88652579  0.0251089   0.6992447   0.02009274
  0.75771729  0.34978813  0.02868214  0.55425152  0.35805063  0.26498619
  0.75343537  0.38977607  0.22253993  0.56035754  0.97552513  0.05855935
  0.38705891  0.40034591  0.52370266  0.33135402  0.87468029  0.2214299
  0.07002529  0.49632263  0.62596187  0.80055832]"
0.59765625,0.57421875,"[ 0.12876714  0.80632297  0.30757216  1.0206907   0.79042415  0.59900438
  0.60963583  0.2462673   0.37899628 -0.05738709  0.65780717 -0.03612779
  0.07801511  0.10886331  0.88652579  0.0764835   0.7506193   0.07146734
  0.80909189  0.40116274  0.02868214  0.60562613  0.30667603  0.26498619
  0.80480997  0.38977607  0.27391453  0.61173215  1.02689974  0.00718475
  0.43843351  0.45172051  0.47232806  0.33135402  0.9260549   0.2214299
  0.1213999   0.49632263  0.57458727  0.85193293]"
0.61328125,0.580078125,"[ 0.08098497  0.7585408   0.35535433  1.06847287  0.74264198  0.55122221
  0.60963583  0.2462673   0.37899628 -0.00960492  0.70558934  0.01165438
  0.03023294  0.15664548  0.93430796  0.02870134  0.70283713  0.11924951
  0.80909189  0.40116274  0.0764643   0.6534083   0.3544582   0.26498619
  0.85259214  0.3419939   0.27391453  0.65951432  1.07468191  0.05496692
  0.39065134  0.49950268  0.42454589  0.37913619  0.97383707  0.26921207
  0.1213999   0.44854046  0.57458727  0.85193293]"
0.56640625,0.560546875,"[ 0.14604432  0.82360015  0.35535433  1.06847287  0.74264198  0.61628157
  0.67469518  0.31132665  0.44405563 -0.07466427  0.77064869  0.07671373
  0.03023294  0.22170483  0.8692486  -0.03635802  0.70283713  0.05419016
  0.80909189  0.46622209  0.01140495  0.71846765  0.28939884  0.19992683
  0.91765149  0.3419939   0.20885518  0.59445496  1.07468191  0.05496692
  0.39065134  0.43444333  0.35948653  0.44419554  1.03889642  0.20415271
  0.05634054  0.51359981  0.50952791  0.91699228]"
0.58984375,0.59375,"[ 0.14604432  0.82360015  0.3389345   1.0848927   0.75906181  0.6327014
  0.65827535  0.29490682  0.44405563 -0.05824444  0.77064869  0.09313356
  0.01381311  0.205285    0.88566843 -0.01993819  0.71925696  0.07060999
  0.82551172  0.44980226  0.01140495  0.73488748  0.28939884  0.183507
  0.93407132  0.35841373  0.19243535  0.61087479  1.09110174  0.05496692
  0.40707117  0.45086316  0.3430667   0.42777571  1.02247659  0.20415271
  0.03992071  0.51359981  0.50952791  0.93341211]"
0.583984375,0.607421875,"[ 0.20228389  0.87983971  0.28269494  1.02865314  0.75906181  0.6327014
  0.60203579  0.23866726  0.38781607 -0.05824444  0.71440913  0.09313356
  0.01381311  0.205285    0.94190799 -0.07617775  0.77549652  0.01437042
  0.88175128  0.50604182 -0.04483461  0.79112704  0.34563841  0.183507
  0.93407132  0.30217417  0.24867491  0.66711435  1.1473413   0.11120648
  0.40707117  0.39462359  0.39930627  0.42777571  1.07871615  0.26039228
 -0.01631885  0.45736025  0.45328835  0.98965167]"
0.587890625,0.6015625,"[ 0.17470726  0.90741634  0.31027157  1.02865314  0.73148518  0.66027803
  0.60203579  0.26624389  0.4153927  -0.03066781  0.74198576  0.06555693
 -0.01376352  0.17770837  0.91433136 -0.10375438  0.80307315  0.01437042
  0.90932792  0.50604182 -0.04483461  0.76355041  0.37321504  0.15593037
  0.96164796  0.30217417  0.22109828  0.69469099  1.17491793  0.08362985
  0.4346478   0.42220022  0.39930627  0.42777571  1.05113952  0.26039228
 -0.01631885  0.48493688  0.42571172  0.96207504]"
0.59375,0.607421875,"[ 1.28998094e-01  9.53125504e-01  2.64562408e-01  1.02865314e+00
  7.31485184e-01  7.05987189e-01  6.47744948e-01  3.11953049e-01
  4.61101864e-01  1.50413509e-02  7.41985761e-01  1.11266090e-01
  3.19456405e-02  1.31999212e-01  9.60040523e-01 -5.80452208e-02
  8.03073155e-01 -3.13387375e-02  9.09327915e-01  4.60332663e-01
  8.74549264e-04  7.17841251e-01  3.73215038e-01  1.10221209e-01
  1.00735712e+00  3.02174172e-01  2.21098279e-01  7.40400146e-01
  1.17491793e+00  8.36298493e-02  3.88938641e-01  3.76491064e-01
  4.45015426e-01  4.73484875e-01  1.09684868e+00  3.06101437e-01
 -6.20280094e-02  4.39227721e-01  3.80002559e-01  9.16365881e-01]"
0.640625,0.626953125,"[ 0.11479168  0.9531255   0.25035599  1.01444672  0.7456916   0.7201936
  0.63353853  0.32615946  0.44689545  0.02924777  0.75619218  0.11126609
  0.03194564  0.13199921  0.94583411 -0.07225164  0.78886674 -0.04554515
  0.92353433  0.46033266 -0.01333187  0.73204767  0.35900862  0.12442762
  1.02156353  0.31638059  0.22109828  0.72619373  1.17491793  0.06942343
  0.37473223  0.37649106  0.43080901  0.48769129  1.09684868  0.32030785
 -0.04782159  0.43922772  0.39420897  0.9305723 ]"
0.64453125,0.658203125,"[ 0.11629416  0.95462799  0.25035599  1.01294424  0.74719408  0.7201936
  0.63504102  0.32615946  0.44539296  0.03075025  0.75468969  0.11276858
  0.03344813  0.1335017   0.94433162 -0.07074915  0.78736425 -0.04554515
  0.92203185  0.46033266 -0.01333187  0.73054518  0.36051111  0.12442762
  1.02156353  0.3148781   0.21959579  0.72769622  1.17341545  0.07092592
  0.37322974  0.37498858  0.4323115   0.48769129  1.09684868  0.32181034
 -0.04631911  0.44073021  0.39270649  0.92906981]"
0.65625,0.650390625,"[ 0.11310758  0.95781457  0.25354258  1.00975765  0.7440075   0.72338019
  0.6382276   0.32297288  0.44857955  0.03393684  0.75787628  0.11595516
  0.03344813  0.1335017   0.94433162 -0.07393574  0.78417767 -0.04235857
  0.92521843  0.45714608 -0.01014528  0.7273586   0.35732452  0.12124104
  1.02156353  0.3148781   0.21640921  0.7308828   1.17341545  0.06773933
  0.37322974  0.37180199  0.43549808  0.49087788  1.10003527  0.31862375
 -0.04631911  0.44073021  0.3895199   0.92906981]"
0.640625,0.65625,"[ 0.11310758  0.95781457  0.23066753  0.98688261  0.7440075   0.74625523
  0.66110265  0.34584793  0.4257045   0.01106179  0.78075132  0.11595516
  0.01057308  0.1335017   0.96720667 -0.05106069  0.78417767 -0.01948352
  0.94809348  0.48002112  0.01272977  0.7273586   0.33444948  0.12124104
  0.99868848  0.3148781   0.19353416  0.75375785  1.19629049  0.09061438
  0.3503547   0.37180199  0.41262303  0.51375292  1.07716022  0.3414988
 -0.02344406  0.41785516  0.41239495  0.90619477]"
0.662109375,0.658203125,"[ 0.07526041  0.95781457  0.26851471  1.02472978  0.70616033  0.74625523
  0.69894982  0.30800075  0.38785733 -0.02678538  0.8185985   0.15380233
 -0.02727409  0.1335017   0.96720667 -0.08890786  0.78417767 -0.05733069
  0.98594065  0.48002112 -0.02511741  0.68951142  0.33444948  0.12124104
  1.03653566  0.35272528  0.19353416  0.71591067  1.15844332  0.05276721
  0.31250752  0.40964917  0.37477586  0.51375292  1.11500739  0.37934597
 -0.06129124  0.45570233  0.45024212  0.86834759]"
0.658203125,0.640625,"[ 0.07526041  0.91627696  0.22697709  1.0662674   0.74769794  0.78779285
  0.74048744  0.34953837  0.38785733 -0.068323    0.77706088  0.11226472
  0.01426352  0.17503931  0.92566905 -0.04737025  0.74264005 -0.09886831
  1.02747827  0.43848351 -0.06665503  0.64797381  0.37598709  0.07970342
  1.07807328  0.39426289  0.19353416  0.67437306  1.15844332  0.05276721
  0.31250752  0.36811155  0.37477586  0.51375292  1.15654501  0.33780835
 -0.06129124  0.49723995  0.49177974  0.86834759]"
0.662109375,0.650390625,"[ 0.07526041  0.94706172  0.25776185  1.09705216  0.7784827   0.81857761
  0.7712722   0.34953837  0.41864209 -0.03753824  0.74627612  0.14304948
 -0.01652124  0.14425455  0.89488429 -0.04737025  0.77342481 -0.06808355
  1.02747827  0.40769875 -0.03587026  0.67875857  0.40677185  0.04891866
  1.10885804  0.42504765  0.19353416  0.70515782  1.18922808  0.02198245
  0.34329228  0.33732679  0.37477586  0.51375292  1.12576025  0.33780835
 -0.03050648  0.46645519  0.49177974  0.86834759]"
