Number of qubits: 5
Training set size: 512
Test set size: 512
Number of features: 10
Ansatz: ansatz2
Optimiser: <class 'qiskit.algorithms.optimizers.spsa.SPSA'>
Perturbation dimensions: 15
Training accuracy,Test accuracy,Parameters
0.099609375,0.0859375,"[0.04363527 0.87281785 0.474284   0.64034787 0.06499044 0.7404658
 0.43357036 0.94920089 0.81448272 0.83837311 0.11152741 0.45473606
 0.16385286 0.85033937 0.74971505 0.85712732 0.69374178 0.10813708
 0.61435108 0.84905907]"
0.2109375,0.201171875,"[-0.00438413  0.92083726  0.52230341  0.64034787  0.01697103  0.69244639
  0.43357036  0.9972203   0.86250212  0.88639252  0.063508    0.50275547
  0.21187227  0.89835878  0.79773445  0.90514673  0.69374178  0.10813708
  0.61435108  0.89707848]"
0.318359375,0.310546875,"[-0.02813481  0.92083726  0.52230341  0.66409855 -0.00677965  0.69244639
  0.40981968  0.97346962  0.8862528   0.86264184  0.03975732  0.47900479
  0.21187227  0.8746081   0.77398377  0.92889741  0.6699911   0.10813708
  0.63810176  0.8733278 ]"
0.43359375,0.41796875,"[-0.03490233  0.91406974  0.51553589  0.65733104 -0.00677965  0.69921391
  0.40305216  0.98023713  0.89302032  0.85587432  0.03298981  0.47223727
  0.21187227  0.86784058  0.78075129  0.92889741  0.6699911   0.10813708
  0.63133425  0.86656028]"
0.49609375,0.5,"[-0.03490233  0.91406974  0.51553589  0.65733104  0.05872832  0.76472188
  0.33754419  1.0457451   0.95852829  0.79036635 -0.03251816  0.4067293
  0.21187227  0.93334855  0.71524332  0.99440537  0.73549907  0.17364505
  0.69684221  0.93206825]"
0.50390625,0.5,"[-0.07585827  0.8731138   0.47457995  0.69828698  0.09968426  0.80567782
  0.37850013  1.0457451   0.99948423  0.79036635  0.00843778  0.36577336
  0.21187227  0.89239261  0.67428738  1.03536132  0.73549907  0.13268911
  0.69684221  0.97302419]"
0.501953125,0.509765625,"[-0.10442575  0.84454632  0.47457995  0.69828698  0.07111678  0.77711034
  0.40706761  1.07431258  0.97091675  0.81893383 -0.0201297   0.33720588
  0.21187227  0.92096009  0.6457199   1.00679384  0.73549907  0.13268911
  0.66827473  0.94445671]"
0.48828125,0.482421875,"[-0.07202427  0.84454632  0.47457995  0.73068846  0.0387153   0.80951182
  0.37466613  1.10671406  0.93851527  0.85133532 -0.0201297   0.36960737
  0.24427375  0.95336157  0.67812139  1.00679384  0.76790055  0.16509059
  0.66827473  0.91205522]"
0.47265625,0.458984375,"[-0.04042735  0.81294941  0.47457995  0.73068846  0.00711838  0.84110874
  0.40626304  1.10671406  0.90691835  0.8197384   0.01146722  0.40120428
  0.21267684  0.95336157  0.64652447  1.03839075  0.76790055  0.13349368
  0.69987165  0.94365214]"
0.46875,0.474609375,"[-0.08224916  0.77112759  0.43275814  0.77251027  0.00711838  0.88293055
  0.40626304  1.10671406  0.86509654  0.77791659  0.01146722  0.35938247
  0.21267684  0.99518338  0.60470266  1.08021256  0.80972236  0.17531549
  0.65804984  0.98547395]"
0.47265625,0.4765625,"[-0.11553735  0.80441579  0.39946995  0.80579846 -0.02616981  0.91621874
  0.43955123  1.10671406  0.89838473  0.77791659  0.01146722  0.32609428
  0.17938865  1.02847158  0.63799085  1.08021256  0.77643417  0.20860368
  0.69133803  0.98547395]"
0.4921875,0.501953125,"[-0.11553735  0.80441579  0.35499686  0.80579846 -0.02616981  0.96069183
  0.39507815  1.15118715  0.94285781  0.73344351 -0.03300587  0.37056736
  0.13491556  1.07294466  0.59351776  1.03573948  0.82090726  0.20860368
  0.64686495  1.02994704]"
0.484375,0.48828125,"[-0.11553735  0.79091514  0.34149621  0.79229781 -0.03967046  0.97419248
  0.3815775   1.1646878   0.95635846  0.71994286 -0.01950522  0.37056736
  0.12141491  1.08644531  0.58001711  1.03573948  0.82090726  0.22210433
  0.64686495  1.01644639]"
0.498046875,0.49609375,"[-0.11553735  0.81918218  0.36976326  0.82056485 -0.03967046  0.94592544
  0.40984454  1.19295484  0.92809142  0.71994286 -0.04777226  0.37056736
  0.09314787  1.11471235  0.60828416  1.06400652  0.79264021  0.22210433
  0.67513199  1.04471343]"
0.4921875,0.486328125,"[-0.08544584  0.78909067  0.33967174  0.85065637 -0.03967046  0.97601695
  0.37975303  1.22304635  0.89799991  0.71994286 -0.04777226  0.37056736
  0.12323938  1.11471235  0.63837567  1.03391501  0.7625487   0.25219584
  0.7052235   1.01462192]"
0.49609375,0.49609375,"[-0.05906829  0.76271311  0.33967174  0.87703392 -0.06604802  0.97601695
  0.40613058  1.22304635  0.92437747  0.71994286 -0.02139471  0.34418981
  0.09686183  1.14108991  0.66475322  1.00753745  0.73617115  0.2785734
  0.7052235   0.98824436]"
0.484375,0.494140625,"[-0.08132445  0.74045695  0.31741558  0.87703392 -0.04379185  0.99827311
  0.42838675  1.20079019  0.94663363  0.69768669 -0.02139471  0.36644597
  0.09686183  1.14108991  0.68700938  0.98528129  0.73617115  0.25631723
  0.72747966  1.01050052]"
0.4921875,0.49609375,"[-0.06789978  0.72703228  0.33084025  0.89045859 -0.03036719  0.98484844
  0.42838675  1.18736552  0.9600583   0.68426202 -0.03481938  0.36644597
  0.08343716  1.14108991  0.67358471  0.97185662  0.74959582  0.25631723
  0.72747966  1.02392519]"
0.48828125,0.501953125,"[-0.08965453  0.74878703  0.33084025  0.86870384 -0.00861243  1.00660319
  0.4501415   1.20912027  0.9600583   0.66250727 -0.03481938  0.34469122
  0.06168241  1.14108991  0.69533947  0.97185662  0.77135057  0.23456248
  0.74923441  1.04567994]"
0.5,0.5078125,"[-0.09086139  0.74758017  0.32963339  0.86749698 -0.0098193   1.00539633
  0.4501415   1.20791341  0.96126516  0.66250727 -0.03602624  0.34348436
  0.06168241  1.14229677  0.69654633  0.97064976  0.77135057  0.23335562
  0.74923441  1.04447308]"
0.501953125,0.513671875,"[-0.09086139  0.70288792  0.28494114  0.91218923 -0.05451155  1.05008858
  0.49483375  1.16322116  0.91657291  0.61781502  0.00866602  0.29879211
  0.01699015  1.18698902  0.69654633  0.97064976  0.81604282  0.23335562
  0.70454216  1.04447308]"
0.5,0.498046875,"[-0.09086139  0.67593485  0.28494114  0.9391423  -0.05451155  1.07704165
  0.52178682  1.19017423  0.91657291  0.59086195  0.03561909  0.32574518
 -0.00996292  1.21394209  0.7234994   0.94369669  0.78908975  0.20640255
  0.70454216  1.01752001]"
0.494140625,0.49609375,"[-0.09086139  0.68841343  0.29741972  0.92666372 -0.06699013  1.06456307
  0.5342654   1.20265281  0.90409432  0.59086195  0.0231405   0.32574518
 -0.0224415   1.22642067  0.71102081  0.94369669  0.80156833  0.21888113
  0.69206358  1.01752001]"
0.498046875,0.4921875,"[-0.09519137  0.68841343  0.29308974  0.9309937  -0.06699013  1.06456307
  0.52993542  1.19832283  0.9084243   0.59519193  0.01881052  0.33007516
 -0.02677148  1.22209069  0.71535079  0.94369669  0.80156833  0.21455115
  0.69639356  1.02184999]"
0.505859375,0.509765625,"[-0.13633148  0.64727332  0.33422985  0.88985359 -0.02585002  1.06456307
  0.57107553  1.15718273  0.8672842   0.63633204  0.01881052  0.33007516
 -0.06791159  1.2632308   0.7564909   0.9848368   0.84270844  0.21455115
  0.73753366  1.02184999]"
0.51171875,0.51171875,"[-0.12316323  0.63410507  0.3210616   0.90302184 -0.01268177  1.07773132
  0.58424378  1.17035097  0.88045245  0.64950029  0.01881052  0.34324341
 -0.05474334  1.2632308   0.76965915  0.97166855  0.82954019  0.21455115
  0.73753366  1.02184999]"
0.521484375,0.533203125,"[-1.04698365e-01  6.15640209e-01  3.02596734e-01  9.21486704e-01
  5.78309199e-03  1.07773132e+00  6.02708645e-01  1.15188611e+00
  8.61987581e-01  6.31035421e-01  3.45659008e-04  3.43243407e-01
 -7.32082018e-02  1.26323080e+00  7.88124015e-01  9.53203683e-01
  8.29540191e-01  1.96086288e-01  7.37533663e-01  1.04031486e+00]"
0.5078125,0.529296875,"[-0.14267849  0.61564021  0.34057686  0.95946683  0.04376322  1.07773132
  0.64068877  1.18986623  0.89996771  0.5930553   0.03832578  0.30526328
 -0.11118833  1.22525068  0.75014389  0.95320368  0.82954019  0.19608629
  0.69955354  1.07829498]"
0.513671875,0.52734375,"[-0.17843187  0.61564021  0.37633024  0.95946683  0.00800984  1.04197794
  0.60493539  1.18986623  0.93572108  0.5930553   0.00257241  0.34101666
 -0.1469417   1.26100405  0.75014389  0.9174503   0.86529357  0.23183967
  0.73530692  1.0425416 ]"
0.5,0.541015625,"[-0.19629721  0.63350555  0.3584649   0.97733217  0.00800984  1.0241126
  0.62280073  1.18986623  0.93572108  0.57518996  0.00257241  0.32315132
 -0.12907637  1.24313871  0.76800923  0.93531564  0.88315891  0.23183967
  0.71744158  1.02467626]"
