Number of qubits: 5
Training set size: 512
Test set size: 512
Number of features: 10
Ansatz: ansatz14
Optimiser: <class 'qiskit.algorithms.optimizers.spsa.SPSA'>
Perturbation dimensions: 75
Training accuracy,Test accuracy,Parameters
0.21875,0.1953125,"[ 0.25147772  0.55776073  0.16349077  0.14284088  0.33989191  0.14340381
  0.02141646  0.48068988  1.00910543  0.85187015  0.44537104  0.18475726
 -0.04569309  0.43565491  0.8002696   0.48835454  0.30335885  0.42192395
  0.90218526  0.60812605  0.58668179  0.2458852   0.27221117  0.7373057
  0.81338101  0.19624312  0.61529752  0.33945586  0.18213763  0.00646109
  0.16910496  0.25056498  0.52084123  0.88789891  0.9359129   0.00935733
  0.00950374  0.51830606  0.08656945  0.87258967  0.44348241  0.80796638
  0.63017455  0.66282403  0.93325646  0.22023165  0.03155046  0.35886847
  0.74932435  0.71556124  0.18281228  0.18751988  0.85998668  0.73734869
  0.66597059  0.66739699  0.3700195   0.56769095  0.74111964  0.27311935
  0.47018821  0.91014422  0.77097548  0.49961852  0.74748687  0.89562544
  0.36528231  0.65999944  0.61778456  0.95649611  0.95056883  0.46352248
  0.1312013   0.81987733  0.02937259  0.51838285  0.88396827  0.55810814
  0.17291806  0.92491065  0.30431661  0.57220684  0.65613988  0.58492807
  0.79236287  0.94291827  0.52977187  0.10304245  0.84187452  0.88394344
  0.91425417  0.48718706  0.95798645  0.36009788  0.74734832  0.84645434
  0.18902237  0.12510214  0.44062046  0.77972369]"
0.43359375,0.4453125,"[ 0.25147772  0.59346754  0.12778395  0.10713407  0.3041851   0.14340381
  0.05712328  0.48068988  0.97339862  0.81616333  0.40966422  0.22046407
 -0.0813999   0.3999481   0.8002696   0.52406136  0.26765204  0.38621714
  0.90218526  0.60812605  0.58668179  0.21017839  0.30791798  0.70159889
  0.7776742   0.23194994  0.61529752  0.37516268  0.21784445  0.0421679
  0.20481177  0.28627179  0.55654805  0.8521921   0.97161971  0.04506414
 -0.02620308  0.55401287  0.05086264  0.83688286  0.47918922  0.84367319
  0.59446774  0.66282403  0.89754965  0.18452484  0.03155046  0.32316165
  0.74932435  0.71556124  0.14710547  0.15181307  0.82427987  0.73734869
  0.66597059  0.63169018  0.40572631  0.56769095  0.77682645  0.30882617
  0.50589502  0.8744374   0.73526866  0.4639117   0.78319369  0.85991863
  0.36528231  0.65999944  0.65349137  0.99220293  0.95056883  0.4992293
  0.1312013   0.78417052  0.06507941  0.55408967  0.84826145  0.55810814
  0.13721125  0.88920384  0.34002342  0.53650003  0.69184669  0.62063488
  0.75665605  0.97862508  0.49406505  0.06733564  0.8061677   0.91965026
  0.87854736  0.48718706  0.95798645  0.36009788  0.74734832  0.81074753
  0.22472918  0.12510214  0.47632727  0.8154305 ]"
0.458984375,0.455078125,"[ 0.31213467  0.59346754  0.067127    0.04647711  0.24352814  0.20406077
  0.11778023  0.48068988  1.03405557  0.81616333  0.34900727  0.15980712
 -0.02074295  0.46060506  0.86092655  0.4634044   0.32830899  0.44687409
  0.90218526  0.668783    0.64733875  0.14952143  0.36857493  0.76225584
  0.83833115  0.23194994  0.55464056  0.31450572  0.15718749 -0.01848905
  0.26546873  0.22561484  0.617205    0.79153514  1.03227667  0.04506414
 -0.08686003  0.49335592  0.05086264  0.7762259   0.41853226  0.90433015
  0.6551247   0.60216707  0.89754965  0.18452484 -0.02910649  0.38381861
  0.8099813   0.71556124  0.14710547  0.09115611  0.76362291  0.67669173
  0.66597059  0.57103322  0.46638327  0.507034    0.77682645  0.30882617
  0.44523807  0.93509436  0.73526866  0.52456866  0.78319369  0.85991863
  0.42593926  0.59934248  0.71414833  1.05285988  1.01122579  0.55988625
  0.1312013   0.72351356  0.06507941  0.49343271  0.7876045   0.6187651
  0.07655429  0.88920384  0.27936647  0.47584307  0.69184669  0.62063488
  0.6959991   0.91796812  0.55472201  0.12799259  0.8061677   0.98030721
  0.87854736  0.54784402  0.8973295   0.42075484  0.74734832  0.87140449
  0.28538614  0.18575909  0.53698423  0.75477355]"
0.6015625,0.638671875,"[ 0.27996266  0.56129553  0.03495499  0.04647711  0.24352814  0.17188876
  0.08560822  0.44851787  1.06622759  0.84833534  0.31683525  0.12763511
 -0.02074295  0.49277707  0.82875454  0.49557641  0.29613698  0.4790461
  0.90218526  0.70095502  0.64733875  0.18169345  0.36857493  0.79442785
  0.87050316  0.19977792  0.55464056  0.28233371  0.15718749 -0.05066106
  0.23329672  0.19344282  0.64937702  0.75936313  1.00010465  0.04506414
 -0.08686003  0.4611839   0.05086264  0.74405389  0.38636025  0.87215814
  0.6551247   0.63433909  0.86537764  0.21669685  0.00306552  0.3516466
  0.8099813   0.71556124  0.14710547  0.09115611  0.7314509   0.70886375
  0.63379858  0.57103322  0.49855528  0.507034    0.74465444  0.34099818
  0.41306606  0.96726637  0.76744067  0.49239665  0.8153657   0.82774662
  0.42593926  0.56717047  0.74632034  1.02068787  1.0433978   0.59205827
  0.16337331  0.69134155  0.09725142  0.49343271  0.75543249  0.58659309
  0.1087263   0.85703183  0.31153848  0.47584307  0.7240187   0.58846287
  0.72817111  0.95014014  0.55472201  0.16016461  0.77399569  0.9481352
  0.84637535  0.54784402  0.8973295   0.38858282  0.77952033  0.87140449
  0.31755815  0.15358708  0.50481222  0.72260153]"
0.57421875,0.595703125,"[ 0.25579781  0.58546038  0.01079014  0.04647711  0.21936329  0.14772391
  0.10977307  0.47268272  1.09039244  0.8725002   0.3410001   0.10347026
 -0.0449078   0.49277707  0.85291939  0.51974126  0.32030183  0.45488125
  0.92635011  0.67679017  0.6715036   0.2058583   0.36857493  0.8185927
  0.87050316  0.17561307  0.55464056  0.25816886  0.18135234 -0.05066106
  0.25746157  0.19344282  0.64937702  0.73519828  1.0242695   0.02089929
 -0.11102488  0.48534875  0.07502749  0.74405389  0.3621954   0.89632299
  0.6551247   0.63433909  0.84121279  0.192532    0.02723037  0.32748175
  0.8099813   0.73972609  0.12294062  0.09115611  0.70728605  0.7330286
  0.65796343  0.59519807  0.49855528  0.507034    0.74465444  0.31683333
  0.38890121  0.99143122  0.79160553  0.49239665  0.83953055  0.85191147
  0.42593926  0.54300562  0.77048519  1.04485272  1.0433978   0.61622312
  0.18753816  0.7155064   0.12141627  0.46926786  0.75543249  0.61075794
  0.08456145  0.83286698  0.28737363  0.50000792  0.69985385  0.61262772
  0.70400626  0.95014014  0.57888686  0.16016461  0.74983084  0.97230005
  0.84637535  0.54784402  0.87316465  0.41274767  0.77952033  0.89556934
  0.2933933   0.12942223  0.52897707  0.74676638]"
0.66015625,0.65234375,"[ 0.25579781  0.58546038  0.07134293  0.10702991  0.15881049  0.14772391
  0.04922027  0.53323552  1.09039244  0.93305299  0.3410001   0.16402305
 -0.1054606   0.49277707  0.79236659  0.45918847  0.32030183  0.45488125
  0.86579731  0.67679017  0.6109508   0.1453055   0.42912773  0.8185927
  0.80995037  0.23616587  0.55464056  0.19761606  0.12079954  0.00989173
  0.31801437  0.25399562  0.70992981  0.67464548  0.96371671  0.02089929
 -0.05047209  0.54590155  0.07502749  0.80460669  0.4227482   0.95687578
  0.5945719   0.57378629  0.78065999  0.1319792   0.08778317  0.26692895
  0.7494285   0.80027889  0.18349342  0.09115611  0.64673325  0.6724758
  0.71851622  0.53464527  0.55910808  0.4464812   0.74465444  0.37738613
  0.38890121  0.93087842  0.79160553  0.43184385  0.90008335  0.85191147
  0.36538647  0.60355842  0.77048519  1.04485272  1.1039506   0.55567032
  0.24809096  0.7760592   0.18196907  0.52982066  0.69487969  0.67131073
  0.02400866  0.89341977  0.28737363  0.43945513  0.76040665  0.67318052
  0.76455906  1.01069293  0.51833406  0.16016461  0.74983084  0.91174725
  0.90692815  0.48729122  0.93371745  0.47330047  0.77952033  0.83501654
  0.3539461   0.06886943  0.52897707  0.80731918]"
0.515625,0.53515625,"[ 0.32869008  0.58546038  0.1442352   0.17992218  0.08591823  0.07483164
  0.12211254  0.46034325  1.09039244  1.00594526  0.3410001   0.09113079
 -0.03256833  0.4198848   0.86525886  0.3862962   0.32030183  0.45488125
  0.93868957  0.6038979   0.6109508   0.07241323  0.35623547  0.74570044
  0.88284263  0.30905814  0.55464056  0.1247238   0.04790728  0.082784
  0.39090663  0.18110336  0.78282208  0.74753774  1.03660897  0.02089929
  0.02242018  0.61879382  0.14791975  0.73171442  0.34985594  1.02976805
  0.66746416  0.50089402  0.78065999  0.20487147  0.08778317  0.26692895
  0.7494285   0.72738662  0.18349342  0.01826385  0.71962552  0.6724758
  0.79140849  0.53464527  0.55910808  0.51937347  0.67176217  0.45027839
  0.31600894  0.93087842  0.71871326  0.35895158  0.82719108  0.7790192
  0.2924942   0.67645068  0.77048519  1.04485272  1.03105833  0.48277805
  0.32098323  0.84895146  0.1090768   0.4569284   0.69487969  0.59841847
  0.02400866  0.89341977  0.21448137  0.51234739  0.83329892  0.74607278
  0.83745132  1.01069293  0.59122633  0.23305687  0.67693857  0.83885499
  0.83403588  0.41439896  1.00660971  0.54619274  0.70662806  0.83501654
  0.42683836 -0.00402283  0.60186933  0.80731918]"
0.650390625,0.64453125,"[ 0.32869008  0.53258308  0.09135789  0.17992218  0.13879553  0.12770894
  0.12211254  0.51322056  1.09039244  0.95306795  0.3410001   0.03825349
  0.02030897  0.3670075   0.91813616  0.3334189   0.37317913  0.40200395
  0.88581227  0.65677521  0.5580735   0.12529054  0.40911277  0.74570044
  0.82996533  0.36193544  0.60751787  0.1247238   0.04790728  0.1356613
  0.39090663  0.23398066  0.83569938  0.69466044  0.98373167  0.0737766
  0.07529748  0.67167112  0.14791975  0.67883712  0.40273324  0.97689075
  0.72034147  0.55377133  0.83353729  0.25774877  0.14066047  0.26692895
  0.7494285   0.67450932  0.23637072 -0.03461346  0.77250282  0.6724758
  0.79140849  0.58752258  0.50623078  0.57225077  0.72463948  0.50315569
  0.26313164  0.93087842  0.66583596  0.41182889  0.77431378  0.83189651
  0.34537151  0.72932799  0.77048519  1.09773002  0.97818103  0.42990075
  0.26810592  0.90182877  0.16195411  0.40405109  0.64200238  0.54554117
  0.02400866  0.94629708  0.26735867  0.56522469  0.88617622  0.74607278
  0.83745132  1.06357024  0.59122633  0.23305687  0.62406127  0.78597769
  0.83403588  0.36152165  1.00660971  0.59907004  0.75950537  0.88789384
  0.42683836  0.04885447  0.65474664  0.80731918]"
0.65234375,0.6484375,"[ 0.33975888  0.54365188  0.1024267   0.16885337  0.12772673  0.11664014
  0.11104373  0.51322056  1.07932363  0.94199915  0.35206891  0.02718468
  0.00924017  0.3670075   0.92920496  0.3444877   0.36211033  0.41307275
  0.87474347  0.66784401  0.5470047   0.12529054  0.39804397  0.75676924
  0.82996533  0.37300424  0.60751787  0.1357926   0.05897608  0.1467301
  0.37983783  0.23398066  0.84676818  0.68359164  0.97266287  0.06270779
  0.08636628  0.67167112  0.15898856  0.66776832  0.40273324  0.97689075
  0.70927266  0.56484013  0.82246849  0.24667997  0.12959167  0.25586015
  0.7494285   0.66344052  0.23637072 -0.02354466  0.76143402  0.661407
  0.80247729  0.59859138  0.49516197  0.56118197  0.72463948  0.5142245
  0.25206284  0.94194723  0.67690476  0.41182889  0.78538258  0.8208277
  0.34537151  0.74039679  0.77048519  1.09773002  0.98924983  0.44096955
  0.25703712  0.91289757  0.16195411  0.39298229  0.65307119  0.55660997
  0.03507746  0.94629708  0.25628987  0.56522469  0.88617622  0.73500398
  0.82638252  1.05250144  0.58015752  0.23305687  0.63513007  0.78597769
  0.84510468  0.37259046  1.01767851  0.58800124  0.77057417  0.88789384
  0.41576956  0.04885447  0.64367783  0.80731918]"
0.630859375,0.65234375,"[ 0.33975888  0.55430354  0.09177503  0.17950504  0.1383784   0.11664014
  0.11104373  0.50256889  1.06867197  0.94199915  0.35206891  0.03783635
  0.00924017  0.35635583  0.92920496  0.35513937  0.35145867  0.40242109
  0.87474347  0.67849567  0.53635303  0.1359422   0.39804397  0.74611758
  0.81931366  0.36235258  0.5968662   0.12514093  0.04832442  0.1467301
  0.37983783  0.24463232  0.84676818  0.6942433   0.98331453  0.05205613
  0.07571462  0.67167112  0.14833689  0.65711665  0.4133849   0.97689075
  0.70927266  0.55418846  0.83312016  0.25733163  0.14024334  0.24520848
  0.73877684  0.67409218  0.24702238 -0.03419632  0.77208568  0.67205866
  0.79182563  0.59859138  0.48451031  0.56118197  0.71398781  0.5142245
  0.24141117  0.95259889  0.66625309  0.40117722  0.79603425  0.8208277
  0.35602317  0.75104845  0.78113686  1.09773002  0.97859817  0.43031789
  0.24638545  0.92354924  0.17260577  0.38233063  0.64241952  0.56726163
  0.02442579  0.95694874  0.25628987  0.55457303  0.89682788  0.73500398
  0.83703418  1.05250144  0.59080919  0.23305687  0.63513007  0.79662935
  0.85575635  0.36193879  1.02833018  0.5986529   0.78122583  0.87724218
  0.42642123  0.05950614  0.63302617  0.81797085]"
