Number of qubits: 5
Training set size: 512
Test set size: 512
Number of features: 10
Ansatz: ansatz14
Optimiser: <class 'qiskit.algorithms.optimizers.spsa.SPSA'>
Perturbation dimensions: 75
Training accuracy,Test accuracy,Parameters
0.31640625,0.310546875,"[ 0.01868582  0.36241581  0.94133152  0.61409528  0.13670205  0.31851578
  0.62736166  0.05734497  0.19646068  0.0270286  -0.03722348  0.00909123
  0.36669269  0.18329199  0.44284656  0.14016504  0.13320536  0.71207226
  0.30932203  0.30706254  0.47347017  1.02018668  0.39648878  0.91569243
  0.09425774  0.28209032  0.29959672  0.31455251  0.79168622  0.08633551
  0.44541825  0.85748116  0.68451138  0.94309847 -0.0210467   0.58786861
  0.35339289  0.06043011  0.14504498  0.39620975  0.33481234  0.48136604
  0.75532859  0.14452488  0.05716493  0.8959871   0.77831675  0.71304141
  0.61268392  0.82800417  0.60418437 -0.0236334   0.72369646  0.96954331
  0.25964267  0.46702664  0.07001436  0.69874901  0.09174497  0.94877431
  0.41699055  0.71362944  0.17473448  0.21326084  0.30478441  0.70639015
  0.27001131  0.76018039  0.46164812  0.77052166  0.3210745   0.83459783
  0.81586287  0.11907594  0.25959359  0.69441145  0.50542214  0.82292983
  0.08132138  0.17393164  0.4087915   0.66409071  0.27889045  0.81445039
  0.66940113  0.29334605  0.67643633  0.77618845  0.08276073  0.65299424
  0.20925988  0.65271046  0.83833857  0.86161751  0.4964102   0.12993715
  0.32861087  0.75936917  0.77008314  0.14083106]"
0.46484375,0.4375,"[ 0.00594122  0.36241581  0.95407612  0.62683988  0.12395745  0.33126038
  0.64010626  0.07008957  0.19646068  0.014284   -0.02447888  0.00909123
  0.35394809  0.18329199  0.43010196  0.14016504  0.14594996  0.69932766
  0.30932203  0.31980714  0.48621477  1.03293128  0.40923338  0.92843703
  0.08151314  0.26934572  0.28685212  0.32729711  0.80443082  0.09908011
  0.45816285  0.85748116  0.69725598  0.95584307 -0.0083021   0.57512401
  0.34064829  0.04768551  0.15778958  0.39620975  0.32206774  0.49411064
  0.75532859  0.14452488  0.06990953  0.9087317   0.76557215  0.70029681
  0.59993932  0.82800417  0.59143977 -0.036378    0.72369646  0.96954331
  0.27238727  0.45428204  0.08275896  0.68600441  0.09174497  0.94877431
  0.41699055  0.71362944  0.16198988  0.21326084  0.30478441  0.69364555
  0.28275591  0.76018039  0.47439272  0.75777706  0.3083299   0.84734243
  0.80311827  0.10633134  0.246849    0.68166685  0.51816673  0.83567443
  0.06857678  0.16118704  0.4215361   0.66409071  0.26614585  0.80170579
  0.68214573  0.30609065  0.66369173  0.76344385  0.09550533  0.66573884
  0.20925988  0.66545506  0.85108317  0.86161751  0.4964102   0.14268175
  0.31586627  0.77211376  0.75733854  0.14083106]"
0.560546875,0.537109375,"[-0.10834543  0.36241581  0.95407612  0.51255323  0.0096708   0.44554703
  0.52581961  0.07008957  0.19646068  0.12857064  0.08980777 -0.10519541
  0.35394809  0.29757864  0.31581532  0.14016504  0.26023661  0.81361431
  0.42360867  0.43409379  0.60050142  1.14721793  0.52352003  0.81415038
  0.19579979  0.26934572  0.40113876  0.32729711  0.80443082  0.09908011
  0.34387621  0.97176781  0.81154263  1.07012972  0.10598454  0.68941066
  0.22636164 -0.06660114  0.15778958  0.5104964   0.43635439  0.37982399
  0.86961524  0.25881153  0.06990953  1.02301835  0.65128551  0.81458345
  0.48565267  0.71371752  0.70572642  0.07790865  0.83798311  1.08382995
  0.27238727  0.33999539 -0.03152768  0.68600441 -0.02254168  1.06306096
  0.5312772   0.71362944  0.16198988  0.21326084  0.30478441  0.5793589
  0.16846926  0.64589374  0.58867937  0.64349041  0.3083299   0.73305578
  0.91740492  0.22061799  0.13256235  0.7959535   0.40388009  0.72138779
  0.06857678  0.16118704  0.30724945  0.66409071  0.3804325   0.68741914
  0.79643238  0.30609065  0.77797838  0.64915721  0.09550533  0.5514522
  0.09497323  0.77974171  0.73679652  0.97590415  0.38212355  0.2569684
  0.31586627  0.65782712  0.64305189  0.02654441]"
0.552734375,0.599609375,"[-0.07184851  0.39891273  0.99057305  0.54905016 -0.02682612  0.44554703
  0.56231654  0.1065865   0.19646068  0.12857064  0.08980777 -0.06869849
  0.31745117  0.29757864  0.27931839  0.17666196  0.22373968  0.85011123
  0.38711175  0.47059071  0.60050142  1.18371485  0.52352003  0.8506473
  0.15930287  0.2328488   0.36464184  0.29080019  0.84092774  0.13557703
  0.34387621  0.97176781  0.81154263  1.10662664  0.06948762  0.65291374
  0.26285857 -0.06660114  0.19428651  0.47399948  0.47285131  0.41632091
  0.90611216  0.29530845  0.03341261  0.98652143  0.61478858  0.85108038
  0.44915575  0.6772206   0.66922949  0.07790865  0.83798311  1.12032688
  0.30888419  0.30349847  0.00496924  0.68600441 -0.0590386   1.09955788
  0.56777412  0.71362944  0.19848681  0.17676392  0.26828749  0.5793589
  0.13197234  0.64589374  0.62517629  0.64349041  0.34482682  0.73305578
  0.88090799  0.18412107  0.16905927  0.83245042  0.36738316  0.72138779
  0.03207986  0.16118704  0.34374637  0.70058763  0.34393558  0.68741914
  0.8329293   0.26959373  0.8144753   0.68565413  0.09550533  0.58794912
  0.13147016  0.81623863  0.73679652  1.01240108  0.34562663  0.22047147
  0.27936935  0.69432404  0.64305189  0.06304133]"
0.498046875,0.5859375,"[-0.07184851  0.4212373   0.96824848  0.57137472 -0.04915069  0.46787159
  0.58464111  0.12891106  0.17413611  0.10624607  0.08980777 -0.09102306
  0.31745117  0.3199032   0.27931839  0.15433739  0.24606425  0.8724358
  0.36478718  0.44826615  0.60050142  1.20603942  0.54584459  0.8506473
  0.18162744  0.2328488   0.34231727  0.31312476  0.84092774  0.1579016
  0.34387621  0.97176781  0.78921806  1.08430207  0.04716305  0.63058917
  0.28518313 -0.06660114  0.21661107  0.49632405  0.49517588  0.41632091
  0.88378759  0.27298388  0.05573718  0.96419686  0.61478858  0.82875581
  0.47148032  0.65489603  0.69155406  0.05558408  0.86030768  1.09800231
  0.33120876  0.32582303  0.02729381  0.66367984 -0.03671403  1.07723331
  0.59009869  0.69130487  0.22081137  0.19908849  0.29061206  0.60168347
  0.10964777  0.66821831  0.64750086  0.62116584  0.32250225  0.71073122
  0.85858342  0.1617965   0.19138384  0.83245042  0.3450586   0.72138779
  0.00975529  0.16118704  0.34374637  0.70058763  0.34393558  0.68741914
  0.85525387  0.24726916  0.8144753   0.66332956  0.07318076  0.58794912
  0.15379473  0.81623863  0.75912109  0.99007651  0.32330206  0.22047147
  0.27936935  0.67199947  0.66537646  0.04071676]"
0.556640625,0.572265625,"[-0.07184851  0.38070091  1.00878487  0.61191112 -0.0086143   0.46787159
  0.58464111  0.08837467  0.2146725   0.14678247  0.08980777 -0.05048667
  0.35798756  0.3199032   0.31985478  0.19487379  0.20552786  0.83189941
  0.32425079  0.48880254  0.55996503  1.20603942  0.5053082   0.81011091
  0.22216383  0.1923124   0.38285366  0.35366115  0.80039135  0.11736521
  0.34387621  0.93123141  0.78921806  1.12483846  0.00662666  0.63058917
  0.32571952 -0.06660114  0.17607468  0.49632405  0.53571227  0.41632091
  0.8432512   0.31352027  0.09627357  0.96419686  0.65532497  0.78821942
  0.43094393  0.61435964  0.73209045  0.01504769  0.81977129  1.05746592
  0.33120876  0.28528664  0.02729381  0.70421624 -0.03671403  1.1177697
  0.63063508  0.73184126  0.22081137  0.19908849  0.33114845  0.56114708
  0.06911138  0.62768192  0.68803725  0.66170224  0.36303864  0.67019482
  0.89911982  0.1617965   0.23192023  0.79191403  0.38559499  0.72138779
  0.05029168  0.16118704  0.34374637  0.66005124  0.34393558  0.72795553
  0.85525387  0.28780555  0.77393891  0.70386595  0.11371715  0.62848551
  0.15379473  0.77570224  0.7185847   0.94954012  0.36383845  0.26100786
  0.31990574  0.71253586  0.70591285  0.08125315]"
0.6484375,0.619140625,"[-0.07184851  0.4194646   0.97002117  0.57314742 -0.0086143   0.50663529
  0.54587741  0.08837467  0.25343619  0.14678247  0.05104408 -0.08925036
  0.31922386  0.3199032   0.35861848  0.23363748  0.24429156  0.79313571
  0.32425079  0.48880254  0.52120134  1.24480311  0.5053082   0.81011091
  0.26092752  0.15354871  0.42161736  0.39242484  0.83915504  0.1561289
  0.3826399   0.93123141  0.75045437  1.08607477 -0.03213703  0.59182547
  0.28695583 -0.02783745  0.17607468  0.53508774  0.53571227  0.4550846
  0.8820149   0.27475658  0.13503726  1.00296055  0.61656128  0.74945572
  0.43094393  0.57559595  0.69332676  0.05381138  0.85853498  1.01870222
  0.29244506  0.24652295  0.02729381  0.66545254 -0.07547772  1.1565334
  0.59187139  0.73184126  0.25957507  0.23785218  0.29238475  0.52238338
  0.03034769  0.58891823  0.68803725  0.62293854  0.40180234  0.70895852
  0.89911982  0.12303281  0.27068392  0.75315034  0.42435868  0.72138779
  0.05029168  0.19995074  0.30498268  0.62128754  0.38269927  0.76671922
  0.89401756  0.28780555  0.77393891  0.70386595  0.15248085  0.62848551
  0.19255842  0.77570224  0.67982101  0.98830381  0.32507476  0.29977156
  0.35866944  0.67377217  0.70591285  0.12001685]"
0.6328125,0.630859375,"[-0.07398836  0.4194646   0.96788132  0.57528728 -0.01075416  0.50877514
  0.54587741  0.09051453  0.25129634  0.14892232  0.05318393 -0.08711051
  0.31708401  0.32204306  0.36075833  0.23149762  0.24643141  0.79099586
  0.32639065  0.48880254  0.52120134  1.24480311  0.50744806  0.80797106
  0.26306738  0.15568857  0.42161736  0.3945647   0.83701519  0.15398905
  0.38050004  0.92909156  0.75045437  1.08607477 -0.03213703  0.58968562
  0.28481598 -0.02569759  0.17607468  0.53294789  0.53571227  0.45294475
  0.88415475  0.27475658  0.13717712  1.0008207   0.61870114  0.75159558
  0.42880407  0.57345609  0.69332676  0.05167153  0.85639513  1.01870222
  0.29030521  0.24438309  0.02515395  0.66331269 -0.07547772  1.15867325
  0.58973153  0.7297014   0.26171492  0.23785218  0.29452461  0.52024353
  0.03248754  0.59105808  0.68589739  0.6250784   0.39966248  0.70895852
  0.89697996  0.12089295  0.26854407  0.75529019  0.42649854  0.72352764
  0.04815182  0.19995074  0.30712253  0.62128754  0.38055942  0.76457937
  0.89401756  0.28994541  0.77607877  0.7017261   0.15034099  0.62634565
  0.19255842  0.77570224  0.68196086  0.98616395  0.32507476  0.30191141
  0.35652958  0.67377217  0.70805271  0.12001685]"
0.3671875,0.390625,"[-0.09194785  0.4194646   0.98584081  0.59324677 -0.01075416  0.52673464
  0.52791792  0.10847402  0.25129634  0.14892232  0.07114342 -0.08711051
  0.31708401  0.30408357  0.37871783  0.24945712  0.24643141  0.79099586
  0.34435014  0.47084304  0.53916083  1.22684362  0.50744806  0.82593055
  0.24510788  0.17364806  0.40365786  0.41252419  0.85497468  0.15398905
  0.38050004  0.92909156  0.76841386  1.08607477 -0.01417754  0.60764511
  0.28481598 -0.02569759  0.17607468  0.51498839  0.53571227  0.43498526
  0.86619526  0.29271607  0.15513661  1.01878019  0.60074164  0.73363609
  0.44676356  0.57345609  0.69332676  0.05167153  0.83843563  1.00074273
  0.3082647   0.26234259  0.00719446  0.68127218 -0.05751823  1.17663275
  0.57177204  0.71174191  0.27967442  0.25581167  0.3124841   0.50228404
  0.05044704  0.60901758  0.70385689  0.6071189   0.39966248  0.69099902
  0.87902047  0.13885244  0.28650356  0.75529019  0.44445803  0.74148713
  0.04815182  0.18199124  0.28916304  0.63924704  0.38055942  0.78253886
  0.91197706  0.3079049   0.75811927  0.71968559  0.16830048  0.64430515
  0.17459893  0.79366173  0.69992036  1.00412345  0.34303425  0.28395192
  0.37448907  0.65581268  0.7260122   0.12001685]"
0.669921875,0.650390625,"[-0.03094112  0.4194646   1.04684755  0.6542535   0.05025258  0.52673464
  0.46691119  0.04746729  0.25129634  0.08791559  0.07114342 -0.14811724
  0.37809074  0.3650903   0.31771109  0.31046385  0.30743814  0.85200259
  0.28334341  0.40983631  0.4781541   1.28785035  0.50744806  0.82593055
  0.18410115  0.23465479  0.4646646   0.41252419  0.85497468  0.21499578
  0.38050004  0.99009829  0.76841386  1.1470815  -0.01417754  0.60764511
  0.28481598 -0.08670433  0.23708142  0.45398166  0.59671901  0.49599199
  0.86619526  0.35372281  0.21614334  1.07978692  0.53973491  0.67262935
  0.5077703   0.51244936  0.75433349  0.05167153  0.89944237  0.939736
  0.3082647   0.32334932  0.06820119  0.62026545  0.0034885   1.23763948
  0.57177204  0.77274864  0.27967442  0.19480494  0.37349084  0.50228404
 -0.0105597   0.60901758  0.70385689  0.54611217  0.33865575  0.75200576
  0.87902047  0.19985918  0.22549683  0.81629693  0.44445803  0.80249387
 -0.01285491  0.12098451  0.35016977  0.70025377  0.38055942  0.72153213
  0.85097032  0.36891163  0.69711254  0.78069232  0.22930722  0.64430515
  0.23560566  0.732655    0.76092709  0.94311671  0.40404099  0.34495865
  0.31348234  0.59480594  0.78701894  0.18102358]"
