CNN layers: 2
"Kernels: [28, 28]"
NN: 1
"Kernel dim: [3, 3]"
"Pool dim: [2, 2]"
Activation function: sigmoid
Training accuracy,Test accuracy
0.6688666939735413,0.7993211150169373
0.8193666934967041,0.8292731642723083
0.8434666395187378,0.8444488644599915
0.8543833494186401,0.8564296960830688
0.8625500202178955,0.851138174533844
0.8692666888237,0.8646166324615479
0.8749333620071411,0.8662140369415283
0.8796333074569702,0.8692092895507812
0.8836333155632019,0.8718051314353943
0.8889333605766296,0.8759983777999878
0.8924999833106995,0.8772963285446167
0.8959000110626221,0.8851836919784546
0.898983359336853,0.8867811560630798
0.9017166495323181,0.8878793716430664
0.9054499864578247,0.8902755379676819
0.9084500074386597,0.888877809047699
0.909683346748352,0.8879792094230652
0.9123166799545288,0.892372190952301
0.9142833352088928,0.8932707905769348
0.9159666895866394,0.896265983581543
0.9180333614349365,0.8976637125015259
0.9205166697502136,0.897164523601532
0.9218666553497314,0.8973641991615295
0.923799991607666,0.8966653347015381
0.9254166483879089,0.9025558829307556
0.9270166754722595,0.9020566940307617
0.9285333156585693,0.8943690061569214
0.9304333329200745,0.9032548069953918
0.9321333169937134,0.902755618095398
0.9325500130653381,0.8930711150169373
