CNN layers: 2
"Kernels: [28, 56]"
NN: 2
"Kernel dim: [2, 2]"
"Pool dim: [2, 2]"
Activation function: sigmoid
Training accuracy,Test accuracy
0.644349992275238,0.7926318049430847
0.8186333179473877,0.825579047203064
0.8438833355903625,0.8469448685646057
0.8582500219345093,0.8565295338630676
0.8677999973297119,0.8562300205230713
0.8736000061035156,0.8618211150169373
0.8792999982833862,0.8706070184707642
0.8837166428565979,0.865015983581543
0.8871833086013794,0.8736022114753723
0.8918333053588867,0.8783945441246033
0.8945333361625671,0.8789936304092407
0.8976333141326904,0.8727036714553833
0.9007166624069214,0.8794928193092346
0.9035166501998901,0.8828873634338379
0.9054333567619324,0.884085476398468
0.907800018787384,0.8874800205230713
0.9110833406448364,0.8877795338630676
0.9131500124931335,0.8868809938430786
0.9154666662216187,0.8831868767738342
0.9182500243186951,0.8874800205230713
0.918749988079071,0.8883786201477051
0.9204999804496765,0.8902755379676819
0.9232500195503235,0.8829872012138367
0.9249333143234253,0.8921725153923035
0.9262999892234802,0.8920726776123047
0.9279166460037231,0.883286714553833
0.9299166798591614,0.8909744620323181
0.9314333200454712,0.8920726776123047
0.9335166811943054,0.8893769979476929
0.9357333183288574,0.8935703039169312
