CNN layers: 2
"Kernels: [14, 28]"
NN: 3
"Kernel dim: [2, 2]"
"Pool dim: [2, 2]"
Activation function: sigmoid
Training accuracy,Test accuracy
0.6107833385467529,0.7717651724815369
0.8098166584968567,0.8089057803153992
0.8354499936103821,0.8313698172569275
0.846750020980835,0.83805912733078
0.8570833206176758,0.8487420082092285
0.864549994468689,0.8584265112876892
0.869350016117096,0.860223650932312
0.8750666379928589,0.8670127987861633
0.878933310508728,0.8716054558753967
0.8798999786376953,0.8677116632461548
0.8845666646957397,0.8663138747215271
0.8875333070755005,0.8731030225753784
0.890666663646698,0.8682108521461487
0.8929666876792908,0.8749001622200012
0.8961833119392395,0.8809903860092163
0.8982333540916443,0.8788937926292419
0.8996999859809875,0.8826876878738403
0.9024500250816345,0.8821884989738464
0.9050333499908447,0.8792931437492371
0.9065166711807251,0.8834864497184753
0.9083666801452637,0.8843849897384644
0.911216676235199,0.8872803449630737
0.9109166860580444,0.8901757001876831
0.9137333035469055,0.8824880123138428
0.9150333404541016,0.8913738131523132
0.9158999919891357,0.8861821293830872
0.9180499911308289,0.887180507183075
0.919950008392334,0.8887779712677002
0.9207166433334351,0.8895766735076904
0.9230499863624573,0.8926717042922974
