CNN layers: 3
"Kernels: [28, 56, 112]"
NN: 8
"Kernel dim: [2, 2]"
"Pool dim: [2, 2]"
Activation function: sigmoid
Training accuracy,Test accuracy
0.5960000157356262,0.7420127987861633
0.7808833122253418,0.7842451930046082
0.8070499897003174,0.7939296960830688
0.8255500197410583,0.7971246242523193
0.836566686630249,0.8182907104492188
0.8430666923522949,0.8290734887123108
0.848466694355011,0.8394568562507629
0.8550000190734863,0.8384584784507751
0.8592833280563354,0.8469448685646057
0.8634499907493591,0.8499401211738586
0.8671833276748657,0.8424520492553711
0.8712166547775269,0.8579273223876953
0.8736166954040527,0.8597244620323181
0.878083348274231,0.858526349067688
0.8795499801635742,0.8601238131523132
0.8832833170890808,0.8649161458015442
0.8858166933059692,0.8623203039169312
0.8886666893959045,0.8670127987861633
0.8911333084106445,0.8683106899261475
0.8934000134468079,0.8658146858215332
0.8948166370391846,0.873302698135376
0.8982333540916443,0.8728035092353821
0.8993499875068665,0.8661141991615295
0.9017333388328552,0.8704073429107666
0.9026166796684265,0.8723043203353882
0.9055166840553284,0.8789936304092407
0.9067999720573425,0.8768969774246216
0.9090166687965393,0.8798921704292297
0.9101166725158691,0.8792931437492371
0.9116666913032532,0.8751996755599976
