CNN layers: 3
"Kernels: [28, 56, 112]"
NN: 8
"Kernel dim: [3, 3]"
"Pool dim: [2, 2]"
Activation function: sigmoid
Training accuracy,Test accuracy
0.6102166771888733,0.7629792094230652
0.7868666648864746,0.7921326160430908
0.8115166425704956,0.8097044825553894
0.8259999752044678,0.8114017844200134
0.8352500200271606,0.830670952796936
0.8442666530609131,0.8297723531723022
0.8515833616256714,0.8415535092353821
0.8562666773796082,0.8417531847953796
0.8620333075523376,0.8491413593292236
0.8667666912078857,0.8527356386184692
0.871483325958252,0.8425519466400146
0.874833345413208,0.8598242998123169
0.8782833218574524,0.8587260246276855
0.8814499974250793,0.8566293716430664
0.8847000002861023,0.8671126365661621
0.8867499828338623,0.8634185194969177
0.8888333439826965,0.8615215420722961
0.894016683101654,0.8716054558753967
0.8955000042915344,0.8644169569015503
0.8979666829109192,0.8734025359153748
0.8997666835784912,0.8695088028907776
0.9016166925430298,0.8725039958953857
0.9039166569709778,0.8718051314353943
0.9053833484649658,0.8701078295707703
0.9079999923706055,0.8730031847953796
0.9102166891098022,0.8778953552246094
0.9118833541870117,0.8776956796646118
0.9151666760444641,0.8739017844200134
0.9156666398048401,0.8761980533599854
0.9186999797821045,0.8769968152046204
