CNN layers: 3
"Kernels: [14, 28, 56]"
NN: 9
"Kernel dim: [2, 2]"
"Pool dim: [2, 2]"
Activation function: sigmoid
Training accuracy,Test accuracy
0.5682166814804077,0.7332268357276917
0.7701833248138428,0.7691693305969238
0.7950166463851929,0.796026349067688
0.8105166554450989,0.8018171191215515
0.8201666474342346,0.8005191683769226
0.8260833621025085,0.8203873634338379
0.8312166929244995,0.8219848275184631
0.8361166715621948,0.8283746242523193
0.8398500084877014,0.8316693305969238
0.8437833189964294,0.8349640369415283
0.8483833074569702,0.8336661458015442
0.8504999876022339,0.8441493511199951
0.8548833131790161,0.8336661458015442
0.8585666418075562,0.841154158115387
0.8603333234786987,0.8477436304092407
0.8633166551589966,0.8495407104492188
0.8663333058357239,0.8481429815292358
0.8675333261489868,0.8517372012138367
0.8701000213623047,0.8507388234138489
0.8733999729156494,0.8566293716430664
0.8747333288192749,0.8545327186584473
0.8766999840736389,0.8592252135276794
0.8788333535194397,0.8603234887123108
0.8802833557128906,0.861920952796936
0.8819166421890259,0.8627196550369263
0.883983314037323,0.8643171191215515
0.8854333162307739,0.8636181950569153
0.8868499994277954,0.8695088028907776
0.8882833123207092,0.8660143613815308
0.8902999758720398,0.8688098788261414
