CNN layers: 3
"Kernels: [28, 56, 112]"
NN: 6
"Kernel dim: [3, 3]"
"Pool dim: [2, 2]"
Activation function: sigmoid
Training accuracy,Test accuracy
0.6431499719619751,0.7447084784507751
0.7803833484649658,0.7870407104492188
0.8031833171844482,0.8087060451507568
0.8189499974250793,0.81819087266922
0.8294000029563904,0.8269768357276917
0.8375499844551086,0.822484016418457
0.8436833620071411,0.8333666324615479
0.8511499762535095,0.8394568562507629
0.855566680431366,0.8285742998123169
0.8615000247955322,0.8470447063446045
0.8651833534240723,0.8438498377799988
0.8691999912261963,0.8586261868476868
0.8729333281517029,0.8567292094230652
0.8766166567802429,0.8623203039169312
0.8809999823570251,0.8582268357276917
0.8837666511535645,0.8656150102615356
0.8845666646957397,0.8598242998123169
0.8893166780471802,0.8587260246276855
0.8915666937828064,0.8709065318107605
0.8946666717529297,0.8657148480415344
0.8969500064849854,0.8636181950569153
0.8994166851043701,0.8717052936553955
0.902316689491272,0.8725039958953857
0.9035500288009644,0.8765974640846252
0.9060500264167786,0.8759983777999878
0.9080833196640015,0.8700079917907715
0.9085166454315186,0.8723043203353882
0.9126166701316833,0.8754991888999939
0.9129666686058044,0.8729033470153809
0.916366696357727,0.875898540019989
