Number of qubits: 5
Training set size: 512
Test set size: 512
Number of features: 10
Ansatz: ansatz14
Optimiser: <class 'qiskit.algorithms.optimizers.spsa.SPSA'>
Perturbation dimensions: 45
Training accuracy,Test accuracy,Parameters
0.130859375,0.10546875,"[ 0.81433382  0.82160608  0.1341645   0.55253078  0.23995222  0.57756624
  0.65506393  0.11563201  0.35255737  0.15953711  0.60383168  0.16869556
  0.21070248  0.21989154  0.99943486  0.50719671  0.47088054  0.51088203
  0.67778737  0.18043526  0.05108001  0.1100714   0.76390536  0.34078545
  0.6005843   0.16559019  0.779632    0.90486755  0.51536767  0.78600989
  0.27383994  0.81600552  0.86429916  0.359163    0.64187865  0.93257029
  0.28137273  0.99297733  0.1477246   0.08732368  0.83373977  0.15609823
 -0.03100594  0.84334392  0.1751475   0.51890505  0.78286031  0.6218781
  0.31502792  0.6933414   0.710727    0.07267837  0.07221153  0.25388638
  0.21767463  0.16277763  0.25879451  0.86312443  0.19199494  0.50221666]"
0.45703125,0.439453125,"[0.88176914 0.82160608 0.06672918 0.48509546 0.30738754 0.64500157
 0.72249925 0.11563201 0.35255737 0.22697244 0.53639636 0.10126024
 0.21070248 0.15245621 1.06687018 0.50719671 0.53831587 0.4434467
 0.7452227  0.18043526 0.05108001 0.04263607 0.83134069 0.27335012
 0.66801963 0.09815487 0.71219667 0.97230288 0.44793235 0.85344521
 0.27383994 0.74857019 0.79686384 0.42659833 0.70931398 1.00000561
 0.21393741 0.92554201 0.1477246  0.01988835 0.83373977 0.08866291
 0.03642939 0.77590859 0.24258282 0.45146973 0.85029563 0.6218781
 0.31502792 0.76077673 0.77816232 0.1401137  0.00477621 0.3213217
 0.28510996 0.16277763 0.25879451 0.86312443 0.25943027 0.43478133]"
0.57421875,0.564453125,"[ 0.88176914  0.8360758   0.05225946  0.47062574  0.30738754  0.63053185
  0.72249925  0.11563201  0.33808765  0.21250272  0.52192664  0.08679052
  0.19623276  0.1379865   1.06687018  0.50719671  0.55278558  0.42897698
  0.73075298  0.18043526  0.06554972  0.05710579  0.81687097  0.2588804
  0.65354991  0.08368515  0.69772696  0.95783316  0.46240207  0.8389755
  0.28830966  0.76303991  0.81133356  0.42659833  0.7237837   1.00000561
  0.19946769  0.91107229  0.16219431  0.01988835  0.83373977  0.10313263
  0.02195967  0.76143888  0.24258282  0.46593945  0.85029563  0.60740838
  0.32949764  0.77524644  0.79263204  0.15458342 -0.00969351  0.3213217
  0.29957968  0.17724735  0.24432479  0.87759414  0.25943027  0.44925105]"
0.56640625,0.576171875,"[ 0.92855303  0.88285969  0.00547557  0.42384185  0.26060365  0.63053185
  0.67571536  0.16241591  0.29130376  0.25928661  0.56871053  0.08679052
  0.14944887  0.1379865   1.06687018  0.46041281  0.59956948  0.42897698
  0.77753687  0.22721915  0.11233362  0.0103219   0.77008708  0.2588804
  0.65354991  0.03690126  0.69772696  1.00461705  0.46240207  0.88575939
  0.28830966  0.71625602  0.85811745  0.47338222  0.6769998   1.00000561
  0.1526838   0.95785618  0.20897821  0.01988835  0.78695587  0.05634874
 -0.02482422  0.71465498  0.28936671  0.51272334  0.89707952  0.56062449
  0.28271375  0.77524644  0.83941593  0.20136731 -0.0564774   0.27453781
  0.25279578  0.17724735  0.1975409   0.92437804  0.25943027  0.40246716]"
0.583984375,0.560546875,"[ 9.08595456e-01  8.82859695e-01 -1.44820094e-02  4.03884272e-01
  2.80561229e-01  6.50489423e-01  6.75715360e-01  1.42458330e-01
  2.71346181e-01  2.79244188e-01  5.88668107e-01  1.06748098e-01
  1.49448870e-01  1.57944072e-01  1.06687018e+00  4.40455238e-01
  6.19527051e-01  4.48934559e-01  7.57579292e-01  2.07261578e-01
  1.32291192e-01 -9.63567455e-03  7.90044654e-01  2.58880405e-01
  6.33592331e-01  5.68588319e-02  6.97726956e-01  1.00461705e+00
  4.42444490e-01  9.05716964e-01  3.08267239e-01  7.36213596e-01
  8.58117450e-01  4.93339794e-01  6.57042228e-01  1.00000561e+00
  1.52683799e-01  9.37898605e-01  2.28935782e-01 -6.92228452e-05
  7.86955874e-01  7.63063118e-02 -4.47817995e-02  6.94697409e-01
  3.09324291e-01  5.32680913e-01  9.17037098e-01  5.80582069e-01
  3.02671322e-01  7.75246444e-01  8.19458357e-01  2.01367307e-01
 -7.64349762e-02  2.74537813e-01  2.52795784e-01  1.97204925e-01
  2.17498473e-01  9.04420460e-01  2.39472692e-01  4.22424737e-01]"
0.587890625,0.578125,"[ 0.98299682  0.88285969 -0.08888338  0.3294829   0.28056123  0.65048942
  0.67571536  0.2168597   0.34574755  0.20484282  0.66306948  0.18114947
  0.14944887  0.0835427   0.99246882  0.44045524  0.69392842  0.52333593
  0.83198066  0.20726158  0.20669256 -0.08403704  0.71564329  0.33328177
  0.7079937   0.1312602   0.62332559  1.07901842  0.51684586  0.90571696
  0.23386587  0.81061496  0.78371608  0.49333979  0.7314436   1.07440698
  0.1526838   0.86349724  0.15453441 -0.07447059  0.78695587  0.15070768
 -0.11918317  0.76909878  0.30932429  0.45827955  0.99143847  0.65498344
  0.37707269  0.70084508  0.81945836  0.20136731 -0.15083634  0.20013645
  0.17839442  0.12280356  0.14309711  0.90442046  0.16507132  0.4968261 ]"
0.64453125,0.642578125,"[ 0.96976908  0.86963195 -0.07565563  0.31625516  0.29378897  0.65048942
  0.66248761  0.23008744  0.34574755  0.20484282  0.67629722  0.18114947
  0.14944887  0.0835427   0.97924107  0.45368298  0.68070067  0.53656367
  0.81875291  0.22048932  0.19346481 -0.09726479  0.71564329  0.34650952
  0.69476595  0.1312602   0.61009784  1.09224616  0.51684586  0.89248922
  0.23386587  0.81061496  0.77048834  0.48011205  0.7314436   1.08763472
  0.13945605  0.87672498  0.16776216 -0.08769834  0.80018362  0.13747993
 -0.13241091  0.75587103  0.30932429  0.47150729  0.99143847  0.66821118
  0.39030044  0.71407282  0.8326861   0.18813956 -0.16406409  0.21336419
  0.16516667  0.1360313   0.15632485  0.89119271  0.16507132  0.51005385]"
0.630859375,0.595703125,"[ 0.98155747  0.86963195 -0.08744402  0.32804355  0.28200059  0.66227781
  0.66248761  0.21829906  0.33395916  0.20484282  0.68808561  0.16936108
  0.16123726  0.09533109  0.99102946  0.4418946   0.66891228  0.53656367
  0.8305413   0.22048932  0.2052532  -0.10905318  0.72743167  0.35829791
  0.70655434  0.14304859  0.59830945  1.08045778  0.51684586  0.88070083
  0.24565426  0.81061496  0.75869995  0.48011205  0.74323198  1.09942311
  0.15124444  0.88851337  0.17955055 -0.07590995  0.80018362  0.13747993
 -0.13241091  0.76765942  0.2975359   0.47150729  1.00322685  0.65642279
  0.37851205  0.72586121  0.84447449  0.19992795 -0.17585248  0.21336419
  0.17695506  0.14781969  0.15632485  0.89119271  0.15328294  0.52184224]"
0.646484375,0.626953125,"[ 0.97970135  0.86963195 -0.08744402  0.32804355  0.2838567   0.66042169
  0.66434373  0.22015517  0.33395916  0.20669894  0.68808561  0.16750496
  0.16309338  0.09718721  0.98917334  0.44375071  0.66705617  0.53470756
  0.82868518  0.22234544  0.2052532  -0.10905318  0.72928779  0.36015402
  0.70469822  0.14119247  0.59645334  1.08231389  0.51498974  0.88255695
  0.24565426  0.81061496  0.75869995  0.47825593  0.74137587  1.10127923
  0.15124444  0.88665725  0.18140667 -0.07776607  0.80203974  0.13933605
 -0.1305548   0.76951554  0.29939202  0.47336341  1.00508297  0.65456668
  0.38036817  0.72586121  0.84633061  0.19807183 -0.1777086   0.21336419
  0.17695506  0.14967581  0.15632485  0.8893366   0.15142682  0.51998612]"
0.650390625,0.607421875,"[ 0.97970135  0.84541374 -0.11166223  0.32804355  0.2596385   0.63620349
  0.64012552  0.24437338  0.30974095  0.23091714  0.71230382  0.14328675
  0.16309338  0.12140542  0.96495513  0.41953251  0.69127437  0.55892576
  0.82868518  0.22234544  0.181035   -0.08483497  0.70506958  0.36015402
  0.72891643  0.16541068  0.57223513  1.1065321   0.49077153  0.88255695
  0.22143605  0.83483317  0.78291815  0.50247414  0.74137587  1.07706102
  0.12702623  0.88665725  0.15718846 -0.07776607  0.82625794  0.11511784
 -0.1305548   0.79373374  0.27517381  0.4491452   1.00508297  0.65456668
  0.40458637  0.701643    0.8221124   0.22229004 -0.1777086   0.21336419
  0.20117327  0.1254576   0.13210664  0.9135548   0.12720861  0.54420433]"
0.66796875,0.65625,"[ 0.95960386  0.86551123 -0.13175971  0.32804355  0.2596385   0.65630098
  0.64012552  0.26447087  0.28964347  0.21081966  0.71230382  0.16338424
  0.14299589  0.1415029   0.94485765  0.39943502  0.71137186  0.53882827
  0.84878267  0.22234544  0.20113248 -0.06473748  0.6849721   0.38025151
  0.70881894  0.16541068  0.59233262  1.1065321   0.49077153  0.90265443
  0.20133857  0.83483317  0.78291815  0.48237665  0.72127838  1.05696353
  0.12702623  0.88665725  0.17728595 -0.07776607  0.80616046  0.13521533
 -0.15065228  0.81383123  0.25507633  0.46924269  1.00508297  0.67466417
  0.38448888  0.72174049  0.80201491  0.20219255 -0.1777086   0.1932667
  0.22127075  0.14555509  0.15220413  0.89345732  0.10711112  0.56430182]"
