Number of qubits: 5
Training set size: 512
Test set size: 512
Number of features: 10
Ansatz: ansatz14
Optimiser: <class 'qiskit.algorithms.optimizers.spsa.SPSA'>
Perturbation dimensions: 15
Training accuracy,Test accuracy,Parameters
0.373046875,0.384765625,"[ 0.10545465  0.64448569 -0.03248932  0.98717151  0.63659291  0.69980234
  0.44193985  0.89912539  0.11674887  0.8511609   0.63413122  0.04926762
  0.81956429  0.62968212  0.22623365  0.54177382  0.99491342  0.18569998
  0.46401236 -0.00262548]"
0.392578125,0.390625,"[ 0.12618824  0.66521928 -0.05322291  1.0079051   0.61585933  0.69980234
  0.42120627  0.8783918   0.11674887  0.87189449  0.61339764  0.02853404
  0.84029788  0.62968212  0.24696723  0.52104024  1.01564701  0.18569998
  0.48474595 -0.00262548]"
0.400390625,0.38671875,"[ 0.11876852  0.67263899 -0.04580319  1.00048538  0.61585933  0.69980234
  0.41378655  0.88581152  0.10932915  0.8793142   0.60597792  0.03595376
  0.84771759  0.62968212  0.23954752  0.51362052  1.02306672  0.18569998
  0.47732623 -0.00262548]"
0.40234375,0.390625,"[ 0.11876852  0.70884066 -0.00960153  0.96428372  0.57965766  0.736004
  0.44998822  0.88581152  0.07312749  0.8793142   0.56977626  0.07215542
  0.88391926  0.66588378  0.23954752  0.51362052  0.98686506  0.22190164
  0.51352789 -0.03882714]"
0.40234375,0.390625,"[ 0.09769059  0.68776273 -0.03067945  0.96428372  0.55857974  0.71492608
  0.47106614  0.8647336   0.05204956  0.90039213  0.59085419  0.0510775
  0.88391926  0.68696171  0.23954752  0.53469845  0.96578713  0.22190164
  0.49244997 -0.03882714]"
0.40234375,0.390625,"[ 0.08632056  0.69913277 -0.01930941  0.97565376  0.56994978  0.70355604
  0.4596961   0.87610363  0.0634196   0.90039213  0.59085419  0.06244753
  0.88391926  0.68696171  0.25091755  0.54606849  0.96578713  0.2105316
  0.50382001 -0.05019718]"
