Number of qubits: 7
Training set size: 512
Test set size: 512
Number of features: 10
Ansatz: ansatz14
Optimiser: <class 'qiskit.algorithms.optimizers.spsa.SPSA'>
Perturbation dimensions: 105
Training accuracy,Test accuracy,Parameters
0.181640625,0.1875,"[ 0.23797717  0.4651742   0.06758817  0.0207921   0.92892511  0.7142112
  0.08866968  0.38920228  0.33576429  0.48000046  0.30197756  0.84957242
  0.60127137  0.60605076  0.36559215  0.46309337  0.25461363  0.24897445
  0.72226583  0.68072508  0.36645541  0.18896767  0.79132796  0.21444911
  0.59233677  0.10941178 -0.00181544  0.43623239  0.90203566  0.45827666
  0.68372158  0.62530398  0.36804787  0.24724183  0.93332889  0.54094418
  0.70624186  0.33304685  0.79968486  0.99780061  0.66840777  0.33371696
  0.14560491  0.85263302  0.87534076  0.89108811  0.91227302  0.18336131
  0.68482829  0.21357544  0.55106831  0.37498722  0.55797582  0.1850649
  0.48898705  0.61990951  0.50744403  0.21718665  0.02743991  0.60846903
  0.59806303  0.81612172  0.67649821  0.56365123  0.11318142  0.42906199
  0.19089052  0.56776088  0.79530587  0.09378727  0.67101906  0.59078134
  0.2112061   0.84123571  1.03282311  0.24163698  0.52833954  0.08424346
  0.31529587  0.58401883  0.10294104  0.58108591  0.15986343  0.27880341
  0.52612521  0.79878743  0.36450269  0.32855836  0.28280904  0.25705877
  0.71928286  0.1970195   0.42256189  0.86723818  0.50469306  0.60881665
  0.64666869  0.65915502 -0.01107392  0.21952258  0.71985483  0.76812714
  0.37377594  0.6612777   0.52084641  0.3814784   0.38814242  0.31239206
  0.18047587  0.23170995  0.84185126  0.32444125  0.35311752  0.02487191
  0.77303634  0.86931822  0.29891497  0.06528899  0.7653109   0.20380263
  0.82644046  0.49619645  1.02639121  0.63101146  0.00820256 -0.02992097
  0.45483031  0.3613265   0.76160793  0.35271202  0.18420321  0.37471118
  0.03727045  0.39417744  0.74133562  0.21506001  0.11738844  1.01869832
  0.69821918  0.65893328]"
0.30859375,0.361328125,"[ 0.21326884  0.44046587  0.0922965   0.04550043  0.92892511  0.7142112
  0.11337801  0.36449395  0.33576429  0.45529213  0.27726923  0.87428075
  0.6259797   0.58134243  0.39030048  0.46309337  0.22990531  0.24897445
  0.6975575   0.65601675  0.39116374  0.16425934  0.79132796  0.21444911
  0.61704509  0.13412011 -0.02652377  0.41152406  0.92674399  0.45827666
  0.68372158  0.60059566  0.39275619  0.2225335   0.90862056  0.54094418
  0.68153354  0.35775518  0.79968486  0.97309228  0.66840777  0.30900863
  0.17031324  0.85263302  0.90004909  0.86637979  0.93698134  0.15865298
  0.70953662  0.18886711  0.57577664  0.35027889  0.58268415  0.20977322
  0.46427873  0.64461783  0.4827357   0.21718665  0.00273158  0.60846903
  0.5733547   0.79141339  0.70120653  0.5389429   0.08847309  0.40435366
  0.19089052  0.54305255  0.82001419  0.1184956   0.67101906  0.56607301
  0.23591442  0.86594404  1.00811478  0.26634531  0.55304787  0.05953513
  0.29058754  0.5593105   0.12764936  0.55637759  0.15986343  0.30351174
  0.50141689  0.82349576  0.38921101  0.30385003  0.30751737  0.23235044
  0.71928286  0.22172782  0.44727021  0.84252985  0.52940138  0.60881665
  0.64666869  0.68386335 -0.01107392  0.24423091  0.69514651  0.76812714
  0.39848427  0.63656937  0.52084641  0.40618672  0.36343409  0.33710038
  0.15576754  0.23170995  0.81714293  0.29973293  0.35311752  0.02487191
  0.74832802  0.89402654  0.3236233   0.04058067  0.74060257  0.22851095
  0.85114878  0.49619645  1.05109953  0.63101146  0.00820256 -0.05462929
  0.43012199  0.38603482  0.76160793  0.37742035  0.20891153  0.37471118
  0.06197878  0.36946911  0.71662729  0.19035168  0.11738844  1.04340665
  0.69821918  0.65893328]"
0.306640625,0.376953125,"[ 0.21079151  0.43798853  0.0922965   0.04302309  0.92644777  0.7142112
  0.11585534  0.36201661  0.33576429  0.45281479  0.27726923  0.87428075
  0.6259797   0.58381977  0.38782314  0.46061603  0.22742797  0.24897445
  0.70003484  0.65849409  0.3886864   0.16425934  0.7938053   0.21692644
  0.61952243  0.13659745 -0.0290011   0.4140014   0.92922133  0.46075399
  0.68619891  0.60307299  0.39027886  0.22005616  0.9110979   0.54342152
  0.6790562   0.36023252  0.79968486  0.97061494  0.6708851   0.30653129
  0.17279058  0.85511035  0.90004909  0.86637979  0.93698134  0.15865298
  0.71201396  0.18886711  0.57825398  0.34780155  0.58516148  0.21225056
  0.46675606  0.6421405   0.48025837  0.21966399  0.00520892  0.60599169
  0.57583204  0.78893606  0.70368387  0.54142024  0.08847309  0.40435366
  0.18841319  0.54057522  0.82249153  0.1184956   0.6734964   0.56359568
  0.23591442  0.8634667   1.00563745  0.26386797  0.5555252   0.0570578
  0.29306488  0.55683317  0.12517203  0.55885492  0.15738609  0.3010344
  0.49893955  0.8259731   0.38921101  0.30385003  0.30504003  0.23482778
  0.7217602   0.22420516  0.44727021  0.84252985  0.53187872  0.60881665
  0.64914603  0.68138601 -0.01107392  0.24175357  0.69514651  0.76564981
  0.39600693  0.63409203  0.52332374  0.40866406  0.36591143  0.33462305
  0.1532902   0.22923261  0.8146656   0.29973293  0.35559486  0.02487191
  0.75080535  0.89650388  0.3236233   0.03810333  0.74307991  0.22851095
  0.85362612  0.49371912  1.05109953  0.6334888   0.00572523 -0.05462929
  0.43259932  0.38603482  0.75913059  0.37742035  0.21138887  0.37223385
  0.06445612  0.37194645  0.71910463  0.19282902  0.1149111   1.04340665
  0.69821918  0.65645595]"
0.384765625,0.390625,"[ 0.22515156  0.43798853  0.10665655  0.05738315  0.92644777  0.69985115
  0.10149529  0.37637667  0.32140423  0.45281479  0.29162928  0.8599207
  0.61161964  0.56945972  0.4021832   0.44625598  0.24178802  0.24897445
  0.68567478  0.65849409  0.40304645  0.14989929  0.80816535  0.21692644
  0.60516238  0.1222374  -0.0290011   0.39964135  0.91486127  0.44639394
  0.68619891  0.61743305  0.3759188   0.23441621  0.92545795  0.55778157
  0.69341625  0.34587246  0.81404492  0.97061494  0.65652505  0.30653129
  0.15843052  0.85511035  0.88568903  0.85201973  0.92262129  0.15865298
  0.72637401  0.17450706  0.56389392  0.3621616   0.58516148  0.19789051
  0.45239601  0.62778044  0.49461842  0.20530394 -0.00915113  0.59163164
  0.56147199  0.78893606  0.70368387  0.55578029  0.10283314  0.41871372
  0.17405313  0.52621516  0.83685158  0.13285565  0.68785645  0.57795573
  0.23591442  0.84910665  1.0199975   0.26386797  0.5555252   0.04269774
  0.30742493  0.54247311  0.11081197  0.55885492  0.15738609  0.28667435
  0.4845795   0.84033315  0.38921101  0.30385003  0.29067998  0.24918783
  0.70740015  0.23856521  0.46163027  0.84252985  0.53187872  0.59445659
  0.64914603  0.68138601  0.00328613  0.25611363  0.70950656  0.76564981
  0.38164688  0.64845209  0.50896369  0.42302411  0.36591143  0.32026299
  0.16765025  0.21487256  0.82902565  0.28537287  0.36995491  0.03923196
  0.7364453   0.91086393  0.30926325  0.02374328  0.72871986  0.2141509
  0.85362612  0.50807917  1.05109953  0.6334888  -0.00863483 -0.04026924
  0.41823927  0.37167477  0.74477054  0.3630603   0.22574892  0.35787379
  0.06445612  0.35758639  0.70474458  0.19282902  0.1149111   1.0577667
  0.69821918  0.64209589]"
0.353515625,0.396484375,"[ 0.29066956  0.50350654  0.17217456  0.05738315  0.99196578  0.63433314
  0.16701329  0.37637667  0.38692224  0.51833279  0.29162928  0.79440269
  0.54610164  0.56945972  0.33666519  0.51177398  0.24178802  0.24897445
  0.75119279  0.59297609  0.40304645  0.14989929  0.80816535  0.15140844
  0.67068038  0.1222374  -0.09451911  0.39964135  0.84934327  0.51191194
  0.75171692  0.68295105  0.3759188   0.16889821  0.85993995  0.55778157
  0.75893426  0.41139047  0.74852691  0.97061494  0.72204305  0.24101329
  0.09291252  0.85511035  0.82017103  0.78650173  0.85710329  0.15865298
  0.79189201  0.24002507  0.62941193  0.42767961  0.51964348  0.19789051
  0.45239601  0.56226244  0.56013642  0.27082194  0.05636687  0.52611364
  0.62698999  0.72341805  0.76920187  0.62129829  0.16835115  0.35319571
  0.10853513  0.52621516  0.90236959  0.19837365  0.75337446  0.64347373
  0.30143243  0.84910665  1.0855155   0.19834997  0.5555252   0.10821575
  0.24190693  0.54247311  0.04529397  0.62437293  0.15738609  0.35219235
  0.4845795   0.77481514  0.45472902  0.23833202  0.35619798  0.18366983
  0.70740015  0.23856521  0.52714827  0.90804786  0.53187872  0.6599746
  0.58362802  0.61586801  0.00328613  0.19059562  0.77502456  0.83116781
  0.31612888  0.58293408  0.57448169  0.48854212  0.30039343  0.385781
  0.10213225  0.28039056  0.89454365  0.35089088  0.30443691  0.10474997
  0.6709273   0.84534593  0.24374524  0.08926128  0.72871986  0.1486329
  0.78810812  0.57359717  0.98558153  0.6990068  -0.07415283 -0.10578724
  0.35272127  0.43719277  0.74477054  0.3630603   0.29126693  0.29235579
  0.12997412  0.35758639  0.70474458  0.25834702  0.1149111   1.12328471
  0.76373718  0.64209589]"
0.37890625,0.37109375,"[ 0.29066956  0.4850472   0.1906339   0.05738315  0.99196578  0.65279249
  0.14855395  0.35791732  0.38692224  0.53679214  0.31008863  0.77594335
  0.54610164  0.55100037  0.31820585  0.49331464  0.22332868  0.26743379
  0.76965213  0.61143543  0.38458711  0.16835863  0.82662469  0.15140844
  0.68913973  0.14069674 -0.09451911  0.41810069  0.84934327  0.4934526
  0.77017626  0.68295105  0.3759188   0.15043887  0.87839929  0.53932223
  0.75893426  0.42984981  0.76698626  0.97061494  0.72204305  0.25947263
  0.07445318  0.8735697   0.80171169  0.76804239  0.87556263  0.15865298
  0.79189201  0.24002507  0.64787127  0.40922027  0.53810282  0.19789051
  0.43393667  0.58072178  0.54167708  0.28928128  0.03790753  0.52611364
  0.64544934  0.72341805  0.75074253  0.60283895  0.18681049  0.37165506
  0.09007579  0.52621516  0.88391024  0.216833    0.7718338   0.62501439
  0.30143243  0.84910665  1.06705616  0.17989063  0.53706586  0.10821575
  0.24190693  0.56093246  0.04529397  0.64283227  0.13892675  0.37065169
  0.46612015  0.79327449  0.45472902  0.21987268  0.37465733  0.16521048
  0.68894081  0.25702456  0.50868893  0.88958851  0.55033806  0.67843394
  0.56516868  0.59740867  0.02174547  0.20905497  0.75656522  0.81270847
  0.33458822  0.56447474  0.59294104  0.47008278  0.31885277  0.36732165
  0.12059159  0.28039056  0.89454365  0.36935022  0.28597757  0.10474997
  0.65246795  0.86380527  0.26220459  0.10772062  0.71026052  0.16709224
  0.78810812  0.59205652  0.96712219  0.71746614 -0.09261217 -0.10578724
  0.37118061  0.41873343  0.74477054  0.3630603   0.30972627  0.27389645
  0.12997412  0.35758639  0.72320392  0.27680637  0.09645176  1.10482536
  0.78219652  0.66055524]"
0.3984375,0.373046875,"[ 0.26381889  0.4850472   0.16378322  0.08423383  0.9651151   0.67964316
  0.17540463  0.33106665  0.36007156  0.53679214  0.33693931  0.80279403
  0.51925096  0.52414969  0.34505653  0.46646396  0.22332868  0.24058311
  0.79650281  0.63828611  0.41143779  0.16835863  0.79977401  0.12455776
  0.7159904   0.11384606 -0.06766843  0.41810069  0.84934327  0.46660192
  0.79702694  0.68295105  0.3759188   0.17728955  0.85154861  0.51247155
  0.73208358  0.40299913  0.76698626  0.99746562  0.72204305  0.23262195
  0.10130386  0.90042037  0.82856236  0.74119171  0.87556263  0.18550366
  0.79189201  0.21317439  0.62102059  0.43607094  0.51125214  0.22474119
  0.46078735  0.58072178  0.5148264   0.28928128  0.01105685  0.49926296
  0.61859866  0.69656737  0.77759321  0.60283895  0.21366117  0.39850574
  0.06322511  0.55306584  0.88391024  0.216833    0.7718338   0.62501439
  0.27458175  0.87595733  1.06705616  0.17989063  0.51021518  0.13506643
  0.24190693  0.56093246  0.07214465  0.61598159  0.16577742  0.39750237
  0.43926947  0.76642381  0.45472902  0.193022    0.40150801  0.13835981
  0.68894081  0.28387523  0.53553961  0.86273784  0.57718874  0.70528462
  0.538318    0.62425935  0.04859615  0.18220429  0.75656522  0.83955915
  0.33458822  0.53762406  0.56609036  0.4432321   0.34570345  0.34047098
  0.14744227  0.25353988  0.86769297  0.34249954  0.28597757  0.10474997
  0.65246795  0.83695459  0.23535391  0.08086994  0.68340984  0.19394292
  0.76125744  0.6189072   0.96712219  0.74431682 -0.09261217 -0.13263792
  0.39803129  0.41873343  0.71791986  0.33620962  0.28287559  0.24704577
  0.1568248   0.33073572  0.7500546   0.27680637  0.09645176  1.13167604
  0.8090472   0.68740591]"
0.376953125,0.361328125,"[ 0.27251697  0.49374528  0.1724813   0.09293191  0.97381318  0.68834125
  0.16670655  0.32236856  0.36876964  0.52809405  0.34563739  0.81149211
  0.51055287  0.51545161  0.35375461  0.45776588  0.23202676  0.2492812
  0.80520089  0.62958803  0.40273971  0.16835863  0.79977401  0.13325585
  0.7159904   0.11384606 -0.06766843  0.42679878  0.84064519  0.46660192
  0.80572502  0.69164913  0.3759188   0.16859146  0.86024669  0.50377346
  0.73208358  0.39430105  0.77568434  1.00616371  0.73074114  0.22392387
  0.10130386  0.90042037  0.83726045  0.74119171  0.87556263  0.17680558
  0.79189201  0.2044763   0.62971868  0.42737286  0.51995023  0.2160431
  0.46078735  0.58072178  0.5148264   0.29797937  0.00235877  0.49056487
  0.61859866  0.68786929  0.78629129  0.61153704  0.20496308  0.38980765
  0.07192319  0.54436776  0.88391024  0.22553108  0.7718338   0.62501439
  0.26588366  0.88465541  1.05835808  0.18858871  0.51021518  0.14376451
  0.25060501  0.56093246  0.06344656  0.62467968  0.17447551  0.38880429
  0.43926947  0.75772572  0.4634271   0.193022    0.39280992  0.12966172
  0.68894081  0.28387523  0.54423769  0.87143592  0.57718874  0.69658653
  0.54701609  0.63295743  0.04859615  0.1735062   0.7652633   0.84825723
  0.33458822  0.52892598  0.55739227  0.43453401  0.35440153  0.34047098
  0.15614036  0.2448418   0.85899489  0.35119763  0.29467565  0.09605188
  0.64376987  0.82825651  0.24405199  0.08956803  0.69210792  0.18524483
  0.75255936  0.6189072   0.97582027  0.75301491 -0.08391409 -0.12393984
  0.40672937  0.42743151  0.70922177  0.33620962  0.29157368  0.23834768
  0.16552289  0.33073572  0.7500546   0.26810828  0.08775367  1.12297796
  0.8090472   0.696104  ]"
0.365234375,0.34765625,"[ 0.2672051   0.48843341  0.1724813   0.09824378  0.97912505  0.69365312
  0.16670655  0.31705669  0.36345777  0.52278218  0.35094926  0.80618024
  0.51586475  0.51013974  0.35906648  0.45245401  0.23733863  0.25459307
  0.80520089  0.62427616  0.39742784  0.16835863  0.79977401  0.13856772
  0.72130227  0.11915793 -0.06766843  0.43211065  0.84064519  0.47191379
  0.80041315  0.69696101  0.3759188   0.16859146  0.86555856  0.49846159
  0.73739545  0.38898918  0.78099621  1.01147558  0.73605301  0.22392387
  0.10661573  0.90573224  0.83194858  0.74119171  0.8808745   0.1714937
  0.79720388  0.2044763   0.63503055  0.43268473  0.51463836  0.2160431
  0.46609922  0.58072178  0.52013827  0.30329124  0.00767064  0.485253
  0.62391053  0.68786929  0.78629129  0.60622517  0.19965121  0.39511952
  0.07723506  0.53905589  0.88391024  0.22021921  0.76652193  0.61970252
  0.26588366  0.88996728  1.06366995  0.18327684  0.51552705  0.13845264
  0.25060501  0.55562059  0.06875843  0.6193678   0.17978738  0.39411616
  0.44458134  0.75772572  0.45811523  0.19833387  0.39280992  0.12966172
  0.69425268  0.28918711  0.54423769  0.87674779  0.58250061  0.69658653
  0.55232796  0.6382693   0.04328428  0.17881807  0.77057517  0.8535691
  0.33458822  0.52892598  0.55739227  0.42922214  0.34908966  0.34578285
  0.15082849  0.23952993  0.85368302  0.3565095   0.29467565  0.10136375
  0.64376987  0.82294464  0.24405199  0.0948799   0.68679605  0.18524483
  0.74724749  0.62421907  0.9705084   0.74770304 -0.08922596 -0.12925171
  0.40672937  0.43274339  0.7039099   0.33089775  0.29688555  0.23834768
  0.16021102  0.33073572  0.75536647  0.27342015  0.08775367  1.11766609
  0.80373533  0.70141587]"
0.43359375,0.4453125,"[ 0.25611713  0.47734544  0.1724813   0.08715581  0.99021302  0.70474109
  0.15561858  0.31705669  0.37454574  0.53387015  0.36203723  0.79509228
  0.52695271  0.52122771  0.34797852  0.44136604  0.22625067  0.2435051
  0.80520089  0.63536412  0.39742784  0.16835863  0.81086198  0.12747975
  0.73239024  0.10806996 -0.05658046  0.43211065  0.82955722  0.46082582
  0.81150112  0.70804897  0.36483084  0.15750349  0.8544706   0.48737363
  0.72630748  0.37790121  0.79208418  1.00038761  0.72496504  0.2128359
  0.09552776  0.91682021  0.84303655  0.73010374  0.8808745   0.16040574
  0.78611592  0.2044763   0.63503055  0.42159676  0.51463836  0.2160431
  0.47718719  0.56963381  0.53122624  0.29220327 -0.00341733  0.49634097
  0.62391053  0.69895726  0.79737926  0.60622517  0.21073918  0.39511952
  0.08832303  0.53905589  0.89499821  0.22021921  0.75543396  0.63079049
  0.2547957   0.90105525  1.05258198  0.18327684  0.51552705  0.13845264
  0.23951704  0.54453262  0.0798464   0.60827984  0.19087535  0.39411616
  0.45566931  0.76881369  0.45811523  0.20942184  0.40389789  0.11857375
  0.68316471  0.30027507  0.55532566  0.86565982  0.58250061  0.68549857
  0.56341592  0.62718133  0.04328428  0.18990604  0.77057517  0.86465707
  0.32350025  0.51783801  0.56848024  0.42922214  0.36017763  0.34578285
  0.15082849  0.23952993  0.86477099  0.36759746  0.30576362  0.10136375
  0.65485784  0.81185667  0.23296402  0.10596787  0.68679605  0.17415687
  0.74724749  0.63530703  0.95942043  0.758791   -0.10031393 -0.11816374
  0.41781734  0.44383135  0.69282194  0.33089775  0.28579758  0.23834768
  0.17129898  0.34182368  0.7442785   0.26233219  0.07666571  1.11766609
  0.80373533  0.6903279 ]"
