Number of qubits: 7
Training set size: 512
Test set size: 512
Number of features: 10
Ansatz: ansatz14
Optimiser: <class 'qiskit.algorithms.optimizers.spsa.SPSA'>
Perturbation dimensions: 105
Training accuracy,Test accuracy,Parameters
0.16015625,0.173828125,"[0.48992231 0.11578474 0.10681687 0.78117206 0.56829098 0.76340631
 0.07085251 0.2006165  0.05691615 0.7937225  0.10088666 0.53788087
 0.8360628  0.62235347 0.16534427 0.8350533  0.69338823 0.85096926
 0.39120786 0.6237252  0.04609709 0.23759131 0.76430727 0.18909687
 0.38244196 0.312667   0.73928303 0.92770976 0.87434547 0.6878157
 0.87538914 0.89701632 0.54458277 0.72090996 0.93729199 0.43835352
 0.35331577 0.97900715 0.95278998 0.48059111 0.17298564 0.9817402
 0.60632554 0.87795054 0.82733244 1.00500058 0.09127135 0.83071422
 0.25566202 0.64847859 0.01538298 0.15897765 0.5780572  0.77442144
 0.33267747 0.84161401 0.06331254 0.51774364 0.73098105 0.5414398
 0.85248819 0.65913953 0.69024945 0.06743661 0.67537671 0.54200916
 0.86740371 0.12002943 0.81038119 0.46942303 0.88354414 0.69855244
 0.54122334 0.35691295 0.30684072 0.20402033 0.14111276 0.17965761
 0.2435749  0.63095298 0.26140008 0.64560621 0.20357634 0.34072009
 0.80788476 0.63017771 0.0629704  0.41852438 0.37342801 0.36156864
 0.90336934 0.8277078  0.52904353 0.62644367 0.03886647 0.26270252
 0.16317699 0.1366593  0.78552424 0.80369325 0.41135958 0.34460969
 0.48587688 0.86260797 0.15030789 0.92221951 0.5569024  0.52780777
 0.22482803 0.95422828 0.55307508 0.01102308 0.008638   0.18118722
 0.0206948  0.46440315 0.90645458 0.89556563 0.89380525 0.11362553
 0.77285602 0.40736911 0.24814352 0.25830813 0.24655846 0.74122572
 0.71144819 0.46907244 0.24932482 0.98056848 0.35976448 0.48808325
 0.75024288 0.03686895 0.74223152 0.85973739 0.27255538 0.92493272
 0.22603344 0.2576959 ]"
0.2421875,0.255859375,"[0.48992231 0.11578474 0.09283733 0.76719251 0.55431143 0.74942676
 0.05687296 0.18663695 0.0708957  0.77974295 0.08690712 0.53788087
 0.8360628  0.63633301 0.17932382 0.84903285 0.67940869 0.86494881
 0.37722832 0.63770474 0.06007664 0.23759131 0.75032773 0.17511732
 0.38244196 0.32664654 0.73928303 0.91373021 0.86036593 0.6878157
 0.88936868 0.91099587 0.55856232 0.70693041 0.93729199 0.45233306
 0.33933623 0.99298669 0.95278998 0.46661156 0.18696518 0.9817402
 0.62030508 0.89193009 0.82733244 1.00500058 0.1052509  0.81673468
 0.25566202 0.63449905 0.01538298 0.1449981  0.59203674 0.78840098
 0.31869793 0.82763446 0.06331254 0.51774364 0.73098105 0.55541935
 0.85248819 0.67311907 0.69024945 0.08141615 0.68935626 0.54200916
 0.85342416 0.10604988 0.81038119 0.48340258 0.86956459 0.69855244
 0.52724379 0.3708925  0.32082027 0.21799987 0.12713322 0.17965761
 0.2435749  0.64493253 0.27537962 0.63162667 0.21755589 0.34072009
 0.79390521 0.61619816 0.04899085 0.40454483 0.38740755 0.37554818
 0.90336934 0.84168735 0.52904353 0.62644367 0.05284602 0.27668207
 0.14919745 0.1366593  0.79950378 0.7897137  0.42533912 0.35858924
 0.47189734 0.84862842 0.16428744 0.93619905 0.57088194 0.54178731
 0.23880757 0.96820783 0.56705462 0.02500263 0.02261755 0.18118722
 0.03467435 0.45042361 0.89247504 0.90954518 0.89380525 0.12760507
 0.75887647 0.42134866 0.24814352 0.24432859 0.24655846 0.72724617
 0.71144819 0.45509289 0.23534527 0.99454803 0.37374402 0.5020628
 0.73626333 0.02288941 0.75621106 0.84575785 0.28653492 0.91095318
 0.21205389 0.24371636]"
0.3828125,0.384765625,"[ 4.55121729e-01  8.09841549e-02  5.80367418e-02  7.32391927e-01
  5.89112017e-01  7.14626176e-01  2.20723758e-02  1.51836364e-01
  1.05696285e-01  8.14543540e-01  5.21065336e-02  5.03080283e-01
  8.36062799e-01  6.71133598e-01  1.44523231e-01  8.14232263e-01
  7.14209272e-01  8.99749396e-01  3.42427733e-01  6.02904157e-01
  6.00766398e-02  2.37591311e-01  7.85128315e-01  1.75117321e-01
  4.17242551e-01  2.91845956e-01  7.04482444e-01  8.78929628e-01
  8.60365925e-01  6.53015110e-01  8.54568097e-01  9.45796454e-01
  5.58562317e-01  6.72129829e-01  9.37291990e-01  4.87133650e-01
  3.74136812e-01  9.92986691e-01  9.52789975e-01  4.66611563e-01
  1.52164595e-01  9.46939613e-01  5.85504495e-01  9.26730676e-01
  8.62133022e-01  1.03980117e+00  1.40051481e-01  8.16734679e-01
  2.90462603e-01  6.69299635e-01  1.53829750e-02  1.44998102e-01
  5.92036742e-01  7.53600398e-01  3.18697928e-01  7.92833878e-01
  6.33125419e-02  4.82943051e-01  6.96180468e-01  5.90219931e-01
  8.17687604e-01  6.73119071e-01  6.55448864e-01  1.16216740e-01
  6.54555670e-01  5.42009164e-01  8.53424164e-01  1.40850470e-01
  8.45181773e-01  4.48601994e-01  8.69564590e-01  6.98552444e-01
  5.27243792e-01  3.70892496e-01  3.55620855e-01  1.83199285e-01
  1.61933804e-01  1.79657610e-01  2.78375483e-01  6.79733113e-01
  3.10180207e-01  5.96826082e-01  2.52356473e-01  3.05919501e-01
  8.28705797e-01  5.81397575e-01  4.89908539e-02  4.39345417e-01
  3.52606968e-01  3.40747597e-01  8.68568756e-01  8.76487932e-01
  5.63844120e-01  6.26443673e-01  8.76466027e-02  3.11482654e-01
  1.14396860e-01  1.01858715e-01  7.99503784e-01  7.54913118e-01
  4.25339123e-01  3.93389825e-01  5.06697922e-01  8.83429011e-01
  1.99088021e-01  9.36199051e-01  5.36081355e-01  5.76587900e-01
  2.04006987e-01  9.33407242e-01  6.01855209e-01  5.98032110e-02
  2.26175488e-02  1.81187220e-01 -1.26236536e-04  4.15623020e-01
  8.57674451e-01  9.44345765e-01  8.59004665e-01  1.27605072e-01
  7.24075887e-01  4.56149241e-01  2.82944109e-01  2.09528000e-01
  2.81359046e-01  7.62046760e-01  7.46248777e-01  4.55092892e-01
  2.35345275e-01  9.59747441e-01  3.38943437e-01  5.36863385e-01
  7.71063915e-01  5.76899925e-02  7.91011649e-01  8.10957263e-01
  3.21335510e-01  9.45753761e-01  2.12053894e-01  2.08915773e-01]"
0.373046875,0.33203125,"[ 4.50084950e-01  8.60209339e-02  6.30735209e-02  7.27355148e-01
  5.94148796e-01  7.09589397e-01  2.20723758e-02  1.46799585e-01
  1.00659506e-01  8.09506761e-01  4.70697546e-02  5.03080283e-01
  8.36062799e-01  6.66096819e-01  1.44523231e-01  8.09195484e-01
  7.19246051e-01  9.04786175e-01  3.42427733e-01  6.07940936e-01
  5.50398607e-02  2.42628090e-01  7.85128315e-01  1.70080542e-01
  4.17242551e-01  2.86809177e-01  6.99445664e-01  8.83966408e-01
  8.55329146e-01  6.47978331e-01  8.59604876e-01  9.50833233e-01
  5.58562317e-01  6.67093050e-01  9.32255211e-01  4.82096871e-01
  3.69100033e-01  9.87949912e-01  9.47753196e-01  4.66611563e-01
  1.57201374e-01  9.51976392e-01  5.85504495e-01  9.31767455e-01
  8.57096243e-01  1.03980117e+00  1.45088260e-01  8.11697900e-01
  2.95499382e-01  6.64262856e-01  2.04197541e-02  1.39961323e-01
  5.97073521e-01  7.48563619e-01  3.18697928e-01  7.97870657e-01
  6.83493210e-02  4.87979830e-01  7.01217247e-01  5.85183152e-01
  8.17687604e-01  6.68082291e-01  6.55448864e-01  1.11179961e-01
  6.49518891e-01  5.42009164e-01  8.58460943e-01  1.40850470e-01
  8.50218552e-01  4.48601994e-01  8.64527810e-01  6.98552444e-01
  5.22207013e-01  3.70892496e-01  3.50584076e-01  1.88236064e-01
  1.56897025e-01  1.74620831e-01  2.78375483e-01  6.79733113e-01
  3.10180207e-01  6.01862861e-01  2.52356473e-01  3.10956280e-01
  8.33742576e-01  5.76360796e-01  4.89908539e-02  4.44382196e-01
  3.47570189e-01  3.35710817e-01  8.63531977e-01  8.81524711e-01
  5.58807341e-01  6.26443673e-01  8.76466027e-02  3.06445875e-01
  1.09360081e-01  9.68219360e-02  8.04540563e-01  7.49876339e-01
  4.25339123e-01  3.88353046e-01  5.01661143e-01  8.78392232e-01
  2.04124801e-01  9.41235830e-01  5.31044576e-01  5.81624679e-01
  1.98970207e-01  9.38444021e-01  6.06891988e-01  5.98032110e-02
  2.76543279e-02  1.86223999e-01 -1.26236536e-04  4.20659800e-01
  8.57674451e-01  9.39308986e-01  8.64041444e-01  1.27605072e-01
  7.29112667e-01  4.51112462e-01  2.82944109e-01  2.04491221e-01
  2.86395826e-01  7.67083539e-01  7.51285556e-01  4.50056113e-01
  2.40382054e-01  9.64784220e-01  3.38943437e-01  5.31826606e-01
  7.71063915e-01  6.27267715e-02  7.85974870e-01  8.05920484e-01
  3.21335510e-01  9.40716982e-01  2.07017115e-01  2.03878993e-01]"
0.380859375,0.3359375,"[ 0.43950546  0.07544145  0.06307352  0.73793463  0.58356931  0.69900991
  0.02207238  0.15737907  0.09008002  0.79892728  0.04706975  0.4925008
  0.8360628   0.65551733  0.13394375  0.81977497  0.72982554  0.89420669
  0.33184825  0.60794094  0.05503986  0.24262809  0.77454883  0.17008054
  0.42782204  0.27622969  0.69944566  0.87338692  0.86590863  0.65855782
  0.85960488  0.94025375  0.54798283  0.67767254  0.93225521  0.47151739
  0.37967952  0.98794991  0.93717371  0.45603208  0.14662189  0.96255588
  0.57492501  0.94234694  0.84651676  1.02922168  0.13450877  0.82227738
  0.2849199   0.65368337  0.03099924  0.12938184  0.58649404  0.74856362
  0.30811844  0.79787066  0.07892881  0.48797983  0.69063776  0.59576264
  0.82826709  0.66808229  0.64486938  0.11117996  0.63893941  0.54200916
  0.86904043  0.13027098  0.86079804  0.45918148  0.8751073   0.68797296
  0.51162753  0.36031301  0.36116356  0.17765658  0.14631754  0.16404135
  0.267796    0.6903126   0.29960072  0.59128338  0.26293596  0.30037679
  0.82316309  0.5763608   0.05957034  0.43380271  0.34757019  0.33571082
  0.86353198  0.88152471  0.55880734  0.63702316  0.07706712  0.31702536
  0.11993957  0.10740142  0.81512005  0.73929685  0.43591861  0.39893253
  0.50166114  0.86781275  0.19354532  0.95181532  0.54162406  0.57104519
  0.19897021  0.92786454  0.61747147  0.05980321  0.02765433  0.186224
 -0.01070572  0.41008031  0.84709497  0.94988847  0.85346196  0.12760507
  0.73969215  0.45111246  0.28294411  0.21507071  0.28639583  0.75650405
  0.76186504  0.4606356   0.25096154  0.97536371  0.34952292  0.52124712
  0.7816434   0.05214729  0.79655436  0.795341    0.32133551  0.95129647
  0.20701711  0.19329951]"
0.337890625,0.326171875,"[ 0.44896936  0.07544145  0.05360963  0.73793463  0.58356931  0.70847381
  0.03153627  0.16684297  0.08061613  0.80839117  0.05653365  0.4830369
  0.8265989   0.64605344  0.12447985  0.81031107  0.73928943  0.89420669
  0.32238435  0.61740483  0.04557597  0.25209198  0.78401272  0.17008054
  0.42782204  0.28569359  0.68998177  0.87338692  0.85644474  0.64909392
  0.86906877  0.94971764  0.55744673  0.68713643  0.92279132  0.46205349
  0.38914341  0.99741381  0.93717371  0.44656818  0.13715799  0.97201977
  0.5843889   0.95181083  0.83705286  1.03868558  0.14397267  0.81281349
  0.275456    0.64421948  0.02153534  0.13884573  0.57703014  0.73909972
  0.29865455  0.80733455  0.07892881  0.48797983  0.70010166  0.60522653
  0.83773098  0.67754619  0.63540548  0.10171607  0.62947551  0.55147306
  0.85957653  0.12080709  0.85133414  0.46864537  0.8751073   0.67850906
  0.51162753  0.35084912  0.35169967  0.16819268  0.14631754  0.16404135
  0.267796    0.6808487   0.29013683  0.58181948  0.26293596  0.30984069
  0.83262699  0.5763608   0.05957034  0.44326661  0.35703408  0.33571082
  0.85406808  0.88152471  0.54934345  0.62755926  0.08653101  0.32648926
  0.11993957  0.11686532  0.80565615  0.74876075  0.43591861  0.38946864
  0.49219725  0.86781275  0.18408142  0.94235142  0.55108796  0.5615813
  0.18950631  0.91840064  0.62693537  0.06926711  0.01819043  0.186224
 -0.00124183  0.41954421  0.84709497  0.94042458  0.84399806  0.11814118
  0.73969215  0.46057636  0.28294411  0.20560681  0.29585972  0.75650405
  0.76186504  0.4606356   0.24149764  0.9848276   0.34005903  0.51178323
  0.7911073   0.05214729  0.78709046  0.80480489  0.32133551  0.95129647
  0.20701711  0.19329951]"
0.3828125,0.373046875,"[ 4.79906214e-01  7.54414487e-02  5.36096259e-02  7.06997778e-01
  6.14506166e-01  7.39410662e-01  5.99415557e-04  1.97779820e-01
  1.11552981e-01  8.08391171e-01  2.55967943e-02  5.13973758e-01
  7.95662049e-01  6.15116584e-01  9.35429961e-02  8.10311074e-01
  7.08352576e-01  8.94206690e-01  3.53321208e-01  5.86467975e-01
  1.46391106e-02  2.52091985e-01  8.14949579e-01  1.70080542e-01
  3.96885181e-01  3.16630441e-01  7.20918625e-01  9.04323777e-01
  8.87381592e-01  6.18157066e-01  9.00005626e-01  9.18780788e-01
  5.26509871e-01  7.18073285e-01  9.53728171e-01  4.92990346e-01
  3.89143413e-01  9.97413807e-01  9.37173711e-01  4.77505038e-01
  1.06221139e-01  1.00295663e+00  5.53452050e-01  9.82747690e-01
  8.06116008e-01  1.00774872e+00  1.13035815e-01  7.81876635e-01
  2.75456002e-01  6.75156331e-01 -9.40151074e-03  1.38845733e-01
  6.07966996e-01  7.39099724e-01  2.98654548e-01  8.38271407e-01
  7.89288062e-02  5.18916686e-01  7.00101656e-01  6.36163387e-01
  8.37730984e-01  7.08483042e-01  6.04468628e-01  1.32652921e-01
  6.60412366e-01  5.51473059e-01  8.90513388e-01  8.98702345e-02
  8.20397287e-01  4.37708519e-01  8.44170441e-01  6.47572209e-01
  4.80690672e-01  3.50849116e-01  3.51699666e-01  1.68192684e-01
  1.77254395e-01  1.33104491e-01  2.67795998e-01  6.80848703e-01
  3.21073682e-01  6.12756336e-01  2.31999103e-01  3.40777545e-01
  8.01690130e-01  5.45423940e-01  2.86334839e-02  4.43266606e-01
  3.26097229e-01  3.04773962e-01  8.85004937e-01  8.50587856e-01
  5.80280301e-01  5.96622408e-01  8.65310124e-02  3.57426110e-01
  8.90027111e-02  1.16865316e-01  8.05656154e-01  7.48760748e-01
  4.66855463e-01  4.20405492e-01  5.23134103e-01  8.67812746e-01
  1.53144565e-01  9.11414565e-01  5.51087956e-01  5.30644443e-01
  1.58569457e-01  9.49337496e-01  5.95998513e-01  3.83302508e-02
  4.91272881e-02  2.17160855e-01 -3.21786820e-02  4.50481064e-01
  8.16158110e-01  9.09487721e-01  8.74934919e-01  8.72043220e-02
  7.70629007e-01  4.29639502e-01  2.82944109e-01  1.74669956e-01
  3.26796576e-01  7.87440909e-01  7.92801897e-01  4.60635598e-01
  2.41497644e-01  9.84827600e-01  3.70995883e-01  4.80846371e-01
  7.60170440e-01  8.30841415e-02  8.18027316e-01  7.73868038e-01
  3.52272366e-01  9.20359612e-01  2.07017115e-01  1.62362653e-01]"
0.34375,0.349609375,"[ 0.46726461  0.08808306  0.05360963  0.69435617  0.62714777  0.72676906
 -0.01204219  0.18513821  0.12419459  0.82103278  0.02559679  0.50133215
  0.80830366  0.61511658  0.08090139  0.81031107  0.72099418  0.88156508
  0.3406796   0.57382637  0.02728072  0.23945038  0.82759119  0.18272215
  0.40952679  0.31663044  0.72091862  0.89168217  0.9000232   0.60551546
  0.91264723  0.91878079  0.51386826  0.73071489  0.96636978  0.50563195
  0.37650181  0.9847722   0.94981532  0.47750504  0.11886275  1.00295663
  0.56609366  0.98274769  0.80611601  0.99510711  0.10039421  0.79451824
  0.2628144   0.68779794 -0.02204312  0.15148734  0.6206086   0.72645812
  0.28601294  0.8256298   0.0662872   0.50627508  0.68746005  0.62352178
  0.83773098  0.69584143  0.61711024  0.14529453  0.64777076  0.56411467
  0.903155    0.08987023  0.80775568  0.45035013  0.83152883  0.6349306
  0.48069067  0.36349072  0.35169967  0.16819268  0.1772544   0.12046288
  0.28043761  0.6808487   0.32107368  0.62539794  0.2193575   0.32813594
  0.81433174  0.53278233  0.04127509  0.430625    0.33873884  0.31741557
  0.89764654  0.86322946  0.56763869  0.59662241  0.08653101  0.35742611
  0.0763611   0.10422371  0.80565615  0.76140236  0.46685546  0.42040549
  0.53577571  0.86781275  0.16578617  0.89877296  0.55108796  0.51800284
  0.14592785  0.93669589  0.60864012  0.02568864  0.03648568  0.22980246
 -0.04482029  0.45048106  0.82879972  0.90948772  0.86229331  0.08720432
  0.77062901  0.44228111  0.2703025   0.18731156  0.31415497  0.80008252
  0.78016029  0.4732772   0.24149764  0.9848276   0.38363749  0.49348798
  0.74752883  0.08308414  0.80538571  0.78650965  0.36491397  0.92035961
  0.21965872  0.14972105]"
0.345703125,0.390625,"[ 0.46688654  0.08808306  0.05360963  0.69473424  0.62676971  0.72714712
 -0.01166413  0.18476015  0.12381652  0.82103278  0.02521873  0.50095409
  0.80830366  0.61549465  0.08127945  0.80993301  0.72137225  0.88118702
  0.34105767  0.57420443  0.02690265  0.23945038  0.82796925  0.18234408
  0.40990485  0.31700851  0.72054056  0.89130411  0.9000232   0.60589352
  0.91226917  0.91840272  0.51386826  0.73033683  0.96636978  0.50563195
  0.37687987  0.98439413  0.94981532  0.4778831   0.11848468  1.00333469
  0.56571559  0.98274769  0.80649407  0.99472905  0.10077227  0.79489631
  0.2628144   0.68741987 -0.02204312  0.15110927  0.62023054  0.72683618
  0.28563488  0.8256298   0.06666526  0.50665314  0.68708198  0.62352178
  0.83810905  0.69546337  0.61673217  0.14529453  0.64814882  0.56449273
  0.903155    0.0902483   0.80813375  0.44997206  0.8319069   0.63530867
  0.48069067  0.36349072  0.3513216   0.16781462  0.17763246  0.12008482
  0.28043761  0.6808487   0.32069562  0.62577601  0.21973556  0.32775787
  0.81395367  0.53240427  0.04165316  0.43100306  0.3391169   0.31741557
  0.89802461  0.86360753  0.56726063  0.59662241  0.08653101  0.35780418
  0.0763611   0.10384564  0.80527809  0.76102429  0.4664774   0.42002743
  0.53615378  0.86819081  0.16578617  0.89839489  0.55146602  0.5183809
  0.14592785  0.93707395  0.60901819  0.02568864  0.03686375  0.23018053
 -0.04444222  0.450103    0.82842165  0.90910966  0.86267138  0.08758239
  0.77025094  0.44228111  0.26992444  0.1869335   0.31415497  0.79970445
  0.78053835  0.47365527  0.24111958  0.9848276   0.38363749  0.49386604
  0.74752883  0.08346221  0.80500764  0.78688771  0.36491397  0.92073768
  0.22003679  0.14972105]"
0.451171875,0.4375,"[ 0.47757154  0.07739806  0.05360963  0.68404924  0.63745471  0.72714712
 -0.02234913  0.17407515  0.12381652  0.82103278  0.03590373  0.51163909
  0.81898866  0.60480965  0.08127945  0.80993301  0.71068725  0.88118702
  0.33037267  0.58488943  0.03758765  0.25013538  0.83865425  0.19302908
  0.40990485  0.30632351  0.72054056  0.90198911  0.8893382   0.61657852
  0.92295417  0.92908772  0.52455326  0.71965183  0.95568478  0.50563195
  0.36619487  0.97370913  0.96050032  0.4671981   0.11848468  1.00333469
  0.57640059  0.98274769  0.81717907  1.00541405  0.11145727  0.80558131
  0.2734994   0.69810487 -0.03272812  0.16179427  0.62023054  0.72683618
  0.29631988  0.8363148   0.07735026  0.51733814  0.68708198  0.63420678
  0.84879405  0.68477837  0.62741717  0.13460953  0.64814882  0.57517773
  0.91384     0.0795633   0.79744874  0.43928706  0.8212219   0.64599367
  0.48069067  0.37417572  0.3406366   0.17849962  0.17763246  0.13076982
  0.28043761  0.6915337   0.31001062  0.62577601  0.23042056  0.32775787
  0.80326867  0.52171927  0.05233816  0.44168806  0.3498019   0.31741557
  0.90870961  0.85292253  0.55657563  0.60730741  0.07584601  0.36848918
  0.0870461   0.10384564  0.79459309  0.77170929  0.4664774   0.43071243
  0.52546878  0.87887581  0.15510117  0.90907989  0.54078102  0.5076959
  0.15661285  0.93707395  0.60901819  0.03637364  0.02617875  0.21949553
 -0.04444222  0.460788    0.81773665  0.90910966  0.85198638  0.08758239
  0.78093594  0.43159611  0.25923944  0.1869335   0.32483997  0.78901945
  0.76985335  0.46297027  0.23043458  0.9741426   0.39432249  0.48318104
  0.75821383  0.07277721  0.80500764  0.77620271  0.36491397  0.91005268
  0.22003679  0.14972105]"
