Number of qubits: 7
Training set size: 512
Test set size: 512
Number of features: 10
Ansatz: ansatz14
Optimiser: <class 'qiskit.algorithms.optimizers.spsa.SPSA'>
Perturbation dimensions: 45
Training accuracy,Test accuracy,Parameters
0.197265625,0.16796875,"[0.91702576 0.56712588 0.9033428  0.47345444 0.17372055 0.82873567
 0.41528899 0.16541857 0.61804422 0.71331059 0.09680411 0.05699803
 0.91062741 0.24328623 0.86365354 0.31471072 0.76040223 0.36577239
 0.93104223 0.38996478 0.34370125 0.12803499 0.23101609 0.51680613
 0.53388182 0.8348974  0.53769402 0.03963901 0.79355503 0.58351605
 0.44116916 0.01930805 0.99281158 0.90366058 0.22872831 0.63989591
 0.87779911 0.48020376 0.80638447 0.46769891 0.53223306 0.40932381
 0.94227114 0.21512345 0.493414   0.40085197 0.8732115  0.98247088
 0.10630096 0.65193343 1.02595888 0.02481475 0.91011984 1.00937245
 0.68286399 0.59104382 0.61878182 0.49711424 0.51682769 0.92652332]"
0.2578125,0.23046875,"[0.92662258 0.55752906 0.89374597 0.47345444 0.18331737 0.83833249
 0.42488581 0.16541857 0.62764104 0.72290741 0.08720729 0.04740121
 0.92022423 0.25288305 0.86365354 0.31471072 0.7508054  0.36577239
 0.9214454  0.38036796 0.35329807 0.11843817 0.23101609 0.52640295
 0.52428499 0.8348974  0.5280972  0.03963901 0.79355503 0.59311287
 0.44116916 0.00971123 0.98321476 0.89406376 0.23832514 0.63029909
 0.86820229 0.47060694 0.81598129 0.47729573 0.54182988 0.39972698
 0.94227114 0.21512345 0.50301083 0.39125514 0.8732115  0.9920677
 0.09670414 0.64233661 1.0355557  0.01521793 0.90052302 1.01896927
 0.68286399 0.60064064 0.61878182 0.48751742 0.50723087 0.93612015]"
0.306640625,0.3359375,"[0.92662258 0.5881735  0.92439041 0.50409888 0.18331737 0.86897693
 0.45553025 0.13477413 0.59699661 0.75355184 0.05656286 0.07804565
 0.95086867 0.22223862 0.89429798 0.34535516 0.78144984 0.33512795
 0.95208984 0.38036796 0.32265363 0.11843817 0.26166052 0.49575851
 0.49364056 0.80425296 0.55874164 0.00899457 0.82419947 0.59311287
 0.44116916 0.00971123 1.0138592  0.86341932 0.23832514 0.63029909
 0.89884673 0.50125137 0.84662573 0.50794017 0.51118545 0.43037142
 0.9116267  0.18447901 0.53365526 0.42189958 0.90385594 1.02271214
 0.09670414 0.67298105 1.0355557  0.01521793 0.90052302 0.98832484
 0.71350843 0.60064064 0.64942626 0.51816186 0.53787531 0.93612015]"
0.30078125,0.3046875,"[0.93047292 0.58432316 0.92824075 0.50024854 0.18716771 0.86512659
 0.45167991 0.13477413 0.60084695 0.74970151 0.05271252 0.08189599
 0.94701833 0.22223862 0.89429798 0.34535516 0.78530018 0.33127761
 0.95594018 0.37651762 0.32650397 0.12228851 0.26166052 0.49960885
 0.48979022 0.80040262 0.5548913  0.01284491 0.82034913 0.59696321
 0.4450195  0.00971123 1.01770954 0.85956898 0.2344748  0.63029909
 0.89499639 0.50125137 0.85047607 0.51179051 0.51503578 0.43037142
 0.90777636 0.18062867 0.53365526 0.42189958 0.90385594 1.02271214
 0.09670414 0.67298105 1.03170536 0.01136759 0.90437336 0.99217517
 0.70965809 0.60449098 0.6532766  0.5220122  0.53402497 0.93997049]"
0.357421875,0.314453125,"[ 0.96826285  0.58432316  0.92824075  0.46245861  0.14937778  0.82733666
  0.48946984  0.0969842   0.63863688  0.71191157  0.09050245  0.08189599
  0.98480826  0.26002855  0.93208791  0.34535516  0.74751025  0.33127761
  0.99373011  0.37651762  0.28871404  0.16007844  0.26166052  0.46181892
  0.52758015  0.76261269  0.5548913   0.05063484  0.85813906  0.55917328
  0.40722957 -0.02807871  1.05549947  0.82177905  0.27226473  0.66808902
  0.93278632  0.53904131  0.81268614  0.47400057  0.55282572  0.39258149
  0.94556629  0.14283874  0.57144519  0.45968951  0.94164587  1.06050207
  0.09670414  0.67298105  0.99391543 -0.02642234  0.94216329  0.99217517
  0.74744802  0.60449098  0.69106653  0.5220122   0.53402497  0.93997049]"
0.373046875,0.349609375,"[ 1.01583773  0.63189804  0.97581563  0.46245861  0.14937778  0.77976178
  0.44189496  0.04940932  0.63863688  0.66433669  0.13807733  0.0343211
  0.98480826  0.21245367  0.97966279  0.29778028  0.69993537  0.37885249
  0.99373011  0.37651762  0.24113916  0.11250356  0.3092354   0.46181892
  0.48000527  0.81018757  0.5548913   0.00305996  0.81056418  0.51159839
  0.45480445  0.01949618  1.00792459  0.86935393  0.31983961  0.66808902
  0.93278632  0.58661619  0.81268614  0.52157546  0.55282572  0.44015637
  0.89799141  0.09526386  0.52387031  0.41211463  0.89407099  1.10807695
  0.14427902  0.72055593  1.04149031 -0.07399722  0.98973817  0.99217517
  0.74744802  0.60449098  0.73864141  0.56958708  0.48645009  0.98754537]"
0.345703125,0.41796875,"[ 1.05803094  0.67409125  1.01800884  0.50465181  0.14937778  0.82195498
  0.44189496  0.04940932  0.59644367  0.62214349  0.09588412  0.07651431
  0.94261506  0.25464687  0.97966279  0.33997349  0.65774216  0.4210457
  1.03592332  0.41871083  0.28333236  0.11250356  0.2670422   0.46181892
  0.48000527  0.85238078  0.51269809  0.04525316  0.81056418  0.51159839
  0.49699765 -0.02269703  0.96573138  0.82716073  0.36203282  0.71028222
  0.97497953  0.62880939  0.77049293  0.56376866  0.59501892  0.44015637
  0.8557982   0.13745707  0.52387031  0.36992143  0.85187778  1.06588374
  0.14427902  0.72055593  1.08368352 -0.11619042  0.98973817  0.94998197
  0.78964123  0.56229777  0.69644821  0.61178028  0.44425688  0.98754537]"
0.44921875,0.443359375,"[ 1.05803094  0.67797807  1.01412201  0.50853864  0.15326461  0.82195498
  0.44189496  0.05329615  0.6003305   0.61825666  0.09977095  0.07262748
  0.94261506  0.25076004  0.97966279  0.33997349  0.65385533  0.41715887
  1.03203649  0.414824    0.27944554  0.11250356  0.2670422   0.45793209
  0.4838921   0.84849395  0.51658492  0.04136633  0.81445101  0.50771157
  0.49311082 -0.0188102   0.96961821  0.8232739   0.35814599  0.70639539
  0.97886636  0.62880939  0.77437976  0.56765549  0.59890575  0.43626954
  0.85968503  0.1413439   0.52387031  0.37380825  0.84799096  1.06199692
  0.14816585  0.72055593  1.08757034 -0.12007725  0.98973817  0.94609514
  0.78964123  0.5661846   0.69256138  0.60789346  0.44425688  0.98754537]"
0.419921875,0.40625,"[ 1.05645877  0.67955024  1.01412201  0.5101108   0.15169245  0.82352715
  0.44346712  0.05486831  0.6003305   0.61982882  0.09977095  0.07262748
  0.94104289  0.25233221  0.98123496  0.34154565  0.65228317  0.41873103
  1.03203649  0.41639616  0.27944554  0.11407572  0.26547004  0.45635993
  0.4838921   0.84849395  0.51501276  0.0429385   0.81287884  0.50771157
  0.49153866 -0.01723804  0.96804604  0.8232739   0.35657383  0.70796756
  0.97886636  0.63038156  0.7728076   0.56922765  0.60047791  0.43469738
  0.85968503  0.13977173  0.52229815  0.37223609  0.84956312  1.06356908
  0.14816585  0.72055593  1.08914251 -0.12007725  0.98816601  0.9476673
  0.79121339  0.56461244  0.69098921  0.60632129  0.44268472  0.9859732 ]"
0.38671875,0.419921875,"[ 1.08071123  0.70380269  0.98986956  0.5101108   0.1759449   0.79927469
  0.41921467  0.07912076  0.57607805  0.61982882  0.1240234   0.07262748
  0.91679044  0.22807976  0.95698251  0.34154565  0.67653562  0.39447858
  1.05628894  0.39214371  0.30369799  0.08982327  0.28972249  0.48061238
  0.50814455  0.8727464   0.53926521  0.01868605  0.81287884  0.50771157
  0.46728621 -0.01723804  0.96804604  0.8232739   0.35657383  0.68371511
  1.00311881  0.65463401  0.74855515  0.5934801   0.60047791  0.41044493
  0.83543258  0.16402418  0.4980457   0.34798364  0.84956312  1.03931663
  0.12391339  0.72055593  1.06489006 -0.1443297   1.01241846  0.9476673
  0.76696094  0.58886489  0.66673676  0.60632129  0.41843227  1.01022565]"
