Number of qubits: 7
Training set size: 512
Test set size: 512
Number of features: 10
Ansatz: ansatz14
Optimiser: <class 'qiskit.algorithms.optimizers.spsa.SPSA'>
Perturbation dimensions: 75
Training accuracy,Test accuracy,Parameters
0.150390625,0.12890625,"[ 0.833227    0.20738894  0.26421697  0.15947918 -0.01382996  0.17557182
  0.85879657  0.09977024  0.19629174  0.47245046  0.07703863  0.06018536
  0.9889334   0.92361358  0.04769833  0.0047672   0.56640733  0.44860486
  0.69031155  0.29897331  0.80128366  0.23191219  0.66461777  0.77843466
  0.74159908  0.32353259  0.96102031  0.47963606  0.49923653  0.43059839
  0.50767833  0.07974803  0.39512588  0.00899604  0.6155183   0.33465872
  0.3483253   0.16000441  0.57422408  0.65150285  0.20905001  0.39292061
  0.46933577  0.59562602  0.75592419  0.02898897  0.30907773  0.46494263
  0.84085629  0.72262589  0.88087242  0.04677714  0.71104444  0.63296432
  0.36379126  0.91444685  0.57613033  0.35829084  0.50523092  0.66617753
  0.09712331  0.41522086  0.98007705  0.8249875   0.61476204  0.49534482
  0.86777243  0.60946156  0.59877376  0.43403143  0.19040252  0.08354901
  0.34244883  0.42975166  0.91312173  0.07510073  0.40207275  0.75065792
  0.23935353  0.16873648  0.04224192  0.19352305  0.62533118  0.29163606
  0.48733667  0.76577275  0.25588733  0.28459211  0.98100712  0.37077582
  0.74615221  0.3324054   0.6009732   0.41003411  0.20578801  0.86374766
  0.2281372   0.02405749  0.81642467  0.54323192]"
0.271484375,0.265625,"[ 0.80970958  0.20738894  0.24069954  0.15947918  0.00968746  0.17557182
  0.83527915  0.12328767  0.19629174  0.49596789  0.10055606  0.06018536
  1.01245083  0.90009615  0.07121576  0.0047672   0.58992476  0.42508744
  0.66679412  0.32249074  0.82480109  0.25542961  0.66461777  0.75491723
  0.7651165   0.32353259  0.96102031  0.45611863  0.52275396  0.40708096
  0.53119575  0.10326546  0.39512588 -0.01452139  0.59200087  0.35817615
  0.37184273  0.18352184  0.59774151  0.62798543  0.23256744  0.41643803
  0.4928532   0.57210859  0.75592419  0.0525064   0.30907773  0.48846006
  0.86437372  0.74614332  0.90438984  0.07029457  0.71104444  0.60944689
  0.34027384  0.93796427  0.59964776  0.33477342  0.52874835  0.6426601
  0.09712331  0.41522086  0.95655962  0.84850493  0.59124461  0.49534482
  0.844255    0.63297898  0.57525633  0.43403143  0.16688509  0.08354901
  0.34244883  0.40623423  0.8896043   0.09861816  0.42559018  0.72714049
  0.2158361   0.16873648  0.06575934  0.17000563  0.64884861  0.31515349
  0.51085409  0.76577275  0.2323699   0.28459211  0.9574897   0.39429324
  0.74615221  0.30888797  0.6009732   0.43355153  0.18227059  0.84023023
  0.20461978  0.04757492  0.79290724  0.54323192]"
0.35546875,0.35546875,"[ 0.80970958  0.20356462  0.23687522  0.1633035   0.01351178  0.17939614
  0.83527915  0.12328767  0.20011605  0.49979221  0.10055606  0.06400968
  1.01245083  0.90392047  0.07121576  0.00859152  0.59374907  0.42126312
  0.66679412  0.32631505  0.82480109  0.25925393  0.66844209  0.75491723
  0.76129219  0.3273569   0.95719599  0.45229431  0.52657827  0.41090528
  0.53502007  0.10708978  0.39130156 -0.01834571  0.59200087  0.36200046
  0.37566704  0.18352184  0.59391719  0.62416111  0.23256744  0.41643803
  0.49667752  0.57593291  0.7597485   0.04868208  0.30525342  0.48846006
  0.86054941  0.742319    0.90821416  0.06647025  0.71104444  0.61327121
  0.34409815  0.93796427  0.59582344  0.33859773  0.53257267  0.6426601
  0.10094763  0.41904518  0.95273531  0.84850493  0.58742029  0.4915205
  0.84807932  0.6368033   0.57908065  0.43020712  0.16306077  0.08737333
  0.34244883  0.41005855  0.8896043   0.09861816  0.42941449  0.72331618
  0.21966042  0.16491216  0.06958366  0.17382994  0.64502429  0.31132917
  0.51467841  0.76194844  0.22854559  0.28076779  0.95366538  0.39046893
  0.74997653  0.30506366  0.59714888  0.43737585  0.1860949   0.84023023
  0.20461978  0.04757492  0.79290724  0.54705624]"
0.341796875,0.388671875,"[ 0.80970958  0.20356462  0.26790545  0.1633035   0.044542    0.17939614
  0.83527915  0.15431789  0.23114627  0.46876198  0.06952584  0.03297946
  0.98142061  0.93495069  0.07121576 -0.0224387   0.56271885  0.45229334
  0.6357639   0.29528483  0.79377087  0.22822371  0.66844209  0.75491723
  0.73026196  0.35838712  0.98822621  0.48332454  0.52657827  0.37987506
  0.53502007  0.13812     0.36027134 -0.04937593  0.6230311   0.39303068
  0.37566704  0.15249162  0.56288697  0.62416111  0.23256744  0.44746825
  0.4656473   0.54490269  0.72871828  0.07971231  0.2742232   0.48846006
  0.89157963  0.71128878  0.87718394  0.06647025  0.68001421  0.64430143
  0.37512837  0.93796427  0.62685366  0.36962796  0.50154245  0.67369033
  0.10094763  0.38801496  0.92170508  0.8174747   0.61845051  0.52255072
  0.8170491   0.66783352  0.54805042  0.46123734  0.13203055  0.08737333
  0.37347905  0.37902833  0.92063453  0.06758794  0.42941449  0.69228595
  0.25069064  0.13388194  0.03855344  0.20486016  0.61399407  0.3423594
  0.54570863  0.76194844  0.19751536  0.31179801  0.95366538  0.39046893
  0.71894631  0.33609388  0.56611866  0.40634563  0.21712513  0.80920001
  0.20461978  0.04757492  0.82393746  0.54705624]"
0.3984375,0.41015625,"[ 8.09709577e-01  2.25509901e-01  2.89850724e-01  1.85248779e-01
  2.25967231e-02  1.57450859e-01  8.13333867e-01  1.54317890e-01
  2.09200995e-01  4.46816705e-01  9.14711189e-02  5.49247364e-02
  9.59475331e-01  9.13005413e-01  4.92704769e-02 -4.93422232e-04
  5.40773574e-01  4.52293341e-01  6.57709180e-01  2.73339552e-01
  7.93770869e-01  2.06278430e-01  6.46496807e-01  7.76862512e-01
  7.30261965e-01  3.58387124e-01  1.01017149e+00  5.05269815e-01
  5.26578274e-01  3.79875058e-01  5.56965348e-01  1.60065277e-01
  3.38326062e-01 -2.74306502e-02  6.23031097e-01  4.14975962e-01
  3.97612322e-01  1.30546340e-01  5.84832248e-01  6.24161110e-01
  2.54512720e-01  4.25522976e-01  4.43702018e-01  5.22957407e-01
  7.06773004e-01  1.01657585e-01  2.96168474e-01  4.66514779e-01
  8.91579627e-01  7.33234061e-01  8.55238661e-01  6.64702489e-02
  7.01959492e-01  6.22356152e-01  3.53183096e-01  9.59909553e-01
  6.26853664e-01  3.47682677e-01  5.23487724e-01  6.51745047e-01
  1.00947628e-01  3.66069678e-01  9.43650363e-01  8.39419983e-01
  5.96505236e-01  5.44496000e-01  8.17049099e-01  6.67833521e-01
  5.26105145e-01  4.83182617e-01  1.53975830e-01  6.54280476e-02
  3.73479053e-01  3.57083047e-01  8.98689248e-01  6.75879373e-02
  4.51359773e-01  6.92285954e-01  2.28745361e-01  1.33881937e-01
  6.04987156e-02  1.82914886e-01  5.92048791e-01  3.20414118e-01
  5.67653912e-01  7.61948438e-01  2.19460642e-01  3.11798014e-01
  9.53665379e-01  3.68523649e-01  7.40891587e-01  3.14148600e-01
  5.66118662e-01  4.28290906e-01  2.17125126e-01  7.87254728e-01
  2.26565054e-01  6.95201943e-02  8.01992184e-01  5.25110957e-01]"
0.4296875,0.396484375,"[ 0.80970958  0.18166589  0.33369473  0.18524878 -0.02124729  0.20129487
  0.76948986  0.1981619   0.20920099  0.40297269  0.09147112  0.09876875
  0.91563132  0.95684942  0.09311449  0.04335059  0.54077357  0.49613735
  0.70155319  0.22949554  0.83761488  0.16243442  0.69034082  0.7330185
  0.68641795  0.40223113  1.0540155   0.4614258   0.57042228  0.42371907
  0.55696535  0.20390929  0.33832606 -0.02743065  0.57918709  0.37113195
  0.44145633  0.08670233  0.62867626  0.5803171   0.21066871  0.38167897
  0.48754603  0.52295741  0.706773    0.10165758  0.34001248  0.42267077
  0.84773562  0.68939005  0.89908267  0.11031426  0.65811548  0.66620016
  0.39702711  0.91606554  0.62685366  0.30383867  0.56733173  0.65174505
  0.14479164  0.32222567  0.89980635  0.79557597  0.64034925  0.544496
  0.77320509  0.71167753  0.56994916  0.52702663  0.19781984  0.06542805
  0.32963504  0.40092706  0.85484524  0.11143195  0.40751576  0.69228595
  0.18490135  0.09003793  0.01665471  0.2267589   0.59204879  0.32041412
  0.5238099   0.76194844  0.17561663  0.267954    0.95366538  0.41236766
  0.7847356   0.27030459  0.52227465  0.42829091  0.21712513  0.78725473
  0.18272104  0.1133642   0.80199218  0.52511096]"
0.44921875,0.4609375,"[ 0.78550066  0.15745698  0.35790365  0.16103986 -0.02124729  0.20129487
  0.74528094  0.1981619   0.23340991  0.42718161  0.11568003  0.09876875
  0.91563132  0.93264051  0.09311449  0.01914167  0.56498249  0.52034627
  0.67734428  0.25370446  0.81340596  0.18664333  0.71454973  0.75722742
  0.66220904  0.37802222  1.07822442  0.48563472  0.54621337  0.39951015
  0.53275643  0.17970037  0.31411715 -0.00322174  0.55497817  0.34692304
  0.44145633  0.08670233  0.60446734  0.60452601  0.1864598   0.35747005
  0.51175494  0.54716632  0.706773    0.10165758  0.31580357  0.44687968
  0.87194453  0.66518114  0.92329159  0.11031426  0.6823244   0.69040908
  0.37281819  0.94027446  0.62685366  0.30383867  0.54312282  0.65174505
  0.16900055  0.29801675  0.89980635  0.79557597  0.64034925  0.56870491
  0.77320509  0.68746862  0.59415807  0.52702663  0.17361093  0.06542805
  0.30542613  0.42513597  0.83063632  0.08722303  0.40751576  0.69228595
  0.16069244  0.11424684  0.04086362  0.25096781  0.61625771  0.32041412
  0.54801882  0.73773952  0.15140772  0.24374509  0.97787429  0.43657657
  0.76052668  0.2945135   0.52227465  0.45249982  0.24133404  0.78725473
  0.15851213  0.08915529  0.8262011   0.50090204]"
0.46875,0.416015625,"[ 0.75894968  0.18400795  0.33135267  0.16103986  0.00530369  0.22784585
  0.71872996  0.1981619   0.25996089  0.40063063  0.11568003  0.12531973
  0.9421823   0.95919149  0.11966547 -0.00740931  0.59153347  0.54689724
  0.70389525  0.28025543  0.83995694  0.16009236  0.68799875  0.73067644
  0.68876002  0.4045732   1.1047754   0.48563472  0.57276435  0.42606113
  0.55930741  0.20625135  0.34066813 -0.00322174  0.58152915  0.32037206
  0.44145633  0.11325331  0.63101832  0.60452601  0.1864598   0.33091907
  0.53830592  0.52061534  0.68022202  0.07510661  0.31580357  0.44687968
  0.87194453  0.69173211  0.89674061  0.13686524  0.6823244   0.69040908
  0.37281819  0.91372348  0.65340464  0.30383867  0.5696738   0.65174505
  0.14244957  0.32456773  0.87325537  0.79557597  0.61379827  0.54215394
  0.79975607  0.7140196   0.59415807  0.55357761  0.14705995  0.09197903
  0.27887515  0.39858499  0.83063632  0.06067205  0.38096478  0.71883693
  0.18724341  0.11424684  0.04086362  0.22441683  0.61625771  0.29386314
  0.52146784  0.7642905   0.12485674  0.21719411  0.95132332  0.41002559
  0.78707766  0.32106448  0.49572367  0.4790508   0.24133404  0.78725473
  0.13196115  0.08915529  0.79965012  0.52745302]"
0.48046875,0.44921875,"[ 0.74959367  0.17465195  0.34070868  0.15168386  0.0146597   0.21848984
  0.70937395  0.18880589  0.25060488  0.40998664  0.11568003  0.13467573
  0.9421823   0.95919149  0.11030946 -0.01676531  0.60088948  0.55625325
  0.70389525  0.27089943  0.84931295  0.15073635  0.69735476  0.73067644
  0.69811603  0.41392921  1.1047754   0.47627871  0.58212036  0.41670512
  0.5499514   0.19689534  0.34066813 -0.01257775  0.59088516  0.31101605
  0.43210032  0.12260932  0.64037433  0.61388202  0.17710379  0.32156306
  0.52894991  0.52997135  0.68957803  0.0657506   0.31580357  0.43752367
  0.87194453  0.68237611  0.90609662  0.13686524  0.69168041  0.69040908
  0.3821742   0.92307949  0.66276065  0.29448266  0.57902981  0.64238904
  0.15180558  0.33392374  0.87325537  0.78621996  0.62315428  0.55150994
  0.79975607  0.7140196   0.59415807  0.55357761  0.15641596  0.10133504
  0.28823116  0.407941    0.82128031  0.06067205  0.37160877  0.71883693
  0.19659942  0.11424684  0.03150761  0.21506082  0.62561372  0.28450713
  0.51211183  0.7642905   0.12485674  0.22655012  0.96067932  0.40066959
  0.78707766  0.31170847  0.50507968  0.4790508   0.24133404  0.79661074
  0.12260514  0.07979928  0.79965012  0.53680903]"
0.4609375,0.466796875,"[ 0.77012976  0.19518803  0.36124477  0.17221994 -0.00587639  0.19795375
  0.72991004  0.20934198  0.23006879  0.43052273  0.09514395  0.11413965
  0.9421823   0.97972757  0.08977337  0.00377077  0.58035339  0.57678934
  0.68335917  0.29143551  0.82877687  0.17127243  0.67681868  0.71014035
  0.69811603  0.43446529  1.08423931  0.45574262  0.56158427  0.43724121
  0.5499514   0.19689534  0.32013204 -0.03311383  0.57034907  0.29047996
  0.43210032  0.14314541  0.61983824  0.61388202  0.19763987  0.30102698
  0.549486    0.50943526  0.71011412  0.04521451  0.29526748  0.45805976
  0.85140844  0.66184002  0.88556053  0.13686524  0.67114432  0.69040908
  0.3821742   0.94361558  0.68329674  0.29448266  0.55849372  0.64238904
  0.17234167  0.31338765  0.89379146  0.78621996  0.64369036  0.55150994
  0.77921998  0.7140196   0.59415807  0.57411369  0.15641596  0.10133504
  0.26769507  0.38740492  0.80074423  0.04013597  0.39214486  0.69830085
  0.21713551  0.11424684  0.03150761  0.23559691  0.62561372  0.28450713
  0.53264791  0.74375442  0.14539283  0.24708621  0.96067932  0.42120567
  0.80761375  0.31170847  0.52561577  0.49958689  0.24133404  0.81714682
  0.10206905  0.07979928  0.77911403  0.51627294]"
