Layers: 4
"Nodes: [256, 256, 128, 128]"
NN: 7
Activation function: softplus
Training accuracy,Test accuracy
0.7318666577339172,0.8321999907493591
0.8508999943733215,0.8539999723434448
0.866683304309845,0.8461999893188477
0.8747333288192749,0.8547000288963318
0.882183313369751,0.8657000064849854
0.8867166638374329,0.8712000250816345
0.8919000029563904,0.8682000041007996
0.8964999914169312,0.8752999901771545
0.9002833366394043,0.8769000172615051
0.9027666449546814,0.8790000081062317
0.9057833552360535,0.878000020980835
0.9090166687965393,0.8847000002861023
0.9122666716575623,0.8833000063896179
0.915149986743927,0.8841000199317932
0.9173499941825867,0.8859000205993652
0.9172666668891907,0.879800021648407
0.9212999939918518,0.8845000267028809
0.923466682434082,0.8870000243186951
0.925083339214325,0.8865000009536743
0.9263666868209839,0.885200023651123
0.9278500080108643,0.8881999850273132
0.9302666783332825,0.8779000043869019
0.9324333071708679,0.8876000046730042
0.9334333539009094,0.8848000168800354
0.9353333115577698,0.8895999789237976
0.9367499947547913,0.8859999775886536
0.9378666877746582,0.8845999836921692
0.9380000233650208,0.8892999887466431
0.9395666718482971,0.8924999833106995
0.9408833384513855,0.8931999802589417
0.9426166415214539,0.8896999955177307
0.9435166716575623,0.8891000151634216
0.9434000253677368,0.8914999961853027
0.9462166428565979,0.8847000002861023
0.9457499980926514,0.8959000110626221
0.9473999738693237,0.8938000202178955
0.9474166631698608,0.8912000060081482
0.9490333199501038,0.8948000073432922
0.9499499797821045,0.8877999782562256
0.9506000280380249,0.8892999887466431
0.9520333409309387,0.896399974822998
0.951449990272522,0.895799994468689
0.9532999992370605,0.8950999975204468
0.9531333446502686,0.8949999809265137
0.9538999795913696,0.8916000127792358
0.9546166658401489,0.8920999765396118
0.9562666416168213,0.8970999717712402
0.9555000066757202,0.8962000012397766
0.9554166793823242,0.8902999758720398
0.9575999975204468,0.8942999839782715
