Layers: 3
"Nodes: [784, 128, 64]"
NN: 6
Activation function: softplus
Training accuracy,Test accuracy
0.7975833415985107,0.8501999974250793
0.8575000166893005,0.8562999963760376
0.8725166916847229,0.8665000200271606
0.8829666376113892,0.8682000041007996
0.888450026512146,0.8711000084877014
0.8946166634559631,0.8652999997138977
0.8982666730880737,0.8761000037193298
0.9042999744415283,0.881600022315979
0.9084833264350891,0.8822000026702881
0.9118499755859375,0.8734999895095825
0.9126499891281128,0.8885999917984009
0.9174166917800903,0.8898000121116638
0.9196000099182129,0.8917999863624573
0.9221000075340271,0.8885999917984009
0.9247999787330627,0.8917999863624573
0.9265666604042053,0.8927000164985657
0.9290500283241272,0.8838000297546387
0.9314000010490417,0.8876000046730042
0.9333500266075134,0.8906999826431274
0.9352499842643738,0.8884999752044678
0.9358000159263611,0.888700008392334
0.9388999938964844,0.8945000171661377
0.9405333399772644,0.8937000036239624
0.9419333338737488,0.8925999999046326
0.943149983882904,0.890500009059906
0.944016695022583,0.8950999975204468
0.9456166625022888,0.8840000033378601
0.947433352470398,0.8988999724388123
0.9477999806404114,0.8921999931335449
0.949733316898346,0.8944000005722046
0.9503833055496216,0.8956000208854675
0.9516833424568176,0.8927000164985657
0.9531999826431274,0.8906000256538391
0.9531499743461609,0.8927000164985657
0.9550999999046326,0.8953999876976013
0.9556499719619751,0.895799994468689
0.956333339214325,0.8962000012397766
0.9572666883468628,0.8967999815940857
0.9585333466529846,0.8938000202178955
0.9584166407585144,0.891700029373169
0.9599666595458984,0.8938000202178955
0.9602833390235901,0.8937000036239624
0.9602000117301941,0.8917999863624573
0.9606000185012817,0.8949000239372253
0.9619166851043701,0.8999999761581421
0.9626333117485046,0.8896999955177307
0.9614333510398865,0.8920000195503235
0.9630500078201294,0.8974000215530396
0.9642333388328552,0.8952999711036682
0.9630500078201294,0.8859999775886536
