Layers: 1
Nodes: [784]
NN: 2
Activation function: softplus
Training accuracy,Test accuracy
0.8167166709899902,0.830299973487854
0.8593999743461609,0.8501999974250793
0.8730166554450989,0.8661999702453613
0.8829833269119263,0.8737999796867371
0.8913000226020813,0.8766999840736389
0.897183358669281,0.8726999759674072
0.9011499881744385,0.8809999823570251
0.9067833423614502,0.8826000094413757
0.9100000262260437,0.8773999810218811
0.9147166609764099,0.8899999856948853
0.9172000288963318,0.8888000249862671
0.9218666553497314,0.8881999850273132
0.9244666695594788,0.8895999789237976
0.9260166883468628,0.8873999714851379
0.929099977016449,0.8823000192642212
0.9324666857719421,0.892799973487854
0.9337999820709229,0.8813999891281128
0.9353833198547363,0.8881000280380249
0.9386333227157593,0.8881000280380249
0.9393500089645386,0.8924000263214111
0.9398999810218811,0.8892999887466431
0.9426833391189575,0.8924999833106995
0.9443166851997375,0.8956000208854675
0.9463833570480347,0.890500009059906
0.9475833177566528,0.8980000019073486
0.9491166472434998,0.8981999754905701
0.9501500129699707,0.8938999772071838
0.9505833387374878,0.8906000256538391
0.9506000280380249,0.8913000226020813
0.953000009059906,0.8870999813079834
0.9539333581924438,0.8960999846458435
0.9538666605949402,0.8934000134468079
0.9556999802589417,0.890999972820282
0.9556166529655457,0.8956000208854675
0.9554833173751831,0.8960999846458435
0.9573666453361511,0.8952000141143799
0.9580166935920715,0.8913000226020813
0.9598166942596436,0.8913000226020813
0.9577333331108093,0.8945000171661377
0.9603000283241272,0.8962000012397766
0.9606000185012817,0.887499988079071
0.9603000283241272,0.8945000171661377
0.9611999988555908,0.892300009727478
0.9620166420936584,0.8906000256538391
0.9624999761581421,0.8914999961853027
0.9633333086967468,0.8949000239372253
0.9644833207130432,0.8883000016212463
0.9652000069618225,0.8974000215530396
0.9638166427612305,0.8992999792098999
0.9655166864395142,0.8906999826431274
