Layers: 2
"Nodes: [256, 128]"
NN: 3
Activation function: softplus
Training accuracy,Test accuracy
0.8074166774749756,0.843999981880188
0.8588666915893555,0.8600000143051147
0.8730666637420654,0.8554999828338623
0.8812000155448914,0.8708999752998352
0.8873833417892456,0.8754000067710876
0.8926833271980286,0.8741000294685364
0.8967166543006897,0.8769000172615051
0.9004833102226257,0.8824999928474426
0.9044666886329651,0.8844000101089478
0.9095666408538818,0.8812000155448914
0.911383330821991,0.879800021648407
0.9141499996185303,0.8873000144958496
0.9180333614349365,0.8830999732017517
0.9205166697502136,0.8863999843597412
0.9234833121299744,0.8802000284194946
0.926716685295105,0.8881999850273132
0.9289166927337646,0.8862000107765198
0.9297999739646912,0.8813999891281128
0.9317333102226257,0.8902999758720398
0.934149980545044,0.8847000002861023
0.9362166523933411,0.8901000022888184
0.9373666644096375,0.8885999917984009
0.9394500255584717,0.8889999985694885
0.9418500065803528,0.8930000066757202
0.9423999786376953,0.8959000110626221
0.9449499845504761,0.886900007724762
0.9463666677474976,0.8876000046730042
0.9469000101089478,0.8938000202178955
0.9480666518211365,0.8903999924659729
0.9498000144958496,0.8920999765396118
0.9505666494369507,0.8838000297546387
0.9513000249862671,0.8942000269889832
0.9528166651725769,0.8944000005722046
0.9542833566665649,0.896399974822998
0.9557666778564453,0.8901000022888184
0.9567000269889832,0.8931000232696533
0.9571999907493591,0.8942000269889832
0.9576166868209839,0.890999972820282
0.9585000276565552,0.8921999931335449
0.9605000019073486,0.8955000042915344
0.960349977016449,0.8952999711036682
0.960349977016449,0.892799973487854
0.9610166549682617,0.8956999778747559
0.9620833396911621,0.8912000060081482
0.9631666541099548,0.8974999785423279
0.9642666578292847,0.8909000158309937
0.9655500054359436,0.892300009727478
0.9647166728973389,0.8939999938011169
0.9658833146095276,0.8935999870300293
0.9652500152587891,0.894599974155426
