Layers: 3
"Nodes: [256, 256, 128]"
NN: 5
Activation function: softplus
Training accuracy,Test accuracy
0.7870166897773743,0.838699996471405
0.8573833107948303,0.8424999713897705
0.8698999881744385,0.8628000020980835
0.8811500072479248,0.8540999889373779
0.8860333561897278,0.8666999936103821
0.8909666538238525,0.8596000075340271
0.896316647529602,0.8805000185966492
0.9005333185195923,0.8780999779701233
0.902899980545044,0.8809999823570251
0.9064833521842957,0.8797000050544739
0.9100333452224731,0.8873999714851379
0.9139333367347717,0.883400022983551
0.9148499965667725,0.8784000277519226
0.9185500144958496,0.8885999917984009
0.9204166531562805,0.8909000158309937
0.9217166900634766,0.8883000016212463
0.9248666763305664,0.888700008392334
0.9277499914169312,0.8881999850273132
0.9290000200271606,0.8866000175476074
0.9307000041007996,0.8934999704360962
0.932699978351593,0.8938000202178955
0.9346833229064941,0.8925999999046326
0.9365833401679993,0.8931000232696533
0.9379666447639465,0.8924000263214111
0.9401000142097473,0.892300009727478
0.9408000111579895,0.8937000036239624
0.9421666860580444,0.8894000053405762
0.9430500268936157,0.8939999938011169
0.9453166723251343,0.8946999907493591
0.9464666843414307,0.8876000046730042
0.9480000138282776,0.8878999948501587
0.9488166570663452,0.8913000226020813
0.9510833621025085,0.8883000016212463
0.9523166418075562,0.8931999802589417
0.9525499939918518,0.8921999931335449
0.9519000053405762,0.8899999856948853
0.9533833265304565,0.8877000212669373
0.9549000263214111,0.8931999802589417
0.9556499719619751,0.8931999802589417
0.9571166634559631,0.89410001039505
0.9583500027656555,0.8902000188827515
0.9571499824523926,0.895799994468689
0.9589166641235352,0.8955000042915344
0.9591666460037231,0.8966000080108643
0.9599999785423279,0.8920999765396118
0.9609500169754028,0.8931000232696533
0.9611666798591614,0.8913000226020813
0.9613000154495239,0.8931999802589417
0.9630833268165588,0.8881000280380249
0.963366687297821,0.8924000263214111
