Number of qubits: 5
Training set size: 512
Test set size: 512
Number of features: 10
Ansatz: ansatz14
Optimiser: <class 'qiskit.algorithms.optimizers.spsa.SPSA'>
Perturbation dimensions: 30
Training accuracy,Test accuracy,Parameters
0.216796875,0.19921875,"[0.84077745 0.57517646 0.37725388 0.55587765 0.67851796 0.13487725
 0.87509473 0.56303231 0.63902022 0.03624813 0.77577055 0.32350185
 0.68784996 1.02682076 0.90372378 0.54604336 0.7960082  0.46611381
 0.65302479 0.58191366 0.66033678 0.12576778 0.80561356 0.92985233
 0.77518459 0.9934494  0.58357875 0.07195951 0.18183278 0.63129425
 0.63032166 0.97239502 0.84670509 0.78565937 0.06651126 0.89592985
 0.66124619 0.50662532 0.13762927 0.79023104]"
0.30859375,0.302734375,"[0.84077745 0.57517646 0.34990376 0.55587765 0.70586808 0.10752713
 0.87509473 0.53568219 0.63902022 0.06359825 0.80312067 0.29615173
 0.71520008 1.02682076 0.9310739  0.51869324 0.76865808 0.43876369
 0.62567467 0.60926378 0.66033678 0.1531179  0.83296368 0.90250221
 0.74783447 0.9934494  0.58357875 0.09930963 0.2091829  0.65864437
 0.65767178 0.97239502 0.81935497 0.81300949 0.03916114 0.86857973
 0.63389607 0.53397544 0.11027915 0.81758116]"
0.328125,0.31640625,"[0.86638231 0.57517646 0.34990376 0.53027279 0.68026321 0.10752713
 0.84948987 0.51007733 0.63902022 0.03799339 0.82872553 0.29615173
 0.74080494 1.0012159  0.95667876 0.49308838 0.74305322 0.41315883
 0.65127953 0.63486864 0.63473192 0.12751304 0.83296368 0.87689735
 0.72222961 1.01905426 0.55797389 0.12491449 0.18357804 0.63303951
 0.63206692 0.99799988 0.81935497 0.81300949 0.06476601 0.86857973
 0.65950093 0.5595803  0.08467429 0.81758116]"
0.375,0.361328125,"[0.90219332 0.61098747 0.34990376 0.53027279 0.68026321 0.07171612
 0.88530088 0.51007733 0.60320921 0.00218238 0.86453654 0.29615173
 0.77661596 0.96540489 0.92086775 0.52889939 0.70724221 0.44896984
 0.65127953 0.59905763 0.63473192 0.16332405 0.83296368 0.84108634
 0.6864186  1.05486528 0.52216288 0.1607255  0.14776703 0.5972285
 0.5962559  1.03381089 0.78354396 0.81300949 0.02895499 0.86857973
 0.69531194 0.59539131 0.04886328 0.85339217]"
0.384765625,0.41015625,"[ 0.90219332  0.63684578  0.32404545  0.53027279  0.65440491  0.09757443
  0.85944257  0.48421902  0.5773509  -0.02367593  0.83867823  0.27029342
  0.75075765  0.93954658  0.92086775  0.5547577   0.6813839   0.42311153
  0.67713784  0.62491594  0.60887361  0.18918236  0.83296368  0.84108634
  0.7122769   1.08072358  0.52216288  0.13486719  0.17362533  0.57137019
  0.62211421  1.00795258  0.78354396  0.81300949  0.02895499  0.84272142
  0.66945363  0.569533    0.04886328  0.82753386]"
0.37890625,0.42578125,"[ 0.90219332  0.70498039  0.32404545  0.59840739  0.72253951  0.09757443
  0.79130797  0.41608441  0.6454855  -0.09181054  0.90681284  0.33842803
  0.81889225  0.87141197  0.85273315  0.48662309  0.61324929  0.42311153
  0.67713784  0.55678133  0.67700822  0.12104776  0.90109829  0.90922094
  0.6441423   1.14885819  0.52216288  0.2030018   0.24175994  0.50323559
  0.69024882  1.07608718  0.85167857  0.81300949  0.0970896   0.77458682
  0.66945363  0.569533   -0.01927132  0.82753386]"
0.384765625,0.390625,"[ 0.90219332  0.59767721  0.43134863  0.49110421  0.61523633  0.20487761
  0.89861115  0.52338759  0.53818232 -0.19911372  0.79950966  0.23112485
  0.71158907  0.97871515  0.96003633  0.37931991  0.50594611  0.53041471
  0.78444102  0.66408451  0.7843114   0.12104776  0.90109829  0.80191777
  0.53683912  1.04155501  0.52216288  0.2030018   0.24175994  0.39593241
  0.58294564  1.07608718  0.95898175  0.92031267  0.0970896   0.77458682
  0.56215045  0.67683618 -0.01927132  0.93483704]"
0.40234375,0.39453125,"[ 0.89498557  0.60488497  0.42414087  0.48389646  0.61523633  0.20487761
  0.9058189   0.52338759  0.54539008 -0.20632148  0.79950966  0.2383326
  0.71879683  0.97150739  0.95282857  0.37211216  0.50594611  0.53041471
  0.77723326  0.67129227  0.79151915  0.12825551  0.90830604  0.80912552
  0.52963136  1.03434725  0.52216288  0.2030018   0.24175994  0.40314016
  0.5901534   1.07608718  0.95177399  0.91310491  0.10429736  0.78179457
  0.56935821  0.68404394 -0.01206357  0.9420448 ]"
0.396484375,0.40234375,"[ 0.90586893  0.60488497  0.43502423  0.49477982  0.60435297  0.20487761
  0.91670226  0.53427095  0.55627344 -0.20632148  0.81039302  0.22744924
  0.70791347  0.96062403  0.96371193  0.37211216  0.50594611  0.53041471
  0.78811662  0.67129227  0.78063579  0.13913887  0.9191894   0.79824216
  0.518748    1.04523061  0.53304624  0.2030018   0.24175994  0.3922568
  0.57927004  1.06520382  0.94089063  0.90222155  0.11518072  0.79267793
  0.56935821  0.6949273  -0.00118021  0.93116144]"
0.392578125,0.392578125,"[ 0.88302949  0.58204553  0.4121848   0.51761925  0.60435297  0.18203817
  0.89386283  0.51143152  0.53343401 -0.20632148  0.81039302  0.25028868
  0.70791347  0.96062403  0.98655136  0.39495159  0.48310668  0.55325414
  0.81095605  0.6941317   0.78063579  0.11629944  0.94202884  0.8210816
  0.54158744  1.04523061  0.5102068   0.22584123  0.26459937  0.3922568
  0.57927004  1.04236439  0.96373006  0.90222155  0.13802015  0.7698385
  0.54651878  0.67208786  0.02165922  0.90832201]"
