Number of qubits: 5
Training set size: 512
Test set size: 512
Number of features: 10
Ansatz: ansatz14
Optimiser: <class 'qiskit.algorithms.optimizers.spsa.SPSA'>
Perturbation dimensions: 15
Training accuracy,Test accuracy,Parameters
0.166015625,0.150390625,"[0.10033981 0.34188638 0.65095146 0.68333935 0.96414714 0.04604236
 0.53193804 0.30393339 0.20942954 0.66671423 0.15811239 0.64065962
 0.64094582 0.82578718 0.97517505 0.43625457 0.14248162 0.98565276
 0.25026476 0.53522316]"
0.2421875,0.287109375,"[0.10033981 0.34188638 0.65095146 0.70255576 0.98336354 0.06525876
 0.51272164 0.30393339 0.22864595 0.64749783 0.13889598 0.65987602
 0.66016222 0.82578718 0.99439146 0.45547097 0.12326522 0.96643636
 0.26948116 0.51600676]"
0.35546875,0.369140625,"[0.10033981 0.30988886 0.61895394 0.70255576 0.98336354 0.03326124
 0.48072412 0.27193587 0.26064347 0.61550031 0.1708935  0.62787851
 0.66016222 0.8577847  1.02638898 0.42347345 0.15526274 0.99843388
 0.26948116 0.54800428]"
0.361328125,0.38671875,"[0.13294762 0.27728105 0.65156175 0.70255576 0.98336354 0.03326124
 0.44811631 0.23932806 0.29325127 0.61550031 0.20350131 0.66048631
 0.69277003 0.82517689 1.05899679 0.45608126 0.15526274 0.96582607
 0.23687335 0.51539647]"
0.3671875,0.388671875,"[0.1431882  0.28752163 0.66180233 0.70255576 0.97312296 0.02302066
 0.44811631 0.24956864 0.30349186 0.62574089 0.19326073 0.6707269
 0.69277003 0.81493631 1.06923737 0.45608126 0.14502216 0.97606665
 0.24711393 0.51539647]"
0.3125,0.3671875,"[0.16015354 0.28752163 0.64483699 0.70255576 0.9900883  0.00605532
 0.43115097 0.2326033  0.32045719 0.64270623 0.21022607 0.6707269
 0.70973537 0.81493631 1.05227203 0.4730466  0.12805682 0.99303199
 0.26407927 0.51539647]"
0.212890625,0.26953125,"[ 0.18881016  0.31617825  0.67349362  0.73121238  0.9900883  -0.0226013
  0.4598076   0.26125992  0.32045719  0.61404961  0.21022607  0.69938352
  0.70973537  0.78627969  1.02361541  0.50170322  0.09940019  1.02168861
  0.26407927  0.48673984]"
0.212890625,0.234375,"[ 0.17606579  0.31617825  0.68623798  0.73121238  1.00283266 -0.00985693
  0.44706323  0.24851556  0.33320156  0.61404961  0.1974817   0.71212789
  0.696991    0.78627969  1.03635977  0.51444759  0.09940019  1.00894425
  0.2513349   0.47399548]"
0.203125,0.224609375,"[ 0.1806993   0.31617825  0.68160448  0.72657888  0.99819916 -0.00985693
  0.44706323  0.25314906  0.32856806  0.61868311  0.2021152   0.71676139
  0.696991    0.78627969  1.03172627  0.50981409  0.1040337   1.01357775
  0.2467014   0.46936198]"
0.203125,0.21484375,"[ 0.20334155  0.293536    0.70424674  0.74922114  0.9755569  -0.00985693
  0.44706323  0.27579132  0.35121032  0.59604085  0.22475746  0.71676139
  0.696991    0.80892194  1.00908401  0.48717183  0.12667595  1.01357775
  0.22405915  0.44671972]"
0.193359375,0.193359375,"[ 0.18327737  0.27347181  0.72431092  0.76928532  0.95549272 -0.02992112
  0.46712742  0.25572713  0.35121032  0.57597666  0.22475746  0.73682557
  0.696991    0.78885776  1.0291482   0.50723602  0.14674014  1.01357775
  0.22405915  0.42665553]"
0.193359375,0.181640625,"[ 0.18970218  0.267047    0.71788611  0.76928532  0.95549272 -0.03634593
  0.46070261  0.26215194  0.35763513  0.57597666  0.21833265  0.73040076
  0.69056619  0.78243295  1.0291482   0.51366083  0.15316495  1.01357775
  0.23048396  0.42023072]"
0.185546875,0.17578125,"[ 0.19873172  0.267047    0.72691565  0.77831486  0.94646318 -0.03634593
  0.46070261  0.27118148  0.35763513  0.5850062   0.22736219  0.7394303
  0.69056619  0.79146249  1.02011866  0.50463129  0.14413541  1.02260729
  0.23951349  0.41120118]"
0.189453125,0.181640625,"[ 0.21872965  0.28704493  0.72691565  0.77831486  0.92646525 -0.05634386
  0.44070468  0.27118148  0.3376372   0.60500413  0.20736426  0.75942823
  0.67056826  0.77146455  1.00012073  0.50463129  0.14413541  1.00260935
  0.21951556  0.39120325]"
0.208984375,0.1875,"[ 0.22013247  0.28844776  0.72831848  0.77971769  0.92646525 -0.05494103
  0.4421075   0.27258431  0.3376372   0.60500413  0.20596143  0.76083106
  0.66916543  0.77146455  1.00152356  0.50463129  0.14273258  1.00120653
  0.21811274  0.39260608]"
0.20703125,0.185546875,"[ 0.22013247  0.28844776  0.73598766  0.78738687  0.92646525 -0.05494103
  0.43443832  0.28025349  0.34530638  0.59733495  0.19829225  0.75316188
  0.67683462  0.77913374  0.99385438  0.49696211  0.15040177  0.99353734
  0.21811274  0.3849369 ]"
0.205078125,0.185546875,"[ 0.24867782  0.25990241  0.73598766  0.81593222  0.9550106  -0.08348639
  0.46298367  0.25170814  0.37385173  0.6258803   0.2268376   0.75316188
  0.70537997  0.80767909  0.99385438  0.52550746  0.17894712  0.96499199
  0.21811274  0.3849369 ]"
0.19921875,0.1953125,"[ 0.24814162  0.25990241  0.73652387  0.81646843  0.9550106  -0.08295018
  0.46244746  0.25117193  0.37331552  0.62534409  0.2268376   0.75262567
  0.70537997  0.8082153   0.99331817  0.52497125  0.17841091  0.9655282
  0.21864895  0.3849369 ]"
0.19921875,0.205078125,"[ 0.26345648  0.24458754  0.75183874  0.80115356  0.97032547 -0.08295018
  0.44713259  0.25117193  0.35800065  0.62534409  0.24215247  0.7373108
  0.72069483  0.79290043  1.00863303  0.54028612  0.17841091  0.9655282
  0.20333408  0.36962203]"
0.1953125,0.189453125,"[ 0.27724529  0.23079873  0.73804993  0.80115356  0.97032547 -0.09673899
  0.44713259  0.23738312  0.35800065  0.62534409  0.25594127  0.75109961
  0.70690603  0.80668924  0.99484423  0.55407493  0.19219972  0.95173939
  0.21712289  0.38341084]"
0.19921875,0.193359375,"[ 0.29470882  0.24826225  0.7205864   0.81861709  0.98778899 -0.09673899
  0.46459612  0.21991959  0.37546418  0.60788057  0.23847775  0.76856313
  0.70690603  0.80668924  0.9773807   0.5366114   0.20966324  0.93427587
  0.21712289  0.38341084]"
0.2109375,0.208984375,"[ 0.28913368  0.24826225  0.71501127  0.81861709  0.98778899 -0.10231412
  0.46459612  0.21434446  0.36988904  0.60230543  0.23290262  0.762988
  0.70690603  0.8011141   0.97180557  0.54218654  0.21523838  0.939851
  0.22269802  0.3778357 ]"
0.205078125,0.201171875,"[ 0.3139933   0.27312188  0.71501127  0.79375746  0.96292937 -0.12717374
  0.43973649  0.23920408  0.34502942  0.57744581  0.23290262  0.762988
  0.73176565  0.82597373  0.94694594  0.51732692  0.21523838  0.939851
  0.1978384   0.40269533]"
0.2109375,0.19140625,"[ 0.3139933   0.27312188  0.70848169  0.78722788  0.96945895 -0.13370333
  0.43320691  0.24573367  0.33849984  0.57744581  0.22637303  0.76951758
  0.72523607  0.82597373  0.95347553  0.51079733  0.20870879  0.93332142
  0.1978384   0.40922491]"
0.20703125,0.1875,"[ 0.3139933   0.27312188  0.70848169  0.79023859  0.96644824 -0.13370333
  0.4301962   0.24874437  0.33548913  0.5744351   0.22938374  0.76650687
  0.72824677  0.82898444  0.95046482  0.50778662  0.20569808  0.93633213
  0.20084911  0.40922491]"
0.208984375,0.197265625,"[ 0.3139933   0.27401035  0.70848169  0.79112707  0.96555976 -0.13281485
  0.4301962   0.2478559   0.33460065  0.57354662  0.22849526  0.76561839
  0.72824677  0.82987291  0.9513533   0.5086751   0.20569808  0.93722061
  0.20173758  0.40833643]"
0.208984375,0.2109375,"[ 0.3050896   0.28291406  0.70848169  0.80003077  0.95665606 -0.14171855
  0.4301962   0.2567596   0.32569695  0.57354662  0.22849526  0.75671469
  0.72824677  0.82096921  0.960257    0.5175788   0.21460179  0.92831691
  0.19283388  0.39943273]"
0.19921875,0.193359375,"[ 0.32092162  0.26708203  0.70848169  0.78419875  0.97248809 -0.14171855
  0.44602823  0.27259162  0.34152897  0.5577146   0.21266324  0.75671469
  0.71241475  0.83680123  0.97608902  0.50174678  0.23043381  0.92831691
  0.19283388  0.38360071]"
0.19921875,0.203125,"[ 0.32092162  0.28407977  0.70848169  0.78419875  0.95549035 -0.14171855
  0.46302596  0.25559389  0.32453124  0.54071687  0.19566551  0.77371242
  0.72941248  0.85379897  0.99308675  0.51874451  0.21343608  0.92831691
  0.20983161  0.36660298]"
0.197265625,0.208984375,"[ 0.31779987  0.28720152  0.70535993  0.78419875  0.9523686  -0.14484031
  0.46302596  0.25871564  0.32140948  0.53759511  0.19254375  0.77371242
  0.72629073  0.85067721  0.99308675  0.52186627  0.21031432  0.92831691
  0.20670986  0.36348122]"
0.193359375,0.1953125,"[ 0.37172432  0.34112597  0.75928438  0.8381232   0.89844414 -0.14484031
  0.40910151  0.20479119  0.32140948  0.48367066  0.19254375  0.82763687
  0.72629073  0.90460166  1.0470112   0.57579072  0.26423877  0.87439246
  0.15278541  0.36348122]"
0.197265625,0.205078125,"[ 0.37566958  0.33718071  0.75928438  0.83417793  0.89449888 -0.14878557
  0.40515624  0.20479119  0.31746422  0.48367066  0.19254375  0.83158214
  0.72234546  0.90854692  1.05095647  0.57973599  0.26818403  0.87044719
  0.14884014  0.36348122]"
