Number of qubits: 5
Training set size: 512
Test set size: 512
Number of features: 10
Ansatz: ansatz14
Optimiser: <class 'qiskit.algorithms.optimizers.spsa.SPSA'>
Perturbation dimensions: 105
Training accuracy,Test accuracy,Parameters
0.1953125,0.177734375,"[ 0.40048422  0.42079452  1.00583374  0.58473995  0.53583218 -0.12631196
  1.1155873   0.74057349  0.4212872   0.51051189 -0.13221851  0.97631005
  0.82289891 -0.20162861  0.6122312   0.478744    0.69759327  0.06343812
  0.73893541  1.09074686  0.66643682  0.42412176 -0.09941057  0.75435476
  0.34753276  0.71539179  0.31884331 -0.12789145  0.70766247  0.73823572
  1.12487706  0.60718512  0.90519403  0.59356595  0.33976865  0.43012656
  0.91097782  0.7748249   1.04977169  0.68814239  0.44639369  0.72838905
  0.31103305  0.31912687  0.38482919  0.69975403  0.62368327  0.45859772
  0.81350455  0.37798344  0.39374526  0.29394458  0.07947295  0.66203756
  0.00851455  0.23202135  0.65486138  0.3890877   0.61714021  0.21725451
  0.80022915  0.56119051  0.69548745  1.03871333  0.59768769  0.44798661
  0.4710057   0.4300471   0.79884216  0.66002866  0.35856915  0.61913301
  0.99979551  0.4196684   0.287878    0.55136672  0.74649175  1.04227032
  0.34767524  0.37938248  0.19732074 -0.00748028  0.31786148  0.65455178
  0.30141519 -0.14353914  0.5749368   0.99820944  0.56788097 -0.19552571
  1.04361401  0.63661912  1.22780184  0.24347309  0.75229766  0.49582588
  0.81988771  0.61829922  0.1546179   0.38626317  0.10245304  0.25980005
  0.54651745  0.80181315  0.12190731  0.26131338  1.20553818  0.70759619
  0.26645085  0.47143409  1.10473381  0.16398446  0.28856186 -0.00507307
  0.48909908  0.49937892 -0.06522172  0.60934051  1.1421983   0.16645046
  1.17950458  0.87177864  0.76575359  0.19206711  0.0494586   0.49801346
  0.38930844  1.02490623  0.58234644  0.54389715  0.57474967  0.88836148
  0.66783888  0.93789643  0.35043587  0.34600516  0.4422014   0.29914141
  0.95841003 -0.17313175]"
0.1796875,0.1796875,"[ 0.2276726   0.2479829   0.83302213  0.41192833  0.7086438   0.04649966
  0.94277568  0.56776187  0.59409882  0.33770027  0.04059311  0.97631005
  0.82289891 -0.20162861  0.78504282  0.30593238  0.69759327  0.06343812
  0.56612379  1.09074686  0.66643682  0.59693338 -0.09941057  0.58154314
  0.17472114  0.54258018  0.14603169 -0.30070307  0.70766247  0.73823572
  1.29768868  0.4343735   1.07800565  0.42075433  0.16695703  0.43012656
  1.08378943  0.94763652  1.04977169  0.51533077  0.27358207  0.55557743
  0.13822143  0.49193849  0.38482919  0.52694241  0.45087165  0.2857861
  0.64069293  0.20517182  0.56655688  0.4667562   0.25228457  0.66203756
  0.18132617  0.40483297  0.48204976  0.3890877   0.78995183  0.04444289
  0.62741753  0.38837889  0.52267583  1.21152495  0.77049931  0.62079823
  0.29819408  0.25723549  0.79884216  0.48721704  0.53138077  0.61913301
  1.17260713  0.4196684   0.46068962  0.3785551   0.91930337  1.21508194
  0.17486362  0.5521941   0.02450913 -0.00748028  0.31786148  0.8273634
  0.12860357  0.02927248  0.74774842  1.17102106  0.56788097 -0.19552571
  1.04361401  0.80943074  1.40061346  0.41628471  0.92510928  0.49582588
  0.99269933  0.4454876   0.32742952  0.55907479  0.10245304  0.25980005
  0.71932907  0.97462477 -0.05090431  0.08850176  1.3783498   0.88040781
  0.26645085  0.29862247  0.93192219  0.33679607  0.28856186 -0.17788469
  0.48909908  0.3265673   0.1075899   0.4365289   1.1421983   0.33926208
  1.17950458  1.04459026  0.93856521  0.19206711  0.0494586   0.49801346
  0.21649682  0.85209461  0.75515806  0.71670877  0.74756128  1.0611731
  0.49502726  1.11070804  0.52324749  0.17319354  0.4422014   0.47195303
  0.78559841 -0.34594337]"
0.30078125,0.283203125,"[ 2.27672604e-01  2.47982901e-01  8.80884530e-01  4.59790737e-01
  7.56506204e-01 -1.36274070e-03  9.90638085e-01  6.15624272e-01
  5.46236417e-01  2.89837869e-01  4.05931063e-02  9.76310051e-01
  7.75036506e-01 -1.53766203e-01  8.32905221e-01  3.53794787e-01
  6.49730867e-01  1.11300528e-01  5.18261391e-01  1.13860927e+00
  6.66436822e-01  5.96933376e-01 -1.47272970e-01  5.33680738e-01
  1.26858740e-01  4.94717772e-01  1.93894096e-01 -3.48565472e-01
  6.59800062e-01  7.38235717e-01  1.34555108e+00  4.34373499e-01
  1.12586805e+00  4.20754328e-01  1.19094630e-01  3.82264153e-01
  1.03592703e+00  8.99774120e-01  1.04977169e+00  5.15330768e-01
  2.73582067e-01  5.07715030e-01  1.86083834e-01  5.39800896e-01
  3.36966785e-01  4.79080006e-01  4.98734058e-01  3.33648504e-01
  5.92830530e-01  1.57309420e-01  5.66556883e-01  4.18893798e-01
  3.00146975e-01  6.14175159e-01  1.33463767e-01  4.52695369e-01
  5.29912167e-01  4.36950100e-01  8.37814235e-01 -3.41951335e-03
  6.75279935e-01  4.36241295e-01  5.22675828e-01  1.25938736e+00
  7.22636908e-01  6.20798233e-01  2.50331675e-01  2.09373083e-01
  8.46704563e-01  4.87217042e-01  4.83518369e-01  6.66995413e-01
  1.12474472e+00  3.71805996e-01  5.08552020e-01  4.26417502e-01
  9.67165772e-01  1.16721953e+00  1.27001218e-01  5.52194096e-01
 -2.33532772e-02 -7.48027614e-03  3.65723884e-01  8.75225801e-01
  8.07411676e-02 -1.85899252e-02  7.47748423e-01  1.12315865e+00
  5.20018566e-01 -2.43388115e-01  9.95751607e-01  7.61568339e-01
  1.44847586e+00  4.16284708e-01  9.72971681e-01  4.47963476e-01
  1.04056173e+00  4.93350000e-01  3.75291926e-01  5.11212385e-01
  1.02453037e-01  3.07662452e-01  6.71466664e-01  1.02248718e+00
 -3.04190681e-03  8.85017638e-02  1.37834980e+00  8.32545407e-01
  3.14313254e-01  3.46484873e-01  9.31922190e-01  2.88933671e-01
  2.88561855e-01 -1.77884693e-01  4.89099079e-01  3.26567297e-01
  1.07589898e-01  4.84391299e-01  1.09433590e+00  2.91399675e-01
  1.22736699e+00  1.09245266e+00  9.86427611e-01  2.39929513e-01
  4.94586046e-02  4.50151054e-01  2.16496824e-01  8.99957014e-01
  8.03020462e-01  7.64571172e-01  7.95423687e-01  1.01331070e+00
  4.95027261e-01  1.06284564e+00  5.23247487e-01  1.73193536e-01
  4.90063801e-01  4.71953028e-01  7.37736006e-01 -3.93805769e-01]"
0.357421875,0.380859375,"[ 0.2569668   0.2479829   0.85159033  0.43049654  0.7565062  -0.03065694
  0.96134389  0.64491847  0.51694222  0.26054367  0.01129891  0.94701585
  0.74574231 -0.12447201  0.83290522  0.38308898  0.67902506  0.14059472
  0.54755559  1.10931507  0.63714263  0.62622757 -0.11797877  0.56297493
  0.09756454  0.52401197  0.1938941  -0.31927127  0.63050587  0.76752991
  1.34555108  0.4050793   1.15516225  0.39146013  0.14838883  0.38226415
  1.00663283  0.87047992  1.0204775   0.48603657  0.27358207  0.47842083
  0.21537803  0.5105067   0.36626098  0.44978581  0.46943986  0.3629427
  0.59283053  0.15730942  0.53726269  0.3895996   0.30014698  0.61417516
  0.16275796  0.45269537  0.50061797  0.4076559   0.83781424 -0.00341951
  0.70457413  0.4069471   0.49338163  1.28868155  0.75193111  0.62079823
  0.27962587  0.20937308  0.81741037  0.45792284  0.45422417  0.63770122
  1.15403892  0.3425118   0.53784622  0.4557117   0.96716577  1.16721953
  0.09770702  0.58148829 -0.02335328  0.02181392  0.39501808  0.90452
  0.11003536  0.01070427  0.71845423  1.15245285  0.49072437 -0.27268231
  0.99575161  0.79086254  1.41918167  0.38699051  0.94367748  0.41866928
  1.06985593  0.49335     0.37529193  0.54050658  0.07315884  0.30766245
  0.70076086  1.05178137 -0.0323361   0.05920757  1.3783498   0.83254541
  0.28501906  0.34648487  0.90262799  0.28893367  0.25926766 -0.20717889
  0.51839328  0.3265673   0.1075899   0.5136855   1.0650417   0.26210548
  1.22736699  1.09245266  1.01572181  0.21063532  0.0787528   0.47944525
  0.24579102  0.92925121  0.77372627  0.79386537  0.79542369  1.04260489
  0.49502726  1.06284564  0.55254168  0.14389934  0.4900638   0.50124722
  0.70844181 -0.42309997]"
0.1796875,0.22265625,"[ 0.31876992  0.2479829   0.78978721  0.43049654  0.7565062  -0.09246006
  0.96134389  0.70672159  0.4551391   0.32234679 -0.05050421  1.00881897
  0.80754543 -0.06266889  0.83290522  0.4448921   0.67902506  0.07879161
  0.54755559  1.17111819  0.57533951  0.56442445 -0.17978189  0.62477805
  0.03576143  0.46220885  0.25569721 -0.25746816  0.69230898  0.82933303
  1.28374797  0.34327618  1.09335913  0.32965701  0.08658571  0.32046104
  0.94482972  0.93228304  1.08228061  0.48603657  0.33538518  0.47842083
  0.21537803  0.5105067   0.30445786  0.44978581  0.53124298  0.3629427
  0.59283053  0.15730942  0.47545957  0.45140272  0.36195009  0.67597828
  0.16275796  0.51449849  0.43881485  0.46945902  0.83781424  0.0583836
  0.76637725  0.34514398  0.55518475  1.22687844  0.81373422  0.68260135
  0.21782275  0.14756996  0.81741037  0.51972596  0.51602729  0.69950433
  1.0922358   0.28070868  0.59964934  0.51751482  0.90536265  1.22902265
  0.09770702  0.64329141  0.03844984  0.08361704  0.33321496  0.90452
  0.04823225  0.01070427  0.78025734  1.21425597  0.49072437 -0.21087919
  0.99575161  0.79086254  1.35737855  0.32518739  0.94367748  0.41866928
  1.00805281  0.43154688  0.37529193  0.6023097   0.01135572  0.30766245
  0.63895774  0.98997825 -0.09413922 -0.00259555  1.31654668  0.83254541
  0.34682218  0.40828799  0.84082488  0.22713055  0.32107078 -0.20717889
  0.51839328  0.3265673   0.04578678  0.5136855   1.12684482  0.3239086
  1.2891701   1.03064955  1.07752493  0.1488322   0.01694968  0.54124837
  0.30759414  0.99105433  0.83552938  0.73206225  0.79542369  0.98080177
  0.43322414  1.06284564  0.6143448   0.08209622  0.55186692  0.56305034
  0.77024493 -0.36129685]"
0.375,0.353515625,"[ 0.18155169  0.11076467  0.92700544  0.43049654  0.61928798  0.04475817
  0.82412566  0.56950336  0.59235733  0.45956502 -0.05050421  1.1460372
  0.94476365 -0.19988711  0.97012345  0.58211033  0.54180684  0.21600983
  0.68477381  1.30833642  0.71255773  0.70164268 -0.04256366  0.76199628
 -0.1014568   0.32499062  0.39291544 -0.12024993  0.82952721  0.96655126
  1.42096619  0.48049441  1.09335913  0.46687524  0.08658571  0.18324281
  1.08204794  0.93228304  1.08228061  0.48603657  0.19816696  0.47842083
  0.21537803  0.64772493  0.30445786  0.58700403  0.39402475  0.22572447
  0.4556123   0.29452765  0.33824134  0.58862095  0.49916832  0.53876005
  0.29997619  0.51449849  0.43881485  0.3322408   0.70059601 -0.07883462
  0.90359548  0.48236221  0.69240298  1.36409666  0.95095245  0.81981958
  0.21782275  0.28478819  0.95462859  0.38250774  0.65324552  0.83672256
  0.95501758  0.28070868  0.59964934  0.65473304  1.04258088  1.22902265
  0.23492525  0.64329141 -0.09876839  0.08361704  0.47043319  1.04173822
  0.04823225 -0.12651395  0.91747557  1.07703774  0.6279426  -0.34809742
  1.13296983  0.79086254  1.49459677  0.18796917  1.08089571  0.5558875
  0.87083459  0.29432866  0.37529193  0.6023097  -0.1258625   0.44488068
  0.77617597  0.98997825  0.043079   -0.00259555  1.31654668  0.69532718
  0.20960395  0.54550622  0.70360665  0.08991233  0.32107078 -0.34439712
  0.6556115   0.18934907 -0.09143145  0.5136855   1.12684482  0.3239086
  1.42638833  0.89343132  0.9403067   0.28605042 -0.12026854  0.40403014
  0.30759414  0.99105433  0.69831116  0.59484402  0.93264191  1.11802
  0.57044237  1.20006387  0.6143448   0.08209622  0.68908515  0.56305034
  0.77024493 -0.22407862]"
0.3125,0.4375,"[ 1.00353847e-01  1.91962521e-01  8.45807594e-01  3.49298693e-01
  5.38090132e-01  4.47581704e-02  8.24125662e-01  5.69503361e-01
  6.73555174e-01  3.78367170e-01 -1.31702055e-01  1.22723504e+00
  9.44763654e-01 -1.99887114e-01  9.70123447e-01  5.00912482e-01
  4.60608991e-01  2.97207679e-01  7.65971661e-01  1.22713857e+00
  7.93755580e-01  6.20444834e-01  3.86341814e-02  8.43194125e-01
 -2.02589545e-02  2.43792778e-01  4.74113287e-01 -3.90520842e-02
  7.48329363e-01  8.85353412e-01  1.50216404e+00  3.99296564e-01
  1.17455698e+00  3.85677393e-01  8.65857085e-02  2.64440655e-01
  1.08204794e+00  9.32283042e-01  1.00108277e+00  5.67234418e-01
  2.79364805e-01  4.78420834e-01  2.96575877e-01  7.28922772e-01
  2.23260017e-01  5.05806189e-01  4.75222599e-01  1.44526628e-01
  5.36810150e-01  2.13329800e-01  2.57043495e-01  5.88620946e-01
  4.99168320e-01  4.57562205e-01  2.18778344e-01  5.95696333e-01
  3.57617006e-01  4.13438642e-01  6.19398163e-01 -7.88346212e-02
  8.22397630e-01  4.82362206e-01  7.73600822e-01  1.28289881e+00
  1.03215030e+00  8.19819577e-01  2.99020600e-01  2.03590344e-01
  9.54628593e-01  4.63705583e-01  7.34443363e-01  7.55524715e-01
  8.73819731e-01  3.61906527e-01  5.99649335e-01  6.54733043e-01
  1.12377873e+00  1.31022050e+00  2.34925247e-01  5.62093565e-01
 -1.79966231e-01  2.41919260e-03  5.51631035e-01  1.04173822e+00
  4.82322461e-02 -2.07711801e-01  9.98673417e-01  1.15823559e+00
  5.46744749e-01 -3.48097419e-01  1.13296983e+00  7.09664689e-01
  1.57579462e+00  1.06771321e-01  1.08089571e+00  4.74689659e-01
  8.70834587e-01  3.75526502e-01  2.94094080e-01  6.83507546e-01
 -1.25862504e-01  5.26078525e-01  8.57373815e-01  9.08780408e-01
  4.30790043e-02  7.86022951e-02  1.31654668e+00  6.14129335e-01
  2.09603949e-01  6.26704064e-01  6.22408803e-01  1.71110173e-01
  2.39872931e-01 -4.25594962e-01  5.74413655e-01  1.08151225e-01
 -1.72629292e-01  5.13685496e-01  1.04564697e+00  4.05106443e-01
  1.34519048e+00  9.74629166e-01  9.40306700e-01  3.67248270e-01
 -2.01466389e-01  4.85227989e-01  3.88791986e-01  9.09856483e-01
  6.17113311e-01  6.76041870e-01  9.32641913e-01  1.19921785e+00
  4.89244523e-01  1.28126171e+00  5.33146956e-01  8.98375143e-04
  6.89085146e-01  4.81852497e-01  7.70244928e-01 -2.24078621e-01]"
0.39453125,0.33203125,"[ 0.23265853  0.32426721  0.84580759  0.21699401  0.53809013  0.04475817
  0.69182097  0.70180805  0.54125049  0.37836717 -0.26400674  1.09493036
  0.81245897 -0.3321918   0.97012345  0.63321717  0.59291368  0.16490299
  0.63366697  1.35944326  0.66145089  0.48814015  0.17093887  0.97549881
 -0.02025895  0.24379278  0.60641797 -0.17135677  0.74832936  1.0176581
  1.36985935  0.26699188  1.30686167  0.51798208 -0.04571898  0.39674534
  0.94974325  0.93228304  1.13338746  0.56723442  0.14706012  0.61072552
  0.42888056  0.72892277  0.09095533  0.3735015   0.60752729  0.14452663
  0.66911484  0.34563449  0.38934818  0.72092563  0.63147301  0.32525752
  0.08647366  0.46339165  0.22531232  0.28113395  0.48709348  0.05347007
  0.69009294  0.61466689  0.77360082  1.4152035   1.16445498  0.81981958
  0.43132529  0.33589503  0.82232391  0.59601027  0.86674805  0.8878294
  1.00612442  0.49421121  0.46734465  0.78703773  1.12377873  1.17791581
  0.36722993  0.42978888 -0.04766154  0.13472388  0.68393572  1.17404291
  0.18053693 -0.07540711  1.1309781   1.15823559  0.67904944 -0.21579273
  1.13296983  0.57736     1.44348993 -0.02553337  1.2132004   0.47468966
  0.87083459  0.3755265   0.16178939  0.55120286  0.00644218  0.52607852
  0.85737382  0.90878041  0.043079    0.0786023   1.31654668  0.74643402
  0.07729926  0.62670406  0.6224088   0.17111017  0.10756824 -0.55789965
  0.44210897 -0.02415346 -0.17262929  0.38138081  1.17795166  0.40510644
  1.2128858   1.10693385  0.80800201  0.23494358 -0.33377108  0.61753268
  0.38879199  0.90985648  0.48480862  0.80834656  1.0649466   1.33152253
  0.62154921  1.28126171  0.66545164  0.13320306  0.68908515  0.61415718
  0.63794024 -0.35638331]"
0.443359375,0.376953125,"[ 0.24024157  0.33185024  0.83822456  0.20941097  0.5305071   0.04475817
  0.69182097  0.69422501  0.54883352  0.37078413 -0.27158978  1.10251339
  0.820042   -0.3321918   0.97770648  0.62563413  0.60049671  0.15731995
  0.62608394  1.35944326  0.66145089  0.48055711  0.17093887  0.98308185
 -0.01267592  0.25137581  0.59883494 -0.16377374  0.74074633  1.01007506
  1.36227632  0.26699188  1.29927863  0.51798208 -0.04571898  0.40432838
  0.94216022  0.92470001  1.12580442  0.55965138  0.13947708  0.61830856
  0.4364636   0.72892277  0.08337229  0.36591846  0.59994425  0.14452663
  0.67669787  0.33805145  0.38176515  0.7133426   0.63147301  0.32525752
  0.09405669  0.45580861  0.21772928  0.28871699  0.48709348  0.05347007
  0.69767598  0.61466689  0.76601779  1.42278654  1.15687195  0.82740261
  0.42374225  0.34347807  0.82990694  0.58842724  0.87433109  0.89541244
  1.01370745  0.48662818  0.46734465  0.77945469  1.11619569  1.17033277
  0.37481297  0.42978888 -0.05524458  0.14230692  0.68393572  1.18162595
  0.18811997 -0.06782408  1.12339507  1.15065255  0.6714664  -0.2082097
  1.1253868   0.58494304  1.45107297 -0.02553337  1.20561736  0.47468966
  0.87841762  0.3755265   0.16937243  0.55120286  0.01402522  0.53366156
  0.85737382  0.91636344  0.043079    0.07101926  1.30896364  0.74643402
  0.06971623  0.61912103  0.61482577  0.16352714  0.11515128 -0.56548269
  0.43452593 -0.01657043 -0.16504626  0.38138081  1.17795166  0.41268948
  1.20530276  1.11451689  0.81558505  0.22736055 -0.32618804  0.61753268
  0.39637502  0.91743952  0.49239166  0.80834656  1.07252964  1.33152253
  0.61396617  1.28884475  0.66545164  0.13320306  0.68908515  0.60657415
  0.63794024 -0.36396634]"
0.404296875,0.404296875,"[ 0.24024157  0.29473717  0.80111149  0.1722979   0.49339402  0.0076451
  0.69182097  0.65711194  0.58594659  0.33367106 -0.30870285  1.06540032
  0.85715507 -0.29507873  0.94059341  0.62563413  0.63760979  0.12020688
  0.66319701  1.32233018  0.66145089  0.51767018  0.20805194  0.94596878
  0.02443715  0.21426274  0.63594801 -0.12666066  0.7778594   0.97296199
  1.32516324  0.2298788   1.29927863  0.55509515 -0.08283205  0.36721531
  0.97927329  0.96181308  1.08869135  0.59676445  0.10236401  0.61830856
  0.47357667  0.76603584  0.08337229  0.40303154  0.63705732  0.14452663
  0.71381095  0.37516452  0.38176515  0.75045567  0.59435994  0.28814445
  0.09405669  0.45580861  0.18061621  0.32583006  0.4499804   0.09058314
  0.66056291  0.65177997  0.80313086  1.45989961  1.11975888  0.82740261
  0.46085532  0.38059114  0.82990694  0.55131416  0.91144416  0.93252551
  1.01370745  0.52374125  0.43023158  0.74234162  1.15330876  1.20744585
  0.37481297  0.39267581 -0.01813151  0.14230692  0.64682265  1.14451288
  0.22523304 -0.03071101  1.12339507  1.11353948  0.70857947 -0.17109662
  1.16249987  0.62205611  1.48818604  0.01157971  1.24273043  0.47468966
  0.84130455  0.3755265   0.13225936  0.55120286  0.05113829  0.49654849
  0.85737382  0.95347652  0.043079    0.03390619  1.34607671  0.78354709
  0.06971623  0.61912103  0.65193884  0.16352714  0.15226435 -0.56548269
  0.43452593 -0.01657043 -0.16504626  0.34426774  1.17795166  0.37557641
  1.16818969  1.07740382  0.77847198  0.22736055 -0.32618804  0.5804196
  0.35926195  0.88032645  0.45527859  0.77123349  1.10964271  1.33152253
  0.61396617  1.32595782  0.66545164  0.17031613  0.72619822  0.56946108
  0.67505331 -0.40107942]"
