Number of qubits: 5
Training set size: 512
Test set size: 512
Number of features: 10
Ansatz: ansatz14
Optimiser: <class 'qiskit.algorithms.optimizers.spsa.SPSA'>
Perturbation dimensions: 75
Training accuracy,Test accuracy,Parameters
0.34765625,0.3359375,"[0.19021286 0.62691333 0.63825767 0.12226162 0.54651358 0.98351192
 0.40583216 0.9264274  0.20562839 0.2081002  0.9328043  0.13077287
 0.29682223 0.21189661 0.10932072 0.32950549 0.65683251 0.57736079
 0.92076795 0.57788326 0.86623394 0.9336967  0.18778313 0.90255845
 0.31674434 0.83866228 0.56740777 0.52839185 0.8485613  0.51245767
 0.54397492 0.27362811 0.17756229 0.75626004 0.42408778 0.51466423
 0.21030833 0.47037645 0.857461   0.27901592 0.55010391 0.37452109
 0.26751403 0.40132559 0.3801503  0.53414247 0.67792568 0.72331285
 0.31691338 0.39019966 0.26918521 0.31202492 0.81632985 0.96480782
 0.55628069 0.9584866  0.75921726 0.1139875  0.04978006 0.47717494
 0.29257372 0.50910853 0.25538526 0.85977892 0.18229571 0.61256697
 0.52545111 0.40333618 0.97365732 0.39285182 0.31950819 0.9054789
 0.49671877 0.94528986 0.52227264 0.2978681  0.73075839 0.63511767
 0.05868614 0.43732038 0.3286502  0.85486468 0.49614161 0.64920072
 0.61061618 1.02635248 0.92185333 0.03342187 0.38875598 0.19623162
 0.61569039 0.94378322 0.46616932 0.46202587 0.8714804  0.61529069
 0.54510641 0.243371   0.24037273 0.26196503]"
0.40234375,0.375,"[ 0.19021286  0.66908353  0.59608747  0.16443182  0.50434339  1.02568212
  0.44800236  0.8842572   0.16345819  0.16593     0.8906341   0.13077287
  0.25465203  0.21189661  0.15149091  0.28733529  0.61466232  0.57736079
  0.87859775  0.57788326  0.90840414  0.9336967   0.18778313  0.86038826
  0.35891454  0.79649208  0.52523758  0.48622165  0.89073149  0.55462787
  0.54397492  0.31579831  0.21973249  0.75626004  0.38191758  0.55683443
  0.25247853  0.51254665  0.857461    0.27901592  0.50793371  0.3323509
  0.30968422  0.40132559  0.33798011  0.57631267  0.72009588  0.72331285
  0.31691338  0.34802947  0.26918521  0.26985472  0.85850005  0.92263763
  0.5141105   0.9584866   0.71704706  0.1561577   0.09195025  0.51934514
  0.33474392  0.55127873  0.29755546  0.90194912  0.18229571  0.65473717
  0.56762131  0.40333618  1.01582751  0.35068162  0.36167839  0.86330871
  0.53888897  0.90311966  0.52227264  0.2978681   0.73075839  0.63511767
  0.10085634  0.39515018  0.3708204   0.89703488  0.45397141  0.60703052
  0.56844599  0.98418229  0.96402353 -0.00874832  0.38875598  0.23840182
  0.65786059  0.90161302  0.42399912  0.50419607  0.8714804   0.5731205
  0.54510641  0.2855412   0.19820254  0.21979483]"
0.380859375,0.34765625,"[0.19021286 0.70540436 0.63240831 0.20075265 0.46802255 0.98936128
 0.41168152 0.84793637 0.12713735 0.20225083 0.92695494 0.13077287
 0.2183312  0.24821744 0.11517008 0.28733529 0.65098315 0.61368163
 0.84227691 0.6142041  0.8720833  0.97001754 0.18778313 0.89670909
 0.3225937  0.76017124 0.48891674 0.44990082 0.92705233 0.5909487
 0.54397492 0.27947747 0.25605333 0.79258087 0.41823841 0.59315526
 0.28879936 0.54886748 0.82114016 0.31533675 0.50793371 0.29603006
 0.34600506 0.36500475 0.37430094 0.57631267 0.72009588 0.72331285
 0.31691338 0.3843503  0.23286437 0.26985472 0.89482088 0.95895846
 0.5141105  0.9584866  0.71704706 0.1561577  0.09195025 0.4830243
 0.37106475 0.51495789 0.33387629 0.93826995 0.14597488 0.65473717
 0.60394214 0.40333618 1.05214835 0.38700246 0.32535755 0.82698787
 0.5752098  0.93944049 0.55859347 0.2978681  0.76707923 0.59879684
 0.10085634 0.43147102 0.33449957 0.93335572 0.45397141 0.60703052
 0.53212515 1.02050312 0.96402353 0.02757251 0.42507681 0.27472265
 0.69418143 0.86529218 0.46031996 0.46787523 0.90780124 0.60944133
 0.58142725 0.2855412  0.19820254 0.25611567]"
0.345703125,0.359375,"[ 0.09249479  0.70540436  0.53469024  0.20075265  0.56574062  0.98936128
  0.31396345  0.94565444  0.12713735  0.10453276  0.82923687  0.13077287
  0.31604927  0.34593551  0.11517008  0.28733529  0.74870122  0.7113997
  0.93999498  0.71192217  0.96980137  0.87229947  0.09006506  0.89670909
  0.22487563  0.85788931  0.39119867  0.54761889  0.82933426  0.68866677
  0.44625685  0.1817594   0.25605333  0.6948628   0.32052034  0.69087333
  0.28879936  0.54886748  0.91885823  0.21761868  0.41021564  0.19831199
  0.44372313  0.26728668  0.27658287  0.4785946   0.81781395  0.82103092
  0.21919531  0.3843503   0.33058244  0.26985472  0.79710281  1.05667653
  0.41639243  0.86076853  0.61932899  0.1561577  -0.00576782  0.58074237
  0.27334668  0.41723982  0.33387629  1.03598802  0.04825681  0.5570191
  0.60394214  0.50105425  0.95443028  0.28928439  0.22763948  0.82698787
  0.5752098   0.93944049  0.4608754   0.20015003  0.66936116  0.50107877
  0.00313827  0.52918909  0.2367815   0.83563765  0.35625334  0.70474859
  0.62984322  0.92278505  1.0617416  -0.07014556  0.42507681  0.27472265
  0.69418143  0.96301025  0.46031996  0.5655933   0.81008317  0.51172326
  0.48370918  0.2855412   0.29592061  0.25611567]"
0.4140625,0.384765625,"[ 0.14845311  0.76136268  0.59064856  0.25671097  0.56574062  0.93340296
  0.25800513  0.88969611  0.12713735  0.10453276  0.77327855  0.07481455
  0.37200759  0.28997719  0.05921176  0.34329361  0.74870122  0.76735802
  0.88403666  0.71192217  1.0257597   0.92825779  0.09006506  0.95266741
  0.16891731  0.91384763  0.44715699  0.54761889  0.88529258  0.7446251
  0.44625685  0.12580108  0.20009501  0.6948628   0.26456202  0.74683166
  0.34475769  0.60482581  0.86289991  0.16166036  0.46617396  0.25427031
  0.38776481  0.21132836  0.33254119  0.42263628  0.76185562  0.87698924
  0.27515363  0.32839198  0.33058244  0.2138964   0.79710281  1.05667653
  0.47235075  0.91672685  0.67528731  0.1561577  -0.06172614  0.6367007
  0.329305    0.47319814  0.27791797  0.9800297  -0.00770151  0.5570191
  0.65990047  0.44509593  1.0103886   0.23332607  0.22763948  0.82698787
  0.5752098   0.93944049  0.40491708  0.25610835  0.61340283  0.44512045
  0.05909659  0.58514741  0.18082317  0.83563765  0.30029502  0.64879027
  0.62984322  0.92278505  1.0617416  -0.07014556  0.48103513  0.33068097
  0.69418143  1.01896857  0.40436164  0.62155162  0.86604149  0.45576494
  0.42775086  0.2855412   0.35187893  0.20015735]"
0.421875,0.380859375,"[ 0.11869265  0.73160223  0.62040902  0.25671097  0.53598016  0.93340296
  0.25800513  0.88969611  0.15689781  0.0747723   0.77327855  0.04505409
  0.40176805  0.26021673  0.0294513   0.31353315  0.77846168  0.76735802
  0.88403666  0.68216171  0.99599924  0.89849733  0.11982552  0.92290695
  0.16891731  0.88408718  0.44715699  0.57737935  0.91505304  0.77438555
  0.41649639  0.12580108  0.22985546  0.66510235  0.26456202  0.77659211
  0.37451814  0.57506535  0.83313945  0.19142082  0.49593442  0.28403077
  0.41752527  0.24108882  0.30278073  0.45239673  0.73209517  0.9067497
  0.30491409  0.35815244  0.3603429   0.18413594  0.76734235  1.05667653
  0.5021112   0.91672685  0.64552685  0.12639724 -0.09148659  0.60694024
  0.35906546  0.47319814  0.27791797  1.00979016 -0.00770151  0.5570191
  0.63014001  0.41533547  1.0103886   0.26308653  0.22763948  0.85674833
  0.60497026  0.90968004  0.37515662  0.28586881  0.61340283  0.44512045
  0.08885705  0.55538695  0.21058363  0.80587719  0.33005548  0.64879027
  0.65960368  0.89302459  1.09150206 -0.09990602  0.48103513  0.36044143
  0.69418143  1.04872903  0.43412209  0.65131208  0.83628103  0.42600448
  0.42775086  0.25578074  0.32211847  0.17039689]"
0.41015625,0.353515625,"[ 0.09757847  0.7527164   0.59929484  0.25671097  0.55709434  0.95451714
  0.23689095  0.88969611  0.15689781  0.09588648  0.75216437  0.06616827
  0.42288222  0.23910255  0.00833712  0.33464733  0.77846168  0.76735802
  0.88403666  0.70327589  0.97488506  0.89849733  0.14093969  0.92290695
  0.14780313  0.90520135  0.46827117  0.59849353  0.91505304  0.79549973
  0.39538221  0.14691526  0.25096964  0.66510235  0.24344785  0.79770629
  0.37451814  0.55395117  0.81202527  0.17030664  0.5170486   0.26291659
  0.43863944  0.26220299  0.30278073  0.47351091  0.71098099  0.9067497
  0.32602826  0.35815244  0.38145708  0.16302176  0.74622818  1.07779071
  0.5021112   0.89561267  0.66664103  0.14751142 -0.11260077  0.62805441
  0.33795128  0.47319814  0.2568038   0.98867598 -0.02881569  0.57813327
  0.63014001  0.43644964  1.0103886   0.24197235  0.22763948  0.87786251
  0.62608444  0.93079421  0.37515662  0.30698299  0.59228866  0.42400627
  0.10997122  0.55538695  0.23169781  0.82699137  0.3089413   0.64879027
  0.6384895   0.91413877  1.07038788 -0.12102019  0.45992096  0.36044143
  0.69418143  1.02761486  0.45523627  0.6301979   0.83628103  0.44711866
  0.44886504  0.23466656  0.30100429  0.14928271]"
0.25,0.2734375,"[ 0.08135595  0.73649388  0.59929484  0.24048844  0.57331687  0.93829461
  0.25311348  0.87347359  0.14067528  0.07966395  0.73594184  0.04994574
  0.4066597   0.22288003 -0.00788541  0.35086986  0.77846168  0.76735802
  0.88403666  0.71949842  0.99110759  0.91471986  0.12471717  0.90668443
  0.16402566  0.88897883  0.46827117  0.61471605  0.93127557  0.79549973
  0.39538221  0.13069273  0.25096964  0.64887982  0.22722532  0.79770629
  0.35829562  0.53772864  0.79580275  0.17030664  0.5170486   0.27913912
  0.45486197  0.24598047  0.31900326  0.47351091  0.69475846  0.89052717
  0.30980574  0.34192991  0.38145708  0.14679923  0.7624507   1.09401324
  0.51833373  0.87939014  0.68286356  0.13128889 -0.09637824  0.61183189
  0.35417381  0.48942067  0.24058127  0.97245345 -0.04503822  0.5943558
  0.64636254  0.45267217  1.02661113  0.22574982  0.21141696  0.87786251
  0.62608444  0.94701674  0.37515662  0.29076046  0.57606613  0.42400627
  0.12619375  0.55538695  0.24792034  0.82699137  0.29271877  0.64879027
  0.65471203  0.89791624  1.08661041 -0.13724272  0.45992096  0.36044143
  0.71040395  1.01139233  0.4714588   0.61397538  0.85250356  0.44711866
  0.43264251  0.21844403  0.30100429  0.14928271]"
0.283203125,0.283203125,"[ 0.05913832  0.73649388  0.57707721  0.21827082  0.57331687  0.91607698
  0.27533111  0.85125596  0.11845766  0.07966395  0.73594184  0.07216337
  0.42887733  0.24509765 -0.03010304  0.32865223  0.75624405  0.76735802
  0.90625429  0.69728079  0.99110759  0.89250223  0.14693479  0.8844668
  0.18624329  0.8667612   0.46827117  0.59249842  0.9534932   0.79549973
  0.37316458  0.1084751   0.27318727  0.67109745  0.22722532  0.81992392
  0.35829562  0.53772864  0.79580275  0.19252427  0.53926623  0.30135675
  0.45486197  0.24598047  0.34122089  0.49572854  0.67254083  0.9127448
  0.28758811  0.31971228  0.35923945  0.1245816   0.74023307  1.09401324
  0.51833373  0.85717251  0.70508119  0.15350652 -0.07416061  0.58961426
  0.37639144  0.5116383   0.21836364  0.99467108 -0.06725585  0.57213817
  0.62414491  0.45267217  1.04882876  0.24796745  0.21141696  0.85564488
  0.64830207  0.94701674  0.39737425  0.26854283  0.59828376  0.4462239
  0.14841138  0.57760458  0.22570271  0.80477374  0.27050115  0.6710079
  0.6324944   0.89791624  1.06439278 -0.13724272  0.48213858  0.3382238
  0.71040395  1.03360996  0.44924117  0.63619301  0.83028593  0.44711866
  0.41042488  0.24066166  0.30100429  0.14928271]"
0.333984375,0.3125,"[-0.02916654  0.64818902  0.66538207  0.12996596  0.66162173  1.00438184
  0.36363597  0.93956082  0.20676252 -0.00864091  0.73594184  0.16046823
  0.51718219  0.15679279 -0.03010304  0.41695709  0.75624405  0.85566288
  0.81794943  0.60897593  1.07941245  0.89250223  0.23523965  0.8844668
  0.27454815  0.95506606  0.46827117  0.50419356  1.04179805  0.88380459
  0.28485972  0.02017024  0.27318727  0.58279259  0.13892046  0.81992392
  0.44660048  0.53772864  0.88410761  0.28082913  0.62757109  0.30135675
  0.54316683  0.33428533  0.34122089  0.49572854  0.67254083  0.82443994
  0.37589297  0.40801714  0.27093459  0.1245816   0.74023307  1.1823181
  0.43002887  0.85717251  0.61677633  0.06520166 -0.07416061  0.58961426
  0.28808658  0.59994316  0.13005878  0.90636622  0.02104901  0.48383331
  0.53584005  0.54097703  1.13713362  0.15966259  0.21141696  0.94394974
  0.73660693  0.85871188  0.30906939  0.18023797  0.59828376  0.35791904
  0.06010652  0.48929972  0.13739785  0.8930786   0.35880601  0.58270304
  0.6324944   0.9862211   1.06439278 -0.22554758  0.57044344  0.42652866
  0.71040395  0.9453051   0.53754603  0.54788815  0.74198107  0.44711866
  0.32212002  0.32896652  0.21269943  0.14928271]"
