Number of qubits: 5
Training set size: 512
Test set size: 512
Number of features: 10
Ansatz: ansatz14
Optimiser: <class 'qiskit.algorithms.optimizers.spsa.SPSA'>
Perturbation dimensions: 30
Training accuracy,Test accuracy,Parameters
0.173828125,0.126953125,"[0.25052865 0.03575287 0.8806669  0.92947152 0.93366863 0.22023031
 0.00602502 0.2462178  0.36217873 0.35249039 0.7316724  0.30285764
 0.37698871 0.48925554 0.95299852 0.59544632 0.22352872 0.71260959
 0.05123678 0.87994335 0.35148399 0.35782844 0.50646161 0.16586525
 0.18714949 0.02819103 0.19189365 0.10575899 0.68715161 0.93125907
 0.00590913 0.96951051 0.68031227 0.1853222  0.02182757 0.56894329
 0.78384831 0.06636576 0.46477029 0.9793488 ]"
0.28515625,0.2734375,"[ 0.2741704   0.03575287  0.90430866  0.95311328  0.93366863  0.22023031
  0.02966678  0.26985956  0.38582049  0.35249039  0.70803064  0.27921589
  0.35334695  0.5128973   0.95299852  0.61908807  0.24717048  0.68896783
  0.07487854  0.8563016   0.35148399  0.35782844  0.48281985  0.1422235
  0.16350773  0.02819103  0.21553541  0.10575899  0.71079336  0.90761731
 -0.01773263  0.96951051  0.65667051  0.16168044 -0.00181419  0.54530153
  0.80749007  0.042724    0.48841205  0.95570704]"
0.388671875,0.39453125,"[ 0.358501    0.12008346  0.98863926  0.95311328  0.84933803  0.13589972
  0.02966678  0.35419016  0.30148989  0.35249039  0.62370005  0.19488529
  0.26901636  0.4285667   0.95299852  0.61908807  0.33150107  0.77329843
  0.15920913  0.8563016   0.43581458  0.27349785  0.56715044  0.1422235
  0.07917714  0.02819103  0.13120481  0.19008958  0.62646277  0.82328672
 -0.10206322  1.0538411   0.57233992  0.16168044 -0.00181419  0.62963213
  0.72315947 -0.04160659  0.57274265  1.04003764]"
0.369140625,0.44140625,"[ 0.358501    0.08476423  0.95332003  0.98843251  0.88465726  0.10058049
 -0.00565245  0.35419016  0.26617067  0.35249039  0.62370005  0.23020452
  0.30433558  0.46388593  0.98831775  0.58376885  0.33150107  0.80861765
  0.15920913  0.89162082  0.40049535  0.30881708  0.53183121  0.17754272
  0.04385791  0.02819103  0.16652404  0.15477036  0.59114354  0.82328672
 -0.13738245  1.08916033  0.60765915  0.19699967  0.03350504  0.5943129
  0.68784025 -0.04160659  0.53742342  1.04003764]"
0.365234375,0.453125,"[ 0.38058781  0.10685104  0.97540684  1.01051932  0.86257045  0.1226673
 -0.00565245  0.33210335  0.24408386  0.35249039  0.62370005  0.23020452
  0.32642239  0.48597274  0.96623094  0.56168204  0.35358788  0.78653084
  0.13712232  0.91370763  0.37840854  0.28673027  0.55391802  0.17754272
  0.04385791  0.00610422  0.18861085  0.17685717  0.61323035  0.82328672
 -0.15946926  1.06707352  0.58557234  0.19699967  0.03350504  0.57222609
  0.68784025 -0.01951978  0.55951023  1.06212445]"
0.38671875,0.427734375,"[ 0.40249605  0.12875928  0.9534986   0.98861108  0.86257045  0.14457554
 -0.00565245  0.35401159  0.24408386  0.37439863  0.64560829  0.25211276
  0.34833063  0.4640645   0.9443227   0.56168204  0.35358788  0.80843908
  0.13712232  0.89179939  0.37840854  0.30863851  0.53200978  0.19945096
  0.06576615 -0.01580402  0.21051909  0.19876541  0.59132211  0.80137848
 -0.13756102  1.06707352  0.60748057  0.19699967  0.0115968   0.55031785
  0.66593201 -0.04142802  0.53760199  1.06212445]"
0.421875,0.482421875,"[ 0.43013179  0.12875928  0.92586285  0.98861108  0.8902062   0.11693979
  0.0219833   0.38164733  0.21644811  0.34676288  0.61797254  0.25211276
  0.34833063  0.4640645   0.9443227   0.53404629  0.38122363  0.78080334
  0.16475807  0.86416365  0.3507728   0.28100276  0.50437404  0.22708671
  0.0381304   0.01183173  0.23815484  0.22640115  0.56368637  0.77374273
 -0.13756102  1.06707352  0.63511632  0.22463542  0.03923255  0.5226821
  0.69356775 -0.06906377  0.53760199  1.06212445]"
0.390625,0.462890625,"[ 0.479181    0.12875928  0.87681365  1.03766029  0.8902062   0.165989
  0.07103251  0.33259813  0.1673989   0.34676288  0.56892333  0.20306355
  0.34833063  0.4640645   0.99337191  0.48499708  0.38122363  0.82985254
  0.21380728  0.91321285  0.3507728   0.33005197  0.55342324  0.22708671
  0.08717961 -0.03721748  0.28720404  0.17735195  0.56368637  0.82279194
 -0.18661023  1.11612272  0.58606712  0.22463542  0.08828175  0.4736329
  0.74261696 -0.02001456  0.58665119  1.01307524]"
0.375,0.41796875,"[ 0.50258137  0.10535891  0.87681365  1.06106066  0.91360657  0.18938937
  0.04763213  0.30919775  0.19079928  0.37016326  0.56892333  0.20306355
  0.34833063  0.44066413  1.01677228  0.48499708  0.38122363  0.82985254
  0.23720765  0.88981248  0.32737242  0.35345234  0.57682362  0.20368634
  0.08717961 -0.06061785  0.28720404  0.20075232  0.54028599  0.84619231
 -0.2100106   1.1395231   0.60946749  0.20123504  0.08828175  0.49703327
  0.71921658 -0.04341493  0.56325082  1.03647561]"
0.400390625,0.39453125,"[ 0.4832985   0.10535891  0.85753077  1.04177779  0.93288945  0.18938937
  0.02834926  0.30919775  0.1715164   0.35088038  0.56892333  0.18378068
  0.32904776  0.44066413  1.03605516  0.48499708  0.4005065   0.84913542
  0.21792478  0.8705296   0.3466553   0.37273522  0.57682362  0.18440346
  0.10646248 -0.04133498  0.28720404  0.2200352   0.55956887  0.84619231
 -0.22929347  1.12024022  0.62875036  0.22051792  0.06899888  0.4777504
  0.69993371 -0.04341493  0.5825337   1.05575849]"
0.3828125,0.4375,"[ 0.4832985   0.12327498  0.87544684  1.02386171  0.95080552  0.18938937
  0.01043319  0.29128168  0.15360033  0.35088038  0.56892333  0.16586461
  0.32904776  0.44066413  1.05397123  0.50291316  0.41842257  0.86705149
  0.21792478  0.88844568  0.32873923  0.35481914  0.57682362  0.16648739
  0.12437856 -0.02341891  0.26928797  0.20211912  0.54165279  0.86410838
 -0.24720955  1.10232415  0.62875036  0.23843399  0.0510828   0.49566647
  0.68201764 -0.02549886  0.56461762  1.05575849]"
0.384765625,0.421875,"[ 0.46924105  0.13733243  0.86138939  1.03791917  0.96486297  0.20344683
  0.01043319  0.27722423  0.15360033  0.33682293  0.55486588  0.15180715
  0.3149903   0.42660668  1.03991378  0.50291316  0.41842257  0.86705149
  0.21792478  0.87438822  0.31468177  0.35481914  0.59088107  0.15242994
  0.13843601 -0.00936145  0.28334543  0.18806167  0.55571025  0.86410838
 -0.24720955  1.0882667   0.64280782  0.23843399  0.06514026  0.48160901
  0.66796018 -0.01144141  0.55056017  1.06981594]"
0.41015625,0.421875,"[ 0.46160558  0.1449679   0.85375392  1.04555463  0.95722751  0.20344683
  0.00279772  0.26958876  0.15360033  0.32918746  0.56250135  0.15180715
  0.3149903   0.43424214  1.04754924  0.49527769  0.42605804  0.87468696
  0.21028931  0.87438822  0.32231724  0.34718368  0.59851654  0.1600654
  0.14607148 -0.00172599  0.28334543  0.1804262   0.54807478  0.85647292
 -0.24720955  1.08063123  0.63517235  0.24606946  0.05750479  0.48160901
  0.66796018 -0.01144141  0.5429247   1.07745141]"
0.388671875,0.435546875,"[ 0.46762177  0.15098409  0.85977012  1.05157083  0.95121131  0.20946302
  0.00881391  0.26958876  0.15360033  0.33520365  0.56851754  0.14579096
  0.30897411  0.43424214  1.04153305  0.4892615   0.43207423  0.88070315
  0.2163055   0.87438822  0.31630105  0.34116748  0.59250034  0.1600654
  0.14607148 -0.00774218  0.27732923  0.1864424   0.54807478  0.86248911
 -0.24720955  1.07461504  0.64118854  0.24005327  0.05750479  0.47559282
  0.66194399 -0.0174576   0.5429247   1.0834676 ]"
0.396484375,0.435546875,"[ 0.50412474  0.15098409  0.82326714  1.0880738   0.91470834  0.17296005
 -0.02768906  0.30609173  0.1901033   0.29870068  0.53201457  0.10928799
  0.34547708  0.43424214  1.00503008  0.45275852  0.39557126  0.84420018
  0.25280847  0.87438822  0.31630105  0.34116748  0.62900331  0.12356243
  0.10956851 -0.00774218  0.24082626  0.1864424   0.58457775  0.89899208
 -0.21070658  1.03811207  0.64118854  0.24005327  0.09400776  0.51209579
  0.62544102  0.01904537  0.57942767  1.0834676 ]"
0.390625,0.4140625,"[ 0.45657029  0.19853854  0.82326714  1.0880738   0.91470834  0.2205145
 -0.07524351  0.30609173  0.14254885  0.34625513  0.53201457  0.06173354
  0.39303153  0.48179659  0.95747563  0.40520407  0.34801681  0.89175463
  0.30036292  0.82683377  0.2687466   0.34116748  0.58144886  0.07600798
  0.06201406  0.03981227  0.28838071  0.23399685  0.58457775  0.94654653
 -0.25826103  0.99055762  0.59363409  0.24005327  0.09400776  0.51209579
  0.67299547 -0.02850908  0.53187322  1.03591315]"
0.400390625,0.404296875,"[ 0.45657029  0.21987406  0.80193163  1.10940931  0.93604385  0.24185001
 -0.053908    0.28475622  0.14254885  0.36759064  0.51067906  0.06173354
  0.41436704  0.46046108  0.95747563  0.38386856  0.3266813   0.89175463
  0.32169843  0.80549826  0.29008211  0.31983197  0.58144886  0.05467247
  0.08334957  0.01847676  0.2670452   0.23399685  0.56324224  0.92521102
 -0.27959654  0.96922211  0.6149696   0.24005327  0.07267225  0.5334313
  0.67299547 -0.02850908  0.51053771  1.05724866]"
0.396484375,0.4296875,"[ 0.45662053  0.21982381  0.80193163  1.10935907  0.93599361  0.24185001
 -0.05395824  0.28470598  0.14254885  0.36764089  0.51062882  0.0616833
  0.41436704  0.46046108  0.95742539  0.38386856  0.32663106  0.89170439
  0.32174868  0.8055485   0.29003187  0.31978173  0.58144886  0.05472271
  0.08339981  0.01842652  0.26699496  0.2339466   0.56329248  0.92516078
 -0.2795463   0.96927235  0.61501985  0.24010351  0.07262201  0.5334313
  0.67294523 -0.02855932  0.51053771  1.05724866]"
0.39453125,0.4296875,"[ 0.44511791  0.20832119  0.79042901  1.09785644  0.94749624  0.24185001
 -0.06546087  0.27320335  0.15405148  0.37914351  0.52213144  0.05018067
  0.41436704  0.47196371  0.94592276  0.37236594  0.31512843  0.90320701
  0.32174868  0.79404588  0.29003187  0.33128436  0.58144886  0.05472271
  0.08339981  0.01842652  0.25549233  0.22244398  0.57479511  0.9366634
 -0.26804367  0.98077498  0.60351722  0.24010351  0.06111938  0.54493393
  0.67294523 -0.0170567   0.49903508  1.04574604]"
0.416015625,0.412109375,"[ 0.44511791  0.21309448  0.78565571  1.10262974  0.94272294  0.23707671
 -0.07023416  0.27797665  0.15405148  0.37914351  0.51735815  0.04540737
  0.40959375  0.46719041  0.94592276  0.37236594  0.31990173  0.90320701
  0.32652197  0.78927258  0.29480516  0.33128436  0.58144886  0.05949601
  0.08817311  0.02319981  0.26026563  0.21767068  0.57002181  0.9414367
 -0.26804367  0.97600168  0.59874392  0.24487681  0.06589268  0.54016063
  0.66817193 -0.0122834   0.49903508  1.04097274]"
0.376953125,0.431640625,"[ 0.45773943  0.20047296  0.79827723  1.09000822  0.94272294  0.23707671
 -0.07023416  0.29059816  0.14142996  0.366522    0.50473663  0.05802889
  0.39697223  0.45456889  0.93330124  0.35974442  0.30728021  0.90320701
  0.33914349  0.78927258  0.29480516  0.31866284  0.59407038  0.07211753
  0.08817311  0.03582133  0.24764411  0.21767068  0.55740029  0.9414367
 -0.28066519  0.96338016  0.61136544  0.23225529  0.05327116  0.55278215
  0.65555041 -0.02490492  0.49903508  1.05359426]"
0.40625,0.408203125,"[ 0.43502479  0.20047296  0.79827723  1.11272285  0.96543758  0.25979135
 -0.07023416  0.29059816  0.16414459  0.38923663  0.52745126  0.03531426
  0.3742576   0.47728353  0.95601588  0.35974442  0.30728021  0.92592165
  0.33914349  0.81198721  0.3175198   0.31866284  0.61678502  0.09483216
  0.06545847  0.05853597  0.27035874  0.19495605  0.53468566  0.91872207
 -0.25795055  0.98609479  0.63408008  0.25496992  0.03055652  0.53006752
  0.67826505 -0.02490492  0.49903508  1.03087962]"
0.390625,0.380859375,"[ 0.44621131  0.21165948  0.78709071  1.12390937  0.96543758  0.24860483
 -0.07023416  0.30178468  0.17533111  0.37805011  0.53863778  0.03531426
  0.3742576   0.48847005  0.95601588  0.35974442  0.29609369  0.91473513
  0.33914349  0.8008007   0.32870632  0.32984936  0.6055985   0.09483216
  0.07664499  0.06972248  0.28154526  0.19495605  0.54587218  0.92990858
 -0.24676403  0.98609479  0.6452666   0.26615644  0.04174304  0.518881
  0.66707853 -0.0137184   0.48784856  1.04206614]"
0.400390625,0.404296875,"[ 0.43704327  0.21165948  0.79625875  1.12390937  0.96543758  0.23943679
 -0.06106613  0.31095272  0.16616308  0.37805011  0.52946975  0.02614622
  0.36508956  0.49763808  0.95601588  0.35974442  0.30526173  0.92390317
  0.32997546  0.79163266  0.31953828  0.33901739  0.59643046  0.08566413
  0.08581303  0.06055445  0.2907133   0.20412408  0.54587218  0.92990858
 -0.237596    0.97692676  0.6452666   0.26615644  0.05091108  0.50971296
  0.65791049 -0.02288644  0.4970166   1.05123418]"
0.41015625,0.443359375,"[ 0.46842763  0.24304384  0.76487439  1.15529373  0.99682194  0.27082115
 -0.02968177  0.27956836  0.19754743  0.34666575  0.5608541  -0.00523814
  0.36508956  0.49763808  0.98740024  0.32836006  0.30526173  0.95528753
  0.36135981  0.79163266  0.28815392  0.30763303  0.62781482  0.11704849
  0.08581303  0.02917009  0.25932894  0.23550844  0.54587218  0.92990858
 -0.237596    0.97692676  0.67665095  0.2975408   0.01952672  0.54109732
  0.65791049  0.00849792  0.52840096  1.08261854]"
