Number of qubits: 5
Training set size: 512
Test set size: 512
Number of features: 10
Ansatz: ansatz14
Optimiser: <class 'qiskit.algorithms.optimizers.spsa.SPSA'>
Perturbation dimensions: 150
Training accuracy,Test accuracy,Parameters
0.2109375,0.26171875,"[ 0.99283319  0.67577137  1.11896713  0.6246035   1.03291836  0.64871063
  0.79159327  0.41178681  0.48810585  0.19527312  0.54084033  0.76145186
  0.08309793  0.06058863  0.60136815  1.02825586  1.10190721  0.84285011
  0.75281593  0.46672792  0.38025055  0.82691077  0.00511492  0.1925447
  0.58306263  0.02733475  1.15637681  0.74632269  0.70575637  1.07868997
  0.78013292  0.0996966   0.11785865  0.32616767  0.44224264 -0.05510079
  0.58030414  0.71782096  0.73211441  0.45409458  0.11620606  0.95480926
  0.64719257  1.05801916  0.32688489  0.75768264  0.19124203  0.99189726
  0.86847556  0.54722385  0.73866049  0.27280852  0.40964596  0.3848716
  0.70525052  0.21821394  1.00006381  1.15138295  0.38283035  1.09270963
  0.17987937  0.69871972  0.54513538  0.67636992  0.72518407  0.37723088
  0.97227219  0.24368813  0.46489951  0.70712215  0.37162882  0.69647073
  0.51906064  0.41887242  0.35015838  0.53750545  0.30131664  0.48035202
 -0.16051319  0.69793616  0.36278941  0.74060113  0.31560354  0.96884249
  0.03898472  0.47826377  0.34265135  0.37587172  0.2292922   0.3091742
  0.93400263  0.00436849  0.94566873  0.77560891  0.38132118  0.67389775
  0.48728651  0.36073738  0.3133737   0.54633547  0.27945045  0.27442482
  0.83527803  0.83055535  1.05434979  0.31250498  0.84797079  0.6783087
  1.02172203  0.88928378  0.42094499  1.0656253   0.04365335  0.7478877
  0.29367052  0.62848711  0.24468403  0.77991068  0.21371969  0.12899997
  0.96965323  0.60326268  1.09536529  1.05452588  0.4925892   0.06022184
  0.70250883  0.0189982   1.14280858  0.78515918  0.63721887  0.77044289
  0.37707798  0.42234402  0.86565007  0.45985435  0.23570599  0.86694772
  0.64021965  0.23096331  0.62604775  0.85147822 -0.02879194  0.10900712
  0.99448185  0.85313152  0.55825895  0.09340751  0.38782238  0.17336892
  0.34969818 -0.05695128  0.43147064  1.06548733  0.55174181  0.45756275
  0.90273505  0.51098367  1.02520887  0.6347551   0.50772668  0.74567118
  0.41782881  0.31470703  0.07077114  0.71580539  0.71173281  0.31772987
  0.38034112  0.53507051  0.4231293   0.32253011  0.25945358  1.03104342
  0.80069506  0.23830046  0.10177345  0.67176241  1.15422013  1.09264699
  1.09027914  0.81143394  0.4491714   0.33646893  0.03334429  0.30010723
  0.50575204  0.16244083  0.73012748  0.0332947   0.73623402  0.53370282
  0.62656242  0.54069134  0.86423484  0.44862482  0.7069244   0.98002379
  0.25102324  0.26874204]"
0.158203125,0.2109375,"[ 1.22528803  0.44331653  0.88651228  0.85705835  0.80046351  0.41625579
  1.02404811  0.17933196  0.25565101 -0.03718173  0.77329518  0.76145186
  0.31555277 -0.17186622  0.60136815  1.02825586  0.86945236  0.61039527
  0.52036108  0.69918276  0.61270539  0.82691077  0.00511492  0.42499954
  0.81551747 -0.20512009  1.15637681  0.97877753  0.93821122  0.84623513
  0.54767808  0.33215145 -0.11459619  0.32616767  0.44224264 -0.28755564
  0.81275898  0.95027581  0.73211441  0.22163974  0.3486609   0.72235441
  0.87964741  0.82556432  0.32688489  0.99013748  0.42369687  1.2243521
  1.1009304   0.7796787   0.97111533  0.50526336  0.6421008   0.61732644
  0.93770536  0.21821394  0.76760897  0.9189281   0.61528519  1.09270963
  0.17987937  0.46626488  0.77759023  0.44391507  0.95763891  0.14477604
  0.73981735  0.24368813  0.23244467  0.93957699  0.60408366  0.92892557
  0.28660579  0.41887242  0.58261323  0.7699603   0.53377148  0.71280687
  0.07194165  0.46548132  0.36278941  0.74060113  0.0831487   0.96884249
  0.27143956  0.47826377  0.11019651  0.14341687  0.46174705  0.54162905
  0.93400263  0.00436849  1.17812357  0.77560891  0.14886633  0.9063526
  0.71974135  0.59319222  0.08091886  0.77879032  0.51190529  0.04196998
  0.60282318  0.59810051  0.82189494  0.54495982  0.61551595  0.91076354
  1.02172203  0.88928378  0.65339983  1.29808014  0.27610819  0.51543285
  0.06121568  0.62848711  0.01222919  1.01236552 -0.01873516  0.12899997
  0.73719839  0.37080784  1.32782013  1.05452588  0.4925892   0.29267669
  0.47005398  0.25145304  1.14280858  1.01761403  0.86967371  1.00289774
  0.14462314  0.18988918  0.86565007  0.2273995   0.46816083  1.09940257
  0.4077648   0.23096331  0.85850259  0.61902338  0.20366291  0.10900712
  0.76202701  0.62067668  0.7907138   0.09340751  0.15536754  0.17336892
  0.11724334  0.17550357  0.1990158   1.29794217  0.78419666  0.45756275
  0.67028021  0.74343851  1.02520887  0.6347551   0.50772668  0.51321634
  0.65028365  0.54716188 -0.1616837   0.71580539  0.47927797  0.31772987
  0.38034112  0.53507051  0.4231293   0.09007526  0.49190842  1.03104342
  1.0331499   0.00584562 -0.1306814   0.90421725  1.38667498  0.86019215
  1.32273398  1.04388878  0.21671655  0.56892377 -0.19911055  0.06765238
  0.73820688  0.16244083  0.73012748  0.26574954  0.73623402  0.30124797
  0.39410758  0.54069134  0.63178     0.68107967  0.7069244   0.98002379
  0.48347808  0.50119689]"
0.388671875,0.345703125,"[ 1.18643687  0.48216769  0.92536345  0.85705835  0.80046351  0.45510695
  1.06289927  0.17933196  0.21679985 -0.03718173  0.81214634  0.7226007
  0.35440393 -0.21071738  0.56251699  1.06710702  0.90830352  0.57154411
  0.55921224  0.6603316   0.57385423  0.86576194 -0.03373625  0.4638507
  0.81551747 -0.24397125  1.15637681  0.93992637  0.97706238  0.80738396
  0.50882692  0.29330029 -0.07574503  0.28731651  0.4810938  -0.3264068
  0.81275898  0.91142464  0.69326325  0.18278858  0.38751206  0.68350325
  0.91849857  0.86441548  0.36573605  1.02898864  0.46254803  1.2243521
  1.06207924  0.81852986  1.00996649  0.50526336  0.68095196  0.57847528
  0.8988542   0.17936278  0.76760897  0.9189281   0.57643403  1.05385847
  0.14102821  0.42741372  0.73873906  0.44391507  0.99649007  0.1836272
  0.70096619  0.20483696  0.27129583  0.97842816  0.64293482  0.92892557
  0.24775463  0.41887242  0.58261323  0.7699603   0.49492032  0.6739557
  0.11079281  0.50433248  0.40164057  0.77945229  0.12199986  1.00769365
  0.27143956  0.43941261  0.14904767  0.10456571  0.46174705  0.50277789
  0.9728538   0.04321965  1.17812357  0.77560891  0.14886633  0.94520376
  0.68089019  0.63204339  0.11977002  0.81764148  0.47305413  0.00311882
  0.56397202  0.63695167  0.78304378  0.58381098  0.57666479  0.87191238
  1.06057319  0.88928378  0.69225099  1.3369313   0.27610819  0.51543285
  0.02236451  0.66733827  0.01222919  1.05121668 -0.01873516  0.12899997
  0.77604955  0.409659    1.28896897  1.01567472  0.53144036  0.33152785
  0.50890514  0.2903042   1.14280858  1.05646519  0.83082255  0.96404658
  0.1834743   0.18988918  0.90450124  0.2273995   0.42930967  1.09940257
  0.44661596  0.26981447  0.85850259  0.65787454  0.20366291  0.14785828
  0.72317585  0.62067668  0.82956496  0.05455634  0.1942187   0.17336892
  0.11724334  0.1366524   0.16016464  1.29794217  0.74534549  0.41871159
  0.67028021  0.70458735  1.02520887  0.6347551   0.50772668  0.5520675
  0.65028365  0.54716188 -0.20053487  0.75465655  0.47927797  0.35658103
  0.41919228  0.57392168  0.4231293   0.09007526  0.45305726  1.06989458
  0.99429874  0.04469678 -0.09183024  0.94306841  1.42552614  0.89904331
  1.36158514  1.08273995  0.25556772  0.60777493 -0.23796171  0.02880122
  0.69935572  0.20129199  0.76897864  0.26574954  0.69738286  0.30124797
  0.43295874  0.5795425   0.59292883  0.6422285   0.66807324  0.98002379
  0.44462692  0.50119689]"
0.216796875,0.212890625,"[ 1.18643687  0.55582834  0.9990241   0.7833977   0.87412417  0.38144629
  1.06289927  0.25299262  0.2904605   0.03647892  0.88580699  0.79626135
  0.42806459 -0.21071738  0.63617764  1.06710702  0.98196418  0.64520476
  0.63287289  0.73399225  0.64751488  0.86576194 -0.1073969   0.53751135
  0.74185682 -0.1703106   1.08271616  1.01358702  0.90340173  0.88104462
  0.43516627  0.21963964 -0.00208438  0.21365586  0.55475445 -0.3264068
  0.88641963  0.83776399  0.7669239   0.25644923  0.31385141  0.6098426
  0.99215922  0.79075483  0.36573605  0.95532799  0.46254803  1.2243521
  1.13573989  0.89219051  0.93630584  0.43160271  0.68095196  0.65213593
  0.97251485  0.17936278  0.69394832  0.84526745  0.50277338  0.98019781
  0.06736756  0.42741372  0.73873906  0.51757573  0.92282942  0.25728785
  0.62730554  0.27849762  0.19763518  0.9047675   0.56927417  1.00258622
  0.32141528  0.34521177  0.65627388  0.84362095  0.56858097  0.74761636
  0.03713216  0.57799313  0.47530122  0.70579164  0.12199986  0.934033
  0.27143956  0.36575196  0.14904767  0.03090506  0.3880864   0.57643854
  0.89919314  0.1168803   1.25178422  0.77560891  0.22252698  0.87154311
  0.75455084  0.55838273  0.04610937  0.89130213  0.54671478  0.07677947
  0.49031137  0.71061232  0.85670443  0.51015033  0.65032544  0.94557303
  1.13423384  0.88928378  0.61859034  1.41059195  0.20244754  0.4417722
  0.09602517  0.66733827  0.08588984  1.05121668 -0.01873516  0.20266062
  0.7023889   0.33599835  1.21530832  1.08933537  0.60510101  0.4051885
  0.58256579  0.2903042   1.21646923  1.05646519  0.7571619   0.96404658
  0.10981365  0.26354983  0.97816189  0.2273995   0.50297032  1.09940257
  0.44661596  0.19615382  0.85850259  0.65787454  0.27732356  0.07419763
  0.7968365   0.69433733  0.82956496 -0.01910431  0.26787935  0.09970827
  0.11724334  0.21031306  0.23382529  1.29794217  0.74534549  0.34505094
  0.67028021  0.6309267   1.09886953  0.56109444  0.50772668  0.62572815
  0.65028365  0.47350122 -0.12687421  0.8283172   0.47927797  0.28292038
  0.41919228  0.64758233  0.4231293   0.01641461  0.45305726  1.14355524
  0.92063809  0.11835743 -0.01816958  1.01672907  1.35186549  0.89904331
  1.36158514  1.08273995  0.18190706  0.60777493 -0.23796171  0.02880122
  0.62569507  0.12763134  0.69531799  0.26574954  0.6237222   0.37490862
  0.35929808  0.50588185  0.59292883  0.56856785  0.66807324  0.98002379
  0.51828757  0.42753624]"
0.439453125,0.39453125,"[ 1.1727797   0.5694855   1.01268126  0.7833977   0.88778133  0.38144629
  1.07655644  0.25299262  0.27680333  0.05013609  0.87214982  0.80991852
  0.44172175 -0.19706021  0.6498348   1.05344985  0.98196418  0.64520476
  0.63287289  0.74764941  0.66117205  0.86576194 -0.12105406  0.52385419
  0.74185682 -0.18396777  1.09637333  1.02724419  0.91705889  0.88104462
  0.43516627  0.21963964 -0.01574154  0.19999869  0.55475445 -0.31274963
  0.87276247  0.83776399  0.75326673  0.25644923  0.30019424  0.59618543
  0.97850206  0.77709766  0.35207888  0.94167083  0.46254803  1.23800927
  1.12208273  0.90584768  0.92264867  0.43160271  0.69460913  0.6657931
  0.98617202  0.19301994  0.69394832  0.85892462  0.51643054  0.99385498
  0.08102472  0.41375655  0.7250819   0.50391856  0.92282942  0.24363069
  0.6409627   0.27849762  0.18397801  0.91842467  0.55561701  1.01624339
  0.30775812  0.35886894  0.66993104  0.85727811  0.58223814  0.73395919
  0.03713216  0.59165029  0.48895838  0.70579164  0.13565702  0.92037583
  0.28509672  0.37940912  0.14904767  0.01724789  0.37442923  0.5900957
  0.88553598  0.13053746  1.25178422  0.78926608  0.23618415  0.88520027
  0.75455084  0.55838273  0.05976654  0.87764496  0.54671478  0.07677947
  0.50396854  0.71061232  0.85670443  0.5238075   0.63666827  0.95923019
  1.14789101  0.87562661  0.61859034  1.42424912  0.2161047   0.42811504
  0.09602517  0.66733827  0.07223268  1.03755952 -0.00507799  0.18900346
  0.7023889   0.32234118  1.20165115  1.0756782   0.59144384  0.41884566
  0.58256579  0.27664704  1.20281207  1.04280802  0.74350473  0.95038941
  0.10981365  0.24989267  0.99181905  0.24105667  0.48931316  1.11305973
  0.44661596  0.19615382  0.87215975  0.64421737  0.27732356  0.0878548
  0.78317933  0.68068016  0.84322212 -0.00544714  0.25422219  0.11336543
  0.10358617  0.22397022  0.22016812  1.284285    0.73168833  0.33139377
  0.65662304  0.6309267   1.09886953  0.57475161  0.50772668  0.63938532
  0.66394082  0.48715839 -0.14053138  0.81466003  0.46562081  0.28292038
  0.41919228  0.66123949  0.4231293   0.00275744  0.46671443  1.12989807
  0.93429526  0.10470026 -0.00451242  1.0030719   1.36552265  0.89904331
  1.37524231  1.08273995  0.1682499   0.60777493 -0.23796171  0.01514406
  0.63935223  0.11397417  0.68166082  0.25209238  0.6237222   0.36125146
  0.37295525  0.49222468  0.59292883  0.58222502  0.65441607  0.96636663
  0.53194474  0.4411934 ]"
0.37109375,0.3671875,"[ 1.17277970e+00  6.99236861e-01  1.14243262e+00  6.53646340e-01
  1.01753269e+00  2.51694939e-01  1.07655644e+00  1.23241260e-01
  1.47051977e-01  1.79887446e-01  7.42398467e-01  9.39669876e-01
  4.41721751e-01 -3.26811569e-01  7.79586160e-01  1.05344985e+00
  1.11171553e+00  7.74956115e-01  7.62624251e-01  7.47649415e-01
  7.90923406e-01  8.65761935e-01  8.69729350e-03  5.23854189e-01
  7.41856823e-01 -1.83967769e-01  9.66621973e-01  1.15699554e+00
  7.87307534e-01  1.01079597e+00  3.05414911e-01  8.98882787e-02
  1.14009815e-01  7.02473370e-02  5.54754454e-01 -1.82998277e-01
  1.00251382e+00  9.67515349e-01  6.23515376e-01  3.86200588e-01
  4.29945601e-01  5.96185434e-01  9.78502059e-01  6.47346307e-01
  4.81830239e-01  8.11919470e-01  5.92299387e-01  1.10825791e+00
  1.25183408e+00  9.05847676e-01  1.05240003e+00  3.01851351e-01
  6.94609131e-01  6.65793100e-01  1.11592337e+00  3.22771299e-01
  8.23699676e-01  7.29173262e-01  3.86679185e-01  9.93854980e-01
 -4.87266356e-02  5.43507911e-01  8.54833255e-01  3.74167203e-01
  7.93078064e-01  2.43630688e-01  7.70714059e-01  2.78497616e-01
  1.83978010e-01  7.88673314e-01  4.25865649e-01  1.14599475e+00
  1.78006761e-01  2.29117580e-01  5.40179686e-01  9.87029471e-01
  7.11989496e-01  7.33959190e-01  3.71321610e-02  5.91650294e-01
  4.88958385e-01  7.05791637e-01  5.90566789e-03  1.05012719e+00
  1.55345368e-01  2.49657768e-01  1.92963131e-02  1.46999251e-01
  5.04180586e-01  4.60344346e-01  8.85535978e-01  7.86107227e-04
  1.12203286e+00  6.59514720e-01  3.65935507e-01  8.85200274e-01
  6.24799486e-01  5.58382734e-01  1.89517891e-01  1.00739632e+00
  5.46714779e-01  2.06530824e-01  5.03968535e-01  5.80860962e-01
  8.56704433e-01  6.53558854e-01  6.36668273e-01  8.29478838e-01
  1.14789101e+00  7.45875254e-01  7.48341696e-01  1.42424912e+00
  3.45856060e-01  5.57866392e-01  9.60251657e-02  7.97089626e-01
  2.01984034e-01  1.03755952e+00 -1.34829347e-01  5.92521023e-02
  8.32140253e-01  4.52092540e-01  1.20165115e+00  1.07567820e+00
  5.91443845e-01  5.48597021e-01  7.12317151e-01  1.46895683e-01
  1.33256342e+00  1.17255938e+00  6.13753376e-01  1.08014077e+00
  1.09813648e-01  3.79644022e-01  9.91819053e-01  3.70808027e-01
  3.59561802e-01  1.11305973e+00  3.16864608e-01  6.64024667e-02
  8.72159755e-01  5.14466017e-01  1.47572201e-01  8.78547983e-02
  7.83179332e-01  5.50928808e-01  9.72973481e-01 -1.35198498e-01
  1.24470831e-01  2.43116790e-01  2.33337528e-01  9.42188651e-02
  9.04167667e-02  1.41403636e+00  6.01936972e-01  4.61145129e-01
  5.26871685e-01  7.60678058e-01  1.22862088e+00  4.45000253e-01
  3.77975322e-01  5.09633961e-01  7.93692173e-01  3.57407033e-01
 -1.07800239e-02  6.84908676e-01  5.95372162e-01  4.12671738e-01
  5.48943633e-01  7.90990850e-01  2.93377947e-01  1.32508801e-01
  5.96465785e-01  1.25964943e+00  9.34295257e-01  2.34451619e-01
  1.25238939e-01  8.73320543e-01  1.49527401e+00  7.69291953e-01
  1.37524231e+00  1.08273995e+00  1.68249899e-01  4.78023575e-01
 -1.08210354e-01 -1.14607301e-01  5.09600877e-01  2.43725531e-01
  8.11412181e-01  1.22341020e-01  6.23722204e-01  4.91002815e-01
  2.43203894e-01  6.21976036e-01  4.63177478e-01  4.52473662e-01
  7.84167430e-01  9.66366625e-01  6.61696092e-01  5.70944758e-01]"
0.30078125,0.4453125,"[ 1.10047497  0.7715416   1.14243262  0.5813416   0.94522795  0.25169494
  1.14886117  0.195546    0.21935671  0.25219218  0.67009373  1.01197461
  0.51402649 -0.39911631  0.70728142  0.98114512  1.18402027  0.70265138
  0.69031952  0.74764941  0.79092341  0.93806667  0.08100203  0.59615893
  0.74185682 -0.18396777  1.03892671  1.15699554  0.78730753  1.08310071
  0.37771965  0.01758354  0.18631455  0.07024734  0.48244972 -0.11069354
  0.93020909  0.89521061  0.69582011  0.38620059  0.4299456   0.59618543
  0.97850206  0.64734631  0.55413498  0.73961473  0.51999465  1.03595318
  1.17952935  0.83354294  0.9800953   0.37415609  0.76691387  0.73809784
  1.18822811  0.3227713   0.75139494  0.65686853  0.38667919  0.99385498
 -0.12103137  0.47120317  0.85483325  0.44647194  0.8653828   0.31593542
  0.77071406  0.27849762  0.11167327  0.86097805  0.49817039  1.21829948
  0.10570202  0.22911758  0.61248442  0.98702947  0.7119895   0.66165445
 -0.03517258  0.51934556  0.56126312  0.77809637  0.0782104   1.05012719
  0.15534537  0.24965777  0.09160105  0.14699925  0.43187585  0.53264908
  0.95784071  0.07309084  1.04972813  0.73181946  0.43824024  0.95750501
  0.69710422  0.486078    0.26182263  1.00739632  0.54671478  0.27883556
  0.4316638   0.6531657   0.92900917  0.72586359  0.63666827  0.90178357
  1.14789101  0.67357052  0.82064643  1.49655386  0.27355132  0.55786639
  0.09602517  0.86939436  0.27428877  1.10986425 -0.06252461  0.0592521
  0.90444499  0.52439728  1.27395589  1.00337347  0.51913911  0.62090176
  0.64001242  0.14689568  1.26025869  1.24486411  0.54144864  1.08014077
  0.03750891  0.45194876  1.06412379  0.44311276  0.3595618   1.040755
  0.38916934  0.1387072   0.79985502  0.44216128  0.07526746  0.01555006
  0.85548407  0.55092881  0.90066874 -0.20750323  0.0521661   0.31542153
  0.30564226  0.09421887  0.09041677  1.4863411   0.60193697  0.46114513
  0.45456695  0.83298279  1.22862088  0.51730499  0.45028006  0.50963396
  0.72138744  0.2851023   0.06152471  0.75721341  0.59537216  0.48497647
  0.4766389   0.86329559  0.22107321  0.20481354  0.52416105  1.33195416
  0.86199052  0.30675635  0.0529342   0.80101581  1.56757875  0.84159669
  1.30293757  1.08273995  0.09594516  0.40571884 -0.10821035 -0.18691204
  0.58190561  0.24372553  0.88371692  0.19464576  0.55141747  0.56330755
  0.31550863  0.5496713   0.53548221  0.45247366  0.85647217  0.96636663
  0.73400083  0.49864002]"
0.306640625,0.30859375,"[ 0.93383398  0.60490061  1.14243262  0.5813416   1.11186894  0.41833593
  0.98222018  0.02890501  0.05271572  0.25219218  0.83673472  1.1786156
  0.68066748 -0.23247532  0.70728142  1.14778611  1.01737928  0.53601039
  0.69031952  0.74764941  0.79092341  1.10470766 -0.08563896  0.76279991
  0.57521583 -0.01732678  1.2055677   0.99035455  0.95394852  1.08310071
  0.37771965 -0.14905745  0.35295554  0.07024734  0.48244972  0.05594745
  1.09685008  0.89521061  0.52917912  0.2195596   0.59658659  0.76282642
  0.81186107  0.64734631  0.55413498  0.90625572  0.68663564  0.86931219
  1.17952935  0.66690195  0.9800953   0.2075151   0.76691387  0.57145685
  1.3548691   0.15613031  0.75139494  0.82350952  0.55332017  1.16049597
  0.04560962  0.47120317  1.02147424  0.27983095  0.69874181  0.31593542
  0.60407307  0.27849762  0.11167327  0.86097805  0.3315294   1.38494047
 -0.06093896  0.06247659  0.44584343  1.15367046  0.87863049  0.82829544
  0.13146841  0.35270457  0.39462213  0.61145538  0.24485139  0.8834862
  0.32198636  0.41629876 -0.07503994 -0.01964174  0.26523486  0.36600809
  1.1244817   0.07309084  1.21636912  0.73181946  0.27159925  0.95750501
  0.53046323  0.31943701  0.26182263  0.84075533  0.71335577  0.44547655
  0.26502281  0.48652471  1.09565016  0.5592226   0.47002728  0.73514258
  1.314532    0.67357052  0.65400544  1.32991287  0.44019231  0.3912254
 -0.07061582  0.70275337  0.10764778  1.27650524  0.10411638 -0.10738889
  1.07108598  0.69103827  1.27395589  1.17001446  0.6857801   0.45426077
  0.47337143 -0.01974531  1.42689968  1.07822312  0.54144864  1.24678176
  0.2041499   0.45194876  0.8974828   0.27647177  0.19292081  1.20739599
  0.55581033  0.30534819  0.63321403  0.60880227 -0.09137352  0.01555006
  1.02212506  0.55092881  0.90066874 -0.04086225 -0.11447489  0.14878054
  0.13900127  0.26085985  0.09041677  1.31970011  0.76857796  0.29450414
  0.28792596  0.99962378  1.39526187  0.350664    0.45028006  0.34299297
  0.72138744  0.2851023  -0.10511628  0.59057242  0.42873117  0.31833548
  0.4766389   0.6966546   0.22107321  0.03817255  0.52416105  1.16531317
  0.69534953  0.30675635 -0.11370679  0.9676568   1.73421974  0.84159669
  1.13629658  1.24938093 -0.07069583  0.23907785 -0.27485134 -0.18691204
  0.41526462  0.24372553  0.71707593  0.36128675  0.55141747  0.39666656
  0.48214962  0.71631229  0.53548221  0.61911465  0.85647217  0.79972564
  0.73400083  0.49864002]"
0.302734375,0.173828125,"[ 0.97466291  0.64572954  1.10160369  0.5813416   1.15269787  0.45916486
  0.98222018 -0.01192392  0.09354465  0.21136325  0.87756365  1.1786156
  0.68066748 -0.19164639  0.66645249  1.14778611  1.05820821  0.53601039
  0.73114844  0.78847834  0.79092341  1.06387873 -0.12646789  0.72197098
  0.61604476 -0.01732678  1.16473877  0.94952562  0.91311959  1.08310071
  0.33689072 -0.10822852  0.35295554  0.02941841  0.44162079  0.09677638
  1.09685008  0.89521061  0.48835019  0.26038853  0.55575766  0.76282642
  0.77103214  0.60651738  0.51330605  0.86542679  0.64580671  0.91014112
  1.13870042  0.70773088  0.93926637  0.2075151   0.8077428   0.57145685
  1.3548691   0.19695924  0.75139494  0.82350952  0.51249125  1.11966704
  0.04560962  0.5120321   1.06230317  0.23900202  0.73957074  0.27510649
  0.644902    0.23766869  0.1525022   0.82014912  0.3315294   1.38494047
 -0.10176789  0.02164766  0.48667236  1.15367046  0.87863049  0.82829544
  0.17229734  0.35270457  0.39462213  0.65228431  0.28568032  0.8834862
  0.28115743  0.37546983 -0.07503994 -0.06047067  0.30606379  0.40683702
  1.1244817   0.07309084  1.17554019  0.77264839  0.23077032  0.95750501
  0.4896343   0.27860808  0.26182263  0.84075533  0.71335577  0.48630548
  0.26502281  0.48652471  1.13647909  0.60005153  0.42919835  0.77597151
  1.314532    0.63274159  0.69483437  1.3707418   0.48102124  0.35039647
 -0.02978689  0.66192444  0.06681885  1.31733417  0.06328745 -0.10738889
  1.03025705  0.69103827  1.23312696  1.21084339  0.72660903  0.41343184
  0.51420036 -0.06057424  1.38607075  1.11905205  0.58227757  1.20595283
  0.16332097  0.41111983  0.8974828   0.3173007   0.15209188  1.24822491
  0.59663926  0.30534819  0.5923851   0.60880227 -0.09137352 -0.02527887
  0.98129613  0.59175774  0.85983982 -0.08169117 -0.07364596  0.18960947
  0.09817235  0.22003092  0.04958784  1.31970011  0.76857796  0.25367521
  0.32875489  0.95879485  1.4360908   0.39149293  0.49110899  0.3838219
  0.76221637  0.32593123 -0.10511628  0.59057242  0.38790224  0.35916441
  0.4766389   0.65582567  0.22107321 -0.00265638  0.48333212  1.2061421
  0.73617846  0.34758528 -0.07287786  1.00848573  1.77504866  0.80076776
  1.09546765  1.20855201 -0.11152476  0.19824892 -0.23402241 -0.14608311
  0.37443569  0.2028966   0.75790486  0.32045782  0.5922464   0.35583763
  0.44132069  0.67548336  0.53548221  0.65994358  0.81564324  0.84055457
  0.6931719   0.53946895]"
0.2109375,0.201171875,"[ 1.01129063  0.60910181  1.06497596  0.61796933  1.11607014  0.49579258
  0.98222018  0.0247038   0.05691693  0.17473553  0.91419138  1.1786156
  0.64403975 -0.15501866  0.70308022  1.14778611  1.02158048  0.49938266
  0.69452072  0.78847834  0.79092341  1.10050646 -0.16309562  0.72197098
  0.61604476  0.01930095  1.12811104  0.98615335  0.94974732  1.11972843
  0.37351844 -0.14485624  0.38958327 -0.00720932  0.47824851  0.1334041
  1.09685008  0.89521061  0.48835019  0.2237608   0.51912993  0.76282642
  0.80765987  0.60651738  0.54993377  0.90205452  0.64580671  0.94676884
  1.17532814  0.67110315  0.93926637  0.24414282  0.77111507  0.57145685
  1.31824137  0.16033151  0.71476721  0.82350952  0.47586352  1.15629477
  0.00898189  0.47540438  1.02567545  0.23900202  0.77619847  0.31173422
  0.68152973  0.27429641  0.18912993  0.82014912  0.36815712  1.34831274
 -0.10176789 -0.01498007  0.45004464  1.19029819  0.91525821  0.86492317
  0.17229734  0.31607684  0.3579944   0.61565659  0.32230805  0.92011393
  0.31778515  0.37546983 -0.11166767 -0.02384294  0.26943606  0.3702093
  1.1244817   0.07309084  1.21216791  0.77264839  0.1941426   0.99413274
  0.45300658  0.24198035  0.2251949   0.87738306  0.67672804  0.52293321
  0.26502281  0.52315244  1.13647909  0.5634238   0.39257063  0.73934379
  1.35115972  0.66936931  0.7314621   1.3707418   0.51764897  0.31376875
 -0.02978689  0.69855217  0.03019112  1.31733417  0.09991518 -0.10738889
  0.99362932  0.72766599  1.23312696  1.24747111  0.6899813   0.45005957
  0.55082808 -0.02394651  1.42269847  1.11905205  0.58227757  1.20595283
  0.16332097  0.3744921   0.93411053  0.3173007   0.15209188  1.28485264
  0.56001154  0.34197592  0.55575737  0.57217454 -0.12800125  0.01134886
  1.01792386  0.55513001  0.85983982 -0.1183189  -0.11027369  0.18960947
  0.13480007  0.25665865  0.08621556  1.31970011  0.76857796  0.29030294
  0.29212716  0.92216713  1.47271853  0.3548652   0.45448126  0.42044963
  0.79884409  0.36255895 -0.141744    0.62720015  0.42452997  0.35916441
  0.4766389   0.69245339  0.22107321 -0.03928411  0.44670439  1.24276983
  0.69955073  0.38421301 -0.03625013  0.971858    1.81167639  0.76414003
  1.09546765  1.20855201 -0.11152476  0.23487665 -0.27065014 -0.18271083
  0.41106342  0.16626887  0.72127713  0.35708554  0.55561867  0.31920991
  0.44132069  0.63885563  0.53548221  0.62331585  0.77901551  0.84055457
  0.65654417  0.57609668]"
