Number of qubits: 10
Training set size: 512
Test set size: 512
Number of features: 20
Ansatz: ansatz14
Optimiser: <class 'qiskit.algorithms.optimizers.spsa.SPSA'>
Perturbation dimensions: 60
Training accuracy,Test accuracy,Parameters
0.11328125,0.080078125,"[0.72259141 0.28322988 0.69454387 0.41680848 0.33345429 0.26473544
 0.45933178 0.62200979 0.75415095 0.41631603 0.8879588  0.50181155
 0.24330842 0.70281143 0.68447619 0.13010986 0.36010402 0.19535315
 0.92647087 0.1607597  0.5746468  0.39152629 0.26470227 0.97889384
 0.70810464 0.25222821 0.95633228 0.95429613 0.09719706 0.79341031
 0.87714921 0.35420549 0.65618663 0.6688769  0.49112059 0.42502945
 0.73033254 0.35319402 0.85996783 0.57908106 0.83181526 0.97566822
 0.52524774 0.14181095 0.33850863 0.94305286 0.65897916 0.39777405
 0.60010685 0.69767468 0.66561482 0.26709976 0.88628831 0.32957317
 0.65441193 0.73859664 0.97091334 0.20102266 0.03611463 0.97850744
 0.02320873 0.36103364 0.09442309 0.65969393 0.46793582 0.70318007
 0.91747529 0.80767128 0.46071882 0.00523291 0.29263202 0.85425621
 0.72150022 0.65178198 0.29325238 0.18493086 0.28380147 0.18295708
 0.15690849 0.39288526]"
0.162109375,0.130859375,"[0.71960174 0.28621955 0.69454387 0.41381882 0.33345429 0.26772511
 0.46232145 0.61902012 0.75714062 0.41332636 0.89094847 0.49882188
 0.24629809 0.7058011  0.68148652 0.13309953 0.36010402 0.19236348
 0.92946053 0.1607597  0.57763647 0.39451596 0.26470227 0.97590417
 0.70511497 0.25222821 0.95334261 0.95429613 0.09719706 0.79639998
 0.88013888 0.35719516 0.65618663 0.6688769  0.49112059 0.42801911
 0.73332221 0.35020436 0.85697816 0.58207072 0.83480492 0.97267855
 0.52225808 0.13882129 0.3414983  0.94006319 0.65598949 0.39478439
 0.60010685 0.69767468 0.66262515 0.26411009 0.88628831 0.32658351
 0.6574016  0.74158631 0.97091334 0.19803299 0.03910429 0.98149711
 0.02021906 0.35804397 0.09442309 0.65969393 0.46494615 0.70616974
 0.91448562 0.81066094 0.46370849 0.00822258 0.28964235 0.85126654
 0.72150022 0.64879231 0.29026271 0.18792052 0.28380147 0.18295708
 0.15391883 0.39587493]"
0.208984375,0.173828125,"[0.71537153 0.29044976 0.69877408 0.41804903 0.32922408 0.2634949
 0.46655166 0.61478991 0.75291041 0.41332636 0.89094847 0.49882188
 0.2505283  0.70157089 0.68148652 0.13309953 0.36433423 0.18813327
 0.92946053 0.15652949 0.58186668 0.39451596 0.26047206 0.98013438
 0.70088476 0.25645842 0.95757282 0.95429613 0.09719706 0.80063019
 0.87590867 0.36142537 0.65195642 0.67310711 0.48689038 0.4237889
 0.73755242 0.35443457 0.85697816 0.57784051 0.83903514 0.96844834
 0.52225808 0.1430515  0.34572851 0.9442934  0.65598949 0.3990146
 0.60433706 0.70190489 0.66685536 0.25987988 0.88628831 0.3223533
 0.65317139 0.74581652 0.96668313 0.19380278 0.03910429 0.97726689
 0.02444927 0.35804397 0.0986533  0.65546372 0.46071594 0.70616974
 0.91871584 0.81066094 0.46370849 0.00399237 0.28541214 0.85549675
 0.72150022 0.64879231 0.29449292 0.18369031 0.28803168 0.17872687
 0.14968862 0.39164472]"
0.26171875,0.197265625,"[ 0.71537153  0.30394888  0.68527496  0.41804903  0.31572496  0.2634949
  0.48005077  0.6012908   0.7394113   0.39982725  0.90444758  0.51232099
  0.26402741  0.68807177  0.6679874   0.11960041  0.35083511  0.18813327
  0.91596142  0.17002861  0.56836757  0.40801508  0.24697294  0.96663527
  0.68738565  0.25645842  0.95757282  0.95429613  0.08369795  0.78713108
  0.86240955  0.34792625  0.65195642  0.67310711  0.5003895   0.41028979
  0.75105154  0.34093545  0.87047728  0.5643414   0.83903514  0.98194746
  0.50875896  0.1430515   0.33222939  0.93079428  0.64249038  0.41251371
  0.59083794  0.715404    0.68035448  0.24638076  0.89978743  0.30885418
  0.65317139  0.75931564  0.98018225  0.20730189  0.05260341  0.97726689
  0.01095015  0.37154309  0.11215242  0.66896283  0.44721682  0.71966885
  0.90521672  0.82416006  0.46370849 -0.00950675  0.28541214  0.85549675
  0.7080011   0.66229143  0.2809938   0.18369031  0.28803168  0.17872687
  0.14968862  0.37814561]"
0.30078125,0.19921875,"[ 0.71537153  0.30601631  0.68527496  0.42011646  0.31365753  0.26556233
  0.47798334  0.6012908   0.74147873  0.40189468  0.90238015  0.51025356
  0.26195998  0.69013921  0.67005484  0.12166785  0.35290255  0.18813327
  0.91802885  0.16796117  0.570435    0.40594764  0.24697294  0.9687027
  0.68531821  0.25439099  0.95757282  0.95429613  0.08576538  0.78919851
  0.86034212  0.34999369  0.65402385  0.67103967  0.49832206  0.41235722
  0.7489841   0.34300289  0.87254471  0.5643414   0.84110257  0.97988002
  0.51082639  0.1430515   0.33016196  0.93286172  0.64042295  0.41251371
  0.58877051  0.71333657  0.68035448  0.2484482   0.90185486  0.31092161
  0.65110395  0.75931564  0.97811481  0.20730189  0.05260341  0.97726689
  0.01301759  0.37154309  0.11008498  0.6668954   0.44721682  0.71966885
  0.90728415  0.82622749  0.46164106 -0.00743931  0.28747957  0.85342932
  0.70593367  0.66229143  0.28306124  0.18575775  0.29009912  0.18079431
  0.14762118  0.37814561]"
0.369140625,0.2734375,"[ 0.71576205  0.30562579  0.68566548  0.42050698  0.31404805  0.26517181
  0.47837386  0.60168132  0.74108821  0.4022852   0.90198963  0.51064408
  0.26156946  0.69013921  0.67005484  0.12166785  0.35251203  0.18852379
  0.91763833  0.1683517   0.570435    0.40594764  0.24697294  0.96909322
  0.68492769  0.25439099  0.95796335  0.95468665  0.08537486  0.78919851
  0.8599516   0.34960317  0.65441438  0.67064915  0.49871259  0.41274774
  0.74859358  0.34300289  0.87215419  0.56473192  0.84149309  0.9794895
  0.51121692  0.1430515   0.33055248  0.9324712   0.64042295  0.41251371
  0.58837999  0.71294605  0.680745    0.2484482   0.90185486  0.31053109
  0.65149447  0.75931564  0.97772429  0.20691137  0.05221289  0.97687637
  0.01340811  0.37115256  0.11008498  0.66650488  0.44721682  0.71966885
  0.90728415  0.82661802  0.46125054 -0.00704879  0.28708905  0.85303879
  0.70554315  0.66229143  0.28267071  0.18536722  0.29048964  0.18040378
  0.14723066  0.37775508]"
0.400390625,0.349609375,"[0.72863266 0.31849639 0.69853609 0.42050698 0.31404805 0.2523012
 0.49124447 0.61455192 0.74108821 0.41515581 0.88911902 0.49777348
 0.26156946 0.70300981 0.65718423 0.13453845 0.36538263 0.2013944
 0.90476773 0.1683517  0.5575644  0.40594764 0.25984355 0.95622262
 0.67205709 0.24152038 0.95796335 0.96755726 0.07250425 0.78919851
 0.8599516  0.36247377 0.64154377 0.65777855 0.49871259 0.39987714
 0.73572298 0.33013228 0.88502479 0.55186131 0.82862249 0.9666189
 0.49834631 0.1559221  0.33055248 0.9324712  0.64042295 0.42538432
 0.60125059 0.70007544 0.66787439 0.2613188  0.91472547 0.3234017
 0.65149447 0.77218624 0.97772429 0.21978198 0.03934228 0.98974698
 0.02627871 0.37115256 0.11008498 0.67937548 0.46008743 0.71966885
 0.89441355 0.83948862 0.47412114 0.00582181 0.27421844 0.84016819
 0.69267254 0.66229143 0.26980011 0.19823783 0.27761904 0.18040378
 0.13436006 0.39062569]"
0.375,0.32421875,"[ 0.71737808  0.30724181  0.70979067  0.4092524   0.30279348  0.2523012
  0.47998989  0.60329734  0.72983363  0.42641039  0.87786445  0.49777348
  0.26156946  0.70300981  0.66843881  0.12328387  0.35412805  0.21264897
  0.9160223   0.15709712  0.54630982  0.41720222  0.24858897  0.94496804
  0.67205709  0.2302658   0.95796335  0.96755726  0.08375883  0.77794393
  0.84869702  0.35121919  0.63028919  0.64652397  0.49871259  0.41113172
  0.7244684   0.34138686  0.88502479  0.55186131  0.83987706  0.9666189
  0.50960089  0.1559221   0.3192979   0.9324712   0.62916837  0.42538432
  0.60125059  0.71133002  0.65661982  0.27257338  0.92598004  0.33465627
  0.6402399   0.76093166  0.97772429  0.23103656  0.03934228  1.00100156
  0.01502414  0.37115256  0.0988304   0.69063006  0.47134201  0.70841427
  0.90566813  0.83948862  0.48537572 -0.00543276  0.27421844  0.85142277
  0.68141797  0.65103685  0.25854553  0.20949241  0.28887361  0.16914921
  0.14561463  0.37937111]"
0.44921875,0.34375,"[7.23524188e-01 3.13387924e-01 7.09790666e-01 4.15398513e-01
 3.08939584e-01 2.46155094e-01 4.73843780e-01 6.09443453e-01
 7.23687521e-01 4.26410386e-01 8.71718337e-01 5.03919586e-01
 2.55423347e-01 6.96863701e-01 6.62292704e-01 1.17137764e-01
 3.47981943e-01 2.06502866e-01 9.22168412e-01 1.57097118e-01
 5.40163710e-01 4.23348331e-01 2.42442858e-01 9.44968041e-01
 6.78203197e-01 2.30265803e-01 9.57963346e-01 9.61411148e-01
 8.99049396e-02 7.84090040e-01 8.42550908e-01 3.51219191e-01
 6.30289193e-01 6.46523970e-01 4.98712586e-01 4.17277826e-01
 7.30614506e-01 3.47532968e-01 8.78878685e-01 5.58007423e-01
 8.33730956e-01 9.66618895e-01 5.15746998e-01 1.49775993e-01
 3.25444009e-01 9.32471197e-01 6.35314476e-01 4.31530427e-01
 6.07396700e-01 7.17476130e-01 6.62765925e-01 2.66427272e-01
 9.19833935e-01 3.40802383e-01 6.34093787e-01 7.67077773e-01
 9.71578183e-01 2.31036555e-01 3.93422841e-02 1.00100156e+00
 2.11702451e-02 3.77298674e-01 9.26842945e-02 6.96776170e-01
 4.71342008e-01 7.08414274e-01 8.99522018e-01 8.39488620e-01
 4.85375719e-01 7.13344890e-04 2.80364553e-01 8.45276658e-01
 6.75271857e-01 6.44890743e-01 2.58545532e-01 2.03346298e-01
 2.82727505e-01 1.63003097e-01 1.51760743e-01 3.73225001e-01]"
0.46875,0.36328125,"[7.23518054e-01 3.13394057e-01 7.09796800e-01 4.15398513e-01
 3.08939584e-01 2.46155094e-01 4.73849914e-01 6.09437319e-01
 7.23693654e-01 4.26416520e-01 8.71718337e-01 5.03925720e-01
 2.55417213e-01 6.96869835e-01 6.62292704e-01 1.17143898e-01
 3.47988076e-01 2.06509000e-01 9.22174546e-01 1.57097118e-01
 5.40163710e-01 4.23342198e-01 2.42436724e-01 9.44961908e-01
 6.78209331e-01 2.30259669e-01 9.57969480e-01 9.61417282e-01
 8.99049396e-02 7.84096174e-01 8.42544774e-01 3.51225325e-01
 6.30289193e-01 6.46523970e-01 4.98706452e-01 4.17283960e-01
 7.30608373e-01 3.47532968e-01 8.78872551e-01 5.58001289e-01
 8.33724822e-01 9.66612762e-01 5.15753132e-01 1.49782126e-01
 3.25450143e-01 9.32471197e-01 6.35320610e-01 4.31536561e-01
 6.07390566e-01 7.17482264e-01 6.62765925e-01 2.66433406e-01
 9.19827801e-01 3.40808517e-01 6.34093787e-01 7.67083907e-01
 9.71578183e-01 2.31030422e-01 3.93484179e-02 1.00100156e+00
 2.11641113e-02 3.77304807e-01 9.26904283e-02 6.96770036e-01
 4.71348141e-01 7.08420408e-01 8.99515884e-01 8.39494753e-01
 4.85369585e-01 7.19478719e-04 2.80364553e-01 8.45276658e-01
 6.75277991e-01 6.44890743e-01 2.58539398e-01 2.03346298e-01
 2.82721371e-01 1.62996963e-01 1.51766877e-01 3.73218867e-01]"
