Number of qubits: 5
Training set size: 512
Test set size: 512
Number of features: 10
Ansatz: ansatz14
Optimiser: <class 'qiskit.algorithms.optimizers.spsa.SPSA'>
Perturbation dimensions: 75
Training accuracy,Test accuracy,Parameters
0.20703125,0.1953125,"[ 0.21382211  0.77286909  0.30619502  0.54924294  0.7107495   0.45003873
  0.7796024   0.13426289  0.1237035   0.11656461  0.26767206  0.14004674
  0.17847234  0.51347867  0.38264842  0.64044682  1.00705026  0.40879056
  0.22291397  0.54465855  0.27715397  0.92934236  0.29440655  1.12562462
  0.63411476  0.34843626  1.04681933  0.17926576  0.15725179  0.63107008
  0.79167498  0.55572252  0.55766104  0.99779532  0.07280704  0.06317646
  0.57079532  0.91910737  0.05690986  0.0959219   0.13106963  0.5048227
  1.03110367  0.47712684  0.38696532  0.64805823  0.17542922  0.63313876
  0.28093855  0.31902795  0.47168522  0.46254717  0.69495018 -0.06050565
  0.75085286  0.03050127  0.78169442  0.95193722  0.4646869  -0.1026874
 -0.03417101 -0.0312401   0.87635419  0.20623341  0.56673102  0.26370573
  0.16401326  0.1452464   0.69427335  0.07393447  0.26474086  0.84460353
  0.60348364  0.40373541  0.61742946  0.55438374  0.61857958  0.05768267
  0.66931677  0.63199443  0.16862622  0.51356155 -0.02458274  0.93253969
  0.86483254  1.0908589   0.62897314  0.56625298  0.96962446  0.21280616
  0.14389253  0.75317603  0.40082632  0.30916269  0.22437202  0.03873256
  0.68753314  0.48481041 -0.03553523  0.26109123]"
0.5078125,0.4921875,"[ 0.10819957  0.77286909  0.41181755  0.4436204   0.81637204  0.34441619
  0.7796024   0.13426289  0.22932604  0.01094208  0.37329459  0.24566928
  0.28409487  0.61910121  0.27702588  0.74606936  0.90142773  0.30316803
  0.32853651  0.65028108  0.27715397  1.03496489  0.40002908  1.12562462
  0.52849222  0.34843626  1.15244186  0.17926576  0.26287433  0.73669262
  0.68605245  0.45009999  0.45203851  1.10341785 -0.03281549  0.168799
  0.67641786  0.81348483  0.05690986  0.0959219   0.02544709  0.61044523
  1.1367262   0.37150431  0.49258785  0.54243569  0.28105175  0.7387613
  0.17531602  0.31902795  0.47168522  0.35692464  0.80057272  0.04511689
  0.75085286  0.03050127  0.78169442  1.05755975  0.57030944 -0.20830993
  0.07145152 -0.13686264  0.87635419  0.10061087  0.56673102  0.1580832
  0.05839073  0.25086893  0.69427335 -0.03168807  0.15911832  0.95022607
  0.70910618  0.40373541  0.723052    0.4487612   0.72420212 -0.04793987
  0.66931677  0.63199443  0.06300368  0.61918409  0.0810398   0.93253969
  0.75921001  1.0908589   0.52335061  0.56625298  0.86400192  0.10718362
  0.03826999  0.6475535   0.29520379  0.41478522  0.32999455 -0.06688998
  0.5819106   0.48481041 -0.03553523  0.15546869]"
0.43359375,0.423828125,"[ 0.09582691  0.77286909  0.39944489  0.43124774  0.81637204  0.33204353
  0.79197506  0.12189022  0.21695338  0.02331474  0.38566726  0.25804194
  0.28409487  0.60672854  0.26465322  0.73369669  0.91380039  0.31554069
  0.32853651  0.66265375  0.27715397  1.04733756  0.38765642  1.11325196
  0.51611956  0.33606359  1.15244186  0.1668931   0.25050167  0.72431996
  0.68605245  0.43772732  0.45203851  1.10341785 -0.03281549  0.168799
  0.68879052  0.80111217  0.0445372   0.10829457  0.02544709  0.6228179
  1.1367262   0.35913164  0.48021519  0.55480836  0.29342442  0.75113396
  0.18768868  0.30665529  0.45931256  0.35692464  0.78820005  0.05748955
  0.7384802   0.01812861  0.78169442  1.06993242  0.5826821  -0.22068259
  0.05907886 -0.1492353   0.88872685  0.11298353  0.57910369  0.1580832
  0.05839073  0.25086893  0.70664601 -0.01931541  0.14674566  0.96259873
  0.69673352  0.39136274  0.73542466  0.43638854  0.71182946 -0.06031253
  0.65694411  0.61962177  0.05063102  0.63155675  0.09341246  0.92016702
  0.75921001  1.0908589   0.52335061  0.57862565  0.87637459  0.10718362
  0.02589733  0.63518083  0.30757645  0.41478522  0.32999455 -0.05451731
  0.56953794  0.48481041 -0.02316257  0.14309603]"
0.462890625,0.5,"[ 0.04677493  0.82192106  0.44849687  0.38219576  0.81637204  0.28299156
  0.74292309  0.1709422   0.1679014   0.02331474  0.38566726  0.30709392
  0.2350429   0.60672854  0.31370519  0.73369669  0.86474841  0.26648871
  0.27948454  0.61360177  0.27715397  1.09638953  0.33860445  1.06419999
  0.46706758  0.28701162  1.15244186  0.11784112  0.25050167  0.67526798
  0.73510442  0.38867535  0.45203851  1.15246983 -0.03281549  0.11974702
  0.68879052  0.80111217  0.0445372   0.10829457 -0.02360488  0.57376592
  1.18577817  0.31007967  0.43116322  0.60386033  0.34247639  0.80018593
  0.18768868  0.25760331  0.50836453  0.40597661  0.78820005  0.00843758
  0.7384802   0.06718059  0.73264245  1.11898439  0.53363013 -0.17163062
  0.01002689 -0.10018332  0.93777883  0.06393156  0.62815566  0.20713517
  0.1074427   0.29992091  0.75569799 -0.06836738  0.19579764  1.01165071
  0.64768154  0.44041472  0.78447663  0.48544051  0.76088143 -0.1093645
  0.70599608  0.5705698   0.05063102  0.58250478  0.14246444  0.87111505
  0.80826198  1.0908589   0.57240258  0.57862565  0.87637459  0.10718362
  0.02589733  0.68423281  0.25852448  0.4638372   0.37904653 -0.00546534
  0.52048596  0.48481041 -0.02316257  0.09404406]"
0.359375,0.435546875,"[ 0.04205689  0.82192106  0.44377883  0.38219576  0.82109008  0.28770959
  0.73820505  0.16622416  0.16318336  0.0185967   0.3903853   0.31181196
  0.2350429   0.6020105   0.31842323  0.72897865  0.86474841  0.26177067
  0.28420258  0.60888373  0.27715397  1.09167149  0.33388641  1.05948195
  0.46234954  0.28229358  1.15244186  0.11312308  0.25050167  0.67054994
  0.73982246  0.39339339  0.44732047  1.15718787 -0.03753353  0.12446506
  0.69350856  0.79639413  0.04925524  0.10357653 -0.02832292  0.57848396
  1.18106014  0.31479771  0.43116322  0.60857837  0.34247639  0.80018593
  0.18297064  0.26232135  0.51308257  0.41069465  0.79291809  0.01315561
  0.73376216  0.06246255  0.72792441  1.11426635  0.53834817 -0.16691258
  0.00530885 -0.09546528  0.94249687  0.06393156  0.62343762  0.21185321
  0.11216074  0.29992091  0.75569799 -0.07308542  0.20051568  1.01636874
  0.6429635   0.44513276  0.78919467  0.48544051  0.76088143 -0.11408254
  0.71071412  0.57528784  0.05063102  0.57778674  0.14246444  0.86639701
  0.81298002  1.09557694  0.57712062  0.57862565  0.87637459  0.10718362
  0.03061537  0.68895085  0.26324252  0.4638372   0.37904653 -0.00546534
  0.525204    0.48481041 -0.02316257  0.0987621 ]"
0.439453125,0.466796875,"[ 7.87333120e-02  8.58597478e-01  4.80455244e-01  3.45519345e-01
  8.57766497e-01  2.87709595e-01  7.01528632e-01  1.29547740e-01
  1.99859781e-01  5.52731214e-02  4.27061715e-01  3.11811956e-01
  2.71719317e-01  6.38686923e-01  3.55099649e-01  7.28978653e-01
  9.01424833e-01  2.98447093e-01  3.20878994e-01  5.72207316e-01
  2.40477549e-01  1.05499507e+00  3.70562826e-01  1.05948195e+00
  4.25673126e-01  2.45617160e-01  1.11576544e+00  1.13123085e-01
  2.50501667e-01  6.33873523e-01  7.76498878e-01  4.30069807e-01
  4.10644048e-01  1.12051145e+00 -8.57112052e-04  8.77886429e-02
  6.93508560e-01  7.96394131e-01  1.25788202e-02  6.69001071e-02
  8.35349910e-03  5.41807543e-01  1.14438372e+00  3.14797710e-01
  3.94486797e-01  6.45254788e-01  3.79152809e-01  7.63509516e-01
  2.19647060e-01  2.98997769e-01  4.76406152e-01  3.74018231e-01
  7.56241674e-01 -2.35208036e-02  7.33762158e-01  9.91389644e-02
  7.64600826e-01  1.15094277e+00  5.38348167e-01 -1.30236161e-01
 -3.13675732e-02 -5.87888663e-02  9.79173285e-01  2.72551416e-02
  5.86761202e-01  2.11853210e-01  1.48837161e-01  2.99920906e-01
  7.55697985e-01 -1.09761840e-01  1.63839257e-01  1.01636874e+00
  6.42963501e-01  4.45132758e-01  8.25871091e-01  4.48764094e-01
  7.97557848e-01 -7.74061241e-02  6.74037704e-01  5.75287836e-01
  1.39545982e-02  6.14463156e-01  1.42464436e-01  8.29720589e-01
  8.12980019e-01  1.09557694e+00  5.77120622e-01  5.78625646e-01
  9.13051006e-01  1.43860041e-01  6.72917886e-02  6.52274427e-01
  2.99918936e-01  5.00513616e-01  3.42370110e-01 -5.46533844e-03
  4.88527585e-01  4.48133987e-01 -2.31625669e-02  6.20856766e-02]"
0.609375,0.564453125,"[ 0.02972839  0.80959255  0.48045524  0.39452427  0.90677142  0.33671452
  0.65252371  0.08054281  0.24886471  0.00626819  0.42706172  0.26280703
  0.32072424  0.589682    0.30609472  0.72897865  0.95042976  0.24944217
  0.27187407  0.57220732  0.19147262  1.104       0.3215579   1.01047702
  0.42567313  0.24561716  1.16477037  0.16212801  0.25050167  0.68287845
  0.77649888  0.47907473  0.36163912  1.07150652  0.04814781  0.13679357
  0.74251349  0.84539906  0.01257882  0.01789518  0.0083535   0.49280262
  1.09537879  0.26579278  0.3944868   0.59624986  0.42815774  0.81251444
  0.21964706  0.3480027   0.42740123  0.37401823  0.75624167 -0.07252573
  0.68475723  0.09913896  0.76460083  1.10193784  0.58735309 -0.17924109
 -0.0803725  -0.10779379  0.97917329  0.07626007  0.5867612   0.21185321
  0.19784209  0.29992091  0.80470291 -0.06075691  0.21284418  1.06537367
  0.69196843  0.49413768  0.77686616  0.39975917  0.74855292 -0.07740612
  0.62503278  0.57528784  0.06295952  0.56545823  0.09345951  0.78071566
  0.76397509  1.14458186  0.57712062  0.52962072  0.86404608  0.09485511
  0.11629672  0.6032695   0.25091401  0.54951854  0.29336518 -0.00546534
  0.43952266  0.44813399  0.02584236  0.01308075]"
0.509765625,0.546875,"[ 0.02972839  0.85048263  0.52134532  0.35363419  0.90677142  0.3776046
  0.61163363  0.08054281  0.24886471  0.04715827  0.38617164  0.26280703
  0.32072424  0.54879192  0.3469848   0.68808858  0.90953968  0.20855209
  0.23098399  0.61309739  0.2323627   1.14489008  0.3215579   1.0513671
  0.4665632   0.28650724  1.12388029  0.12123793  0.20961159  0.72376853
  0.77649888  0.43818466  0.36163912  1.07150652  0.00725774  0.17768365
  0.78340356  0.88628913  0.01257882  0.05878526  0.04924358  0.45191254
  1.05448871  0.30668286  0.3944868   0.63713994  0.38726766  0.81251444
  0.17875698  0.38889277  0.4682913   0.37401823  0.7153516  -0.03163565
  0.64386715  0.14002904  0.8054909   1.10193784  0.62824317 -0.17924109
 -0.12126258 -0.14868387  0.97917329  0.11715015  0.54587113  0.25274329
  0.15695201  0.29992091  0.76381283 -0.01986684  0.17195411  1.02448359
  0.7328585   0.49413768  0.77686616  0.44064924  0.70766284 -0.07740612
  0.5841427   0.61617791  0.02206945  0.52456815  0.09345951  0.82160574
  0.76397509  1.10369179  0.53623054  0.48873064  0.90493616  0.05396504
  0.07540664  0.56237942  0.29180409  0.50862847  0.25247511  0.03542474
  0.43952266  0.44813399 -0.01504772 -0.02780933]"
0.515625,0.564453125,"[-0.04372696  0.77702728  0.44788997  0.35363419  0.98022677  0.45105995
  0.53817828  0.00708746  0.32232006 -0.02629708  0.31271629  0.26280703
  0.32072424  0.47533657  0.42044015  0.76154393  0.90953968  0.13509674
  0.15752864  0.61309739  0.30581805  1.21834543  0.3215579   1.12482245
  0.54001855  0.21305189  1.05042494  0.04778258  0.13615624  0.79722388
  0.84995423  0.36472931  0.36163912  0.99805117  0.00725774  0.17768365
  0.70994821  0.88628913  0.08603417 -0.01467009  0.04924358  0.45191254
  1.05448871  0.23322751  0.46794215  0.56368459  0.46072301  0.73905909
  0.25221233  0.46234812  0.39483595  0.30056288  0.78880695 -0.03163565
  0.5704118   0.14002904  0.87894625  1.02848249  0.55478782 -0.25269644
 -0.12126258 -0.22213922  1.05262864  0.11715015  0.47241577  0.17928794
  0.08349666  0.29992091  0.83726819  0.05358851  0.24540946  1.02448359
  0.65940315  0.56759304  0.85032151  0.44064924  0.78111819 -0.15086147
  0.51068735  0.68963326  0.0955248   0.5980235   0.09345951  0.74815039
  0.83743044  1.03023643  0.46277519  0.41527529  0.90493616  0.12742039
  0.07540664  0.63583477  0.29180409  0.58208382  0.17901976 -0.03803061
  0.36606731  0.44813399 -0.08850307  0.04564602]"
0.619140625,0.611328125,"[ 0.0076297   0.72567062  0.44788997  0.30227753  0.98022677  0.50241661
  0.58953494 -0.0442692   0.37367672 -0.02629708  0.36407295  0.26280703
  0.32072424  0.42397991  0.47179681  0.81290059  0.90953968  0.1864534
  0.2088853   0.66445405  0.25446139  1.26970209  0.3215579   1.07346579
  0.48866189  0.21305189  1.05042494 -0.00357408  0.08479958  0.84858054
  0.84995423  0.31337264  0.41299578  1.04940783  0.0586144   0.22904031
  0.65859155  0.9376458   0.08603417 -0.06602675  0.10060024  0.5032692
  1.00313205  0.23322751  0.46794215  0.61504125  0.40936635  0.68770243
  0.20085567  0.41099146  0.39483595  0.24920622  0.73745029  0.01972101
  0.51905514  0.08867238  0.82758959  1.02848249  0.60614448 -0.3040531
 -0.12126258 -0.22213922  1.1039853   0.16850681  0.52377244  0.2306446
  0.13485332  0.29992091  0.78591152  0.05358851  0.24540946  1.02448359
  0.65940315  0.6189497   0.90167818  0.49200591  0.72976153 -0.09950481
  0.56204401  0.6382766   0.0955248   0.64938016  0.09345951  0.69679373
  0.78607378  1.0815931   0.51413186  0.36391863  0.95629282  0.12742039
  0.02404998  0.68719144  0.24044743  0.63344048  0.23037642 -0.08938727
  0.31471065  0.39677733 -0.03714641 -0.00571064]"
