Number of qubits: 5
Training set size: 512
Test set size: 512
Number of features: 10
Ansatz: ansatz14
Optimiser: <class 'qiskit.algorithms.optimizers.spsa.SPSA'>
Perturbation dimensions: 45
Training accuracy,Test accuracy,Parameters
0.24609375,0.240234375,"[ 0.35387129 -0.08221813  1.04590634  0.73598232  0.58911424  0.78547414
  1.11580511  1.03693495  0.06651404  0.81482826  0.27742867  0.05882671
  0.21607579  0.22409534  0.94642534  0.50338812  0.09182346  0.9309683
  0.48597892  0.39736915  0.04368916  1.07400172  0.34157635  0.14736023
  0.29027903  0.02080098  0.29542686  0.30389975  0.59245368  0.01568415
  0.266841    1.04547881  0.84822828  0.19047488  0.22234358  0.9797439
  0.27656951  0.57641178  0.95655597 -0.10211123  0.0626775   0.46589741
  0.37571785  0.45268117  0.83940998  1.05330132  0.43619338  0.55066233
  0.78434388  0.9956776   1.09032317  0.67896292  0.22645041  0.67365411
  0.34010997  0.97520988  0.80299556  0.6893076   0.92002972  0.58647491]"
0.47265625,0.375,"[ 0.31608102 -0.1200084   1.00811608  0.73598232  0.55132398  0.82326441
  1.07801485  0.99914469  0.06651404  0.77703799  0.31521893  0.09661697
  0.25386605  0.22409534  0.94642534  0.46559786  0.05403319  0.96875856
  0.44818866  0.39736915  0.08147942  1.11179199  0.30378608  0.14736023
  0.25248876  0.05859125  0.33321713  0.26610948  0.63024394  0.01568415
  0.30463126  1.04547881  0.81043802  0.22826514  0.22234358  0.94195364
  0.27656951  0.53862152  0.99434623 -0.10211123  0.02488724  0.46589741
  0.33792759  0.49047144  0.87720024  1.01551105  0.39840312  0.51287207
  0.82213415  0.95788733  1.12811343  0.64117266  0.22645041  0.63586385
  0.34010997  0.97520988  0.7652053   0.72709787  0.88223946  0.62426517]"
0.6171875,0.59765625,"[ 0.34225959 -0.14618696  1.03429464  0.73598232  0.52514542  0.79708584
  1.10419341  1.02532325  0.06651404  0.75085943  0.3413975   0.12279553
  0.25386605  0.22409534  0.9726039   0.43941929  0.02785463  0.94258
  0.47436722  0.42354771  0.08147942  1.08561342  0.27760752  0.1735388
  0.27866733  0.08476981  0.30703856  0.26610948  0.63024394  0.04186272
  0.2784527   1.04547881  0.83661658  0.20208657  0.19616502  0.9681322
  0.25039095  0.56480009  1.02052479 -0.1282898   0.0510658   0.46589741
  0.36410615  0.49047144  0.85102168  1.04168962  0.37222455  0.48669351
  0.79595558  0.95788733  1.15429199  0.66735122  0.22645041  0.63586385
  0.36628853  0.97520988  0.7652053   0.7009193   0.90841802  0.65044373]"
0.650390625,0.640625,"[ 0.35146702 -0.13697953  1.03429464  0.72677489  0.53435284  0.80629327
  1.11340084  1.03453068  0.05730661  0.741652    0.33219007  0.1135881
  0.26307348  0.21488792  0.98181133  0.43021186  0.03706206  0.95178742
  0.46515979  0.43275514  0.09068685  1.07640599  0.28681495  0.18274623
  0.2694599   0.08476981  0.30703856  0.26610948  0.62103652  0.04186272
  0.2784527   1.04547881  0.82740915  0.19287914  0.20537245  0.95892478
  0.25039095  0.56480009  1.01131737 -0.13749723  0.06027323  0.47510483
  0.37331358  0.49047144  0.84181425  1.03248219  0.36301713  0.49590093
  0.79595558  0.95788733  1.14508456  0.67655865  0.23565784  0.63586385
  0.3570811   0.97520988  0.75599787  0.7009193   0.89921059  0.64123631]"
0.6875,0.658203125,"[ 0.30430407 -0.13697953  1.03429464  0.72677489  0.4871899   0.75913033
  1.16056378  1.03453068  0.05730661  0.741652    0.28502712  0.16075105
  0.21591054  0.26205086  0.93464839  0.38304892  0.084225    0.95178742
  0.41799685  0.47991808  0.04352391  1.12356894  0.33397789  0.22990917
  0.2694599   0.03760687  0.25987562  0.21894654  0.66819946  0.04186272
  0.32561564  1.09264176  0.82740915  0.24004209  0.25253539  0.95892478
  0.20322801  0.56480009  0.96415442 -0.09033428  0.10743618  0.47510483
  0.32615064  0.53763438  0.88897719  1.07964513  0.36301713  0.54306388
  0.74879264  1.00505028  1.19224751  0.62939571  0.1884949   0.68302679
  0.40424404  1.02237282  0.70883493  0.74808225  0.89921059  0.59407336]"
0.65625,0.650390625,"[ 0.32065888 -0.15333434  1.05064945  0.7431297   0.4871899   0.74277552
  1.14420898  1.01817588  0.07366141  0.75800681  0.30138193  0.17710585
  0.19955573  0.24569605  0.91829358  0.36669411  0.0678702   0.96814223
  0.41799685  0.46356327  0.04352391  1.10721413  0.3503327   0.24626398
  0.25310509  0.05396167  0.25987562  0.20259174  0.68455427  0.04186272
  0.30926083  1.07628695  0.81105435  0.25639689  0.23618058  0.97527958
  0.20322801  0.58115489  0.98050923 -0.09033428  0.09108137  0.47510483
  0.30979583  0.53763438  0.87262239  1.06329033  0.36301713  0.55941868
  0.74879264  0.98869547  1.1758927   0.62939571  0.1884949   0.68302679
  0.38788924  1.03872763  0.72518973  0.73172744  0.9155654   0.59407336]"
0.71484375,0.703125,"[ 0.35056133 -0.18323679  1.0805519   0.71322724  0.4871899   0.71287307
  1.11430652  0.98827342  0.07366141  0.78790926  0.33128438  0.20700831
  0.16965328  0.27559851  0.88839113  0.36669411  0.09777265  0.99804468
  0.4478993   0.43366082  0.04352391  1.07731168  0.3503327   0.27616643
  0.22320264  0.08386413  0.25987562  0.23249419  0.71445672  0.01196026
  0.27935838  1.04638449  0.8409568   0.28629935  0.26608304  0.94537713
  0.17332555  0.58115489  1.01041168 -0.09033428  0.12098382  0.50500729
  0.30979583  0.56753683  0.87262239  1.03338787  0.36301713  0.52951623
  0.77869509  1.01859793  1.1758927   0.65929816  0.21839735  0.65312434
  0.35798678  1.03872763  0.72518973  0.76162989  0.94546785  0.59407336]"
0.67578125,0.68359375,"[ 0.47116515 -0.18323679  0.95994809  0.83383106  0.36658608  0.83347688
  1.23491034  0.86766961 -0.0469424   0.90851308  0.21068057  0.32761213
  0.16965328  0.15499469  1.00899494  0.36669411  0.09777265  1.1186485
  0.32729549  0.55426464 -0.07707991  1.19791549  0.47093651  0.15556261
  0.34380646  0.08386413  0.38047944  0.11189037  0.71445672  0.13256408
  0.27935838  0.92578068  0.96156062  0.40690317  0.38668685  0.94537713
  0.05272173  0.46055107  1.1310155  -0.09033428  0.12098382  0.38440347
  0.43039965  0.56753683  0.75201857  0.91278405  0.48362094  0.52951623
  0.89929891  1.13920174  1.29649652  0.65929816  0.09779353  0.65312434
  0.23738297  1.15933145  0.72518973  0.64102608  1.06607167  0.47346954]"
0.701171875,0.724609375,"[ 0.45379652 -0.18323679  0.95994809  0.81646243  0.34921745  0.81610825
  1.25227898  0.86766961 -0.06431104  0.90851308  0.21068057  0.34498076
  0.16965328  0.13762606  0.99162631  0.34932548  0.08040402  1.13601714
  0.32729549  0.57163327 -0.05971128  1.18054686  0.45356788  0.15556261
  0.32643782  0.06649549  0.39784807  0.09452174  0.71445672  0.14993271
  0.26198975  0.92578068  0.94419199  0.4242718   0.40405549  0.96274576
  0.05272173  0.44318244  1.14838413 -0.07296565  0.10361519  0.36703484
  0.43039965  0.58490547  0.7693872   0.89541542  0.50098958  0.5121476
  0.89929891  1.15657038  1.31386515  0.64192953  0.09779353  0.67049297
  0.2547516   1.17670008  0.7078211   0.62365744  1.06607167  0.49083818]"
0.599609375,0.67578125,"[ 0.43574032 -0.18323679  0.94189189  0.83451862  0.34921745  0.83416445
  1.27033517  0.84961341 -0.08236724  0.90851308  0.19262437  0.36303696
  0.16965328  0.15568225  0.97357011  0.33126928  0.09846022  1.13601714
  0.34535168  0.57163327 -0.04165508  1.19860306  0.47162408  0.17361881
  0.30838162  0.04843929  0.41590427  0.11257794  0.69640052  0.13187651
  0.24393355  0.92578068  0.94419199  0.4242718   0.40405549  0.96274576
  0.03466553  0.42512624  1.13032794 -0.05490945  0.08555899  0.36703484
  0.43039965  0.60296166  0.7874434   0.87735922  0.51904578  0.4940914
  0.89929891  1.17462658  1.33192135  0.65998573  0.07973734  0.68854917
  0.2547516   1.15864388  0.7258773   0.64171364  1.04801547  0.47278198]"
