Number of qubits: 10
Training set size: 512
Test set size: 512
Number of features: 20
Ansatz: ansatz14
Optimiser: <class 'qiskit.algorithms.optimizers.spsa.SPSA'>
Perturbation dimensions: 90
Training accuracy,Test accuracy,Parameters
0.23046875,0.24609375,"[0.36129498 0.39230018 0.42811821 1.00205615 0.8932111  0.93285259
 0.6730672  0.94628855 0.32804544 0.36936186 0.94368818 0.35218586
 0.13831079 0.15650296 0.20225816 0.77086705 0.39138663 0.85004248
 0.73289873 0.39439101 0.9439474  0.03705147 0.60027021 0.63792621
 0.60197434 0.29772762 0.90455283 0.71596977 0.02114134 0.948654
 0.56349905 0.86322773 0.56708708 0.96951756 0.44518608 0.66833661
 0.17821096 0.64825056 0.59364238 0.77993844 0.69710132 0.28513444
 0.46825835 0.25705895 0.57147402 0.82613955 0.3808815  0.8032072
 0.14972862 0.31510325 0.05767061 0.7869581  0.31407287 0.36275781
 0.11429572 0.48444108 0.32407495 0.57365311 0.46331907 0.75384899
 0.56442914 0.25685983 0.52968744 0.10449689 0.02546016 0.42060029
 0.701898   0.85960324 0.62884129 0.08901001 0.61099805 0.68835459
 0.14220646 0.117454   0.62798625 0.56824404 0.72079233 0.89458718
 0.97768871 0.62614097 0.30225808 0.94436944 0.80388126 0.19318282
 0.87834104 0.35647355 0.30732328 0.74502761 0.93977551 0.29276248
 0.1031338  0.83165954 0.91595226 0.13692851 0.40030698 0.23018334
 0.06812852 0.42172973 0.9195067  0.9460078  0.15682924 0.12650315
 0.70747168 0.84744937 0.2952678  0.98516644 0.84983316 0.59630769
 0.98137558 0.64312227 0.54551062 0.97351393 0.47164922 0.849056
 0.21803954 0.97061856 0.25729948 0.01795117 0.49367886 0.20680365]"
0.296875,0.310546875,"[0.35086532 0.38187052 0.42811821 0.99162649 0.88278144 0.92242293
 0.66263754 0.95671821 0.32804544 0.36936186 0.93325853 0.35218586
 0.12788113 0.15650296 0.19182851 0.76043739 0.39138663 0.83961282
 0.73289873 0.40482067 0.95437706 0.03705147 0.61069987 0.64835587
 0.59154468 0.30815728 0.91498249 0.71596977 0.01071169 0.93822434
 0.56349905 0.87365739 0.57751673 0.9590879  0.43475643 0.67876626
 0.18864061 0.65868021 0.60407204 0.7903681  0.70753097 0.27470478
 0.46825835 0.25705895 0.58190368 0.81570989 0.3808815  0.8032072
 0.14972862 0.32553291 0.04724096 0.7869581  0.30364322 0.35232816
 0.10386606 0.48444108 0.3136453  0.57365311 0.47374872 0.76427865
 0.5748588  0.24643017 0.51925778 0.11492654 0.03588981 0.42060029
 0.71232765 0.87003289 0.61841164 0.09943967 0.62142771 0.67792493
 0.14220646 0.10702434 0.62798625 0.5786737  0.71036267 0.89458718
 0.96725906 0.61571131 0.29182843 0.93393979 0.80388126 0.18275316
 0.8887707  0.35647355 0.31775294 0.74502761 0.92934585 0.28233282
 0.11356345 0.82122989 0.92638192 0.12649885 0.41073664 0.21975368
 0.07855818 0.43215939 0.92993636 0.95643746 0.14639958 0.12650315
 0.71790134 0.84744937 0.28483814 0.98516644 0.84983316 0.60673735
 0.97094592 0.63269262 0.53508096 0.98394359 0.48207887 0.83862634
 0.22846919 0.97061856 0.24686982 0.00752151 0.48324921 0.21723331]"
0.302734375,0.328125,"[0.33229934 0.40043651 0.40955222 1.01019248 0.86421546 0.90385695
 0.68120352 0.97528419 0.32804544 0.35079587 0.91469254 0.33361987
 0.10931515 0.13793697 0.19182851 0.77900337 0.37282065 0.82104684
 0.75146471 0.40482067 0.93581108 0.05561746 0.61069987 0.62978989
 0.5729787  0.30815728 0.93354847 0.73453576 0.02927767 0.93822434
 0.54493306 0.87365739 0.57751673 0.97765389 0.41619044 0.66020028
 0.17007463 0.65868021 0.62263802 0.7903681  0.70753097 0.2561388
 0.44969237 0.23849297 0.60046966 0.83427588 0.39944749 0.82177318
 0.13116264 0.32553291 0.04724096 0.7869581  0.3222092  0.35232816
 0.08530008 0.50300706 0.29507931 0.55508713 0.47374872 0.74571267
 0.5748588  0.22786419 0.5006918  0.13349253 0.03588981 0.42060029
 0.71232765 0.85146691 0.63697762 0.08087368 0.60286173 0.65935895
 0.16077245 0.12559033 0.60942027 0.59723968 0.69179668 0.91315317
 0.94869307 0.63427729 0.31039441 0.9153738  0.78531528 0.20131914
 0.8887707  0.35647355 0.33631892 0.7635936  0.92934585 0.26376684
 0.11356345 0.8026639  0.9449479  0.10793287 0.39217065 0.2011877
 0.09712416 0.45072537 0.94850234 0.93787147 0.1278336  0.14506913
 0.71790134 0.82888338 0.30340412 0.98516644 0.86839915 0.62530333
 0.98951191 0.63269262 0.55364695 0.98394359 0.50064486 0.85719233
 0.20990321 0.95205258 0.2654358  0.00752151 0.46468322 0.21723331]"
0.337890625,0.33984375,"[0.33229934 0.41703348 0.39295525 0.9935955  0.84761849 0.92045392
 0.68120352 0.95868722 0.31144847 0.36739285 0.93128951 0.33361987
 0.10931515 0.12134    0.19182851 0.79560035 0.35622367 0.83764381
 0.73486774 0.3882237  0.93581108 0.07221443 0.62729684 0.62978989
 0.58957567 0.32475425 0.9169515  0.75113273 0.04587464 0.92162737
 0.56153004 0.85706042 0.5941137  0.97765389 0.43278741 0.64360331
 0.15347766 0.67527719 0.639235   0.7903681  0.72412795 0.27273577
 0.4330954  0.22189599 0.61706663 0.8176789  0.41604446 0.83837016
 0.14775961 0.30893594 0.06383793 0.80355507 0.3222092  0.36892513
 0.10189705 0.51960403 0.29507931 0.55508713 0.45715175 0.7291157
 0.5748588  0.24446116 0.51728877 0.1500895  0.01929284 0.40400332
 0.71232765 0.86806388 0.63697762 0.06427671 0.60286173 0.65935895
 0.16077245 0.10899336 0.62601724 0.61383665 0.70839366 0.8965562
 0.9320961  0.61768032 0.29379744 0.93197078 0.76871831 0.18472217
 0.90536767 0.37307052 0.31972195 0.74699663 0.94594282 0.28036381
 0.13016043 0.78606693 0.92835093 0.10793287 0.40876763 0.18459073
 0.11372114 0.46732234 0.94850234 0.9212745  0.14443057 0.14506913
 0.71790134 0.81228641 0.28680715 0.96856947 0.85180218 0.6419003
 0.97291493 0.63269262 0.57024392 0.98394359 0.51724183 0.85719233
 0.20990321 0.93545561 0.2654358  0.00752151 0.46468322 0.21723331]"
0.30859375,0.328125,"[ 0.31776028  0.41703348  0.40749431  1.00813456  0.83307943  0.90591487
  0.66666447  0.95868722  0.32598753  0.36739285  0.94582857  0.34815893
  0.10931515  0.12134     0.20636756  0.79560035  0.37076273  0.85218287
  0.73486774  0.37368465  0.95035013  0.05767538  0.61275779  0.64432894
  0.57503662  0.32475425  0.90241245  0.73659367  0.04587464  0.90708831
  0.57606909  0.87159947  0.57957465  0.99219294  0.44732647  0.65814236
  0.16801671  0.68981624  0.62469594  0.77582905  0.738667    0.27273577
  0.44763445  0.23643505  0.60252758  0.83221796  0.40150541  0.8238311
  0.14775961  0.32347499  0.07837698  0.78901602  0.30767015  0.38346418
  0.10189705  0.50506498  0.28054026  0.54054808  0.47169081  0.71457664
  0.5748588   0.25900021  0.50274971  0.13555044  0.01929284  0.40400332
  0.72686671  0.88260293  0.65151667  0.07881577  0.60286173  0.65935895
  0.16077245  0.0944543   0.64055629  0.62837571  0.70839366  0.8965562
  0.94663515  0.63221937  0.30833649  0.94650983  0.78325736  0.19926123
  0.90536767  0.38760957  0.334261    0.76153568  0.93140377  0.26582476
  0.11562137  0.80060599  0.94288998  0.10793287  0.40876763  0.19912978
  0.09918208  0.46732234  0.93396329  0.9212745   0.12989152  0.13053008
  0.7324404   0.82682546  0.30134621  0.96856947  0.83726312  0.6419003
  0.98745399  0.64723167  0.55570487  0.99848264  0.51724183  0.87173138
  0.19536416  0.93545561  0.27997486 -0.00701754  0.46468322  0.23177236]"
0.349609375,0.314453125,"[ 0.33394471  0.41703348  0.40749431  0.99195013  0.83307943  0.88973044
  0.65048005  0.97487164  0.32598753  0.38357727  0.94582857  0.36434335
  0.10931515  0.13752442  0.19018314  0.81178477  0.3545783   0.83599844
  0.75105217  0.38986907  0.9341657   0.0738598   0.59657337  0.66051336
  0.57503662  0.30856982  0.91859687  0.7527781   0.06205907  0.92327274
  0.55988467  0.85541505  0.56339023  1.00837736  0.46351089  0.65814236
  0.15183229  0.67363182  0.62469594  0.75964462  0.75485142  0.27273577
  0.43145003  0.22025062  0.618712    0.84840238  0.40150541  0.84001553
  0.13157519  0.30729057  0.09456141  0.80520044  0.32385457  0.36727976
  0.11808147  0.48888056  0.29672468  0.5567325   0.45550638  0.71457664
  0.5748588   0.25900021  0.50274971  0.11936602  0.03547727  0.42018774
  0.72686671  0.86641851  0.63533225  0.09500019  0.61904615  0.67554337
  0.16077245  0.11063873  0.65674072  0.61219128  0.72457808  0.8965562
  0.93045073  0.61603495  0.30833649  0.94650983  0.78325736  0.1830768
  0.88918325  0.403794    0.31807658  0.7777201   0.93140377  0.28200918
  0.1318058   0.80060599  0.9590744   0.09174845  0.40876763  0.18294536
  0.08299766  0.48350677  0.91777886  0.93745893  0.11370709  0.13053008
  0.74862482  0.81064104  0.28516178  0.95238505  0.8210787   0.6419003
  1.00363841  0.64723167  0.57188929  1.01466706  0.50105741  0.87173138
  0.21154858  0.93545561  0.26379043 -0.00701754  0.48086765  0.24795679]"
0.3203125,0.31640625,"[ 0.34335283  0.42644161  0.39808618  1.00135826  0.83307943  0.88032232
  0.64107192  0.96546352  0.33539565  0.38357727  0.93642044  0.35493522
  0.11872327  0.1281163   0.18077501  0.80237664  0.36398643  0.82659032
  0.75105217  0.38046094  0.9341657   0.06445167  0.58716524  0.66051336
  0.58444474  0.31797795  0.91859687  0.76218622  0.05265094  0.91386461
  0.55047654  0.85541505  0.5539821   1.00837736  0.46351089  0.66755049
  0.15183229  0.68303994  0.63410407  0.76905275  0.76425955  0.2821439
  0.4220419   0.2108425   0.62812013  0.85781051  0.39209728  0.84001553
  0.14098331  0.29788244  0.08515328  0.81460857  0.31444645  0.35787163
  0.1274896   0.48888056  0.28731656  0.54732438  0.46491451  0.72398477
  0.56545067  0.24959209  0.49334159  0.11936602  0.03547727  0.42959587
  0.73627483  0.86641851  0.62592412  0.09500019  0.60963803  0.66613525
  0.17018057  0.1012306   0.64733259  0.62159941  0.71516995  0.90596432
  0.93045073  0.61603495  0.30833649  0.9371017   0.78325736  0.17366868
  0.88918325  0.403794    0.31807658  0.76831198  0.9408119   0.29141731
  0.12239767  0.80060599  0.9590744   0.10115657  0.40876763  0.17353723
  0.07358953  0.47409864  0.90837074  0.9280508   0.10429897  0.12112195
  0.73921669  0.82004917  0.27575366  0.95238505  0.81167057  0.63249217
  1.01304654  0.6566398   0.56248116  1.00525894  0.49164928  0.86232326
  0.21154858  0.93545561  0.27319856 -0.01642567  0.48086765  0.23854866]"
0.345703125,0.361328125,"[ 0.34886992  0.43195869  0.40360327  1.00135826  0.82756235  0.87480523
  0.64658901  0.95994643  0.34091274  0.38357727  0.94193753  0.35493522
  0.11320618  0.13363339  0.18077501  0.79685956  0.36950352  0.8321074
  0.75656926  0.38597803  0.93968279  0.06445167  0.58716524  0.65499628
  0.58996183  0.31246086  0.91859687  0.76770331  0.04713385  0.91386461
  0.54495945  0.86093214  0.5539821   1.01389445  0.4579938   0.66755049
  0.15734938  0.68855703  0.63962116  0.76353566  0.76977664  0.2821439
  0.42755899  0.21635959  0.63363722  0.8633276   0.39209728  0.84001553
  0.14098331  0.29236535  0.07963619  0.81460857  0.31996353  0.35235454
  0.13300669  0.48888056  0.29283365  0.55284146  0.45939742  0.72950186
  0.55993358  0.244075    0.49334159  0.12488311  0.04099436  0.42959587
  0.74179192  0.86090142  0.62040703  0.0894831   0.61515511  0.67165234
  0.16466348  0.09571351  0.65284968  0.62159941  0.70965287  0.90044723
  0.92493364  0.62155204  0.30833649  0.9371017   0.78325736  0.17918576
  0.88366616  0.403794    0.32359367  0.77382907  0.9408119   0.29141731
  0.11688058  0.7950889   0.95355732  0.10667366  0.40876763  0.17905432
  0.07910662  0.46858155  0.90285365  0.9280508   0.10981606  0.12663904
  0.73921669  0.81453208  0.27023657  0.95790214  0.81167057  0.63800926
  1.01856363  0.65112271  0.56248116  1.01077603  0.48613219  0.86784034
  0.20603149  0.92993852  0.27871565 -0.01090858  0.47535056  0.23303157]"
0.34765625,0.416015625,"[ 0.34979817  0.43288695  0.40267502  1.00228651  0.82756235  0.87573348
  0.64566076  0.96087468  0.34184099  0.38357727  0.94193753  0.35400697
  0.11320618  0.13270514  0.18077501  0.79778781  0.36857527  0.8321074
  0.75749751  0.38504978  0.93968279  0.06352342  0.58716524  0.65499628
  0.59089008  0.31338911  0.91952512  0.76770331  0.0462056   0.91479286
  0.5440312   0.86186039  0.55305385  1.0129662   0.4579938   0.66755049
  0.15827763  0.68948528  0.64054941  0.76446391  0.77070489  0.2821439
  0.42755899  0.21728784  0.63456547  0.86425585  0.39302553  0.84001553
  0.14005506  0.2914371   0.08056444  0.81553682  0.32089179  0.35328279
  0.13207844  0.48888056  0.29283365  0.55284146  0.45939742  0.73043011
  0.56086184  0.24314675  0.49334159  0.12581136  0.0400661   0.42866762
  0.74086367  0.86182967  0.62133529  0.09041135  0.61422686  0.67072408
  0.16466348  0.09664176  0.65377793  0.62252766  0.70872461  0.90044723
  0.92586189  0.62155204  0.30833649  0.93802995  0.78232911  0.17825751
  0.88273791  0.40472225  0.32452192  0.77382907  0.94174015  0.29048906
  0.11595233  0.79601715  0.95448557  0.10760191  0.40876763  0.17998257
  0.08003487  0.4695098   0.9019254   0.92897905  0.1088878   0.12571079
  0.73828844  0.81360383  0.27023657  0.95697388  0.81074232  0.63708101
  1.01763537  0.65019446  0.56155291  1.00984778  0.48706044  0.8687686
  0.20603149  0.92993852  0.2796439  -0.01090858  0.47442231  0.23395983]"
0.33984375,0.40625,"[ 0.35871644  0.44180521  0.40267502  1.01120478  0.83648061  0.86681521
  0.63674249  0.95195641  0.33292272  0.374659    0.93301926  0.34508871
  0.10428791  0.1416234   0.18969328  0.79778781  0.359657    0.84102567
  0.76641577  0.37613151  0.93968279  0.07244169  0.59608351  0.64607801
  0.59980835  0.31338911  0.92844339  0.77662158  0.05512387  0.92371113
  0.5440312   0.87077866  0.56197212  1.0129662   0.4579938   0.66755049
  0.15827763  0.68056701  0.64946768  0.75554564  0.76178662  0.2821439
  0.43647726  0.2262061   0.64348374  0.86425585  0.38410726  0.84893379
  0.14897333  0.2914371   0.07164618  0.80661855  0.32089179  0.36220106
  0.12316017  0.48888056  0.30175191  0.55284146  0.46831569  0.72151184
  0.5697801   0.25206501  0.48442332  0.12581136  0.0400661   0.42866762
  0.7319454   0.85291141  0.63025355  0.09041135  0.6053086   0.67964235
  0.15574522  0.0877235   0.65377793  0.61360939  0.69980635  0.9093655
  0.92586189  0.63047031  0.30833649  0.93802995  0.79124738  0.18717578
  0.87381964  0.41364051  0.32452192  0.78274733  0.95065842  0.29940732
  0.11595233  0.80493541  0.96340383  0.11652018  0.41768589  0.17998257
  0.08895314  0.47842807  0.91084366  0.93789732  0.11780607  0.13462906
  0.72937018  0.80468556  0.2613183   0.94805562  0.81074232  0.64599928
  1.01763537  0.65911272  0.57047118  1.01876604  0.47814217  0.87768686
  0.20603149  0.92102025  0.27072563 -0.01982685  0.48334057  0.23395983]"
