Number of qubits: 10
Training set size: 512
Test set size: 512
Number of features: 20
Ansatz: ansatz14
Optimiser: <class 'qiskit.algorithms.optimizers.spsa.SPSA'>
Perturbation dimensions: 30
Training accuracy,Test accuracy,Parameters
0.12109375,0.12109375,"[0.70919965 0.0973975  0.33105474 0.63771219 0.80783572 0.78355521
 0.60518891 0.40140387 0.51406993 0.73172223 0.55528162 0.25508337
 0.44684259 0.78912184 0.01704119 0.54950474 0.29575051 0.14251792
 0.83283299 0.73746868 0.69872913 0.83124651 0.7367022  0.17620403
 0.17188921 0.54531499 0.97171444 0.85295954 0.2947786  0.26636604
 0.00563964 0.44654423 0.06197516 0.37000126 0.03566366 0.60070442
 0.04747024 0.22020319 0.77594803 0.35276693]"
0.140625,0.134765625,"[0.71733579 0.08926136 0.32291859 0.64584833 0.79969957 0.78355521
 0.61332505 0.40954002 0.51406993 0.73985837 0.54714548 0.26321951
 0.43870645 0.79725799 0.01704119 0.54950474 0.28761437 0.15065406
 0.82469685 0.73746868 0.70686528 0.83938265 0.72856605 0.18434017
 0.18002535 0.53717884 0.96357829 0.86109569 0.2947786  0.27450218
 0.00563964 0.44654423 0.07011131 0.37000126 0.0437998  0.60070442
 0.0393341  0.22833934 0.78408417 0.34463079]"
0.142578125,0.14453125,"[ 7.11558834e-01  8.92613555e-02  3.28695553e-01  6.40071373e-01
  7.93922612e-01  7.77778246e-01  6.13325054e-01  4.15316980e-01
  5.19846893e-01  7.34081410e-01  5.52922438e-01  2.57442553e-01
  4.44483407e-01  7.97257987e-01  2.28181472e-02  5.49504742e-01
  2.81837405e-01  1.50654063e-01  8.30473809e-01  7.31691717e-01
  7.01088316e-01  8.45159613e-01  7.28566052e-01  1.78563211e-01
  1.85802312e-01  5.37178845e-01  9.63578290e-01  8.55318727e-01
  2.94778602e-01  2.68725223e-01 -1.37317122e-04  4.52321192e-01
  6.43343456e-02  3.75778222e-01  3.80228438e-02  6.06481384e-01
  4.51110565e-02  2.28339336e-01  7.78307212e-01  3.38853826e-01]"
0.150390625,0.146484375,"[ 7.22591943e-01  7.82282458e-02  3.39728663e-01  6.40071373e-01
  8.04955722e-01  7.88811356e-01  6.13325054e-01  4.04283870e-01
  5.19846893e-01  7.34081410e-01  5.63955547e-01  2.46409444e-01
  4.33450297e-01  8.08291096e-01  1.17850375e-02  5.38471632e-01
  2.70804295e-01  1.61687173e-01  8.41506919e-01  7.20658607e-01
  7.12121426e-01  8.45159613e-01  7.39599161e-01  1.67530102e-01
  1.96835422e-01  5.48211954e-01  9.52545181e-01  8.55318727e-01
  3.05811712e-01  2.57692113e-01 -1.37317122e-04  4.52321192e-01
  6.43343456e-02  3.86811332e-01  3.80228438e-02  6.17514493e-01
  3.40779468e-02  2.39372446e-01  7.67274103e-01  3.27820716e-01]"
0.15625,0.150390625,"[ 0.72485548  0.07822825  0.33746513  0.63780784  0.80721925  0.78654782
  0.61106152  0.40428387  0.51984689  0.73408141  0.56169202  0.24867298
  0.43118676  0.81055463  0.01178504  0.54073516  0.27306783  0.15942364
  0.84377045  0.71839507  0.71438496  0.84742315  0.74186269  0.16979363
  0.19457189  0.54594842  0.95028165  0.85758226  0.30581171  0.25995565
 -0.00240085  0.45458472  0.06207081  0.3845478   0.03575931  0.61751449
  0.03181441  0.23937245  0.7672741   0.32782072]"
0.1640625,0.16015625,"[ 0.72485548  0.0525297   0.33746513  0.6121093   0.80721925  0.76084928
  0.63676006  0.37858533  0.54554544  0.73408141  0.58739056  0.22297443
  0.43118676  0.83625317  0.01178504  0.56643371  0.24736928  0.15942364
  0.86946899  0.71839507  0.68868642  0.87312169  0.76756124  0.19549218
  0.22027043  0.52024988  0.92458311  0.8832808   0.28011317  0.28565419
 -0.02809939  0.48028327  0.03637227  0.3845478   0.01006077  0.64321304
  0.00611587  0.23937245  0.79297265  0.30212217]"
0.1796875,0.162109375,"[ 0.72806614  0.04931904  0.33425447  0.61531996  0.81042992  0.76084928
  0.6335494   0.38179599  0.54554544  0.73087075  0.59060122  0.22297443
  0.4279761   0.83946383  0.0149957   0.56322304  0.24415862  0.15621298
  0.87267966  0.72160574  0.68868642  0.86991103  0.76435057  0.19870284
  0.21705977  0.51703922  0.92779377  0.8832808   0.27690251  0.28244353
 -0.02809939  0.4770726   0.03316161  0.3845478   0.01006077  0.6464237
  0.00611587  0.24258311  0.79618331  0.30212217]"
0.203125,0.1796875,"[ 0.72806614  0.02528665  0.33425447  0.61531996  0.78639753  0.73681689
  0.6335494   0.40582838  0.52151305  0.75490313  0.56656883  0.22297443
  0.40394371  0.86349622  0.03902809  0.53919066  0.26819101  0.13218059
  0.84864727  0.72160574  0.66465403  0.84587864  0.76435057  0.22273523
  0.24109216  0.5410716   0.90376138  0.90731319  0.25287012  0.28244353
 -0.00406701  0.45304022  0.05719399  0.40858019 -0.01397162  0.6464237
 -0.01791652  0.24258311  0.77215092  0.32615456]"
0.224609375,0.228515625,"[ 0.72806614  0.00969094  0.34985018  0.59972425  0.78639753  0.75241261
  0.61795369  0.42142409  0.50591733  0.75490313  0.55097312  0.23857015
  0.41953943  0.86349622  0.02343237  0.53919066  0.2525953   0.11658488
  0.83305156  0.70601002  0.64905831  0.84587864  0.74875486  0.20713951
  0.25668787  0.52547589  0.91935709  0.9229089   0.25287012  0.26684781
 -0.00406701  0.4374445   0.07278971  0.4241759  -0.01397162  0.66201941
 -0.03351223  0.25817882  0.77215092  0.31055885]"
0.203125,0.23046875,"[ 0.72055249  0.01720459  0.34985018  0.59972425  0.77888388  0.75241261
  0.61795369  0.42893774  0.49840368  0.76241679  0.54345947  0.23105649
  0.41202578  0.86349622  0.02343237  0.54670431  0.26010895  0.12409853
  0.84056521  0.70601002  0.64905831  0.83836499  0.74124121  0.20713951
  0.26420152  0.53298954  0.91184344  0.93042256  0.26038377  0.25933416
 -0.00406701  0.44495816  0.08030336  0.41666225 -0.00645797  0.65450576
 -0.02599858  0.26569248  0.77966457  0.3180725 ]"
