Number of qubits: 10
Training set size: 512
Test set size: 512
Number of features: 20
Ansatz: ansatz14
Optimiser: <class 'qiskit.algorithms.optimizers.spsa.SPSA'>
Perturbation dimensions: 210
Training accuracy,Test accuracy,Parameters
0.083984375,0.06640625,"[ 0.22494995  0.71982973  0.55192156  0.25560473  0.5208927   0.88510825
  0.23468129  0.86321333  0.58267498  0.84550377  0.61028636  0.88887829
  0.68713934  0.99800388  0.9105144   0.62528707  0.41465331  0.00846032
 -0.02088266  0.04859697  0.43260511  0.11137369  0.2078932   0.83537434
  0.8452645   0.32339852  0.76963861  0.13478973  0.91915904  0.04143695
  0.82472004  0.53505741  0.18466796  0.86650293  0.34966675  0.64359777
  0.62730512  0.35843367  0.95194645  0.6699061   0.10602438  0.87634486
  0.22788026  0.80037979  0.91504334  0.31497547  0.20831043  0.00257885
  0.85813035  0.46020363  0.33934655  0.30127761  0.29595314  0.90658255
  0.76260624  0.55011033  0.69097127  0.04252431  0.17208297  0.51549572
  0.62913222  0.14563003  1.01537672  0.20392423  0.20186603  0.64018085
  0.99317354  0.10502177  0.8309534   0.47373431  0.34808234  0.45070851
 -0.01122969  0.47167481  0.67087802  0.52442174  1.00395117  0.56210371
  0.59593376  0.21157512  0.33499866  0.75955037  0.18375734  0.39276817
  0.21017875  0.20594759  0.86866704  0.71832837  0.30936912  0.69483242
  0.16746179  0.89310699  0.07758656  0.83127587  0.05996915  0.87943566
  0.17067439  0.81459502  0.02603211  0.81477992  0.17781957  0.30282236
  0.15340931  0.52657808  0.54471923  0.33837112  0.55728741  0.57969744
  0.36281149  0.73823028  0.52727864  0.47659174  0.54776592  0.09815104
  0.47032997  0.85266734  0.61316949  0.13203829  0.27045974  0.69694889
  0.30059636  0.73527229  0.1297254   0.31497922  0.35133963  0.90961456
  0.98986478  0.12587427  0.81642581  0.30665925  0.68250688 -0.02113792
  0.73994509  0.68914523  0.04655443  0.58913611  0.29435078  0.29957313
  0.25784679  0.30391932  0.62634103  0.34726467  0.82948427  0.34935767
  0.16382875  0.92701931  0.63065535  0.30357315  0.74710449  0.45267859
  0.69672087  0.93668061  0.46511878  0.73047911  0.25158952  0.18628303
  0.11294205  0.14330472  0.49242077 -0.01763059  0.16821779  0.9577458
  0.16925991  0.6313947   0.715903    0.86143463  0.22438119  0.95965923
  0.12039278  0.92533815  0.28155153  0.9441445   0.15524406  0.40849061
  0.91613263  0.54588417  0.4525978   0.55498769  0.87007736  0.36710537
  0.33987852  0.15528642  0.40760389  0.54678386  0.16275199  0.59863051
  0.17985825  0.14732037  0.65610886  0.68381992  0.368962    0.66835674
  0.25737426  0.8296537   0.87864395  0.56232563  0.33335407  0.42166346
  0.12747071  0.379633    0.66707903  0.37964378  0.56280266  0.78070453
  0.14271684  0.2137176   0.3028455   0.88715242  0.67287915  0.77376434
  0.68004458  0.15376916  0.63712708  0.17098544  0.47755991  0.95703886
  0.9650063   0.05495756  0.28959225  0.35844075  0.65963595  0.34999796
  0.97522637  0.53322077  0.34483815  0.78187482  0.82302312  0.68916044
  0.07403385  0.87328817  0.73238593  0.70441511  0.21570516  0.81242537
  0.01634223  0.44900498  0.58937793  0.05027326  0.1235817   0.38924272
 -0.00708136  0.72042991  0.03748242  0.72480755  0.23704145  0.8716105
  0.13179846  0.70532679  0.51180761  0.94991022  0.39708949  0.00496055
  0.93828241  0.20866068  0.85485651  0.3221195   0.19955917  0.00600722
  0.27174333  0.7291609   0.45836674  0.24043429  0.56670093  0.50913003
  0.12945356  0.17066936  0.02493357  0.50929194  0.44965757  0.1565405
  0.2317795   0.64997247  0.17460612  0.99867939  0.18994794  0.60753067
  0.27726211  0.69759116  0.26414376  0.19531593]"
0.27734375,0.30078125,"[ 0.20540095  0.73937873  0.55192156  0.23605573  0.5404417   0.86555925
  0.23468129  0.88276233  0.56312598  0.84550377  0.59073736  0.8693293
  0.68713934  0.99800388  0.9105144   0.64483607  0.41465331 -0.01108868
 -0.00133366  0.06814597  0.45215411  0.13092269  0.2274422   0.81582534
  0.8648135   0.32339852  0.78918761  0.15433873  0.89961004  0.04143695
  0.80517104  0.55460641  0.18466796  0.84695393  0.36921575  0.66314677
  0.64685412  0.37798266  0.97149545  0.6503571   0.12557337  0.89589386
  0.20833126  0.80037979  0.93459234  0.33452447  0.22785943  0.00257885
  0.83858135  0.46020363  0.31979755  0.30127761  0.27640414  0.90658255
  0.76260624  0.56965933  0.71052027  0.06207331  0.15253397  0.51549572
  0.64868122  0.16517903  0.99582772  0.20392423  0.20186603  0.62063185
  0.99317354  0.10502177  0.85050239  0.49328331  0.32853334  0.43115951
 -0.01122969  0.49122381  0.69042702  0.52442174  1.00395117  0.58165271
  0.59593376  0.21157512  0.35454766  0.77909937  0.20330634  0.41231717
  0.19062975  0.22549659  0.88821604  0.73787737  0.32891812  0.71438142
  0.18701079  0.89310699  0.07758656  0.81172687  0.04042015  0.87943566
  0.1511254   0.83414402  0.00648311  0.83432892  0.17781957  0.32237136
  0.13386031  0.54612708  0.52517024  0.31882212  0.57683641  0.56014844
  0.34326249  0.75777928  0.52727864  0.47659174  0.52821692  0.07860204
  0.45078097  0.87221634  0.63271849  0.15158728  0.27045974  0.69694889
  0.28104736  0.75482129  0.1297254   0.29543022  0.37088863  0.90961456
  0.97031578  0.14542327  0.81642581  0.28711025  0.70205588 -0.00158892
  0.75949409  0.68914523  0.02700543  0.6086851   0.27480178  0.29957313
  0.27739579  0.30391932  0.62634103  0.32771567  0.84903327  0.36890667
  0.16382875  0.94656831  0.65020435  0.32312215  0.7275555   0.43312959
  0.71626987  0.91713161  0.48466778  0.75002811  0.25158952  0.16673403
  0.09339305  0.14330472  0.51196976 -0.03717958  0.14866879  0.9577458
  0.16925991  0.6509437   0.696354    0.88098363  0.20483219  0.95965923
  0.12039278  0.90578915  0.26200253  0.9441445   0.13569506  0.38894161
  0.89658363  0.56543317  0.4721468   0.55498769  0.88962636  0.34755637
  0.33987852  0.17483542  0.42715289  0.56633286  0.16275199  0.57908151
  0.19940725  0.16686937  0.63655986  0.66427092  0.368962    0.64880774
  0.27692326  0.8296537   0.85909495  0.58187463  0.35290307  0.44121246
  0.14701971  0.399182    0.68662803  0.36009478  0.56280266  0.80025353
  0.12316784  0.19416861  0.2832965   0.86760342  0.69242815  0.75421534
  0.66049559  0.13422016  0.65667607  0.19053444  0.49710891  0.97658786
  0.9650063   0.07450656  0.30914125  0.37798975  0.65963595  0.33044897
  0.95567737  0.55276977  0.36438714  0.76232582  0.80347412  0.70870944
  0.05448485  0.87328817  0.75193493  0.70441511  0.19615616  0.83197437
 -0.00320677  0.44900498  0.56982893  0.05027326  0.1235817   0.40879172
  0.01246764  0.70088091  0.05703142  0.70525855  0.25659045  0.8716105
  0.13179846  0.72487579  0.49225861  0.93036122  0.39708949  0.00496055
  0.93828241  0.22820968  0.87440551  0.3025705   0.18001018 -0.01354178
  0.25219433  0.7096119   0.43881774  0.25998329  0.54715193  0.50913003
  0.14900256  0.17066936  0.04448257  0.52884094  0.43010857  0.1565405
  0.2122305   0.66952147  0.15505712  1.01822838  0.20949694  0.58798167
  0.25771311  0.71714016  0.28369276  0.17576693]"
0.28515625,0.287109375,"[ 0.21206259  0.74604037  0.55192156  0.24271736  0.54710333  0.87222089
  0.24134292  0.87610069  0.55646434  0.8521654   0.58407573  0.87599093
  0.69380098  0.99134224  0.90385277  0.6514977   0.41465331 -0.01775031
 -0.00133366  0.06148433  0.44549247  0.12426106  0.22078056  0.82248698
  0.87147514  0.33006015  0.79584924  0.14767709  0.89961004  0.04809858
  0.81183267  0.56126805  0.18466796  0.8402923   0.36921575  0.6698084
  0.64685412  0.37132103  0.96483381  0.64369546  0.12557337  0.9025555
  0.2149929   0.80704142  0.93459234  0.32786283  0.2211978   0.00924049
  0.83858135  0.453542    0.31313592  0.29461597  0.26974251  0.89992091
  0.76926787  0.56965933  0.7171819   0.06207331  0.15253397  0.52215735
  0.64201959  0.17184067  1.00248935  0.21058586  0.20852766  0.62729348
  0.99983517  0.10502177  0.85716403  0.49994495  0.32187171  0.42449788
 -0.01789133  0.49788544  0.68376539  0.53108337  1.00395117  0.58831435
  0.6025954   0.20491349  0.36120929  0.77243774  0.20996797  0.41231717
  0.18396812  0.23215822  0.88155441  0.73787737  0.33557975  0.70771979
  0.19367242  0.89310699  0.0842482   0.81172687  0.04708178  0.88609729
  0.14446376  0.83414402  0.01314475  0.82766728  0.17781957  0.32903299
  0.12719868  0.55278872  0.5185086   0.31882212  0.58349804  0.55348681
  0.33660086  0.75111764  0.52727864  0.4699301   0.52821692  0.07860204
  0.4574426   0.87221634  0.62605686  0.15824892  0.27712137  0.69028726
  0.27438573  0.76148293  0.13638703  0.29543022  0.364227    0.9162762
  0.97031578  0.15208491  0.80976418  0.29377189  0.70871751 -0.00158892
  0.76615572  0.6824836   0.03366706  0.6086851   0.27480178  0.30623476
  0.27739579  0.29725768  0.62634103  0.32771567  0.84237163  0.36224504
  0.17049038  0.94656831  0.65020435  0.32978378  0.72089386  0.43312959
  0.71626987  0.92379324  0.49132941  0.74336647  0.25825116  0.17339566
  0.09339305  0.14996635  0.50530813 -0.03717958  0.15533042  0.9577458
  0.17592154  0.64428206  0.68969237  0.88764526  0.19817056  0.96632086
  0.11373114  0.89912751  0.2553409   0.93748287  0.13569506  0.38227998
  0.89658363  0.55877154  0.4721468   0.55498769  0.88296473  0.354218
  0.34654015  0.17483542  0.42715289  0.56633286  0.16941362  0.57241988
  0.20606888  0.16020774  0.62989823  0.65760929  0.36230037  0.64214611
  0.28358489  0.82299207  0.85243332  0.58187463  0.34624143  0.43455082
  0.14701971  0.40584363  0.69328966  0.36675641  0.55614102  0.80025353
  0.12982947  0.19416861  0.28995813  0.87426506  0.69908979  0.74755371
  0.66049559  0.13422016  0.65001444  0.19719608  0.50377054  0.98324949
  0.9650063   0.06784493  0.30247962  0.37132812  0.66629759  0.32378733
  0.96233901  0.54610814  0.36438714  0.76898746  0.79681248  0.70870944
  0.04782322  0.87994981  0.7452733   0.70441511  0.20281779  0.83863601
 -0.0098684   0.44900498  0.56982893  0.0569349   0.13024334  0.40213008
  0.005806    0.69421928  0.05703142  0.71192019  0.26325209  0.86494886
  0.12513683  0.73153742  0.48559698  0.92369958  0.39708949 -0.00170108
  0.93162078  0.22820968  0.87440551  0.29590887  0.18001018 -0.02020341
  0.25885596  0.71627354  0.44547937  0.26664493  0.55381356  0.50246839
  0.14234093  0.16400773  0.05114421  0.53550257  0.43677021  0.16320213
  0.21889214  0.6761831   0.16171876  1.01822838  0.20949694  0.58798167
  0.25771311  0.71047852  0.28369276  0.1691053 ]"
0.357421875,0.33984375,"[ 0.21206259  0.72209841  0.55192156  0.21877541  0.57104528  0.89616284
  0.26528487  0.87610069  0.55646434  0.82822345  0.58407573  0.85204898
  0.66985903  0.99134224  0.90385277  0.62755575  0.43859526  0.00619164
  0.0226083   0.06148433  0.46943442  0.12426106  0.24472252  0.79854502
  0.84753318  0.33006015  0.79584924  0.12373514  0.87566808  0.07204054
  0.78789072  0.53732609  0.16072601  0.81635034  0.3452738   0.6698084
  0.62291217  0.34737908  0.98877577  0.64369546  0.12557337  0.92649745
  0.23893485  0.78309947  0.93459234  0.30392088  0.19725584 -0.01470147
  0.8625233   0.42960005  0.33707787  0.27067402  0.24580056  0.89992091
  0.74532592  0.54571738  0.74112385  0.08601526  0.17647592  0.4982154
  0.61807763  0.17184067  1.0264313   0.18664391  0.23246961  0.65123544
  0.97589322  0.12896372  0.88110598  0.5238869   0.29792976  0.40055593
 -0.01789133  0.49788544  0.70770734  0.53108337  1.02789312  0.56437239
  0.57865344  0.18097154  0.33726734  0.74849579  0.18602602  0.38837522
  0.16002617  0.20821627  0.85761246  0.71393541  0.35952171  0.68377783
  0.16973047  0.86916504  0.06030624  0.78778492  0.02313983  0.86215534
  0.12052181  0.81020207  0.0370867   0.85160923  0.17781957  0.35297494
  0.15114063  0.55278872  0.49456665  0.29488016  0.58349804  0.55348681
  0.36054281  0.72717569  0.55122059  0.44598815  0.52821692  0.05466009
  0.4574426   0.84827439  0.62605686  0.13430697  0.30106332  0.66634531
  0.25044378  0.78542488  0.16032898  0.27148827  0.34028505  0.94021815
  0.97031578  0.15208491  0.83370613  0.31771384  0.73265946  0.02235303
  0.79009767  0.70642555  0.05760901  0.63262706  0.25085983  0.30623476
  0.27739579  0.27331573  0.65028298  0.32771567  0.86631359  0.33830308
  0.14654843  0.97051026  0.62626239  0.30584183  0.74483581  0.45707154
  0.74021182  0.94773519  0.49132941  0.71942452  0.2343092   0.17339566
  0.09339305  0.1739083   0.52925008 -0.03717958  0.17927238  0.9577458
  0.15197959  0.62034011  0.66575042  0.86370331  0.22211251  0.99026281
  0.13767309  0.92306947  0.23139895  0.91354092  0.11175311  0.35833803
  0.89658363  0.58271349  0.44820485  0.57892964  0.90690668  0.354218
  0.3225982   0.17483542  0.42715289  0.54239091  0.14547167  0.54847793
  0.23001083  0.13626579  0.62989823  0.65760929  0.38624232  0.64214611
  0.30752684  0.84693402  0.85243332  0.60581658  0.37018338  0.45849278
  0.17096166  0.40584363  0.66934771  0.34281446  0.55614102  0.80025353
  0.15377142  0.21811056  0.26601618  0.89820701  0.67514783  0.74755371
  0.63655363  0.15816211  0.67395639  0.19719608  0.47982859  0.98324949
  0.98894826  0.09178688  0.30247962  0.39527007  0.69023954  0.29984538
  0.98628096  0.54610814  0.34044519  0.74504551  0.82075444  0.70870944
  0.04782322  0.90389176  0.72133135  0.68047316  0.22675975  0.81469405
 -0.0098684   0.42506303  0.54588697  0.08087685  0.15418529  0.37818813
 -0.01813595  0.67027732  0.05703142  0.73586214  0.23931013  0.88889081
  0.14907878  0.75547937  0.46165503  0.94764154  0.39708949 -0.00170108
  0.90767883  0.20426773  0.87440551  0.31985082  0.18001018 -0.02020341
  0.25885596  0.74021549  0.44547937  0.29058688  0.52987161  0.47852644
  0.16628288  0.16400773  0.05114421  0.51156062  0.41282825  0.18714408
  0.24283409  0.65224115  0.18566071  1.01822838  0.20949694  0.61192362
  0.25771311  0.71047852  0.30763471  0.19304725]"
0.35546875,0.33203125,"[ 1.88236296e-01  6.98272121e-01  5.28095267e-01  2.18775410e-01
  5.71045281e-01  8.72336546e-01  2.89111163e-01  8.99926985e-01
  5.32638051e-01  8.28223449e-01  6.07902019e-01  8.75875268e-01
  6.69859026e-01  1.01516854e+00  8.80026479e-01  6.27555752e-01
  4.62421551e-01  6.19163810e-03 -1.21799636e-03  3.76580404e-02
  4.93260717e-01  1.24261057e-01  2.20896224e-01  7.74718733e-01
  8.47533184e-01  3.06233861e-01  7.72022948e-01  9.99088506e-02
  8.51841792e-01  9.58668280e-02  7.64064431e-01  5.61152385e-01
  1.60726010e-01  8.40176636e-01  3.21447508e-01  6.69808405e-01
  5.99085873e-01  3.47379079e-01  1.01260206e+00  6.43695463e-01
  1.01747083e-01  9.50323740e-01  2.62761141e-01  7.83099468e-01
  9.34592337e-01  2.80094589e-01  2.21082137e-01 -1.47014657e-02
  8.38697006e-01  4.53426340e-01  3.13251581e-01  2.94500312e-01
  2.45800556e-01  9.23747206e-01  7.69152213e-01  5.69543672e-01
  7.64950143e-01  1.09841553e-01  2.00302216e-01  4.98215402e-01
  6.18077634e-01  1.48014374e-01  1.05025759e+00  2.10470202e-01
  2.56295905e-01  6.51235437e-01  9.99719511e-01  1.52790012e-01
  9.04932272e-01  5.23886897e-01  3.21756049e-01  4.00555929e-01
 -1.78913268e-02  4.74059149e-01  7.31533632e-01  5.54909662e-01
  1.02789312e+00  5.88198686e-01  6.02479737e-01  1.57145246e-01
  3.61093635e-01  7.24669493e-01  1.86026022e-01  3.64548925e-01
  1.60026169e-01  2.08216272e-01  8.81438750e-01  6.90109122e-01
  3.83347998e-01  6.59951542e-01  1.93556760e-01  8.45338751e-01
  6.03062442e-02  8.11611211e-01 -6.86459194e-04  8.62155339e-01
  9.66955183e-02  7.86375773e-01  1.32604066e-02  8.75435527e-01
  1.77819575e-01  3.76801234e-01  1.74966925e-01  5.28962424e-01
  5.18392942e-01  3.18706457e-01  6.07324334e-01  5.29660520e-01
  3.84369100e-01  7.51001982e-01  5.51220589e-01  4.22161860e-01
  5.28216916e-01  3.08337982e-02  4.81268892e-01  8.72100684e-01
  6.02230565e-01  1.10480673e-01  3.24889617e-01  6.90171602e-01
  2.50443778e-01  7.61598587e-01  1.36502690e-01  2.71488267e-01
  3.64111338e-01  9.16391855e-01  9.94142074e-01  1.52084905e-01
  8.57532423e-01  3.41540132e-01  7.08833173e-01 -1.47326414e-03
  7.66271380e-01  7.30251845e-01  8.14353054e-02  6.32627057e-01
  2.50859828e-01  3.30061052e-01  2.53569501e-01  2.97142025e-01
  6.74109274e-01  3.03889380e-01  8.90139879e-01  3.38303085e-01
  1.70374724e-01  9.70510260e-01  6.50088685e-01  2.82015536e-01
  7.68662106e-01  4.80897830e-01  7.40211821e-01  9.47735192e-01
  5.15155706e-01  7.43250813e-01  2.10482912e-01  1.73395664e-01
  9.33930535e-02  1.50082008e-01  5.53076375e-01 -1.33532926e-02
  1.55446083e-01  9.33919503e-01  1.28153301e-01  5.96513819e-01
  6.41924125e-01  8.39877016e-01  2.45938800e-01  9.66436518e-01
  1.61499386e-01  9.46895759e-01  2.07572654e-01  8.89714624e-01
  1.35579402e-01  3.82164319e-01  9.20409918e-01  5.58887195e-01
  4.24378555e-01  5.55103353e-01  9.30732974e-01  3.54218004e-01
  2.98771907e-01  1.74835418e-01  4.50979186e-01  5.66217203e-01
  1.45471672e-01  5.24651638e-01  2.30010834e-01  1.60092080e-01
  6.06071934e-01  6.81435581e-01  3.62416028e-01  6.65972398e-01
  3.31353133e-01  8.70760312e-01  8.52433319e-01  5.81990287e-01
  3.70183384e-01  4.34666483e-01  1.70961661e-01  4.29669920e-01
  6.45521421e-01  3.18988168e-01  5.79967317e-01  8.24079819e-01
  1.77597716e-01  1.94284265e-01  2.42189891e-01  8.98207009e-01
  6.75147834e-01  7.23727414e-01  6.60379925e-01  1.81988405e-01
  6.50130102e-01  1.73369785e-01  4.56002298e-01  9.83249494e-01
  9.88948256e-01  6.79605864e-02  3.02479616e-01  3.95270073e-01
  6.66413247e-01  3.23671673e-01  9.86280959e-01  5.22281846e-01
  3.64271484e-01  7.45045505e-01  8.44580729e-01  7.32535736e-01
  4.78232178e-02  8.80065465e-01  7.21331349e-01  6.56646867e-01
  2.02933455e-01  7.90867762e-01  1.39578936e-02  4.48889322e-01
  5.69713266e-01  1.04703141e-01  1.78011579e-01  3.78188131e-01
 -4.19622416e-02  6.46451032e-01  3.32051297e-02  7.59688431e-01
  2.63136426e-01  8.65064523e-01  1.49078781e-01  7.79305667e-01
  4.37828735e-01  9.47641536e-01  4.20915778e-01  2.21252111e-02
  9.07678827e-01  2.28094019e-01  8.50579220e-01  2.96024532e-01
  1.56183884e-01 -4.40297010e-02  2.82682254e-01  7.40215489e-01
  4.45479370e-01  2.66760586e-01  5.53697900e-01  4.78526440e-01
  1.66282882e-01  1.87834019e-01  2.73179131e-02  5.11560616e-01
  3.89001961e-01  1.63317792e-01  2.66660381e-01  6.28414860e-01
  2.09486999e-01  1.04205468e+00  1.85670650e-01  5.88097332e-01
  2.33886818e-01  7.10478525e-01  2.83808418e-01  1.93047253e-01]"
0.24609375,0.28125,"[ 1.85182814e-01  6.95218639e-01  5.28095267e-01  2.15721928e-01
  5.74098763e-01  8.75390028e-01  2.89111163e-01  8.96873504e-01
  5.32638051e-01  8.25169967e-01  6.10955500e-01  8.78928750e-01
  6.72912507e-01  1.01211505e+00  8.83079961e-01  6.27555752e-01
  4.65475033e-01  9.24511982e-03  1.83548536e-03  3.46045587e-02
  4.96314198e-01  1.21207576e-01  2.23949706e-01  7.71665251e-01
  8.50586665e-01  3.03180379e-01  7.72022948e-01  9.68553689e-02
  8.51841792e-01  9.89203097e-02  7.61010949e-01  5.64205867e-01
  1.60726010e-01  8.43230118e-01  3.21447508e-01  6.66754923e-01
  6.02139355e-01  3.47379079e-01  1.01260206e+00  6.40641982e-01
  9.86936008e-02  9.47270258e-01  2.65814622e-01  7.83099468e-01
  9.31538855e-01  2.80094589e-01  2.24135619e-01 -1.47014657e-02
  8.41750488e-01  4.53426340e-01  3.16305063e-01  2.91446831e-01
  2.45800556e-01  9.20693724e-01  7.69152213e-01  5.66490190e-01
  7.68003625e-01  1.06788072e-01  1.97248734e-01  4.98215402e-01
  6.18077634e-01  1.44960892e-01  1.04720411e+00  2.07416720e-01
  2.53242423e-01  6.54288919e-01  9.96666029e-01  1.49736531e-01
  9.07985754e-01  5.23886897e-01  3.21756049e-01  3.97502447e-01
 -1.78913268e-02  4.71005667e-01  7.28480150e-01  5.54909662e-01
  1.03094660e+00  5.85145204e-01  6.05533218e-01  1.57145246e-01
  3.64147117e-01  7.27722975e-01  1.82972541e-01  3.61495443e-01
  1.60026169e-01  2.05162790e-01  8.84492232e-01  6.87055640e-01
  3.86401480e-01  6.56898060e-01  1.90503278e-01  8.48392232e-01
  6.03062442e-02  8.11611211e-01 -6.86459194e-04  8.65208821e-01
  9.97490000e-02  7.89429255e-01  1.63138884e-02  8.75435527e-01
  1.74766093e-01  3.73747753e-01  1.78020407e-01  5.28962424e-01
  5.15339461e-01  3.21759939e-01  6.04270853e-01  5.32714001e-01
  3.81315619e-01  7.54055464e-01  5.48167107e-01  4.19108378e-01
  5.25163434e-01  2.77803164e-02  4.78215411e-01  8.69047202e-01
  5.99177083e-01  1.10480673e-01  3.27943098e-01  6.90171602e-01
  2.53497259e-01  7.64652069e-01  1.39556172e-01  2.68434786e-01
  3.61057857e-01  9.19445337e-01  9.94142074e-01  1.55138387e-01
  8.57532423e-01  3.38486650e-01  7.11886655e-01 -4.52674586e-03
  7.69324862e-01  7.33305327e-01  7.83818237e-02  6.29573575e-01
  2.53913310e-01  3.27007570e-01  2.53569501e-01  2.94088543e-01
  6.71055792e-01  3.06942862e-01  8.87086397e-01  3.41356567e-01
  1.73428206e-01  9.73563741e-01  6.50088685e-01  2.85069018e-01
  7.68662106e-01  4.77844349e-01  7.40211821e-01  9.47735192e-01
  5.18209188e-01  7.40197331e-01  2.13536393e-01  1.76449146e-01
  9.03395718e-02  1.47028527e-01  5.56129857e-01 -1.02998109e-02
  1.55446083e-01  9.30866021e-01  1.28153301e-01  5.99567300e-01
  6.41924125e-01  8.42930498e-01  2.42885319e-01  9.69490000e-01
  1.58445904e-01  9.49949240e-01  2.04519172e-01  8.92768105e-01
  1.38632883e-01  3.85217800e-01  9.17356436e-01  5.58887195e-01
  4.27432036e-01  5.55103353e-01  9.33786456e-01  3.57271486e-01
  2.95718425e-01  1.74835418e-01  4.54032667e-01  5.63163721e-01
  1.42418190e-01  5.27705120e-01  2.30010834e-01  1.57038598e-01
  6.06071934e-01  6.78382099e-01  3.65469510e-01  6.62918916e-01
  3.28299652e-01  8.73813794e-01  8.55486801e-01  5.81990287e-01
  3.67129903e-01  4.37719965e-01  1.74015142e-01  4.29669920e-01
  6.48574902e-01  3.15934686e-01  5.79967317e-01  8.24079819e-01
  1.74544234e-01  1.94284265e-01  2.42189891e-01  8.95153528e-01
  6.72094352e-01  7.20673932e-01  6.57326443e-01  1.81988405e-01
  6.53183583e-01  1.76423266e-01  4.59055780e-01  9.86302976e-01
  9.85894774e-01  6.79605864e-02  2.99426134e-01  3.95270073e-01
  6.63359766e-01  3.26725154e-01  9.89334441e-01  5.19228364e-01
  3.61218003e-01  7.45045505e-01  8.47634211e-01  7.32535736e-01
  4.47697361e-02  8.83118947e-01  7.24384831e-01  6.53593385e-01
  1.99879973e-01  7.93921244e-01  1.39578936e-02  4.51942804e-01
  5.72766748e-01  1.01649659e-01  1.74958097e-01  3.75134649e-01
 -4.50157233e-02  6.46451032e-01  3.32051297e-02  7.62741913e-01
  2.66189908e-01  8.65064523e-01  1.46025299e-01  7.76252185e-01
  4.40882217e-01  9.47641536e-01  4.17862297e-01  1.90717294e-02
  9.04625345e-01  2.25040537e-01  8.47525738e-01  2.99078013e-01
  1.59237366e-01 -4.70831828e-02  2.79628773e-01  7.43268970e-01
  4.45479370e-01  2.69814067e-01  5.50644419e-01  4.75472958e-01
  1.66282882e-01  1.84780538e-01  2.42644314e-02  5.08507135e-01
  3.89001961e-01  1.60264310e-01  2.66660381e-01  6.25361378e-01
  2.06433517e-01  1.04510816e+00  1.85670650e-01  5.88097332e-01
  2.33886818e-01  7.10478525e-01  2.80754936e-01  1.89993772e-01]"
